news,date
"거시경제 위기론을 꾸준히 제기해온 로버트 기요사키가 이번엔 “대규모 붕괴가 이미 시작됐다”며 극단적 경고를 내놨다. 그는 “수백만명이 시장에서 퇴출될 것”이라며 전통 자산 대신 비트코인(BTC)·이더리움(ETH)·금·은 보유를 촉구했다.11월 11일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, ‘부자아빠 가난한아빠’ 저자인 로버트 기요사키는 최근 X를 통해 “대규모 경제 붕괴가 진행 중이며, 안전자산으로 이동해야 한다”고 주장했다. 그는 부채 급증, 인플레이션, 인공지능(AI)에 따른 일자리 감소, ‘모든 자산이 버블 상태’라는 인식을 근거로 시스템적 리스크가 현실화되고 있다고 말했다.기요사키는 특히 법정화폐를 “가짜 돈”이라 비판하며, 금과 은을 비롯해 암호화폐 비트코인과 이더리움으로 자산을 이동할 것을 권고했다. 그는 은을 가장 저평가된 안전자산으로 꼽으며 “가치가 3배 오를 수 있다”고 주장했고, 비트코인에 대해서도 장기적으로 100만달러 전망을 재차 언급했다.이와 함께 기요사키는 주식·채권·부동산 등 전통 금융시장 전반이 붕괴 위험에 노출돼 있다고 거듭 경고했다. 그는 특히 인플레이션 지속과 부채 부담, 정책 오류 위험을 주요 위험요인으로 지목했다.다만 그의 주장은 반복적이라는 비판도 따른다. 기요사키는 2011년, 2016년, 2020년, 2023년 등 여러 차례 폭락을 경고했으나, 예측 시점과 강도는 현실과 일부 괴리가 있었다는 지적이 나온다. 일부 전문가들은 “경고는 참고 가치가 있으나 과도한 위기론은 신뢰 저하를 초래할 수 있다”고 말했다.그럼에도 시장 내 불안 심리는 이어지고 있다. 고평가 논란, 중앙은행 정책 부담, 기업 부채 확대 등 위험 요소가 여전히 존재하는 만큼, 안전자산 선호가 강화되는 분위기다. 기요사키의 극단적 전망은 논쟁적이지만, 글로벌 경제 불확실성 속 투자자 심리에 영향력을 유지하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"카르다노(ADA)가 최근 한 달간 약 14% 하락하며 급락장 이후 반등에 실패한 모습을 보이고 있다. 일부 투자자 사이에서는 ‘저가 매수 기회’라는 기대가 나오는 가운데, 시장 분석은 여전히 기초 생태계 경쟁력 부족을 지적하며 신중론에 무게를 두고 있다.11월 1일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 카르다노는 10월 10일 암호화폐 시장 플래시 크래시 이후 이더리움(Ethereum)과 솔라나(Solana)가 일정 부분 회복한 것과 달리 부진을 이어가고 있다. 현재 카르다노 가격은 약 0.61달러, 시가총액은 220억 달러 수준으로 집계됐다.가장 큰 문제는 온체인 활용도 부족이다. 카르다노의 탈중앙화 금융(DeFi) 예치금 총액(TVL)은 약 2억 9,700만 달러로, 이더리움과 솔라나 대비 크게 뒤처진다. 최근 24시간 탈중앙화 애플리케이션(dApp) 수익도 이더리움 380만 달러, 솔라나 490만 달러에 비해 3,127달러에 불과해 생태계 내 실제 자본·사용자 활동이 제한적임을 보여준다.스테이블코인 생태계도 취약하다. 카르다노 내 스테이블코인 시가총액은 단 3,640만 달러 수준으로, 주요 체인 대비 미미한 규모다. 활성 지갑 주소 수도 약 2만 6,600개에 그치며, 이더리움 54만 개, 솔라나 210만 개 대비 매우 낮다. 결국 유동성·사용자·개발자 수요가 선순환을 일으키는 구조가 형성되지 못하고 있다는 분석이다.전문가들은 향후 반등 조건으로 스테이블코인 유입 확대, 디파이 TVL 급증, 수익 창출형 애플리케이션 등장 등을 제시했다. 특히 수백만 달러 규모 스테이블코인 유입이 트리거가 될 수 있다는 의견이 나온다. 하지만 현재로서는 이더리움·솔라나 대비 경쟁 우위를 입증하지 못했다는 평가가 지배적이다.따라서 단순 가격 조정만으로 매수 논리를 세우기보다는, 카르다노가 실사용 기반 성장 신호를 보여줄 때까지 관망 전략이 합리적이라는 분석이 제시됐다. 단기 반등 가능성은 열려 있지만, 명확한 성장 경로가 확인되기 전에는 “저가 매수는 신중해야 한다”는 결론이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"이더리움(Ethereum, ETH)이 하락세를 이어가고 있음에도 불구하고, 강세 전환의 가능성이 여전히 남아 있다는 분석이 나왔다. 핵심은 3,900달러 지지선이 얼마나 견고하게 유지되느냐에 달려 있다.11월 1일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 일부 시장 분석가들은 이더리움이 최근 약세 흐름을 벗어나 반등세로 전환할 가능성을 제시했다. 분석에 따르면 3,900달러 지지선이 유지된다면, 현재의 하락 패턴을 무효화하고 상승세가 재개될 수 있다.해당 분석가는 이더리움이 지지선 부근에서 매수세를 회복할 경우, 새로운 상승 흐름이 0.618 피보나치 되돌림 구간 위에서 형성될 가능성을 언급했다. 이는 단기적인 기술적 저항선을 돌파하는 시그널로 해석될 수 있다.현재 시장에서는 비트코인(Bitcoin, BTC)의 조정세와 함께 주요 알트코인의 가격 변동성이 확대되고 있다. 그 가운데 이더리움이 지지 구간을 방어한다면, 주요 알트코인 중 가장 빠르게 반등 흐름을 보일 수 있다는 관측이 나온다.일부 전문가들은 3,900달러 구간에서 매수세가 뚜렷해질 경우, 이더리움의 중기적 상승 추세 복귀 가능성이 높아질 것으로 전망하고 있다. 반면 이 지지선이 붕괴될 경우 단기 약세가 강화될 가능성도 배제할 수 없다는 평가다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"솔라나(Solana, SOL) 현물 ETF가 4거래일 연속 자금 유입을 기록하며 투자자들의 관심이 집중되고 있다. 비트코인(Bitcoin, BTC)과 이더리움(Ether, ETH) 현물 ETF에서 자금이 빠져나가는 가운데, 시장 내 ‘자본 회전’ 흐름이 뚜렷하게 나타나고 있다.11월 1일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 데이터 분석업체 소소밸류(SoSoValue)는 솔라나 현물 ETF가 금요일 하루 동안 4,448만 달러의 자금을 유입하며 누적 유입액이 1억 9,920만 달러, 총 운용자산이 5억 200만 달러를 넘어섰다고 밝혔다. 이 중 비트와이즈 솔라나 ETF(Bitwise Solana ETF, BSOL)가 하루 4.99% 상승하며 가장 큰 자금 유입을 이끌었다.반면, 같은 날 비트코인 현물 ETF는 1억 9,160만 달러 규모의 순유출을 기록하며 일주일째 차익 실현 흐름이 이어졌다. 전날에는 4억 8,843만 달러, 그 전날에는 4억 7,071만 달러의 자금이 빠져나갔다. 이더리움 현물 ETF 역시 하루 9,820만 달러의 유출이 발생하며 누적 유입액이 143억 7,000만 달러로 줄었다.크로노스 리서치(Kronos Research)의 최고투자책임자 빈센트 리우(Vincent Liu)는 솔라나 ETF 자금 유입이 “새로운 서사와 스테이킹 수익 기회에 대한 투자자들의 관심을 반영한다”고 분석했다. 그는 “비트코인과 이더리움에서 차익 실현이 진행되는 가운데, 솔라나가 새로운 자금의 방향으로 부상하고 있다”고 설명했다.리우는 또 “비트코인과 이더리움이 조정을 받는 동안 솔라나의 상승 모멘텀은 다음 주까지 이어질 가능성이 높다”고 내다봤다. 다만 거시경제 변수에 따라 변동성이 확대될 가능성도 언급했다.이번 주에는 솔라나 스테이킹 ETF를 비롯해 다양한 암호화폐 ETF가 새롭게 시장에 진입했다. 비트와이즈의 솔라나 스테이킹 ETF(BSOL)는 화요일에 출시돼 2억 2,280만 달러의 자산을 확보했으며, 약 7%의 스테이킹 수익률을 제공한다. 또한 카나리 캐피털(Canary Capital)의 라이트코인(Litecoin, LTC) ETF와 헤데라(Hedera, HBAR) ETF가 새롭게 출시됐고, 그레이스케일(Grayscale)의 솔라나 트러스트가 ETF로 전환될 예정이다. 홍콩 당국은 지난주 첫 솔라나 현물 ETF를 승인했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"가장 적은 비용으로 유망 암호화폐에 투자하려는 투자자들에게 엑스알피(XRP, 리플)이 다시 주목받고 있다. 규제 불확실성이 해소되고 ETF 기대감이 커지면서, 전문가들은 소액 투자자도 XRP에 관심을 가질 시점이라는 분석을 내놓고 있다.11월 1일(현지시간) 투자 전문매체 더모틀리풀에 따르면, XRP는 과거 규제 리스크로 큰 타격을 받았지만, 현재는 미 증권거래위원회(SEC) 소송 종료, 주요 거래소 재상장, XRP ETF 승인 움직임, 그리고 미국 정부가 추진 중인 디지털 자산 전략 보유 계획에 포함되며 투자 매력도가 급증했다. XRP 가격은 현재 약 2.50달러, 시가총액은 1,510억 달러 수준이다.XRP는 탄생 초기부터 국제 송금 시스템 스위프트(SWIFT)를 대체할 빠르고 저비용의 글로벌 결제 자산을 목표로 했다. 공급량은 초기 발행된 1,000억 개에서 거래 수수료 소각을 통해 점차 감소하고 있다. XRP는 2018년 1월 최고가인 3.84달러에서 규제 충격과 암호화폐 겨울을 거치며 0.31달러까지 하락했으나, 소송 종료 후 급반등해 최근 몇 년간 회복세를 이어가고 있다.2023년 SEC 판결에서 개인 투자자 대상 XRP 거래는 증권이 아니라는 판단이 내려지며 핵심 불확실성이 제거됐다. 이후 리플은 1억 2,500만 달러 벌금으로 분쟁을 마무리했고, XRP는 대형 거래소에서 재상장됐다. 동시에 자산운용사들의 스팟(현물) XRP ETF 신청, 미국 CBOE의 REX-Osprey XRP ETF 승인, 트럼프 행정부의 전략적 디지털 자산 비축 계획이 관심을 끌었다.향후 전망도 긍정적이다. 브래드 갈링하우스 리플 CEO는 XRP가 2030년까지 SWIFT 거래량의 14%를 차지할 수 있다고 밝혔다. 또한 XRP는 이더리움(ETH) 기반 스마트컨트랙트 사이드체인 적용 가능성을 열어두고 있으며, 리플이 미국 은행 라이선스를 신청한 점도 제도권 확장 기대를 높이고 있다. 다만 비트코인(BTC)처럼 희소성으로 평가받기 어렵고, 이더리움처럼 생태계 기반 성장 모델이 명확하지 않다는 점은 과제로 남는다.XRP는 여전히 투기적 요소가 강한 자산이지만, 지난 12년간 약 52,900% 상승 사례가 보여주듯 성장 잠재력은 여전하다. 다만 향후 10년간 동일한 상승률을 기대하기보다는 소액 투자 포트폴리오 일부에 배치하는 전략이 적절하다는 조언이 나왔다. 규제 리스크가 해소되고 ETF·은행 참여 등 제도권 진입이 가속될 경우, 중장기적으로 사상 최고가 경신 가능성도 점쳐지고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"암호화폐 시장에서 스테이블코인이 폭발적으로 늘어났지만, 토큰 표준과 티커가 난립하면서 유저 경험이 오히려 악화되고 있다는 지적이 제기됐다.10월 31일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 온체인 분석가 잭엑스비티(ZachXBT)는 스테이블코인의 다양한 티커와 토큰 표준이 유동성을 분산시키고 사용자의 접근성을 떨어뜨리고 있다고 밝혔다. 그는 솔라나 네트워크에서 USDPT를 수령했으나 기본 토큰 목록에 표시되지 않는 상황을 예시로 제시하며, 사용자가 가스를 마련하기 위해 이더리움에서 자산을 브리지하고 지연을 감내해야 하는 불편함을 설명했다.잭엑스비티는 중앙화 거래소 지원 범위의 차이, 체인 간 브리지 제약, 각 블록체인 네이티브 토큰으로 지불해야 하는 가스 비용이 스테이블코인 전송을 어렵게 만들고 있다고 분석했다. 그는 특정 거래소가 지원하지 않는 토큰을 보유한 채 입금을 시도한 사용자가 지갑 추가, 새로운 거래소 가입, 추가 브릿지 비용까지 발생시키는 비효율이 발생한다고 언급했다.헬리우스(Helius) 최고경영자 메르트 뭄타즈(Mert Mumtaz)는 향후 거래소가 스테이블코인 티커를 사용자 인터페이스에서 숨기고, 달러나 파운드 같은 법정화폐 단위만 표시하는 방식이 나타날 가능성을 제시했다. 그는 거래소가 백엔드에서 자동으로 크로스체인 전송과 스왑을 처리해 사용자는 발행사나 네트워크에 상관없이 직관적으로 스테이블코인을 사용할 수 있게 될 것이라고 설명했다.테더(Tether) 공동창업자 리브 콜린스(Reeve Collins)는 인공지능 에이전트와 자동화 봇이 향후 지갑 관리 및 네트워크 선택을 맡아 사용자 복잡도를 줄일 것으로 전망했다. 그는 AI가 다양한 스테이블코인을 자동 처리하며 사용자가 네트워크 구조를 인식하지 않고도 거래할 수 있는 환경이 구축될 것이라고 말했다.업계 관계자들은 여전히 직관적인 사용자 경험과 인터페이스가 부족한 점을 지적하며, 웹2 금융 수준의 편의성과 대중성을 확보하려면 스테이블코인 인프라 단순화와 기술 추상화가 핵심이라고 강조했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"거래소 파생상품 시장에서 펀딩 레이트가 극단적으로 쏠릴 때마다 가격이 단기 정점과 저점을 반복하며 이더리움(Ethereum, ETH)의 변동성이 커지고 있다는 분석이 제기된 상황이다.11월 1일(현지시간) 암호화폐 전문 매체 디크립트에 따르면, 온체인 분석 업체 샌티먼트는 최근 트레이더들이 감정에 기반한 레버리지 포지션을 빠르게 쌓고 청산하는 흐름이 반복되면서 이더리움 시장이 예측 가능한 변동 사이클을 형성하고 있다고 밝혔다. 샌티먼트는 이더리움 가격이 단기 반등 시 과도하게 롱 포지션이 몰리고, 소폭 조정 시 숏 포지션이 극단적으로 증가하는 흐름이 펀딩 레이트 변동에서 그대로 나타난다고 설명했다.보도에 따르면 9월 초 이더리움 가격이 4,900달러에서 4,500달러 수준으로 하락했을 때 펀딩 레이트가 음수로 전환되며 단기 저점이 형성됐고, 이후 9월 12일에는 가격이 약 11.5% 반등해 4,700달러로 상승하며 숏 청산이 발생했고 펀딩 레이트가 양극단으로 치솟으며 단기 고점이 형성됐다. 이 패턴은 10월 말에도 반복됐는데, 이더리움이 3,800달러 수준으로 떨어질 때 약 9억 5,400만 달러 규모의 롱 청산이 발생했고 펀딩 레이트가 다시 음수 영역으로 진입했다.CEX.IO 수석 애널리스트 일리야 오티첸코는 트레이더들이 스팟 수요보다 레버리지 변동에 반응하는 경향이 커지면서 시장 방향성이 흐려지고 있다고 설명했다. 그는 미결제 약정이 가격 하락에도 증가하는 상황이 관찰된다며 이는 실수요보다 레버리지가 가격을 유지하는 구조가 나타나고 있는 신호라고 분석했다.단기적으로는 스팟 매수세가 강화되지 않는 한 이더리움 가격이 박스권 내 약세 기조를 유지할 수 있다는 전망이 제기됐다. 중기적으로는 지정학·통화정책 변수로 변동성이 지속될 수 있으나, 장기적으로는 연방준비제도(Fed)의 금리 인하 사이클 등 거시 환경 개선 기대가 유지되고 있다는 설명이다.또한 디크립트가 운영하는 예측 시장 마리아드(Myriad)에서는 이용자들이 이더리움이 다음 구간에서 4,500달러로 반등할 확률을 61%로, 3,100달러로 추가 하락할 확률을 39%로 배정하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"10월 시장은 강세 기대가 파괴된 채 마무리됐지만, 거대한 청산 이후 유동성 회복과 기관 매수 지속이 남은 4분기 반등의 불씨로 남아 있다는 분석이 제기됐다.암호화폐 전문 유튜브 채널 코인뷰로(Coin Bureau) 공동 진행자 루이스 라스킨(Louis Raskin)은 10월 31일(현지시간) 업로드된 영상에서 10월이 역사상 가장 잔혹한 달 중 하나였다고 평가하며, 비트코인(Bitcoin, BTC)이 12만 6,296달러 돌파 직후 약 10만 6,000달러대까지 급락한 대규모 청산이 시장 구조를 근본적으로 흔들었다고 설명했다. 그는 10월 10일 단 하루 동안 레버리지 청산 규모가 193억 달러에 달했고, 160만 명의 트레이더가 포지션을 잃은 사건을 현재 사이클 최대 충격으로 지목했다.라스킨은 FTX 사태 당시 청산 규모가 16억 달러, 코로나19 충격 당시 12억 달러였다는 점을 언급하며 이번 레버리지 붕괴가 두 사건을 합친 규모의 약 10배에 달했다고 강조했다. 대량 청산은 비트코인뿐 아니라 이더리움(Ethereum, ETH)과 대형 알트코인까지 흔들었고, 공포 심리가 극단적으로 확대되며 극단적 투심 지수 하락이 나타났다고 설명했다.이어 그는 10월 말 연방준비제도(Fed) 금리 인하와 양적긴축 종료 발표에도 불구하고 제롬 파월 의장의 신중한 발언이 시장 불안을 자극했다고 말했다. 다만 레버리지 과열이 제거된 점, 시스템 붕괴 없이 흡수된 점, 이후 비트코인 및 이더리움 ETF 자금 유입이 지속된 점을 시장 성숙의 신호로 해석했다.라스킨은 4분기 전망과 관련해 비트코인이 10만 8,000달러에서 11만 달러 지지 구간을 유지할 경우 반등 여지가 남아 있다고 진단했다. 그는 비트코인 목표 범위를 11만 9,000달러에서 13만 1,000달러 수준으로 제시하며, 유동성 회복과 정책 변화가 강세 조건이라고 분석했다. 동시에 지표 기반 강세장 후반 리스크도 존재한다고 말했다.마지막으로 그는 알트코인 시장이 당분간 비트코인 위주의 흐름을 유지할 가능성을 제시하며, 향후 반등 시에도 선별적 랠리가 중심이 될 것이라고 언급했다. 시장은 무너진 것이 아니라 정화된 것이며, 핵심 변수는 12월 연방공개시장위원회(FOMC) 회의와 유동성 환경이라고 결론지었다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"알트코인 시장이 올해 극심한 약세를 겪었지만, 역사적 과매도 구간 진입 신호가 포착되며 일부 투자자들이 전략적 진입 구간을 매우 근접했다고 보고 있다.베테랑 트레이더 라크 데이비스(Lark Davis)는 10월 31일(현지시간) 자신의 유튜브 채널에 업로드한 영상에서 알트코인이 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)을 제외한 시총 약 2,650억달러 규모의 소형 시장이며, 전체 암호화폐 시가총액 약 3조 8,000억달러 가운데 약 7%를 차지하는 초고위험·초고변동 세그먼트라고 설명했다. 그는 현재 시장이 극단적 비관론에 빠진 상황으로, 역사적으로 유사한 구간에서 강한 반등이 반복됐다고 강조했다.데이비스는 특히 상위 10개 자산을 제외한 알트코인 지수(OTHERS)가 이더리움 대비 약 0.53배 수준으로 역사적 저점권에 위치해 있으며, RSI가 사상 최저 기록을 찍고 과매도 영역에서 회복 조짐을 보이고 있다고 진단했다. 동시에 이동평균 수렴확산 지수(MACD) 역시 시그널 상방 돌파 시도를 보이며 추세 반전 신호가 점화되고 있다고 평가했다.그는 비트코인 대비 알트코인 비율도 역사적 저평가 구간에 근접했다고 분석하며, 단기 위험은 있으나 보상 대비 위험 비율 측면에서 공매도보다 매수 전략이 유리한 환경이라고 설명했다. 또 비트코인 도미넌스가 약 60%에 근접한 현재 구간은 과거 사이클에서도 알트코인 진입 타이밍으로 여겨졌다고 덧붙였다.수급 면에서 그는 10월 10일 대규모 청산으로 레버리지가 강하게 정리된 이후 시장 체력이 회복 중이며, 계절성 측면에서 11월부터 다음 해 초까지 알트코인 강세가 나타난 경우가 많았다고 지적했다. 다만 모든 알트코인이 상승하는 것은 아니라며 중형주·대형주 중심의 선별적 접근을 권했다.데이비스는 지금부터 향후 약 6주 동안의 전략적 포지션 구축이 중요하다고 강조하며, 시장 사이클이 연장된 상황에서도 기술적 전환 신호가 다수 포착되는 만큼 알트코인 장기 침체가 끝나고 반등 국면에 진입할 가능성을 제시했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.01
"31일(현지시간) 미국 이더리움 현물 ETF에서 9776만 달러(1398억원)가 순유출됐다고 트레이더T가 집계했다. 3거래일 연속 순유출이다. 블랙록 ETHA에서 3819만 달러, 비트와이즈 ETHW에서 665만 달러, 피델리티 FETH에서 2712만 달러, 그레이스케일 ETHE에서 1373만 달러, 그레이스케일 미니 ETH에서 1207만 달러가 순유출됐다.",2025.11.01
