news,date
"암호화폐 ETF 시장이 다시 한 번 거대한 변화를 맞고 있다. 향후 6~12개월 내에 100개 이상의 신규 ETF가 출시될 가능성이 제기되지만, 이 중 실제로 투자할 만한 상품은 극히 일부에 불과하다는 분석이 나왔다.10월 5일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 2024년 1월 출범한 스팟(현물) 비트코인(BTC) ETF에는 이미 1,500억 달러 이상의 자금이 유입되며 월가에서 가장 성공적인 ETF 사례로 꼽히고 있다. 이에 따라 금융권은 이 기세를 이어 다양한 암호화폐 기반 ETF 출시를 준비 중이며, SEC의 규제 간소화로 승인 속도도 빨라질 전망이다.그러나 전문가들은 “ETF가 늘어난다고 모두 투자 가치가 있는 것은 아니다”라며 “기관 자금이 집중되는 핵심 자산에 초점을 맞추는 것이 중요하다”고 강조했다. 실제로 올해 들어 기관 투자자들은 비트코인에 250억 달러, 이더리움(Ethereum·ETH)에 125억 달러를 투입했으며, 솔라나(Solana·SOL)와 엑스알피(XRP)에도 각각 15억 달러씩 유입된 것으로 집계됐다.JP모건체이스 자료에 따르면, 향후 스팟 ETF 승인 시 솔라나에는 최대 60억 달러, 엑스알피에는 80억 달러가 추가 유입될 가능성이 있다. 이에 따라 전문가들은 “새로운 ETF 중에서도 스팟 형태의 솔라나와 엑스알피 ETF만 주목할 만하다”며 “다른 코인은 유입 규모가 제한적이어서 가격 상승 효과가 미미할 것”이라고 분석했다.특히, 렉스-오스프리(Rex-Osprey)에서 출시한 ‘XRPR ETF’는 ‘스팟 엑스알피 ETF’로 홍보되지만 실제로는 자산의 100%가 엑스알피에 직접 투자되지 않는 구조적 한계를 가진 것으로 나타났다. 반면 비트코인 스팟 ETF는 실제 비트코인을 직접 매입해 ‘순수 노출’을 제공한다는 점에서 근본적인 차이가 있다.전문가들은 “과도한 레버리지, 고수수료 구조, 밈코인(Dogecoin·Shiba Inu) 중심 ETF 등은 피해야 한다”며 “기관 수요가 검증된 스팟 ETF 중심의 장기 보유 전략이 가장 합리적”이라고 조언했다. 이들은 “신규 ETF 붐이 과대평가돼서는 안 되며, 실질적 가치를 지닌 XRP와 솔라나 ETF만이 주목할 만하다”고 덧붙였다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"밈코인의 대표주자 시바이누(Shiba Inu, SHIB)가 최근 5년간 폭발적인 상승세를 기록했지만, 여전히 ‘투기성 자산’이라는 비판에서 벗어나지 못하고 있다. 전문가들은 시바이누의 가격이 펀더멘털보다는 단기적 유행과 과열 심리에 의해 좌우되고 있다고 지적했다.10월 5일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 시바이누는 현재 시가총액 약 80억달러를 기록하며 전체 암호화폐 중 21위를 차지하고 있다. 그러나 네트워크의 실질적 활용도는 여전히 미비하며, 가격 변동성만으로 투자자 관심을 끄는 구조가 지속되고 있다는 분석이 제기됐다.시바이누는 2020년 8월 출시 이후 일부 초기 투자자에게 막대한 수익을 안겨줬지만, 이후 반복적인 급등락을 거듭하며 투자 안정성을 잃었다. 특히 2021년 10월 최고가 대비 현재 가격은 87% 급락해, 시장의 신뢰 회복이 쉽지 않은 상황이다.전문가들은 시바이누가 메타버스와 레이어2 솔루션을 내세우며 생태계 확장을 시도하고 있지만, 실질적인 유틸리티 확보에는 실패했다고 평가했다. 네트워크 내 거래량이나 파트너십 확장 역시 제한적이며, 여전히 ‘하이프(과열 기대)’에 의존하는 구조라는 것이다.또한 시바이누의 장기 보유 매력도 낮다는 평가가 지배적이다. 시장은 이미 실질적 효용을 가진 암호화폐로 자금을 이동하고 있으며, 투자자들이 지속 가능한 자산을 선호하는 추세 속에서 시바이누는 점차 매력을 잃고 있다는 분석이다.더모틀리풀은 “시바이누는 장기 투자자에게 적합하지 않은 자산”이라며 “지속 가능한 수익을 추구하려면 비트코인이나 이더리움 같은 구조적으로 탄탄한 디지털 자산에 주목해야 한다”고 조언했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"이더리움(Ethereum, ETH) 재단이 약 450만 달러 규모의 1,000ETH를 매도할 계획을 발표하며 시장의 관심이 집중되고 있다. 재단은 탈중앙화거래소 코우스왑(CowSwap)의 TWAP 기능을 활용해 점진적으로 매도를 진행하고, 수익금은 스테이블코인으로 전환해 운영 자금과 생태계 지원에 사용할 계획이다.10월 5일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 이더리움 재단은 9월 중순 이후 처음으로 이더리움 가격이 4,500달러를 돌파한 가운데 매도 계획을 공식화했다. 거래는 코우스왑의 ‘시간가중평균가(Time-Weighted Average Price, TWAP)’ 기능을 이용해 진행된다. 이 방식은 대규모 거래를 일정 기간에 걸쳐 분할함으로써 급격한 가격 변동을 완화하고, 슬리피지를 최소화하는 효과가 있다.이번 매도는 재단의 올해 17번째 이더리움 처분으로, 누적 매도 규모는 지속적으로 확대되고 있다. 전략적 이더리움 준비금(Strategic ETH Reserve) 데이터에 따르면 재단의 잔여 보유량은 약 22만 2,720ETH로, 현재 시가 약 10억 달러에 해당한다. 재단은 이번 매도를 통해 연구개발, 개발자 보조금, 커뮤니티 기부 등 지속 가능한 운영 자금을 확보한다는 방침이다.이더리움 재단은 이번 결정이 “자산 운용 효율성을 높이고 탈중앙화 금융(DeFi) 도구를 적극 활용하기 위한 전략적 조치”라고 밝혔다. 다만 커뮤니티 내 일부에서는 잦은 매도가 투자 심리를 위축시킬 수 있다는 우려도 제기되고 있다. 특히 상승세 속 빈번한 매도는 시장에 약세 신호로 인식될 수 있다는 지적이다.한편 크립토 리서처 날리(Naly)는 재단이 직접 매도하는 대신 탈중앙화 금융을 활용해 유동성을 창출할 수 있다고 제안했다. 그는 “이더리움을 에이브(Aave)에 예치해 이자를 얻고, 스테이블코인을 대출받아 운영 자금을 조달하는 방안을 검토해야 한다”고 언급했다. 이 방식은 보유 자산의 상승 잠재력을 유지하면서도 운영 자금을 확보할 수 있다는 장점이 있다.커뮤니티 내에서는 비판과 동시에 긍정적인 평가도 나오고 있다. 일부 회원들은 재단이 거래 내역을 투명하게 공개하는 점을 높이 평가하며, “대형 암호화폐 기관이 이 정도 수준의 공개를 하는 것은 매우 드물다”고 말했다. 이번 조치는 시장 신뢰도 제고와 함께 재단의 운영 투명성을 강화하는 계기로 평가된다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"이더리움(Ethereum·ETH)이 비트코인(BTC) 상승세를 이어받으며 장중 4,600달러를 돌파했다. 시장에서는 '업토버(Uptober)'의 귀환을 알리는 신호라는 평가가 나온다.10월 5일(현지시간) 암호화폐 전문매체 AMB크립토에 따르면, 이더리움은 이날 4,600달러를 넘어 강세 흐름을 이어가고 있다. 비트코인의 사상 최고가 경신이 전체 시장의 투자심리를 자극한 가운데, 이더리움은 자체 네트워크 성과와 ETF 기대감이 결합되며 추가 상승 동력을 확보했다.이번 급등의 핵심 요인은 이더리움 현물 ETF 승인 기대감이다. 기관 자금이 대거 유입되며 디지털 자산으로서의 이더리움 가치를 재확인하고 있다. 특히 탈중앙금융(DeFi) 분야의 총예치자산(TVL)이 1,000억달러에 근접하고, 스테이킹된 ETH 규모가 사상 최대치를 경신하면서 실질적 네트워크 활용도가 입증됐다.이더리움은 기술적으로도 4,260달러 저항선을 돌파하며 강세 전환을 확정지었다. 향후 목표 구간은 이전 최고치인 4,900달러이며, 이를 돌파할 경우 5,000달러 시대 진입이 가시권에 들어올 것으로 전망된다. 시장 분석가들은 “이더리움이 탈중앙금융의 기반 인프라로 자리잡으며 장기적 상승 구조를 구축하고 있다”고 진단했다.이번 상승에는 거시경제적 요인도 작용했다. 미국 연방정부 셧다운이 장기화되면서 투자자들이 안전자산으로 암호화폐를 선택하는 흐름이 강화됐다. 비트코인이 먼저 12만 5,000달러를 돌파하며 ‘디지털 금’ 역할을 입증한 데 이어, 이더리움 역시 ‘대체가치 저장 자산’으로 평가받으며 자금 유입이 확대된 것이다.시장 전문가들은 “ETF 승인, 디피아 성장, 매크로 불안이라는 세 축이 이더리움의 상승을 동시에 견인하고 있다”며 “비트코인에 이어 이더리움이 주도하는 4분기 강세장이 본격화될 가능성이 높다”고 내다봤다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"전 세계 암호화폐 시장이 하루 만에 1,000억달러 이상 급증하며 강세 흐름을 이어가고 있다. 비트코인의 사상 최고가 경신과 ETF 자금 유입이 맞물리면서 시장 전체의 시가총액이 급격히 확대됐다.10월 5일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 전체 암호화폐 시장 시가총액은 전일 4조 1,500억달러에서 4조 2,600억달러로 늘어나며 하루 새 약 1,100억달러가 새로 유입됐다. 이번 급등은 비트코인(Bitcoin, BTC)의 12만 5,000달러 돌파와 함께 기관 매수세가 강화된 결과로 풀이된다.특히 비트코인 현물 ETF로 32억달러가 유입되며 상승 모멘텀을 이끌었다. 비트코인은 24시간 기준 1.8% 상승한 12만 4,736달러에 거래되고 있으며, 주간 상승률은 14%에 달했다. 시장 전문가들은 미국 연방정부 셧다운(일시적 업무정지)과 금리 인하 기대감이 위험자산 선호를 자극하면서 비트코인에 대한 안전자산 수요가 급증했다고 분석했다.알트코인 시장도 동반 상승세를 보였다. 이더리움(Ethereum), 솔라나(Solana), 엑스알피(XRP) 등 주요 종목이 모두 소폭 오르며 시장 전체의 시가총액 확대에 기여했다. 특히 솔라나와 XRP는 최근 기관 자금 유입과 거래량 증가로 단기 반등세를 유지하고 있다.온체인 데이터에 따르면 비트코인 거래소 보유량은 6년 만의 최저치인 283만BTC로 감소했다. 이는 투자자들이 코인을 장기 보관용 지갑으로 옮기고 있음을 의미하며, 시장 내 매도 압력이 약화되고 있음을 시사한다. 공급이 줄어드는 현상은 통상 가격 상승 요인으로 작용한다.전문가들은 “비트코인과 주요 알트코인이 모두 상승 추세를 유지하고 있으며, 기관의 매수세가 지속될 경우 10월 중 시가총액 4조 5,000억달러 돌파도 가능하다”며 “이번 랠리는 단기 조정이 있더라도 구조적으로 강세 국면이 이어질 것”이라고 전망했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"기관이 주도하는 비트코인(Bitcoin, BTC) 시장의 구조적 변화가 본격화되고 있다. 기업 재무제표 속 비트코인 보유가 급증하는 가운데, ETF 유입이 동시에 가속화되면서 전통적 4년 주기 이론이 무너지고 ‘확장 주기(Extended Cycle)’로의 전환이 현실화되고 있다.베테랑 트레이더 라크 데이비스(Lark Davis)는 10월 4일(현지시간) 자신의 유튜브 채널에 업로드한 영상을 통해 비트와이즈(Bitwise) 최고투자책임자 매트 호건(Matt Hougan)의 발언을 인용하며, 향후 12개월 동안 비트코인을 보유한 상장기업 수가 현재의 두 배로 늘어날 것으로 예상된다고 밝혔다. 그는 기관 유입이 4분기부터 급격히 늘어날 가능성이 높으며, ETF 자금이 광범위하게 흘러들어오면 가격 상승 압력이 구조적으로 강화된다고 분석했다.데이비스는 현재 기관이 보유한 비트코인 규모가 약 2.6백만BTC에 달한다고 전했다. 이는 2024년 1월 1.13백만BTC에서 21개월 만에 1.47백만BTC가 늘어난 수치다. 그는 이 같은 추세가 지속된다면 월평균 7만BTC가 추가 매입돼 2026년 10월에는 약 3.4백만BTC까지 확대될 것으로 내다봤다. 이 과정에서 비트코인 보유 상장기업 수는 180곳에서 360곳으로 증가할 것으로 전망했다.그는 또한 이러한 기관 유입이 알트코인 시장에도 파급 효과를 미친다고 설명했다. 2024년 초 이후 비트코인 기관 매입률이 월평균 6.1% 증가한 반면, 비트코인을 제외한 암호화폐 총 시가총액(Total2)은 월 5.43% 상승했다. 이 상관관계를 토대로 그는 향후 12개월 내 Total2 규모가 약 2조 6,300억달러로 확대될 수 있다고 분석했다. 이는 현재 대비 약 1.86배 성장한 수준이다.데이비스는 “비트코인 시장이 더 이상 단순한 4년 주기 논리에 갇혀 있지 않다”고 강조했다. 그는 기업과 ETF가 주도하는 시장의 흐름이 과거 반감기 중심의 변동 패턴을 대체하고 있으며, 다음 주요 조정기는 2027년으로 예상된다고 설명했다. 이는 거시경제의 비즈니스 사이클과 신용 사이클에 연동된 새로운 시장 구조가 형성되고 있음을 시사한다.그는 “이번 상승장의 중심은 개인 투자자가 아니라 월가(Wall Street)”라고 단언했다. 기관 투자자들은 현재 월평균 7만BTC를 매입하며, 이더리움(Ethereum, ETH)과 솔라나(Solana, SOL) 등 주요 알트코인으로도 투자 범위를 확대하고 있다. 데이비스는 “이 거대한 자금 흐름이 결국 암호화폐 시장의 핵심 동력이 될 것”이라고 결론지었다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"미국에서 2,000달러 경기부양금 논의가 다시 불붙으면서 자금이 암호화폐 시장으로 유입될 가능성이 주목받고 있다. 특히 이더리움(Ethereum, ETH)과 솔라나(Solana, SOL) 등 주요 자산이 잠재적 수혜 종목으로 거론되며, 투자자들의 시선이 쏠리고 있다.10월 4일(현지시간) 암호화폐 전문 유튜브 채널 폴 배런 네트워크(Paul Barron Show)에 공개된 영상에 따르면, 미국 투자전문가 톰 리(Tom Lee)는 이더리움의 중기 목표가를 6만 달러로 제시하며, “현재 4,500달러 수준에서 최대 10배 상승 여력이 존재한다”고 밝혔다. 그는 “이더리움이 주요 지수 편입 자산으로 재조정될 경우 매일 대규모 자금이 유입될 것”이라며 강한 상승 구조를 전망했다.폴 배런은 영상에서 “만약 미국 정부가 실제로 2,000달러 규모의 경기부양금을 지급한다면, 일부 투자자는 이를 암호화폐 매수 자금으로 전환할 수 있다”고 설명했다. 특히 이더리움을 해당 시점에 매수해 스테이킹까지 병행할 경우, 투자금 2,000달러는 최대 5만 7,000달러 수준으로 불어날 수 있다는 분석도 제시됐다.이와 함께 배런은 솔라나 역시 차세대 성장 자산으로 언급했다. 그는 “이더리움이 애플(Apple) 시가총액에 도달할 경우 약 7배 상승, 솔라나가 동일 구조를 따른다면 7,000달러, 약 30배 급등 가능성이 있다”고 전했다. 다만 “이 수치는 단순한 가정이며 실제 투자에서는 보수적 접근이 필요하다”고 강조했다.아울러 그는 은(실버, Silver) 시장의 강세 전환 가능성도 함께 언급하며, “실버가 50달러를 돌파할 경우 기관과 개인 자금이 대거 유입될 것”이라고 설명했다. 이어 “달러 자산이 약화되는 시점에서 암호화폐와 실물자산의 동시 강세가 재현될 가능성이 있다”고 덧붙였다.폴 배런은 영상의 끝에서 “부양금이 지급된다면 현금을 그대로 보유하기보다 암호화폐나 실물자산으로 전환하는 것이 현명하다”며 “금융 생태계의 중심이 빠르게 디지털화되는 만큼, 미국인들도 새로운 자산 패러다임에 대비해야 한다”고 말했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"엑스알피(XRP)가 7년간 이어진 대규모 조정 국면을 마무리하고, 사상 최대 상승장을 예고하는 쌍바닥(double-bottom) 패턴을 완성했다는 분석이 제기됐다. 일부 전문가들은 이번 패턴이 유효할 경우 XRP가 최대 19달러까지 상승할 수 있다고 전망했다.10월 5일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 애널리스트 바비(Bobby)는 XRP가 장기 쌍바닥 패턴을 완성했으며, 이로써 본격적인 포물선형 상승(parabolic rally) 구간에 진입할 가능성이 높다고 밝혔다. 그는 해당 패턴이 7년 이상 형성돼 왔으며, 이번 돌파로 XRP가 최대 19달러에 도달할 수 있다고 분석했다.바비는 XRP가 약 9개월 동안 넥라인 구간에서 지지선을 다졌으며, 최근에는 주요 피보나치 확장선(1.618)을 기준으로 다시 수렴했다고 설명했다. 그는 가격이 3.02달러를 돌파해 월봉 기준으로 안착할 경우 본격적인 상승이 시작될 것이라고 강조했다. 또한 주요 익절 구간으로 4.7달러, 6.4달러, 7.4달러, 그리고 최종 목표가인 19달러를 제시했다. 이 구간 모두가 XRP의 새로운 사상 최고가가 될 것이라고 덧붙였다.또한 그는 XRP ETF 출시가 강력한 상승 모멘텀을 제공할 가능성이 있다고 밝혔다. 해당 ETF는 미국 정부 셧다운이 종료되는 시점에 맞춰 10월 중 출시될 전망으로, 바비는 이 ETF가 8~13달러 구간의 급등세를 견인할 수 있다고 내다봤다. 그는 이전 분석에서도 과거 사이클이 유사한 폭발적 상승을 보여준 바 있다며 이번 랠리에 강한 확신을 드러냈다.한편, 애널리스트 이그랙 크립토(Egrag Crypto)는 XRP 강세론자들에게 “단기 상승세를 유지하려면 3일 차트에서 3.13~3.20달러 구간을 반드시 돌파해야 한다”고 경고했다. 그는 XRP가 심리적 저항선인 3달러를 회복하며 약세세력을 제압했지만, 해당 구간 돌파에 실패할 경우 매수세 역시 약화될 수 있다고 강조했다.이그랙은 또한 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)의 단기 조정이 이어질 경우 XRP도 동반 하락할 수 있다고 진단했다. 다만 그는 최종 상승 구간에서 폭발적인 가격 움직임이 나타날 것으로 보며, 이 단계가 강세장 투자자들에게 ‘인생을 바꾸는 상승 구간’이 될 것이라고 평가했다. 현재 XRP는 3달러 부근에서 박스권을 형성하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"비트코인(Bitcoin, BTC)이 장기 하락 구조를 완전히 벗어나며 4분기 암호화폐 시장의 주도권을 다시 쥐고 있다. 시장 유동성이 비트코인으로 집중되면서 주요 투자자들은 알트코인 회복 이전에 비트코인의 강세가 먼저 확립돼야 한다는 데 의견을 모으고 있다.암호화폐 전문 유튜브 채널 마일스 도이처 파이낸스(Miles Deutscher Finance) 운영자 마일스 도이처는 10월 4일(현지시간) 업로드된 영상을 통해 비트코인이 11만 6,000달러 저항선을 돌파하면서 명확한 추세 전환이 나타났다고 주장했다. 그는 이번 상승을 “시장 구조의 전환(market structure shift)”으로 규정하며, 단기적으로 11만 4,000달러 부근 조정 가능성을 열어두되 전반적 방향성은 상승이라고 분석했다.도이처는 현재 시장이 비트코인 중심으로 재편되는 과정이라고 평가했다. 비트코인 도미넌스가 60~65% 구간으로 복귀할 가능성이 높으며, 이는 단기적으로 알트코인에는 불리하지만 장기적으로는 시장 유동성을 건강하게 만드는 긍정적 신호라고 설명했다. 그는 과거와 마찬가지로 비트코인 상승 이후 이더리움(Ethereum, ETH)과 솔라나(Solana, SOL)를 거쳐 알트코인으로 자금이 순환하는 흐름이 다시 나타날 것이라고 덧붙였다.ETH/BTC 차트는 여전히 하락 추세에 머물러 있지만, 주요 지지 구간에서 반등 시그널을 보이고 있다. 도이처는 “이더리움이 고점을 형성해야 알트코인 시장이 본격적으로 회복된다”며 “비트코인 중심의 유동성 집중은 결국 알트코인 상승의 전제 조건”이라고 강조했다.그는 또 금(Gold)과 주식시장의 흐름이 비트코인의 상승에 힘을 실어주고 있다고 분석했다. 미국 정부 셧다운 등 정치적 변수에도 불구하고 주식시장과 금이 동반 상승 중이며, 과거 15번 중 14번의 사례에서처럼 4분기는 강세로 마감될 가능성이 높다고 말했다. 여기에 미국 연방준비제도의 금리 인하 기조가 지속되면서 위험자산 랠리를 뒷받침하고 있다고 덧붙였다.도이처는 이번 상승장을 “트레이더 중심 시장”으로 규정하며, 단순 보유 전략보다는 빠른 순환 대응과 위험 관리가 핵심이라고 조언했다. 그는 “비트코인의 견조한 상승이 알트코인 회복의 출발점이 될 것”이라며, “4분기 내 강한 유동성 순환 구조가 다시 만들어질 것”이라고 전망했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
"이더리움, 비트코인보다 더 나은 투자처?…기관 매집·스테이킹 수익이 판세 바꿨다10월 5일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 최근 5년간 이더리움(Ethereum, ETH)의 투자 수익률이 비트코인(Bitcoin, BTC)을 앞지른 것으로 나타났다. 특히 올해 들어 디지털 자산 운용사(디지털 애셋 트레저리·DAT)들이 대규모로 이더리움을 매집하면서 시장 내 수급 불균형이 심화되고, 가격 상승세를 더욱 견인하고 있다.올해 비트코인은 약 25%, 이더리움은 약 30% 상승했다. 지난 5년간 비트코인이 938% 상승한 반면, 이더리움은 1,059% 급등해 장기 수익률에서도 앞섰다. 시가총액은 비트코인이 2조 3,000억달러, 이더리움이 5,420억달러로 여전히 격차가 크지만, 이더리움의 상승 속도는 최근 몇 달간 비트코인을 압도했다.디지털 자산 트레저리(DAT) 기업들의 역할도 주목된다. 세계 최초의 비트코인 보유 기업인 스트래티지(Strategy, 전 마이크로스트래티지)는 약 64만BTC(전체 유통량의 3%)를 보유 중이지만, 이더리움 전용 트레저리 기업의 성장세가 가파르다. 현재 71개 기관이 약 220억달러 규모의 이더리움을 보유하고 있으며, 이는 전체 공급량의 3.5%에 해당한다. 특히 7월 이후 보유량이 세 배 이상 급증한 것으로 나타났다.이 같은 매집은 공급이 제한된 이더리움의 가격 급등을 촉발했다. 유통량이 약 1억 2,070만 개에 불과한 상황에서 다수의 기관이 대량 매수를 이어가자 여름철 이더리움 가격이 폭발적으로 상승했다.또한 이더리움은 비트코인과 달리 지분증명(PoS) 기반으로 운영돼, 투자자가 스테이킹(staking)을 통해 연 3% 수준의 수익을 얻을 수 있다. 이는 기관 투자자들에게 추가 수익 창출 수단을 제공하며, 이더리움 트레저리 기업들이 비트코인 ETF보다 매력적인 구조를 형성하는 요인이 되고 있다. 스테이킹 수익이 재투자로 이어지며 ‘성장 플라이휠(flywheel)’을 만드는 구조다.전문가들은 “이더리움은 단기뿐 아니라 지난 5년간 성과에서도 비트코인을 앞섰다”며 “기관 자금 유입과 스테이킹 수익 구조를 고려하면 2025년 연말까지 이더리움이 더 높은 성장 탄력을 보일 가능성이 있다”고 분석했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.05
