news,date
"연준의 0.25% 기준금리 인하에도 암호화폐 시장이 무덤덤한 반응을 보이는 가운데, 일부 대형 투자자들이 특정 자산을 조용히 매집하며 유동성 재배치를 시작한 정황이 포착됐다.10월 30일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 연방공개시장위원회(FOMC)의 금리 조정 이후 전체 암호화폐 시가총액이 1.6% 하락하고 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)이 약세를 보인 가운데, 고래 투자자들은 매도 압력이 낮고 기술적 지표가 개선되는 토큰을 중심으로 자금을 이동시키는 모습이다.먼저 카르다노(Cardano, ADA) 고래들은 1,000만ADA에서 1,000만ADA 사이 보유 그룹에서 보유량이 55억 7,000만ADA에서 55억 9,000만ADA로 증가했다. 하루 만에 약 2,000만ADA가 추가됐으며 이는 약 1,280만달러 규모이다. 가격은 최근 한 달 동안 약 20% 조정됐으나 0.64달러 지지선 유지와 12시간 차트 대칭 삼각수렴 패턴이 확인되며, 0.66달러 상향 돌파 시 0.68달러까지 약 6.5% 상승 여력이 언급됐다. 다만 0.64달러 붕괴 시 0.62달러와 0.60달러 하방 구간이 열릴 수 있다고 서술됐다.에테나(Ethena, ENA)도 FOMC 이후 고래 매집이 집중된 자산으로 나타났다. 1억ENA에서 10억ENA 보유 계층의 지갑이 하루 동안 67억 9,000만ENA에서 69억ENA로 증가했으며, 이는 약 1억 1,000만ENA, 약 4,620만달러 규모이다. 지난달 약 21% 하락한 뒤 0.41달러 지지선에서 반등했으며, 하락 확장 쐐기 패턴 상단 돌파 시 0.45달러와 0.53달러 회복, 이후 0.49달러 돌파 시 0.65달러까지 열릴 수 있다는 분석이 이어졌다. 다만 0.41달러 하향 돌파 시 0.34달러와 0.28달러 가능성이 언급됐다.세 번째는 아스터(Aster, ASTER)이다. 아스터 고래들은 24시간 동안 보유량을 26.43% 늘렸고 총 보유량은 1,567만ASTER로 증가했다. 추가된 327만ASTER는 약 333만달러 규모이다. 한 달 동안 약 43.2% 조정받았으나 0.93달러 지지선이 유지되는 가운데 하락 확장 쐐기 패턴과 RSI 상승 다이버전스가 포착되며 1.12달러와 1.28달러, 이후 1.79달러 돌파 시 추세 전환 가능성이 제시됐다. 하지만 0.93달러 붕괴 시 단기 상승 시나리오가 무효화될 수 있다고 평가됐다.이처럼 연준의 정책 변화 직후 시장 반응은 제한적이지만, 고래 자금은 약세장에서 기술적 구조가 안정된 자산으로 이동하는 흐름이 확인되고 있으며, 해당 토큰들이 11월 시장 주도 후보군으로 주목받고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"엑스알피(XRP)가 시장 전반 조정 속 하루 만에 110억달러가 증발하며 급락장을 연출한 가운데, 한국시간 31일 아침 시세는 소폭 반등을 시도하고 있다.10월 30일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 엑스알피는 전일 약 6.5% 하락해 2.47달러까지 하락했고 시가총액은 약 1,592억달러에서 1,485억달러로 줄며 단 하루 만에 약 110억달러가 사라졌다. 현재는 2.42달러로 소폭 반등했지만 24시간 기준 6.80% 하락한 상태다. 같은 기간 솔라나(Solana)는 약 7.00% 내린 182.37달러, 비트코인(Bitcoin)은 3.30% 후퇴한 10만 7,855.36달러, 이더리움(Ethereum)은 4.53% 하락한 3,773.58달러에 거래 중이다.온체인 움직임도 주목됐다. 약 400만XRP(약 1,050만달러)가 에스크로로 이동했으며, 이 자산은 15억 7,000만XRP 이상을 보유한 플레어(Flare) 코어 볼트(Core Vault) 지갑과 연관된 것으로 확인됐다. 이는 기관·거버넌스 지갑이 관련된 움직임으로 평가된다.이번 급락은 연방준비제도(Fed)가 올해 추가 금리 인하 기대를 낮춘 데 따른 ‘소문에 사고 뉴스에 파는’ 조정이 촉발한 것으로 분석된다. 전체 암호화폐 시장 시가총액은 약 4% 줄어 약 3조 6,400억달러 수준으로 후퇴했다. 비트코인은 한때 약 4% 하락해 10만 8,000달러선까지 밀렸고 이더리움도 약세를 기록했다.투자 심리는 청산 압력으로 확인됐다. 지난 24시간 동안 암호화폐 시장에서 10억달러 이상 포지션이 강제 청산됐고, 비트코인과 이더리움에서만 약 6억 7,500만달러가 정리된 것으로 나타났다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"암호화폐 시장이 연준 경고와 미·중 정상회담 불확실성 속에 위험 회피 심리가 강화되며 하락 압력을 받는 모습이다.10월 30일(한국시간) 오전 6시 35분 현재 암호화폐 시황중계사이트 코인마켓캡에 따르면, 비트코인은 24시간 기준 3.72% 하락한 10만 7,509.48달러를 기록하며 심리적 지지선인 11만달러 선 아래에서 약세를 이어가고 있다. 이더리움(Ethereum)은 5.20% 하락한 3,752.55달러, 엑스알피(XRP)는 7.58% 급락한 2.41달러, 솔라나(Solana)는 7.71% 하락한 181.52달러를 나타냈다. 도지코인(Dogecoin) 역시 8.90% 밀린 0.1790달러에 거래되고 있다.간밤 뉴욕증시는 기술주 중심 하락세가 두드러졌다. 다우지수는 0.23% 내렸고, S&P500은 0.99%, 나스닥은 1.57% 급락했다. 메타의 연간 700억~720억달러 수준의 높은 설비 투자 전망과 수익성 우려가 기술주 매도를 부추겼다. 다만 장 마감 후 아마존과 애플이 시장 예상치를 웃도는 실적을 발표하며 시간 외 거래에서 반등하는 흐름도 나타났다.시장을 짓누른 요인은 위험 회피 심리다. 제롬 파월 연준 의장이 “12월 추가 금리 인하가 확정되지 않았다”고 언급하며 완화 기대를 식혔고, 도널드 트럼프 미국 대통령과 시진핑 중국 국가주석의 부산 정상회담 역시 “불안한 휴전”이라는 평가가 확산되며 불확실성이 커졌다. 희토류 통제 유예 기간이 1년으로 제한된 점과 반도체 갈등 미해결이 경계심을 강화했다.암호화폐 시장은 전통 금융시장과 함께 리스크 회피 흐름에 노출되며 단기 매도 압력을 받고 있다. 비트코인의 시가총액은 2조 1,459억달러 수준으로 유지되고 있으나, 이번 조정이 단기 반등 후 차익 실현 매물과 맞물리며 변동성을 자극한 모습이다.향후 시장은 연준의 추가 발언, 미국 고용지표 발표, 미·중 협상 후속 메시지에 민감하게 반응할 전망이다. 단기적으로 변동성 확대가 예상되나, 현물 ETF 시장 구조와 장기 기관 자금 유입 기대는 여전히 중장기 상승 모멘텀으로 꼽힌다. 다만 주요 코인이 단기 지지선을 재확인할 가능성이 높아 투자자 신중 대응이 요구된다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"미국 도널드 트럼프 대통령과 시진핑 중국 국가주석의 회동 이후 시장이 기대했던 확실한 정책 신호가 나오지 않자 비트코인(Bitcoin, BTC)을 비롯한 암호화폐 전반이 급락하며 투자 심리가 흔들리고 있다.10월 30일(현지시간) 암호화폐 전문 매체 디크립트에 따르면, 비트코인은 24시간 동안 약 4% 하락해 10만 8,000달러 아래로 밀리며 이달 초 기록한 사상 최고가 12만 6,080달러 대비 약 15% 낮아진 상태이다. 이더리움(Ethereum, ETH)도 같은 기간 약 5% 하락해 약 3,782달러 수준으로 내려왔고, 솔라나(Solana, SOL), 엑스알피(XRP), 도지코인(Dogecoin, DOGE) 등 주요 알트코인도 모두 약 6% 떨어지며 더 큰 변동성을 보였다.선물 시장에서도 대규모 청산이 발생했다. 24시간 기준 11억 1,000만달러 이상 포지션이 정리됐으며, 이 중 약 5억달러는 비트코인, 약 2억 5,000만달러는 이더리움 관련 포지션으로 집계됐다. 특히 상승 베팅 포지션 청산이 대다수를 차지하며 시장의 단기 리스크 회피 심리가 강화됐다.Fed의 통화정책 방향성도 시장을 자극했다. 제롬 파월 의장은 지난 회견에서 추가 금리 인하가 확정된 것이 아니라며, 저금리 환경을 기대하던 투자자들의 기대를 꺾었다고 보도됐다. FRNT 파이낸셜(FTNT Financial) 데이터 책임자 스트라히냐 사빅은 시장이 위험자산 확대에 대한 명확한 신호를 원했지만 “추가 인하가 기정사실이 아니다”라는 메시지가 불확실성을 키웠다고 설명했다.암버데이터(Amberdata) 파생상품 총괄 그레그 마가디니는 트럼프-시진핑 회동과 Fed 회의에 앞서 시장이 전반적으로 강세 매수 포지션을 쌓아 두었으며, 기대가 충족되지 않자 조정이 나타난 것이라고 분석했다. 트럼프 대통령이 중국과 관세를 57%에서 47%로 낮추기로 합의했다고 밝혔지만, 뉴욕 증시는 약세를 이어가며 기대 효과는 제한적이었다.트럼프 정부 출범 이후 반복된 무역 관련 급작스러운 정책 발표가 과거에도 시장 변동성을 촉발해 왔으며, 이번에도 투자자들은 명확한 경기 부양 신호가 나오지 않자 포지션을 축소하며 관망세로 전환했다는 평가가 나온다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"암호화폐 시장에서 하루 만에 1조 원이 넘는 청산이 발생하며 비트코인을 비롯한 주요 자산이 급락하고 투자 심리가 크게 흔들리고 있다.10월 30일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 지난 24시간 동안 총 11억 2,000만달러 상당의 포지션이 강제 청산됐으며, 이 중 9억 6,192만달러가 롱 포지션, 1억 6,261만달러가 숏 포지션에서 발생했다. 비트코인에서는 4억 4,525만달러가 청산되며 가장 큰 타격을 받았고, 이더리움에서는 2억 3,049만달러가 정리됐다. 또한 총 21만 3,250건의 거래가 청산되었으며, 최대 단일 청산 주문은 하이퍼리퀴드(Hyperliquid)에서 2,142만달러 규모로 집행됐다.이번 급락은 제롬 파월 연준 의장의 발언이 촉발했다. 그는 “12월 금리 인하가 기정사실이 아니다”라고 강조하며 시장이 기대했던 추가 인하 가능성에 찬물을 끼얹었다. 이 발언 이후 위험자산 전반에 매도가 유입되며 시장 변동성이 확대됐다.동시에 미국 도널드 트럼프 대통령과 중국 시진핑 국가주석이 약 5년 만에 대면해 1년간 무역 휴전 합의를 도출하고 추가 관세 조치를 중단하기로 했으나, 암호화폐 시장은 오히려 하락세를 이어갔다. 발표 직후 비트코인은 한때 3.8% 하락해 10만 8,572달러까지 밀렸으며, 지난주 단기 반등 흐름이 완전히 꺾였다.주요 알트코인도 동반 하락했다. 이더리움은 3.6% 떨어진 3,871달러, 솔라나(Solana)는 1.4% 하락한 191.95달러, 엑스알피(XRP)는 4.1% 밀린 2.51달러에 거래됐다. 시장 전반의 위험 회피 성향이 강화되며 단기 하락 압력이 높아진 모습이다.현물 비트코인 ETF에서도 자금 이탈이 나타났다. 4,238BTC 규모의 일일 순유출이 기록됐으며 이는 약 4억 7,100만달러 수준으로 파악됐다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"엑스알피(XRP, 리플)이 미국 연준의 금리 인하와 미·중 정상회담이라는 호재에도 반등에 실패하며 2.50달러 아래에서 부진을 이어가 투자 심리가 흔들리고 있다.10월 31일(현지시간) 투자 전문매체 FX스트릿에 따르면, 연준이 기준금리를 0.25%포인트 인하해 3.75%~4.00% 범위로 낮췄음에도 불구하고 제롬 파월 의장의 발언이 시장 기대를 꺾으며 암호화폐 전반에 매도세가 강화됐다. 특히 엑스알피는 비트코인과 이더리움과 함께 약세 흐름을 이어가며 2.45달러 인근에서 거래되고 있다.파월 의장은 12월 추가 금리 인하가 확정적이지 않다며 시장의 기대를 조정시켰다. 그는 “12월 회의에서 금리를 더 낮출지는 전혀 기정사실이 아니다”라고 강조해 리스크 자산 선호 심리를 크게 위축시켰다. 같은 시기 도널드 트럼프 미국 대통령과 시진핑 중국 국가주석이 한국에서 회담을 갖고 관세를 57%에서 47%로 낮추는 조치와 희토류 공급망 개선, 미국산 대두 수출 재개 등 1년간 합의안을 발표했지만, 엑스알피를 포함한 암호화폐 시장의 분위기는 개선되지 못했다.현재 엑스알피는 2.50달러 아래에서 약세를 보이며 단기 조정이 이어지고 있다. 선물 미결제약정은 10월 1일 7.43억달러에서 약 41% 감소한 4.37억달러 수준으로, 지난 7월 기록한 최고가 3.66달러 당시의 활황과 비교하면 시장 흥미는 여전히 위축된 상태다.기술적으로도 매도 압력이 거세다. 엑스알피는 200일 지수이동평균선 2.60달러, 50일선 2.67달러, 100일선 2.72달러 아래에서 움직이며 하방 구조가 강화됐다. 상대강도지수(RSI)는 43으로 하락해 약세 모멘텀이 커지고 있으며, 단기 지지선인 2.18달러가 다시 시험될 수 있다는 경고가 나왔다.다만 투자자들이 낙폭을 매수하고 종가 기준 2.50달러를 회복할 경우 반등 시그널이 형성될 수 있다. 이동평균수렴확산지수(MACD)는 지난 금요일부터 매수 신호를 유지하고 있으며, 추세선 돌파와 함께 2.60달러·2.67달러·2.72달러를 차례대로 회복한다면 사상 최고가 3.66달러 재도전 가능성이 열릴 수 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"유니체인이 DOGE, XRP, ZEC 등을 지원할 예정이라고 더블록이 보도했다. 유니체인은 유니스왑이 새로 출시한 이더리움 레이어2 네트워크다.",2025.10.31
"전통 자산을 온체인으로 옮기는 ‘증권 토큰화’ 시장이 급팽창하며 총 규모가 약 6억 9,400만 달러까지 치솟았고, 그 중심에 이더리움(Ethereum, ETH)이 서 있다.10월 30일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, RWA.xyz 데이터에서 토큰화된 공개 주식 시장 규모가 최근 30일 동안 4.8% 상승해 약 6억 9,400만 달러에 도달했다. 특히 2분기 말 3억 302.7만 달러였던 시장이 현재 두 배 이상, 약 129% 성장해 자본 유입이 가속 중인 것으로 나타났다.보도에 따르면 이더리움이 약 3억 1,900만 달러 규모를 호스팅하며 전체의 약 46%를 차지해 선두를 지키고 있다. 알고랜드(Algorand, ALGO)가 2억 2,170만 달러, 솔라나(Solana, SOL)가 1억 1,560만 달러를 기록하고, 스텔라(Stellar, XLM)와 베이스(Base)가 각각 2,300만 달러, 540만 달러 규모를 형성하고 있다.공급자 기준으로는 온도(Ondo)가 약 3억 1,760만 달러로 1위를 차지하며 블랙록 iShares Core S&P 500 ETF 등 주요 주식 기반 자산을 제공하고 있다. 시큐리타이즈(Securitize)가 약 2억 2,100만 달러, 백드 파이낸스(Backed Finance)가 1억 2,120만 달러로 뒤를 잇는다. 위즈덤트리(WisdomTree), 센트리퓨즈(Centrifuge)는 5% 미만 비중이다.토큰화 주식 시장의 월간 전송량은 8억 3,645만 달러로 지난 30일 동안 71.84% 증가했다. 또한 월간 활성 주소는 4만 3,352개로 28% 늘어나고, 보유자 수는 100,030명으로 23.5% 확대되며 사용자 기반도 빠르게 확장되고 있다.업계는 토큰화가 아직 초기 단계라고 평가하며, 토큰화 주식은 글로벌 주식을 블록체인에서 24시간 거래하도록 해 투자 접근성을 극대화하고 국경 장벽을 낮춘다. 블랙록 및 리플(Ripple) 등 주요 기업들이 향후 수조 달러 규모 유입을 전망하며 해당 분야에 집중하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"리플의 미국 달러 연동 스테이블코인인 RLUSD가 곧 시장 가치 9억 달러에 근접하고 있다. 10월 30일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, RLUSD의 시가총액은 약 8억 9,797만 달러로 9억 달러 돌파를 앞두고 있으며, 전체 암호화폐 중 75위에 자리하고 있다.리플의 안정화 코인 RLUSD는 최근 UBRI(University Blockchain Research Initiative) 지원금 자금 조달에 활용되고 있다. 리플은 UBRI 지원금 150만 달러 이상을 전액 RLUSD로 지급하는 등 이 신뢰성 높은 스테이블코인의 실제 활용을 확대하고 있다. 또한 Standard Custody의 CEO인 재크 맥도날드는 10월 RLUSD에 대한 독립적 월간 감사를 성공적으로 마쳤다고 발표했다.10월에는 브레이얼(Brale)이 XRP 레저와 연동해 USD 기반 스테이블코인 발행과 RLUSD로 결제하는 기능을 도입하고, 리플은 프라임 브로커리지인 히든 로드(Hidden Road)를 인수한 뒤 Ripple Prime으로 새롭게 명명했다. 이 플랫폼 고객들은 이미 RLUSD를 담보로 사용하거나 잔액을 보유하는 중이다. Ripple Prime은 RLUSD 활용성과 범위를 크게 확대할 것으로 기대된다.메사리(Messari)의 2025년 3분기 XRP 레저 보고서에 따르면 RLUSD는 XRPL과 이더리움 네트워크에서 총 7억 8,930만 달러의 시가총액을 기록했고, XRPL 내에서는 8,880만 달러로 분기 대비 34.7% 증가해 네트워크 내 최대 스테이블코인으로 자리매김했다.리플의 RLUSD는 강력한 규제 준수와 금융기관, 기업 및 개발자 중심의 생태계 구축을 바탕으로 달러의 신뢰성과 블록체인의 효율성을 결합하며 디지털 달러에 대한 안정적인 접근성과 결제 솔루션을 제공하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
"연말로 갈수록 시장 불확실성이 높아지는 가운데, 이더리움(Ethereum, ETH)이 올해 안에 1만 2,000달러에 도달할 수 있다는 전망이 제기되며 투자자들의 관심이 쏠리고 있다.10월 30일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 매크로 전략가 헨릭 제버그(Henrik Zeberg)는 이더리움이 극단적 투자 열기 국면에서 비트코인(Bitcoin, BTC)을 능가하며 강하게 상승할 수 있다고 분석했다. 그는 최근 발언에서 이더리움이 이번 상승장에서 1만 2,000달러까지 치솟을 수 있다고 언급했다.보도에 따르면 제버그는 지난 8월에도 암호화폐 시장 버블이 추가로 400% 확대될 수 있다고 분석했고, 최근에도 “가장 큰 버블” 가능성을 경고하면서도 이더리움이 폭등할 것이라고 강조했다. 그는 극단적 낙관론 속에서 이더리움은 비트코인보다 상대적으로 높은 수익률을 기록할 수 있으나 이후 극심한 가격 붕괴가 이어질 수 있다고 전망했다.그러나 시장 전체는 최근 부진한 흐름을 보였다. 특히 10월 암호화폐 섹터가 투자자 기대에 미치지 못하며 강세 심리가 약화된 상황이다. 다만 제버그는 이러한 조정 국면이 거대한 불 시장의 전조일 수 있다는 주장도 이어왔다.한편 폴리마켓(Polymarket) 데이터에 따르면 비트코인이 올해 1만 달러에 도달할 가능성은 3%에 불과하며, 이더리움이 1만 7,000달러에 도달할 확률은 1%에 그쳤다. 이는 시장 참여자들이 여전히 보수적인 시각을 유지하고 있음을 보여준다.제버그는 극단적 낙관론 단계에서 이더리움이 단기적으로 강세를 보일 수 있다고 평가했지만, 궁극적으로 시장이 큰 폭의 조정을 경험할 수 있다고 경고하며 투자자들의 신중한 접근을 당부했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.31
