news,date
"비트코인 상장지수펀드(ETF)에서 하루 만에 5억 3,000만달러가 빠져나가며 시장 불안 심리가 고조되고 있다. 기관 자금의 이탈이 가속화되면서 비트코인이 11만 5,000달러를 회복할 수 있을지가 시장의 새로운 관심사로 떠오르고 있다.10월 18일(현지시간) 암호화폐 전문매체 AMB크립토에 따르면, 파사이드 인베스터스(Farside Investors) 자료에서 스팟(현물) 비트코인(Bitcoin, BTC) ETF에서 5억 3,090만달러의 자금이 순유출된 것으로 나타났다. 이는 최근 시장 변동성 확대와 투자 심리 위축이 반영된 결과로 풀이된다.ETF별로 보면 아크인베스트(Ark Invest)의 ARKB에서 2억 7,520만달러가 빠져나가며 가장 큰 폭의 순유출을 기록했다. 이어 피델리티(Fidelity)의 FBTC에서 1억 3,200만달러, 그레이스케일(Grayscale)의 GBTC에서 4,500만달러, 블랙록(BlackRock)의 IBIT에서 2,950만달러가 유출됐다. 이 밖에도 그레이스케일 BTC에서 2,250만달러, 비트와이즈(Bitwise)의 BITB에서 2,060만달러, 반에크(VanEck)의 HODL에서 610만달러가 빠져나갔다.이 같은 대규모 매도는 비트코인 가격이 10만 5,396.98달러로 24시간 동안 4.14% 하락한 상황에서 발생했다. ETF 자금 이탈은 단순한 가격 조정 이상의 의미를 지니며, 기관 투자자들의 리스크 회피 심리를 드러내는 신호로 받아들여지고 있다.이더리움(Ethereum, ETH) ETF에서도 자금이 빠져나가고 있다. 그레이스케일의 ETHE에서 6,900만달러, 이더리얼(EtheReal)의 ETHW에서 1,580만달러, 피델리티의 FETH에서 1,160만달러가 순유출됐으며, 비트와이즈를 포함한 기타 소형 ETF에서도 자금이 이탈했다. 반면 블랙록의 ETHA에서만 4,690만달러의 순유입이 확인됐다.시장에서는 이러한 움직임이 미국 정부 셧다운과 미중 무역 긴장 등 거시경제 불확실성에 따른 신중한 자금 운용 전략의 결과라고 보고 있다. 전문가들은 비트코인이 11만 5,000달러를 회복하고 투자자 신뢰를 회복할 수 있느냐가 향후 단기 시장의 핵심 변수라고 진단했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
"비트코인이 2만 6,000달러까지 추락할 수 있다는 경고가 나왔다. SNS 상에서 논란이 많은 인플루언서 앤드류 테이트가 시장 낙관론이 완전히 사라질 때 진정한 반등이 시작될 것이라고 주장해 투자자들의 이목이 집중되고 있다.10월 17일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 전 킥복싱 선수이자 인플루언서인 앤드류 테이트(Andrew Tate)는 X(옛 트위터)를 통해 비트코인(Bitcoin, BTC)이 2만 6,000달러까지 떨어질 수 있다고 경고했다. 그는 시장이 여전히 단기 조정이라고 믿는 투자자들이 존재하는 한 가격 하락이 이어질 것이라며, 모든 낙관론이 사라진 순간이 곧 강력한 반등의 신호가 될 것이라고 주장했다.테이트는 “사람들이 ‘더 내려갈 수 없다’고 생각하기 때문에 가격이 하락하고 있다. 모두가 롱 포지션을 잡고 있지만 시장은 언제든 더 나빠질 수 있다”고 말했다. 이어 “모든 낙관이 사라지고, 롱 포지션이 멈추며, 아무도 이익을 낼 수 없는 상황이 돼야 새로운 사상 최고가(ATH)가 온다”고 덧붙였다.이 같은 발언이 나온 시점, 암호화폐 시장은 또 한 차례 급락을 겪었다. 불과 몇 시간 만에 전체 시가총액이 1,500억달러 증발하면서 하락세가 심화됐다. 상위 10개 자산 모두 일제히 하락했으며, 비트코인은 5.6%, 이더리움(Ethereum, ETH)은 7.16%, 엑스알피(XRP)는 7.69%, 솔라나(Solana, SOL)는 8.23% 하락했다. 특히 카르다노(Cardano, ADA)는 9.84%, BNB는 11.93% 급락했다.이번 급락은 미중 무역 긴장 고조 등 거시경제적 요인이 시장을 짓누른 영향이 컸다. 위험자산 회피 심리가 강해지면서 금 가격은 온스당 4,339달러까지 오르며 하루 만에 1.14% 상승했다. 한편 테이트 본인의 밈 코인 ‘대디 테이트(Daddy Tate, DADDY)’ 역시 8.49% 하락했다.시장에서는 테이트의 발언을 단순한 경고가 아니라 현재 투자심리를 상징하는 신호로 해석하고 있다. 낙관론이 꺾이는 국면이 본격화되면서 변동성 확대와 추가 조정 가능성도 제기되고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
"美 금융시장 불안 속 비트코인 약세 지속…10만7천달러 하회 
대규모 청산 쇼크 후 미중 무역분쟁 등 영향…""위험자산 회피 심리""  
 
     미중 무역분쟁 갈등과 미국 지역은행 부실 위험 등의 여파가 이어지는 가운데 가상화폐 대장주 비트코인이 약세를 벗어나지 못하고 있다. 
    17일(현지시간) 미 가상화폐 거래소 코인베이스에 따르면 이날 오후 4시 10분(미 동부시간) 기준 비트코인 1개는 24시간 전보다 1.40% 내린 10만6천421달러에 거래됐다. 
    이날 오전 6시 20분에는 전날보다 4% 넘게 떨어진 10만3천500달러대를 찍기도 했다. 이는 지난 6월 이후 4개월여 만의 최저치다. 
    비슷한 시각 가상화폐 시가총액 2위인 이더리움도 3천600달러대까지 떨어져 지난 8월의 최고점 대비 약 25% 하락한 시세를 기록했다. 
    가상화폐 정보업체 코인게코 자료에 따르면 가상화폐 전체 시총은 지난 10일 이후 일주일간 6천억달러(약 853조원) 넘게 쪼그라들었다. 
    지난 10일 가상화폐 시장에서는 사상 최대 규모의 청산 사태가 벌어지며 시장 전반에 충격을 줬다. 
    당시 중국의 희토류 수출 통제 강화 예고에 도널드 트럼프 미국 대통령이 추가 관세 부과 가능성을 시사하자 가상화폐 시장에서 레버리지 포지션을 중심으로 파생상품 투자금이 잇달아 청산됐다. 특히 거래소 바이낸스의 기술적 오류로 인해 '패닉' 투매가 악화한 것으로 알려졌다. 
    블룸버그 통신은 이후에도 미중 무역분쟁을 둘러싸고 긴장이 지속된 상황이 가상화폐를 넘어 위험 자산 전반에 계속해서 악영향을 주고 있다고 짚었다. 
    또 지난 14일 제이미 다이먼 JP모건체이스 최고경영자(CEO)가 자동차 담보대출 업체의 파산 사태를 미 금융시장의 위험 징후로 지목한 뒤 실제로 지역은행들의 대출 손실 사례가 잇따르면서 자본시장의 또 다른 뇌관으로 떠올랐다. 
    블룸버그에 따르면 자본시장 전반에 위험 회피 심리가 확산하는 가운데 전날 미국 내 비트코인·이더리움 상장지수펀드(ETF)에서는 5억9천300만달러(약 8천400억원)의 자금이 순유출됐다. 
    또 가상화폐 파생상품 플랫폼 데리빗에서 비트코인 풋-콜 비율은 지난 24시간 동안 1.33까지 상승하며 추가 가격 하락에 대비한 헤지 수요 증가세를 보여줬다고 블룸버그는 전했다. 풋옵션은 보유자에게 미리 정해진 가격에 자산을 매도할 권리를 부여해 가격 하락 위험의 방어 수단으로 이용된다. 
    디지털자산 분석업체 BRN의 티모시 미시르 연구 책임자는 ""파생상품 시장은 스트레스가 집중되는 곳""이라며 ""딜러들이 방어 수단을 매입하면서 단기 하락에 대한 보험 비용을 높이고 양방향의 가격 변동성을 키우고 있다""고 지적했다. 
 
 
 
 
",2025.10.18
"오늘(10월 18일) 암호화폐 시장은 전일 급락세 이후 소폭 반등세를 보이고 있다. 미국 증시가 3대 지수 모두 상승 마감하면서 투자 심리가 완전히 냉각되는 상황은 피했다는 평가다. 그러나 시장 전반의 불확실성은 여전히 지속되고 있어 반등의 힘이 제한적이라는 분석이 우세하다.10월 18일 오전 6시 40분(한국시간) 기준 코인마켓캡 데이터에 따르면 비트코인(Bitcoin, BTC)은 1BTC당 10만 7,278.88달러를 기록하며 전일 대비 0.92% 하락했다. 이더리움(Ethereum, ETH)은 3,876.79달러로 0.08% 상승했고, 리플의 엑스알피(XRP)는 2.32달러로 0.67% 상승했다. 이더리움과 리플은 하루 변동폭이 제한적이었지만 주간 기준으로는 각각 3.79%, 6.24% 상승세를 유지했다. 솔라나(Solana, SOL)는 185.13달러로 0.19% 상승, 주간 수익률은 0.08%에 그쳤다. 반면 BNB는 1,087.71달러로 24시간 동안 6.27% 급락했다.시장 반등의 배경에는 뉴욕증시의 상승세가 자리하고 있다. 전일 다우존스지수는 0.52%, S&P500지수는 0.53%, 나스닥지수는 0.52% 오르며 모두 강세로 마감했다. 도널드 트럼프 미국 대통령이 시진핑 중국 국가주석과의 정상회담을 예정대로 진행하겠다고 재차 언급하면서 무역분쟁 긴장 완화 기대감이 커진 점이 매수 심리를 자극했다. 지역은행 부실 우려도 일단 진정되는 모습을 보였다.이날 암호화폐 시장이 전일 낙폭을 일부 회복했지만, 지난 10일부터 이어진 하락 여파는 여전히 시장 전반에 남아 있다. 특히 중국의 희토류 수출 통제 예고와 트럼프의 추가 관세 시사 이후 레버리지 청산이 대규모로 발생하면서 비트코인은 10만 3,500달러까지 급락한 바 있다. 이더리움도 3,600달러대까지 밀리며 여름 고점 대비 약 25% 하락했다.미중 무역갈등에 따른 위험 회피 심리와 미국 지역은행 부실 문제는 단기적으로 시장의 불안 요인으로 작용하고 있다. 최근 24시간 동안 비트코인·이더리움 상장지수펀드(ETF)에서는 5억 9,300만달러의 자금이 순유출됐으며, 파생상품 시장에선 풋옵션 수요가 급증하는 등 추가 하락에 대비하는 움직임이 뚜렷했다.전문가들은 단기적으로 기술적 반등 가능성은 존재하지만, 뚜렷한 상승 전환 신호는 아직 부족하다고 평가한다. 디지털자산 분석업체 BRN의 티모시 미시르 연구 책임자는 “최근 파생상품 시장은 스트레스가 집중되는 구간으로, 딜러들이 방어적 포지션을 강화하고 있다”며 “가격 변동성이 양방향으로 커질 수 있는 국면”이라고 진단했다.시장 참여자들은 당분간 거시 변수에 따라 변동성이 확대될 것으로 보고 있다. 특히 미중 무역 정상회담, 지역은행 부실 리스크 완화 여부, 연방준비제도(Fed)의 금리 정책 등이 향후 암호화폐 시장 방향성을 결정할 핵심 요인이 될 전망이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
"미중 무역분쟁 갈등과 미국 지역은행 부실 위험 등의 여파가 이어지는 가운데 암호화폐 대장주 비트코인이 약세를 벗어나지 못하고 있다.17일(현지시간) 미 가상화폐 거래소 코인베이스에 따르면 이날 오후 4시 10분(미 동부시간) 기준 비트코인 1개는 24시간 전보다 1.40% 내린 10만6천421달러에 거래됐다.이날 오전 6시 20분에는 전날보다 4% 넘게 떨어진 10만3천500달러대를 찍기도 했다. 이는 지난 6월 이후 4개월여 만의 최저치다.비슷한 시각 가상화폐 시가총액 2위인 이더리움도 3천600달러대까지 떨어져 지난 8월의 최고점 대비 약 25% 하락한 시세를 기록했다.가상화폐 정보업체 코인게코 자료에 따르면 가상화폐 전체 시총은 지난 10일 이후 일주일간 6천억달러(약 853조원) 넘게 쪼그라들었다.지난 10일 가상화폐 시장에서는 사상 최대 규모의 청산 사태가 벌어지며 시장 전반에 충격을 줬다.당시 중국의 희토류 수출 통제 강화 예고에 도널드 트럼프 미국 대통령이 추가 관세 부과 가능성을 시사하자 가상화폐 시장에서 레버리지 포지션을 중심으로 파생상품 투자금이 잇달아 청산됐다. 특히 거래소 바이낸스의 기술적 오류로 인해 '패닉' 투매가 악화한 것으로 알려졌다.블룸버그 통신은 이후에도 미중 무역분쟁을 둘러싸고 긴장이 지속된 상황이 가상화폐를 넘어 위험 자산 전반에 계속해서 악영향을 주고 있다고 짚었다.또 지난 14일 제이미 다이먼 JP모건체이스 최고경영자(CEO)가 자동차 담보대출 업체의 파산 사태를 미 금융시장의 위험 징후로 지목한 뒤 실제로 지역은행들의 대출 손실 사례가 잇따르면서 자본시장의 또 다른 뇌관으로 떠올랐다.블룸버그에 따르면 자본시장 전반에 위험 회피 심리가 확산하는 가운데 전날 미국 내 비트코인·이더리움 상장지수펀드(ETF)에서는 5억9천300만달러(약 8천400억원)의 자금이 순유출됐다.또 가상화폐 파생상품 플랫폼 데리빗에서 비트코인 풋-콜 비율은 지난 24시간 동안 1.33까지 상승하며 추가 가격 하락에 대비한 헤지 수요 증가세를 보여줬다고 블룸버그는 전했다. 풋옵션은 보유자에게 미리 정해진 가격에 자산을 매도할 권리를 부여해 가격 하락 위험의 방어 수단으로 이용된다.디지털자산 분석업체 BRN의 티모시 미시르 연구 책임자는 ""파생상품 시장은 스트레스가 집중되는 곳""이라며 ""딜러들이 방어 수단을 매입하면서 단기 하락에 대한 보험 비용을 높이고 양방향의 가격 변동성을 키우고 있다""고 지적했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
"엑스알피(XRP) 파생상품 시장에서 공매도 포지션이 집중 청산되는 ‘베어 블러드배스’가 발생했다. 단 한 시간 만에 시장 균형이 무너지고 1,000%에 달하는 청산 불균형이 나타났다.10월 17일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 미국과 중국 간 무역 관련 뉴스가 전해진 직후 파생상품 시장에서 총 113만 달러 규모의 청산이 발생했고 이 중 102만 달러가 공매도 포지션에 집중됐다. 반면 매수 포지션 청산 규모는 10만 4,000달러 수준에 그쳤다. 코인글래스(CoinGlass) 데이터에 따르면 청산 비율은 무려 1,000%에 달했다.청산의 직접적인 촉매는 XRP 가격 급등이었다. XRP는 1시간 만에 2.19달러에서 2.29달러로 상승하며 4.42% 반등했고, 이는 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) 시장의 유사한 움직임과도 맞물렸다. 당시 비트코인과 이더리움 시장 전체 청산 규모는 3,900만 달러를 넘어섰다. 전문가들은 이번 상황을 ‘전형적인 숏 스퀴즈(공매도 포지션 청산 혹은 커버를 위해 발생하는 매수세)’ 사례라고 평가했다.시장 매크로 환경도 상승 압력을 키웠다. 미국 정부가 2주 뒤 고위급 회담을 예고하고, 11월 1일까지 100% 관세 부과 확률이 11%로 낮아졌으며, ‘무역 전쟁’ 가능성을 부인한 점 등이 시장 전반의 위험자산 선호 심리를 자극했다. 이로 인해 XRP 공매도 포지션이 몰린 상태에서 예상치 못한 반등이 강하게 나타났다.결과적으로 매도 포지션은 재포지셔닝의 여지 없이 증발했고, 시장의 단기 균형은 완전히 무너졌다. 전문가들은 이번 청산이 단순 반등이 아닌 대규모 숏 스퀴즈의 전형적인 전개 양상이라고 분석했다.이번 사태는 매크로 변수와 파생상품 시장 구조적 취약성이 결합될 때 발생할 수 있는 가격 급등 사례로 기록됐다. 단시간에 1,000%에 달하는 청산 불균형이 발생하면서 XRP는 단기 상승 모멘텀을 확보했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
"엑스알피(XRP)를 포함한 주요 알트코인이 비트코인(Bitcoin, BTC)의 사상 최고가를 계기로 수주 내에 자체 최고가를 경신할 수 있다는 전망이 나왔다. 시장 해설자 네이선 로스차일드(Nathaniel Rothschild)는 10월 말부터 강세 흐름이 본격화될 수 있다고 예측했다.10월 17일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, 로스차일드는 비트코인이 10월 5일 12만 5,725달러로 사상 최고가를 기록한 점을 근거로 알트코인의 랠리가 시작될 것으로 내다봤다. 그는 XRP를 비롯한 알트코인이 향후 3주 이내 최고가를 경신할 가능성이 높다고 언급하며 10월 26일 전후를 주요 전환 시점으로 제시했다.XRP의 역사적 최고가는 시장 내 해석이 엇갈린다. 일부 참여자는 2018년 1월의 3.84달러를 최고점으로 보고 있고, 다른 이들은 3.31달러를 기준으로 삼는다. 후자의 경우 XRP는 2025년 1월 3.4달러, 7월 3.66달러를 기록하며 이미 최고점을 갱신했다. 로스차일드는 이 흐름이 이어질 경우 XRP가 3.66달러를 넘어설 수 있다고 분석했다. 현재 XRP는 2.22달러 수준으로, 2주 만에 약 65% 상승하면 최고점을 돌파할 수 있는 구간에 진입하게 된다.이 같은 상승은 과거 사례에서도 확인됐다. XRP는 7월 5일 2.22달러에서 7월 18일 3.66달러까지 불과 14일 만에 65% 급등한 바 있다. 당시처럼 시장이 강세 흐름일 경우, 단기간 급등 가능성이 충분하다는 평가가 나온다. 다만 10월 10일 발생한 시장 급락이 변수로 작용하고 있다.현재 시장은 큰 변동성을 보이며 비트코인과 이더리움(Ethereum, ETH)이 각각 13.7%, 14% 하락한 상황이다. 로스차일드의 전망은 급락 이전에 제시된 것이며, 그의 입장이 현재도 동일한지는 확인되지 않았다. 그럼에도 그는 과거부터 XRP의 강세 가능성을 지속적으로 강조해 왔으며, 불과 석 달 전에도 XRP가 26달러까지 상승할 수 있다고 전망한 바 있다.로스차일드는 XRP의 가격 흐름이 비트코인의 사이클과 밀접하게 연동돼 있다고 분석한다. 그는 비트코인의 새로운 최고가가 알트코인 시장의 광범위한 상승 랠리로 이어질 수 있으며, XRP도 그 흐름의 선두에 설 잠재력이 있다고 강조했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
"글로벌 금융 질서의 전환을 앞두고 엑스알피(XRP)가 핵심 자산으로 부상할 것이라는 주장이 다시 제기됐다. 단기 차익이 아니라 장기 전략 자산으로 바라봐야 한다는 점이 강조됐다.10월 17일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, 블랙스완 캐피털리스트(Black Swan Capitalist) 공동 설립자 베르산 알자라(Versan Aljarrah)는 XRP 보유 목적이 단기 수익이 아닌 글로벌 금융 구조 변화에 대비한 ‘포지셔닝’이어야 한다고 강조했다. 그는 리플(Ripple)의 기술과 XRP의 브리지 자산 기능이 미래 토큰화 금융의 핵심 인프라가 될 것이라고 주장했다.알자라는 블랙록(BlackRock), JP모건(JPMorgan), SBI홀딩스(SBI Holdings) 등 주요 기관이 조용히 XRP를 축적하고 있다고 주장했다. 그는 기관들이 본격적으로 XRP 생태계에 진입하는 시점에는 개인 투자자들이 이미 기회를 놓치게 될 것이라고 경고했다. 특히 JP모건 등이 비트코인과 이더리움(Ethereum, ETH)은 언급하면서 XRP는 의도적으로 언급하지 않고 있다고 지적했다. 그는 이러한 침묵이 기관들의 ‘조용한 준비’ 신호일 가능성이 있다고 분석했다.리플의 기업 인수 확대도 이 같은 시각에 무게를 싣고 있다. 리플은 최근 지트레저리(GTreasury)를 10억 달러에 인수하며 120조 달러 규모의 글로벌 기업 자금관리 시장에 진출했다. 알자라는 이 인수로 XRP가 글로벌 유동성 관리 인프라에 더욱 깊숙이 통합되고 있다고 설명했다.그는 현재 3달러 수준의 XRP 가격으로는 수조 달러 규모의 토큰화 금융 시스템을 감당할 수 없다고 주장했다. 글로벌 기관들이 XRP를 통해 매일 수조 달러 규모의 자산을 이동하게 되면, 가격은 유동성 공급을 감당할 만큼 크게 상승할 수밖에 없다고 강조했다.리플은 지트레저리뿐 아니라 히든로드(Hidden Road), 스탠다드 커스터디(Standard Custody) 등 기관 금융 인프라를 확보하며 시장 영향력을 확장하고 있다. 알자라는 XRP가 미래 금융 시스템의 핵심 계층이 될 것이라고 재차 강조했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
후오비 설립자 리린이 10억 달러 규모의 이더리움(ETH) 비축 기업을 출범했다고 언폴디드가 블룸버그를 인용해 전했다.,2025.10.18
"시장 분석가 테드 필로스(Ted Pillows)가 엑스알피(XRP)를 차기 강세 사이클에서 큰 수익을 낼 가능성이 높은 암호화폐 중 하나로 지목했다. 그는 ETF 승인 대기 자산에 주목하는 전략이 유망하다고 강조하며 투자자들의 선제적 대응을 촉구했다.10월 17일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, 테드 필로스는 ETF가 승인됐거나 승인을 기다리는 암호화폐 목록을 공개하면서 XRP를 핵심 후보 중 하나로 언급했다. 그는 ETF 승인 대기 중인 알트코인이 기관 자금 유입의 수혜를 볼 가능성이 높다며 투자자들이 주목해야 할 시점이라고 설명했다.XRP 외에도 솔라나(Solana), 아발란체(Avalanche), 앱토스(Aptos), 체인링크(Chainlink), 도지코인(Dogecoin), 카르다노(Cardano), BNB, 라이트코인(Litecoin) 등이 ETF 승인 대기 리스트에 포함됐다. 테드 필로스는 ETF가 제도권 자금 진입의 관문 역할을 하며 시장 신뢰도와 유동성을 크게 끌어올릴 수 있다고 강조했다.비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)의 ETF 사례는 이런 전망에 힘을 싣고 있다. 두 자산은 지난해 현물 ETF 승인을 받은 이후 기관 자금 유입과 함께 가격 상승세를 이어갔다. 특히 비트코인은 이달 사상 최고치인 12만 6,198달러를 기록했으며, 이더리움 역시 지난 8월 전고점을 돌파했다. 반면 XRP와 솔라나 등은 ETF 부재로 상대적 약세를 보이고 있다.현재 미국 증권거래위원회(SEC)는 렉스-오스프리(REX-Osprey) XRP ETF를 승인했지만, 10건 이상의 XRP ETF 신청에 대해서는 결정을 미루고 있다. 정부 셧다운 상황으로 인해 심사가 지연되고 있으며, 구체적인 결정 시점은 불투명한 상태다.한편, XRP는 지난 10일 미·중 관세 충돌 이후 급락하면서 1.25달러까지 하락해 최근 몇 달 사이 최저 수준을 기록했다. 그러나 ETF 승인 기대감이 여전히 시장의 핵심 변수로 작용하고 있어 향후 방향성에 관심이 집중되고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.18
