news,date
"암호화폐 거래소 BTCC거래소가 2025년 11월 준비금 증명(Proof of Reserve, PoR) 보고서를 발표하며 평균 준비금 비율 146%를 기록해 업계 최고 수준의 재무 건전성을 다시 한 번 입증했다.보고서에 따르면 비트코인(BTC) 162%, 이더리움(ETH) 165%, 테더(USDT) 160%, 카르다노(ADA) 150%, USD 코인(USDC) 133%, 리플(XRP) 124% 등 주요 자산 전반에서 견고한 준비금 상태가 확인됐다. BTCC는 올해 내내 100%를 크게 상회하는 준비금 비율을 유지해 왔으며, 실제로 7월 132%, 8월 141%, 9월 143%, 10월 152%로 꾸준한 상승 흐름을 이어왔다.BTCC 제품 매니저 마커스 첸(Marcus Chen)은 BTCC가 2025년 5월 이후 줄곧 높은 준비금 비율을 유지해 왔다고 설명하며, 시장 변동성이 확대되는 시기일수록 준비금 안정성이 사용자 자산 보호의 핵심이라고 강조했다. BTCC는 이러한 투명성 강화를 위해 매달 머클 트리(Merkle Tree) 기반 감사를 진행해 모든 사용자 예치금을 100% 이상 보유하고 있음을 정기적으로 검증하고 있다.또한 BTCC는 시장 불확실성이 고조되는 상황에서 사용자들이 자산 가치를 능동적으로 관리할 수 있도록 플렉서블 스테이킹(Flexible Savings) 이벤트를 새롭게 도입했다. 이번 프로그램은 자산의 자유로운 입·출금이 가능하며, 예치 금액에 따라 연 8%에서 최대 18%까지의 차등 이율을 제공한다. 다양한 암호화폐를 지원하고 이자는 자동 복리로 지급되는 구조로 설계해 사용자 편의성과 수익성을 동시에 확보했다.한편, BTCC는 2025년 6월 설립 14주년을 맞아 한국 사용자들을 위한 특별 프로모션도 운영하고 있다. BTCC 공식 소셜미디어 팔로우와 VIP 1 등급 달성 시 140 USDT 바우처를 지급하는 이번 이벤트는 지역 커뮤니티와의 소통을 확대하며 사용자 참여를 강화하기 위한 프로그램으로 마련됐다.",2025.11.22
"프라이버시 코인이 올 들어 가장 뚜렷한 상승세를 보이면서 암호화폐 시장의 분위기를 실제로 바꿔 놓고 있다. 지캐시(Zcash, ZEC)를 비롯한 주요 프라이버시 자산들이 전반적인 조정장 속에서도 꿋꿋하게 버티며 되레 시장을 주도하는 흐름이 이어지고 있어서다.11월 22일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 프라이버시 코인 섹터는 연초 이후 276.4% 상승하며 올해 들어 유일하게 뚜렷한 플러스 수익률을 기록한 분야로 꼽힌다. 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)마저 최근 조정에 밀리며 마이너스 영역에 들어간 가운데, 지캐시는 10월 초 이후 700% 이상 올랐다. 대시(DASH) 역시 약 200% 상승하며 동반 강세를 보였다.시장 전문가들은 이러한 흐름을 글로벌 감시 강화와 자본 통제 기조에서 찾는다. 더 코인 뷰로 공동창업자 닉 퍼크린(Nic Puckrin)은 각국 당국이 자금 추적 권한을 넓히면서, 이용자들이 다시 프라이버시 기능을 앞세운 자산에 관심을 돌리고 있다고 설명했다. 퍼크린은 “비트코인과 이더리움은 지나치게 투명해져 초창기 사이퍼펑크가 강조했던 익명성과는 멀어졌다”고 평가했다. 그는 지캐시가 지난 1년 동안 1,500% 넘게 오르자 초기 암호화폐 지지층뿐 아니라 단기 투자자들도 자연스럽게 유입되고 있다고 전했다.시장 내 기류 변화는 다른 업계 인사들의 시각에서도 확인된다. 비트겟월릿의 제이미 엘칼레(Jamie Elkaleh)는 규제 환경이 명확해질수록 오히려 온체인 활동의 높은 투명성에 부담을 느끼는 이용자가 늘고 있다고 말했다. 엘칼레는 “주류 참여자가 많아질수록 프라이버시, 자산 주권, 보안 기능을 기본 조건으로 요구하는 분위기가 확연히 커지고 있다”고 강조했다. 누오네스(NoOnes) 창업자 레이 유세프(Ray Youssef)는 ‘내러티브 순환’과 거시환경까지 맞물린 결과라며, 최근 자금 흐름이 자연스럽게 탈중앙성과 자율성을 앞세운 영역으로 이동하고 있다고 말했다.이 분야의 기술적 변화도 무시하기 어려운 요인으로 꼽힌다. 호라이즌 랩스 최고경영자 롭 비글리오네(Rob Viglione)는 이전 프라이버시 코인이 독립 체인 형태로 외곽에 머물렀다면, 최근에는 제로지식 기술이 이더리움 기반 생태계 안으로 자연스럽게 들어오고 있다고 강조했다. 그는 프라이버시 기능이 “선택 요소가 아니라 기본값으로 자리 잡기 시작한 시점”이라고 표현했다.프라이버시 섹터의 급등을 두고 단기 모멘텀인지, 실사용 기반 서사의 출발점인지에 대한 논쟁도 이어지고 있다. 유세프는 밈 코인의 급등·급락과 달리 프라이버시·결제·디파이 인프라 같은 유틸리티 기반 내러티브는 시장 불안기에 오히려 주도권을 잡는 경우가 많다고 설명했다. 퍼크린은 이번 사이클에서 실물자산(RWA) 토큰화 부문을 핵심으로 지목하며, 기관 자금이 향하는 방향을 우선 살펴야 한다고 말했다.향후 새로운 내러티브를 조기에 포착하는 방법에 대해 전문가들은 개발자 활동 추세, 지갑·거래소 통합, 규제 신호, 실제 사용량 등을 공통 기준으로 제시했다. 엘칼레는 특히 RWA·디핀(DePIN)·AI·디파이 등 분야에서 이미 초기 신호가 포착되고 있다며, 프라이버시 코인 역시 제로지식 기반 기술이 일상적인 지갑과 디파이 서비스 안에 자연스럽게 녹아드는 순간 새로운 전환점을 맞게 될 것이라고 전망했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"글로벌 코인 시장이 이번 주 큰 폭의 조정을 맞으며 주요 종목 대부분이 두 자릿수 낙폭을 기록한 가운데, 11월 22일 저녁 기준 비트코인은 8만 3,508달러로 내려앉으며 7일 동안 12.95% 하락했고 이더리움은 2,706달러로 밀리며 같은 기간 14.56% 하락해 전반적인 투자심리가 위축된 모습을 보였다.11월 22일(한국시간) 코인마켓캡에 따르면 XRP는 1.90달러까지 후퇴하며 7일 기준 15.99% 급락했고 솔라나는 125.82달러로 10.91% 떨어졌으며 카르다노는 0.3975달러로 내려가 시가총액 상위 종목 가운데 가장 큰 폭인 21.19%의 낙폭을 기록해 전반적인 시장 흐름이 약세로 기울었다.이번 조정은 단순한 가격 되돌림이 아니라 AI 버블 논란, 연준의 금리 동결 장기화 우려, 트럼프의 정치력 약화 등 다양한 외부 요인이 동시에 작용하며 위험자산 전반을 압박한 영향으로 평가되는데, 특히 엔비디아를 포함한 주요 AI 관련 기술주가 ‘투자 과열’ 논란 속에 급락하면서 나스닥 변동성이 확대됐고 이를 고스란히 반영한 비트코인을 비롯한 암호화폐도 동반 압력을 받았다.금리 전망 불확실성 역시 조정을 심화시켰는데, 시장이 연말 또는 내년 초 금리 인하 전환을 기대해온 것과 달리 최근 미국 경제지표가 강세로 돌아서면서 연준의 동결 기조가 예상보다 길어질 수 있다는 전망이 제기됐고 이 여파로 레버리지 포지션 청산이 이어지면서 시장 변동성이 더 커졌다.트럼프 리스크 역시 시장 불안 심리를 키웠는데, 트럼프는 그동안 친(親)암호화폐 기조를 내세워 규제 완화를 기대하는 투자자들의 지지를 얻어왔지만 최근 여론과 법적 이슈 변화로 정치적 영향력이 일부 흔들리면서 암호화폐 시장에서도 기대감이 다소 꺾였고 이를 반영하듯 일부 기관 자금이 리스크 축소에 나선 정황이 확인된다.다음 주 시장 방향은 비트코인이 8만 달러 부근에서 얼마나 견고한 지지를 확보하느냐에 달려 있으며 주간 기준 과매도 신호가 확대된 상황에서 단기 반등 여지도 있지만 기술주 변동성과 금리 변수, 정치 리스크가 여전히 남아 있어 추가 변동이 불가피하고 시장은 8만 달러(비트코인)·2,700달러(이더리움)·1.90달러(XRP) 등 핵심 지지선에서 새 주도의 방향을 모색할 것으로 전망된다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"유럽 암호화폐 시장이 깊은 조정에 빠진 가운데, 레버리지 상품 전문 운용사 리버리지 셰어스가 비트코인과 이더리움 가격을 세 배로 추종하는 초고위험 ETF를 내주 유럽 시장에 상장할 계획을 밝히며 시장의 시선을 끌고 있다.11월 22일(현지시간) 투자 전문매체 FX스트릿에 따르면, 리버리지 셰어스는 스위스 증권거래소 SIX를 통해 비트코인(BTC)과 이더리움(ETH)에 각각 3배 롱과 3배 숏으로 투자하는 ETF를 출시할 예정이다. 에릭 발추나스 블룸버그 ETF 애널리스트는 X 게시글에서 이 소식을 전하며 “시점이 정말 좋을 수도, 정말 나쁠 수도 있다”고 평가했다.이번 상품은 양대 코인을 대상으로 한 유럽 최초의 3배 레버리지 ETF로, 리버리지 셰어스가 기존에 운용하던 애플, 테슬라, 페이스북, 아마존 등 글로벌 기술주 레버리지 상품군을 암호화폐 영역까지 확장하는 흐름으로 해석된다. 이 회사는 이미 다수의 레버리지 주식 ETF를 운용해왔으며, 암호화폐 시장 변동성 확대에 맞춰 새로운 투자 도구를 제공하겠다는 전략이다.레버리지 ETF는 일간 성과를 기준으로 가격의 여러 배를 따라가기 때문에 변동성이 큰 암호화폐 시장에서는 급등과 급락 모두가 더 과장되게 반영된다. 투자자들 사이에서는 가격 급변 시 연쇄 청산이 발생할 수 있다는 우려도 제기됐다. 특히 -3배 상품은 단기 방향성 베팅에는 유리하지만 변동성이 높을수록 가치가 빠르게 훼손되는 구조적 위험이 존재한다.이번 출시 추진은 트리플 레버리지 ETF에 대한 관심이 커지는 흐름과도 맞닿아 있다. 앞서 디파이언스 인베스트먼츠는 지난 10월 미국 증권거래위원회에 비트코인·이더리움·솔라나·금·기술주 등 49개의 3배 레버리지 및 인버스 레버리지 ETF를 제출하며 시장 확장을 시도한 바 있다. 기관과 개인 모두 레버리지 상품 활용도를 높이고 있지만, 규제 환경과 시장 변동성은 여전히 중요한 리스크 요인으로 남아 있다.시장은 여전히 조정 국면이다. 11월 들어 비트코인은 21%, 이더리움은 26% 급락했고, 현재 비트코인은 8만 4,000달러 아래, 이더리움은 2,700달러 선까지 밀린 상태다. 투자 심리가 약화된 상황에서 초고위험 상품 상장이 시장 회복의 기회가 될지, 추가 혼란의 단초가 될지 관심이 쏠린다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"암호화폐 시장이 한 달 넘게 매도 흐름에 잠식된 가운데 핵심 투자자들이 지금의 약세가 본격적인 하락 국면의 출발점일 뿐이라고 강하게 경고하고 있다.11월 21일(현지시간) 암호화폐 전문 매체 크립토뉴스에 따르면, 비트코인(Bitcoin, BTC)은 11월에만 약 23% 밀려 2022년 이후 가장 부진한 월간 흐름을 기록했고, 시장 전반에서 1조 4,000억달러 이상 시가총액이 증발했다. 크리스 버니스케(Chris Burniske)는 매도 압력의 시대가 이제 막 시작됐다고 밝혔고, 얼라이언스DAO(Alliance DAO) 공동창립자 취차오(QwQiao)는 시장이 다시 기반을 다지려면 절반 수준까지 추가 하락이 필요하다고 평가했다.버니스케는 10월 10일 대형 청산 사태가 시장의 구조적 균열을 만들었고, 그 충격이 아직 해소되지 않았다고 분석했다. 그는 비트코인과 이더리움이 높은 구간에 머물러 있어도 내부 지표에서는 균열이 진행되고 있으며, 스트래티지 실적 약화와 금 시장 경고 신호, 신용지표의 불안이 동시에 나타나고 있다고 설명했다. 취차오도 9월부터 지적한 대로 스폿 매수와 ETF 자금 가운데 상당 부분이 정리되지 않았고, 이러한 자금의 후퇴가 강세장 재개를 위해 필수라고 강조했다.시장 내 불안은 숫자로도 드러났다. 24시간 동안 청산 규모는 19억달러에 달했고, 12개 미국 상장 비트코인 ETF에서는 하루 만에 9억 300만달러가 빠져나갔다. 이는 올해 들어 두 번째로 큰 단일일 유출이다. 블룸버그는 미결제 약정이 10월 정점 대비 35% 줄었다고 전했고, 기관 자금은 낙폭 확대에도 뚜렷한 매수 움직임을 보이지 않고 있다고 전했다.이더리움은 하루 동안 최대 7.6% 밀리며 2,700달러 아래로 내려갔고, 주요 시간대에서 청산 규모가 10억달러를 넘었다. 아폴로 크립토(Apollo Crypto)의 포트폴리오 매니저 프라틱 칼라(Pratik Kala)는 시장에 강제 매도 의심 주체가 존재하며, 규모가 어디까지 이어질지 확인되지 않았다고 말했다.전문가들은 한목소리로 지금의 흐름이 일시적 조정이 아니라 구조적 매도 압력의 초기 단계라고 진단하고 있다. 시장은 하방 리스크를 반영해가는 과정에서 여전히 강한 변동성을 동반하고 있으며, 기관 자금의 위험 회피와 청산 연쇄가 단기간에 멈추기 어렵다는 평가가 이어지고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"가파른 매도세가 다시 비트코인(Bitcoin, BTC) 시장을 덮치며 1조 4,000억 달러 규모의 자금이 한 달 새 증발했다는 점이 투자자들의 긴장을 키우고 있다.11월 21일(현지시간) 암호화폐 전문 매체 DL뉴스에 따르면, 비트코인은 이달 들어 30% 이상 밀리며 네 자릿수 조정폭을 기록했다. 이더리움(Ethereum, ETH) 등 주요 자산도 동반 약세를 면하지 못했고, 전체 암호화폐 시가총액은 3조달러 아래로 내려앉았다. 시장에서는 단기 충격이 채 가라앉지 않은 가운데 매도 압력이 연말까지 이어질 수 있다는 관측이 확산하고 있다.투자심리를 짓누르는 요인은 뚜렷하다. 미국 역사상 최장 기간 이어진 연방정부 셧다운 여파가 남아 있는 상태다. 월가 주요 지수도 큰 폭의 변동성을 보이며 위험자산 전반의 투자심리가 급속히 식어가는 분위기다. 시트리니 리서치(Citrini Research)는 “중순까지 위험회피 흐름이 계속될 가능성이 높다”고 분석했다.비트코인이 4년 주기 패턴에서 벗어났다는 주장도 투자자들의 혼란을 키우고 있다. 킬른(Kiln)의 리서치 책임자 로버트 리(Robert Le)는 “가격이 설계된 사이클과 달라지는 양상이라면 상승과 하락 모두 시장이 잘못 평가할 위험이 커진다”고 평가했다. 실제로 지난 24시간 동안 청산 규모가 20억달러에 달했고, 11월 비트코인 상장지수상품에서만 37억7,000만달러가 빠져나갔다. 블랙록의 아이셰어스 비트코인 트러스트에서는 하루에만 3억5,500만달러가 순유출됐다.정책 불확실성도 부담을 더하고 있다. 미 노동부는 9월 비농업 신규고용이 11만9,000건 증가했다고 밝혔다. 시장 예상치였던 5만1,000건을 큰 폭으로 웃돌았지만 실업률은 4.4%로 오르면서 연준 내부에서도 의견차가 두드러지고 있다.필라델피아 연방준비은행의 애나 폴슨(Anna Paulson) 총재는 “12월 금리 논의에서 한층 신중해질 필요가 있다”고 전했다. 연준 이사 마이클 바(Michael Barr)는 “물가가 여전히 3%대에 머물고 있어 경계를 늦출 수 없다”고 밝혔다.전통시장 투자심리도 한꺼번에 흔들렸다. 나스닥지수는 하루 동안 2% 넘게 급락했고, S&P500지수도 1.5% 하락했다. 엔비디아의 강한 실적에도 불구하고 AI 관련 종목들의 밸류에이션 부담이 다시 부각되면서 장중 5% 넘게 올랐던 주가가 결국 3% 넘게 밀렸다. 시장에서는 “AI 발 호황이 불러온 고평가 논란이 재점화됐다”는 평가가 나왔다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"비트코인(Bitcoin, BTC)이 10월 중순 이후 이어진 급락 흐름 속에서 연속적인 지지선 붕괴를 겪자 투자심리가 극도로 얼어붙으며 시장 전반에 패닉이 번지고 있다.11월 21일(현지시간) 암호화폐 전문 매체 99비트코인에 따르면, 비트코인이 10만 달러 아래로 떨어진 뒤 매도세는 일방향으로 흐르고 있다. 반등 시도는 이어졌지만 힘이 약했고, 9만 달러 붕괴 이후 전체 암호화폐 시가총액은 2조 9,000억 달러 아래로 내려갔다. 개인 투자자 매도가 이어지며 스테이블코인으로의 이동이 확인됐고, 비트코인과 이더리움(Ethereum, ETH) 점유율은 낮아진 반면 테더(USDT) 점유율이 높아졌다.최근 하락 배경에 대해 시장에서는 다양한 분석이 제기됐다. 한 분석가는 세계 최대 거래소 바이낸스(Binance)에서 지난 2주 동안 뉴욕 시장 개장 시각인 동부시간 오전 9시 30분마다 반복적으로 대규모 매도가 발생했다고 지적했다. 그 과정에서 비트코인은 최근 1년 상승분을 대부분 반납하며 연초 대비 14% 하락했고, 최근 30일 기준으로는 22% 떨어졌다. 분석가는 해당 매도 주체가 일정한 지시나 시간 조건에 따라 움직이는 것으로 보인다고 설명했다.10월 10일 발생한 급락 이후 비트코인뿐 아니라 솔라나(Solana, SOL) 기반 밈코인 등 주요 알트코인도 모멘텀을 회복하지 못했다. 당시 비트코인은 일시적으로 10만 2,000달러까지 밀리며 대규모 청산이 발생했고, 일부 대형 코인들은 가치가 사실상 소멸한 것으로 집계됐다. 투자심리가 잠시 반등했지만 10만 달러 붕괴는 심리적·기술적 경계였기에 시장의 관점이 다시 보수적으로 돌아섰다. 여기에 현물 비트코인 ETF에서 11월 13~14일 기준 10억 달러 이상이 환매되며 매도 압력이 집중됐다.이 과정에서 장기 보유자들의 대규모 흡수도 확인됐다. 지난 6주 동안 장기 보유 지갑으로 이동한 비트코인은 총 18만 6,000BTC 수준이며, 이는 월가 매도가 이어지는 와중에도 체계적으로 물량을 축적하고 있음을 보여주는 신호다. 크립토퀀트(CryptoQuant) 자료에서도 장기 보유자 흐름과 ETF 환매 흐름이 뚜렷하게 대비됐다.기술적으로는 장기 보유자의 흡수가 매도 압력을 줄이며 숏 스퀴즈로 이어질 가능성이 있다는 분석도 나온다. 대규모 청산 이후 공매도 포지션이 누적된 구간에서는 가격이 일정 수준을 회복할 경우 급격한 숏 커버가 발생해 상승폭이 커질 수 있다고 시장은 보고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"디지털자산 시장이 10월 중순부터 이어진 하락 흐름 속에서 재차 충격을 맞으며 비트코인이 8만 2,000달러 아래로 밀린 시점에 단 한 시간 만에 10억 달러 가까운 청산이 발생하자, 주요 디지털자산 트레저리(DAT) 기업들의 가치와 보유 자산 평가손실이 동시에 확대되고 있다.11월 21일(현지시간) 암호화폐 전문 매체 디크립트에 따르면, 시장 급락은 두 방향에서 DAT 기업을 압박하고 있다. 주가가 먼저 꺾이며 기업가치가 빠르게 축소됐고, 동시에 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) 등 보유 자산의 미실현 손익 변동 폭이 확대되며 평가손실이 눈에 띄게 커졌다.이날 비트코인이 8만 2,000달러 아래로 내려갈 때 한 시간 동안 9억 7,100만 달러 규모의 청산이 발생한 가운데, 스트래티지(Strategy)는 여전히 74억 8,000만 달러 상당의 미실현 이익을 보유하고 있다고 밝혔다. 회사는 현재 비트코인 가격이 유지될 경우 71년 치 배당을 부담할 수 있다고 전했으며, 디크립트 모회사 다스탄(Dastan)이 운영하는 예측 시장 마이어리어드(Myriad)에서는 연말까지 보유 비트코인을 매도할 가능성을 6%로 책정했다.다른 DAT 기업들의 손익 상황은 더 악화됐다. 비트마인 이머전 테크놀로지스(BitMine Immersion Technologies)의 이더리움 보유분은 약 44억 4,000만 달러의 미실현 손실을 기록하고 있고, 메타플래닛(Metaplanet)과 샤프링크(SharpLink)는 각각 비트코인과 이더리움 보유분에서 6억 8,200만 달러, 6억 9,500만 달러 손실을 보고 있다. 갤럭시 디지털(Galaxy Digital)과 포워드 인더스트리(Forward Industries) 역시 비트코인, 이더리움, 솔라나(Solana, SOL), 하이퍼리퀴드(Hyperliquid) 등 다양한 자산에서 큰 폭의 평가손실을 기록 중이다.DAT 기업들의 시장가치 대비 순자산가치 비율(mNAV)은 대부분 1 아래로 떨어졌다. 비트마인(BMNR)은 0.73배, 샤프링크는 0.82배, 포워드 인더스트리는 0.74배 수준에서 거래되고 있다. 테라해시(TeraHash) 자본 조성 총괄 아르만도 아길라르(Armando Aguilar)는 “보유 자산의 평가액이 크게 줄었고 시가총액도 같이 내려갔지만, 많은 기업들이 당장은 운영 비용을 감당할 여력을 갖고 있다”고 말했다.시장 불안이 이어질 경우 DAT 기업들의 자금 조달 환경은 더 악화될 수 있다. mNAV가 1보다 낮아질수록 기업이 지분 발행을 통해 자금을 조달하기 어려워지고, 운영을 위해 보유 자산을 매도해야 할 가능성이 커지기 때문이다. 전문가들은 기업 다수가 동시에 매도에 나서면 시장 충격은 단기 급락보다 완만하지만 장기적인 하방 압력을 만들 수 있다고 분석했다.DAT 기업의 회복 여부는 거시 불확실성 해소에 달려 있으며, 위험자산 선호 심리가 돌아올 경우 비트코인을 포함한 시장 전반의 유입 흐름이 반등을 이끌 수 있다고 전망했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
"21일(현지시간) 미국 이더리움(ETH) 현물 ETF에 5560만 달러(818억원)가 순유입됐다고 트레이더 T가 집계했다. 9거래일 만에 순유입 전환이다. 블랙록 ETHA에서 5379만 달러가 빠져나갔지만, 피델리티 FETH에 9540만 달러, 그레이스케일 미니 ETH에 773만 달러, 비트와이즈 ETHW에 626만 달러가 순유입되면서 블랙록 유출분을 상쇄했다. ",2025.11.22
"2025년 밈코인 시장이 1년 최저치까지 급락하며 가상자산 투자심리가 급격히 위축된 분위기이다.11월 21일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 코인마켓캡 집계에서 밈코인 전체 시가총액은 24시간 동안 44억 달러에서 39억 4,000만 달러로 줄어들었다. 하루 만에 50억 달러 이상 증발한 셈이며, 올해 1월 5일 기록한 1,167억 달러와 비교하면 66.2% 감소한 수준이다.하락세는 밈코인에 국한되지 않았다. 코인게코 자료에서는 전체 가상자산 시가총액이 11월 1일 3조 7,700억 달러에서 이날 2조 9,600억 달러로 떨어지며 3주 만에 8,000억 달러가 사라졌다. 비트코인(Bitcoin, BTC)은 일주일 동안 14.7% 하락한 8만 2,778달러, 이더리움(Ethereum, ETH)은 같은 기간 16% 내린 2,688달러를 기록했다.하락 압력은 상위 밈코인 전반으로 번졌다. 도지코인(Dogecoin, DOGE)과 시바이누(Shiba Inu, SHIB)가 두 자릿수 하락률을 보였고, 페페(PEPE), 봉크(BONK), 플로키(FLOKI) 등도 일제히 급락했다. 7일 기준 하락률은 최소 11%에서 최대 20% 수준까지 확대됐다. 도널드 트럼프(Donald Trump)의 공식 밈코인인 트럼프(TRUMP)는 상대적으로 선방했지만 7일 동안 11.65% 밀렸다.비관적 흐름은 NFT 시장으로 이어졌다. 코인게코 자료에서 NFT 전체 시가총액은 30일 전 49억 달러에서 27억 8,000만 달러로 떨어지며 약 43% 감소했다. 이는 지난 4월 이후 최저치로, 디지털 수집품 수요가 지속적으로 약화하고 있음을 보여준다. 하이퍼리퀴드(Hyperliquid)의 하이퍼(Hyprr) NFT는 30일 동안 41.1% 급락했고, 문버즈(Moonbirds)와 크립토펑크(CryptoPunks)도 각각 32.7%, 27.1% 하락했다. 펏지펭귄(Pudgy Penguin) 역시 같은 기간 26.6% 떨어졌다.반면 인피넥스(Infinex) 패트론 NFT만이 30일 기준 11.3% 상승하며 상위 10개 컬렉션 중 유일하게 플러스를 기록했다. 오토글리프스(Autoglyphs)는 1.9% 하락에 그치며 하락세를 비교적 방어했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.22
