news,date
"지난 10일(미 동부시간) 사상 최대 규모의 암호화폐 청산 사태가 코인 시장의 위험을 다시 한번 여실히 드러냈다고 블룸버그 통신이 보도했다.지난 10일 비트코인 가격은 순식간에 10만4천782달러까지 떨어졌다. 당일 최고가(12만2천574달러) 대비 14% 넘게 수직 낙하한 것이다. 몇 시간 뒤 11만5천718달러까지 회복했다.시가총액 2위인 이더리움도 최고점 대비 12.2% 급락한 3천436달러까지 추락했다가 4천254달러까지 급반등했다.가상화폐 시장 역사상 24시간 기준 최대 규모의 폭락이라고 가상화폐 관계자들은 전했다. 지난 2월 폭락의 9배, 2022년 11월 가상화폐 거래소 FTX 붕괴 당시의 19배 규모라고 설명했다.알트코인은 더 큰 타격을 받았다. 고점 대비 HYPE -54%, DOGE -62%, AVAX -70% 등의 폭락세를 보인 뒤 반등했다.취약한 유동성과 투기 매매에 의존하는 알트코인을 추적하는 지수는 불과 몇 분 만에 40% 추락했다.기폭제는 중국의 희토류 수출 통제 강화 예고에 내달부터 중국에 100% 추가 관세를 부과하겠다고 위협한 도널드 트럼프 미국 대통령의 소셜미디어 게시글이었다.코인 데이터 분석업체 코인글래스는 전체 가상화폐 거래소에서 지난 10일 190억달러(약 27조원) 규모의 포지션이 청산된 것으로 추정했다.탈중앙화 파생상품 거래 플랫폼 하이퍼리퀴드에서 100억달러 이상의 레버리지 베팅이 청산됐고 최대 거래소인 바이낸스에서도 24억달러가 추가로 청산된 것으로 추정했다.바이낸스의 기술적 오류로 인해 패닉 투매가 악화했는데 이후 바이낸스는 피해를 본 이용자들에게 2억8천300만달러의 보상금을 지급한 것으로 전해졌다.다만 바이낸스는 이 오류가 시장 붕괴를 초래하지는 않았다고 해명했다.이론상 가상화폐 거래소에는 안전장치가 마련돼 있다고 블룸버그는 설명했다.거래소는 일반적으로 보험 기금을 유지하는데, 이 보험 기금은 고객의 마진이 바닥났을 때 손실을 흡수하도록 설계돼 있다. 레버리지 거래자의 포지션 청산 속도가 매도 체결 속도보다 빠를 때 이 기금이 개입해 포지션을 매입함으로써 부족분을 메워 시장 질서를 유지하는 구조다.패닉 상황에서 변동성과 파산을 막아주는 유일한 방어선인데 지난 10일 이 방어선이 무너졌다.포지션 청산이 가속하면서 손실 규모가 기금의 흡수 능력을 초과했고, 이에 따라 최종 방어선인 거래소의 '자동 레버리지 해제'가 발동됐다는 것이다.가상화폐 자문업체 아크틱디지털의 저스틴 다네탄 책임자는 ""이번 폭락 때 시장 깊이는 증발했고 청산 시스템은 과부하에 걸렸다""며 거래소의 '자동 레버리지 해제'가 불에 기름을 부은 격이었다고 했다.그러면서 ""시장이라기보다 찰칵 닫히는 덫 같았다""고 덧붙였다",2025.10.14
"10월 10일 발생한 사상 최대 규모의 레버리지 청산으로 24시간 동안 190억 달러 이상의 포지션이 정리되면서 암호화폐 시장이 충격에 빠졌다. 그러나 다수의 투자자들은 대규모 청산과 두 자릿수 변동성에도 불구하고 장기 성장 가능성을 믿고 시장에 남아 있다는 점이 주목된다.10월 13일(현지시간) 암호화폐 전문 매체 CCN에 따르면, 비트겟(Bitget)이 진행한 3,000명 이상 대상 설문조사에서 응답자의 66%가 향후 6개월 동안 보유 자산을 늘릴 계획이라고 답했다. 이는 단기 손실보다 장기 성장에 대한 기대감이 더 크다는 점을 보여준다.암호화폐 시장은 제도권 자금 유입이 확대됐음에도 여전히 높은 변동성을 보이고 있다. 거래소 상장지수펀드(ETF)와 디지털 자산 재무부 기업들은 개인 투자자에 비해 패닉 매도 가능성이 낮지만, 현재까지는 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)에 유입된 기관 자금이 가격 안정 역할을 하지 못하고 있다. 올해 들어서만 비트코인의 일일 변동률이 7% 이상을 기록한 날이 21차례에 달한다.이번 청산에서 53억 6,000만 달러 규모의 비트코인 포지션이 정리되며 하락을 주도했고, 이더리움이 그 뒤를 이었다. 알트코인 시장에서도 약 90억 달러 규모의 청산이 발생하며 고위험 레버리지 전략이 여전히 활발하게 사용되고 있음을 보여줬다. 하이퍼리퀴드(Hyperliquid) 최고경영자 제프 얀(Jeff Yan)은 중앙화 거래소들이 청산 규모를 실제보다 축소 보고하고 있을 가능성이 있다고 지적했다.한편, 비트코인의 전통적 4년 주기 사이클 해석에 따르면 현재 시장은 유통 단계에 접어든 것으로 평가된다. 과거 마운트곡스 해킹(2014년), 테라·루나 붕괴(2022년)와 같은 블랙스완 사태가 하락장을 촉발했던 전례를 감안할 때, 이번 급락이 사이클 전환점일 수 있다는 해석도 나온다.그러나 아서 헤이즈(Arthur Hayes)는 현재 미국과 중국의 통화정책 환경을 고려하면 과거와 달리 4년 주기가 무너질 가능성이 크다고 분석했다. 그는 달러와 위안화 공급 확대가 인플레이션 헤지 수단으로서 비트코인 수요를 지지할 것이라고 내다봤다. 실제 비트겟 설문에서 응답자의 66%가 2026년에 추가 매수를 계획하고 있으며, 59%는 비트코인 가격이 다음 상승장에서 15만 달러를 돌파할 것으로 전망하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"부탄이 자국의 자주적 신원(SSI) 시스템을 기존 폴리곤에서 이더리움으로 마이그레이션하고 있다고 코인텔레그래프가 보도했다. 이더리움과의 기술 통합은 완료됐으며, 모든 신원 정보 마이그레이션은 내년 1분기 중 완료될 예정이다. 현재 브라질과 베트남 등 일부 국가만이 블록체인 기반 신원 시스템을 일부 도입했으며, 부탄은 블록체인 기반 국가 신원 시스템을 적용한 세 번째 국가가 됐다.",2025.10.14
"솔라나(Solana, SOL)가 탈중앙화거래소(DEX) 거래량에서 이더리움(Ethereum, ETH)을 제치며 시장 주도권을 확대하고 있다. 이는 스테이블코인 유입 증가와 풍부한 유동성 덕분에 나타난 변화로, 디파이(DeFi) 생태계 내 힘의 균형이 흔들리고 있다는 분석이 제기됐다.10월 14일(현지시간) 암호화폐 전문매체 AMB크립토에 따르면, 솔라나는 지난 24시간 동안 58억 4,000만 달러 규모의 DEX 거래량을 기록하며 57억 5,000만 달러를 기록한 이더리움을 앞질렀다. 최근 30일 동안 솔라나의 누적 거래량은 약 1,370억 달러에 달하며 디파이 시장 내 점유율이 뚜렷하게 확대되고 있다.이번 거래량 급증의 핵심 동력은 스테이블코인 유입이다. 아르테미스(Artemis) 데이터에 따르면 솔라나 네트워크 내 스테이블코인 공급량은 사상 최고치인 175억 달러에 도달했다. 이로 인해 유동성이 강화되면서 고빈도 트레이더와 자동화된 마켓메이커들이 솔라나 DEX를 선호하는 흐름이 뚜렷해지고 있다.주요 스테이블코인인 유에스디코인(USDC)과 파이유에스디(PYUSD)는 주피터(Jupiter), 레이디움(Raydium), 피닉스(Phoenix) 등 솔라나의 대표 DEX에서 핵심 유동성 축으로 작용하고 있다. 이는 단기 투기성 자금이 아닌 기관 및 대규모 디파이 참여의 확대로 이어지고 있다는 점에서 의미가 크다.가격 흐름도 개선되고 있다. 트레이딩뷰(TradingView)에 따르면 SOL 가격은 지난 24시간 동안 5.78% 상승해 208.60달러에 거래되고 있다. 10월 10~11일 사이 221달러에서 177달러까지 하락했던 SOL은 180달러 부근에서 지지를 받고 반등에 성공했다. 기술적 저항선은 220달러, 지지선은 190달러로 나타났다.전문가들은 솔라나가 이더리움과의 격차를 빠르게 좁혀온 2025년 흐름을 주목하고 있다. 높은 거래 처리량과 디파이 앱 생태계 확장이 맞물리면서 솔라나는 점차 탈중앙화 금융 시장에서 강력한 경쟁자로 부상하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"암호화폐 시장의 불확실성이 이어지는 가운데, 주요 디지털 자산에 대한 기관 투자와 제도권 진입이 계속 확산되고 있다. 시카고상품거래소(CME)가 솔라나(Solana, SOL)와 엑스알피(XRP) 옵션 상품을 출시하며 시장 확대에 나섰다.10월 13일(현지시간) 암호화폐 전문 매체 크립토포테이토에 따르면, 시카고상품거래소는 솔라나와 엑스알피를 기초 자산으로 한 규제 옵션 상품을 공식 출시했다. 미국 상품선물거래위원회(CFTC)로부터 승인을 받은 이번 상품은 기존 선물 계약과의 물리적 결제를 통해 통합성을 높였으며, 대형 및 마이크로 단위로 제공된다.이번 조치는 CME가 암호화폐 파생상품 시장에서 알트코인 상품군을 지속적으로 확장하고 있음을 보여준다. CME는 이미 비트코인, 이더리움, 솔라나에 이어 올해 초 엑스알피 선물 상품을 도입했다. 엑스알피 선물은 출시 첫날 미결제 약정 10억 달러를 돌파하며 CME 역사상 가장 빠른 성장 속도를 기록한 상품으로 평가받았다.이번 옵션 상품 출시는 시장 전반이 지난주 폭락장에서 회복세를 보이는 시점에 이루어졌다. 당시 솔라나와 엑스알피 가격은 수개월래 최저치를 기록했으나 빠르게 반등해 대부분의 손실을 만회했다. 이는 기관 중심의 파생상품 확대가 시장 회복 기대감을 자극할 수 있다는 평가로 이어지고 있다.CME는 그동안 규제된 금융 환경에서 대형 기관의 암호화폐 투자 진입 통로 역할을 해왔다. 업계는 이번 옵션 상품이 기관 수요를 더 끌어들이며 두 자산의 유동성과 거래 심리를 강화할 것으로 보고 있다.전문가들은 CME 옵션 상품이 시장 신뢰 회복의 촉매제가 될 수 있다고 분석한다. 특히 엑스알피는 ETF 기대감과 함께 기관 접근성이 높아지면서 향후 시장의 핵심 축으로 부상할 가능성이 주목되고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"지난 주말 암호화폐 시장 급락 속에서 기관 투자자와 고래들이 대규모 매수에 나서며 비트마인(Bitmine)은 20만 2,000ETH 이상을 매수해 이더리움(Ethereum, ETH) 보유량이 300만 달러를 넘어섰고, 스트래티지(Strategy)는 2,700만 달러를 투입해 220BTC를 추가 확보했다.10월 13일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 지난 주말 암호화폐 대폭락으로 디지털 자산이 급격한 하락을 경험했다. 비트코인(Bitcoin, BTC)은 하루도 안 되어 가격이 2만 달러 하락했고, 이더리움은 21% 급락했다. 주요 기관 투자자, 특히 디지털 자산 재무부는 유리한 가격에 보유량을 확대할 기회를 포착했다. 세계 최대 이더리움 재무부 기업인 비트마인 테크놀로지스(BitMine Technologies)는 20만 2,037ETH를 보유량에 추가했으며, 이는 8억 2,800만 달러 상당이다.이번 매수로 비트마인의 총 보유량은 303만 2,188ETH로 늘어났으며, 이는 전체 이더리움 공급량의 2.5% 이상을 소유하는 것을 의미한다. 암호화폐, 현금, 문샷 투자를 포함한 비트마인 재무부의 총 가치는 현재 134억 달러에 달한다. 한편 스트래티지도 하락장을 매수 기회로 활용했다. 최대 기업 비트코인 보유자인 스트래티지는 시장 폭락을 활용해 2,720만 달러에 220BTC를 매수했다. 이번 매수로 총 보유량은 64만 250BTC가 됐다.기관만 악재를 기회로 활용한 것은 아니다. 개인 투자자들이 주말의 급격한 가격 하락에 흔들리는 동안 고래들은 조용히 전방위 매수에 나섰다. 비인크립토 보고서에 따르면 대규모 투자자들은 체인링크(Chainlink), 유니스왑(Uniswap), 도지코인(Dogecoin)과 같은 자산에 관심을 보이며 특정 알트코인에 매수 신호를 보냈다. 10만 개 이상의 토큰을 보유한 체인링크(LINK) 고래들은 포지션을 22.45% 대폭 늘려 총 보유량을 416만 LINK로 늘렸다.유니스왑(UNI)도 일일 거래량 90억 달러라는 기록적인 수치를 처리하면서 조용한 매집을 보였다. 대형 지갑은 약 400만 달러 상당인 약 66만 UNI를 추가했다. 가장 공격적인 움직임은 도지코인에서 나타났다. 폭락 중 10억 DOGE 이상을 보유한 지갑들은 잔액을 8억 2,000만 개 토큰 늘려 약 1억 5,600만 달러 상당의 도지코인을 추가했다. 디지털 자산 재무부와 대규모 투자자들은 지난주 중대한 암호화폐 시장 폭락을 활용해 하락장 매수 기회를 포착했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"이더리움(Ethereum, ETH)이 지지선을 다시 회복하며 4,150달러 부근까지 반등해 시장 반전 기대감을 키우고 있다. 단기 조정 이후 빠르게 지지선을 회복하는 패턴이 반복되면서 기술적 모멘텀에 대한 관심이 커지고 있다.10월 13일(현지시간) 암호화폐 전문 매체 크립토포테이토에 따르면, 트레이더 터디그레이드(Trader Tardigrade)는 최근 차트 분석에서 반복되는 가격 패턴을 지적했다. 그는 이더리움이 단기 하락 후 지지선 회복을 거쳐 반등하는 흐름이 1년 사이 여러 차례 나타났다고 설명했다. 이번에도 3,650달러 지지선을 회복한 후 상승세를 이어가고 있으며, 모멘텀이 유지될 경우 4,800달러 재돌파 가능성도 제기되고 있다.투자자 마이크 인베스팅(Mike Investing)은 주간 차트를 근거로 2026년 5월까지 이더리움이 7,000달러에 도달할 수 있다는 장기 상승 시나리오를 제시했다. 그는 200주 이동평균선이 위치한 2,447달러 지지선이 과거 상승장에서도 강력한 기반으로 작용했다고 분석했다. 특히 최근 조정 과정에서 블랙록(BlackRock), 비트마인(BitMine), 뱅가드(Vanguard) 등이 이더리움 보유량을 늘린 정황이 나타났다고 주장했다.미스터 크립토(Mister Crypto)는 현재 이더리움의 가격 구조가 2016~2017년 사이클과 유사하다고 평가했다. 당시에도 단기 조정 이후 대규모 랠리가 이어졌으며, 이번에도 유사한 흐름이 만들어지고 있다는 점을 강조했다. 이는 장기 투자자들이 과거 패턴을 참고해 매수 포지션을 강화할 가능성을 높이고 있다.온체인 분석가 크립토온체인(CryptoOnchain)은 10월 10일 코인베이스 프리미엄 갭(Coinbase Premium Gap)이 +6.0을 기록하며 1년 최고치를 경신했다고 밝혔다. 이는 이더리움이 바이낸스 등 글로벌 거래소보다 코인베이스에서 훨씬 높은 가격에 거래되고 있음을 의미한다. 해당 현상은 미국 내 기관 투자자 수요 증가 신호로 해석되고 있다.분석가들은 하락장에서도 기관이 공격적으로 자산을 매수하고 있다는 점에 주목한다. 현재 가격대가 주요 매집 구간으로 작용하면서 중장기 지지선이 형성되고 있다는 평가가 나온다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"씨티그룹(Citigroup)이 오는 2026년부터 암호화폐 수탁(커스터디) 서비스를 본격적으로 개시할 계획이다. 이는 약 3년간 준비해온 프로젝트로, 글로벌 은행 중 가장 체계적인 디지털 자산 진입 전략으로 평가된다.10월 13일(현지시간) 투자 전문매체 FX스트릿에 따르면, 씨티그룹은 현재 자체 개발 기술과 외부 파트너십을 병행한 암호화폐 보관 플랫폼을 구축 중이다. 이 서비스는 은행이 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) 등 주요 자산을 직접 보유·관리할 수 있도록 설계됐다. 씨티그룹 글로벌 파트너십 및 혁신 총괄 비스와루프 차터지(Biswarup Chatterjee)는 “특정 자산은 완전한 자체 기술로, 다른 자산은 민첩한 제3자 솔루션으로 관리할 계획”이라고 밝혔다.이번 행보는 미국 연방준비제도(Fed)가 은행의 디지털 자산 관련 서비스 사전 보고 의무를 해제한 이후 본격화됐다. 이와 함께 연방예금보험공사(FDIC)와 통화감독청(OCC)도 같은 조치를 취하며, 은행권의 암호화폐 서비스 진입 장벽이 사실상 사라졌다. 이에 따라 씨티그룹은 커스터디 서비스뿐 아니라 스테이블코인(Stablecoin) 분야로도 확장을 모색하고 있다.씨티벤처스(Citi Ventures)는 이미 영국 기반 스테이블코인 기업 비브이엔케이(BVNK)에 전략적 투자를 단행했으며, 최근에는 유럽 9개 주요 은행이 참여하는 유로 기반 스테이블코인 개발 컨소시엄에도 합류할 계획이다. 이 프로젝트에는 아이엔지(ING), 유니크레딧(UniCredit), 데카방크(DekaBank) 등이 포함되어 있으며, 2026년 하반기 발행을 목표로 한다.씨티그룹 미국 주식 전략가 스콧 크로너트(Scott Chronert)는 “비트코인과 이더리움이 2026년 말까지 강세 흐름을 이어갈 것”이라며 “이 두 자산은 주식시장에서 헤지 수단으로서 역할을 강화할 것”이라고 말했다. 또한 차터지는 “스테이블코인은 은행 인프라가 제한된 지역에서 결제 효율을 높일 수 있는 현실적 수단”이라며 “씨티의 고객이 성장하는 신흥시장에 맞춘 크로스보더 결제 솔루션으로 진화할 것”이라고 덧붙였다.이번 암호화폐 수탁 서비스 추진은 전통 금융기관의 보수적 입장을 뒤집는 움직임으로, 씨티그룹이 글로벌 디지털 자산 시장의 제도권 진입을 주도할 수 있다는 기대를 키우고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"이더리움(Ethereum, ETH)이 6,000달러 이상을 향한 상승 랠리를 잠시 멈췄지만, 중장기 상승 시나리오는 여전히 유효하다는 분석이 나왔다. 기술적 관점에서 현재 조정은 마지막 상승 파동을 위한 전형적인 확장 조정 구간으로 해석되고 있다.10월 13일(현지시간) 투자 전문매체 FX스트릿에 따르면, 이더리움은 지난 4주 동안 예상보다 느린 상승 흐름을 보이며 6,000달러 돌파 시점이 지연되고 있다. 그러나 엘리엇 파동 이론(Elliott Wave Principle) 분석 결과, ETH는 2025년 4월 저점 이후 상승 추세의 마지막 5번째 파동(black Wave-5)에 있으며, 아직 최종 상승 구간인 red Wave-v가 남아 있는 것으로 나타났다.분석에 따르면 이더리움의 red Wave-v 목표 구간은 6,921~9,159달러다. 현재 이더리움은 2022~2024년 사이 이어진 강세 깃발형(bull flag) 패턴의 돌파 구간을 재테스트한 상태로, 이 패턴의 기술적 목표치인 6,141달러는 아직 도달하지 않았다. 앞서 8월 24일 기록한 사상 최고가 4,955달러 이후 이 목표치는 여전히 유효하다.지난주 급락은 단기적으로 C파동으로 해석되는 전형적인 플래시 크래시로, 이는 red Wave-iv의 마무리 구간으로 분석된다. 이번 4번째 파동은 단순 조정이 아닌 7주간의 확장형 플랫(Expanded Flat)으로 전개되었으며, 이는 강세 추세가 지속되는 과정에서 흔히 나타나는 패턴이다.10월 7일 고점 4,758달러까지 이어졌던 11일간의 반등은 7개의 파동으로 구성된 B파동이었으며, 이는 전형적인 조정 국면의 특징이다. 특히 이더리움은 red Wave-iii에서 161.8% 피보나치 확장을 상회했고, 이번 조정 저점은 100% 피보나치 확장선인 3,546달러에서 형성됐다. 이는 4번째 파동의 일반적인 되돌림 구간에 해당한다.따라서 이더리움이 3,546달러 저점을 지지선으로 유지하는 한, 향후 몇 주에서 수개월 사이 6,000달러 이상, 최대 9,000달러 구간까지 상승할 가능성이 높다는 것이 이번 분석의 결론이다. 이는 조정이 끝나면 마지막 상승 파동(red Wave-v)이 이어질 수 있음을 시사한다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
"글로벌 위험선호 회복에 코인 시장 반등…트럼프 발언이 촉발암호화폐 시장이 글로벌 증시와 함께 반등세로 돌아섰다. 미국 도널드 트럼프 대통령의 대중(對中) 발언이 한발 물러선 메시지로 해석되며 위험선호 심리가 회복된 영향이다. 특히 기술주 강세가 촉발한 뉴욕증시의 급반등이 투자심리를 개선시킨 가운데, 주요 암호화폐도 동반 상승세를 보였다.10월 13일(현지시간) 뉴욕증시는 다우존스지수 1.29%, S&P500지수 1.56%, 나스닥지수 2.21% 급등 마감했다. 트럼프 대통령이 “중국에 대해 걱정하지 말라”며 유화적 발언을 내놓은 데 이어, 스콧 베선트 재무장관이 시진핑 주석과의 회동 가능성을 시사하면서 긴장 완화 기대감이 확산됐다. AI(인공지능) 투자 호재와 반도체 업종 급등도 위험자산 선호 회복에 불을 붙였다.주요 코인 시세…이더리움·솔라나 강세 두드러져14일 오전 7시 5분 기준(한국시간) 비트코인(Bitcoin, BTC) 가격은 1BTC당 11만 5,844달러로 24시간 전보다 0.41% 상승했다. 이더리움(Ethereum, ETH)은 3.26% 급등한 4,266달러를 기록했다.BNB는 0.36% 상승한 1,295달러, 솔라나(Solana, SOL)는 6.51% 급등한 209달러로 강세를 보였다. 리플의 엑스알피(XRP)는 3.02% 오른 2.62달러였다. 도지코인(Dogecoin, DOGE)도 3.88% 상승해 0.2157달러를 기록했다.최근 급락세를 보였던 알트코인 중 특히 솔라나와 카르다노(Cardano, ADA)가 강한 기술적 반등세를 연출하고 있다. 카르다노는 5.10% 상승해 0.7332달러로 거래되고 있다.‘트럼프 효과’로 리스크 자산에 자금 회귀이번 반등의 배경에는 트럼프 대통령의 발언이 결정적이었다는 분석이 우세하다. 시장은 앞서 중국산 수입품 100% 관세 부과 발언으로 급격한 조정에 들어갔으나, 이번 유화적 메시지가 공포심리를 완화시켰다. 미국과 중국 간 갈등이 단기적으로 완화될 경우 글로벌 유동성이 위험자산으로 재유입될 수 있다는 기대가 커지고 있다.특히 기술주 강세와 AI 산업 모멘텀 확산이 암호화폐와 같은 고위험자산에 대한 투자심리를 끌어올렸다. 전날 필라델피아 반도체지수는 4.93% 급등했고, 브로드컴 주가는 9.88% 폭등했다.거시환경 개선에 따른 단기 반등 가능성전문가들은 이번 반등을 ‘정책 발언에 따른 단기적 랠리’로 해석하고 있다. 울프리서치 토빈 마커스 정책 책임자는 “트럼프 대통령이 투자자들에게 저가매수 신호를 보낸 것과 같다”며 “단기적으로 시장이 이를 받아들일 가능성이 높다”고 설명했다.또한 AI 산업 투자 확대, 금리 인하 기대감, 그리고 달러 강세 완화 가능성이 맞물리면서 암호화폐 시장의 하방 압력이 줄어들고 있다. 시카고상품거래소 페드워치툴에 따르면 연내 50bp 기준금리 인하 가능성은 94%로 상승했다.향후 전망…정책 불확실성은 여전히 리스크다만 시장 불확실성이 완전히 해소된 것은 아니라는 점에서 신중론도 존재한다. 트럼프 대통령의 관세 정책이 실제로 철회된 것은 아니며, 중국과의 무역협상 결과에 따라 변동성이 재차 확대될 수 있다. 또한 주요 암호화폐의 7일 변동률을 보면 비트코인 -7.40%, 이더리움 -9.20%, XRP -12.83% 등 여전히 조정 여파가 남아 있다.시장 전문가들은 당분간 단기 반등세와 정책 이벤트에 따른 변동성 확대가 병행될 가능성이 높다고 경고한다. 특히 11월 1일로 예정된 트럼프 정부의 관세 발효 여부가 향후 자산시장 전반의 방향성을 가를 핵심 변수가 될 것으로 보인다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.14
