news,date
"찰스 호스킨슨은 카르다노(Cardano)의 탈중앙화 금융(DeFi) 총예치금(TVL)과 성장 부진 비판에 대해 사용자 행동과 거버넌스 문제를 지적하며 반박했다.11월 2일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 호스킨슨은 카르다노의 DeFi TVL이 이더리움이나 솔라나에 비해 낮은 것은 단순한 기술 문제나 스테이블코인 도입 부족 때문이 아니라고 말했다. 카르다노에는 이미 USDM, USDA 같은 네이티브 자산담보 스테이블코인이 존재하며, 단순히 대형 스테이블코인이 들어온다고 문제가 해결되지는 않는다는 입장이다.그는 카르다노의 약 130만 명의 ADA 보유자 중 많은 수가 스테이킹과 거버넌스에는 참여하지만, DeFi 유동성 제공에는 소극적이라고 분석했다. 이 때문에 TVL 수치가 낮게 나타나지만, 네트워크의 생태계 활성도는 더 넓고 견고하다는 설명이다. 호스킨슨은 이러한 사용자 행동 패턴이 외부 파트너십과 온체인 채택을 제한하는 '닭과 달걀' 문제를 일으키고 있다고 주장했다.해결책으로 호스킨슨은 다년간의 로드맵을 제시하며 비트코인(Bitcoin, BTC) 호환성 강화와 현실 금융과의 결합을 강조했다. 프라이버시 특화 사이드체인인 미드나이트(Midnight)와 아프리카 시장을 겨냥한 마이크로파이낸스 플랫폼 ‘리얼파이(RealFi)’를 통해 ADA와 BTC를 대출, 스테이블코인 전환 등에 활용하는 계획이다. 이를 통해 수십억 달러 규모의 신규 유동성이 유입될 것으로 기대한다.또한 카르다노는 프로토콜 레벨에서 지속적으로 개선되고 있으며, 리오스(Leios) 프로젝트가 그 예로 언급된다. 핵심 문제는 기술이 아니라 거버넌스와 책임 소재이며, 2026년에는 생태계 확장을 위한 명확한 책임 분담, 마케팅 및 이벤트 전략 동원이 필요하다고 강조했다.호스킨슨은 “우리는 우수한 기술과 실행 능력을 갖췄으나, 누가 이를 구상하고 실행하며 책임질지가 문제”라고 말했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"시바이누(Shiba Inu, SHIB) 개발팀이 시바리움(Shibarium)의 핵심 보안 업그레이드를 단행하며 단일 장애 지점을 제거하고 탈중앙성과 안정성을 강화하는 조치를 진행하고 있다.11월 2일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 시바리움 네트워크는 현재 RPC 마이그레이션 업그레이드를 진행 중이며, 기존 공개 RPC 엔드포인트는 약 2주 뒤 종료될 예정이다. 기존 URL을 통한 접근이 차단되며, 더 분산된 구조로 전환해 장기적 신뢰성을 확보하는 데 목적을 두고 있다.이번 업그레이드는 9월 발생한 중대한 보안 사고 이후 이어진 강화 조치 가운데 하나다. 당시 공격자는 약 460만개 BONE을 단기적으로 위임해 검증자 키를 악용하려 했으며, 이를 막기 위해 네트워크가 일시 중단됐다. 공격은 체인 자체 결함이 아닌 위임 구조 악용을 통한 접근 시도로 확인됐다.보안 점검 이후 플라즈마 브리지(Plasma Bridge)는 복구돼 BONE을 이더리움(Ethereum)과 시바리움 간에 다시 전송할 수 있게 됐다. 이 과정에서 악성 주소 차단 기능과 7일 출금 지연(확정 기간) 등 추가 안전 장치가 도입됐다. 이는 네트워크 거버넌스와 보안 체계를 한층 강화하기 위한 조치다.한편 시바이누는 지난 10월 처음으로 월간 하락을 기록하며 약세 흐름을 보였다. 10월 낙폭은 15.9%였으며, 무역 갈등 여파 속 발생한 사상 최대 규모 청산 이후 10월 10일 급락장에서 시바이누 가격은 0.0000085달러까지 하락했다. 이로 인해 시장 심리는 위축됐고 투자자 위험 선호도도 낮아진 모습이다.이번 업그레이드는 네트워크 신뢰 회복과 보안 체계 강화를 위한 전략적 조치에 해당한다. 개발팀은 단기 부분 점검과 분산화 가속을 통해 시바리움의 안정적 운영 기반을 마련하는 데 집중하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"이더리움(Ethereum, ETH) 공동 창립자 비탈릭 부테린은 블록체인의 가장 중요한 속성으로 ‘부패 불가능성’을 꼽았다. 그는 제로 지식 롤업(ZK-rollups) 기술을 기반으로 한 레이어-2 확장 솔루션인 ZKsync 프로젝트의 가치와 발전을 높이 평가하며, 최근 10월 도입된 아틀라스(Atlas) 업그레이드를 특별히 언급했다. 이 업그레이드는 초당 최대 3만 건의 거래 처리 속도와 거의 0에 가까운 수수료를 가능하게 한다.11월 2일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 부테린은 ZKsync가 이더리움 생태계에서 과소평가되었지만 매우 중요한 역할을 해왔다고 말했다. 그는 “ZKsync 팀이 이룬 업적은 저평가되어 있지만 대단히 가치 있다”고 평가하며 향후 출시될 기능에 대한 기대감을 드러냈다.ZKsync의 아틀라스 업그레이드는 빠른 확인 속도와 크로스체인 결제를 지원하며, 이더리움과의 완전한 호환성을 제공한다. 이를 통해 이더리움은 진정한 자본 허브로 거듭나 각 레이어-2 네트워크 간 원활한 상호운용성을 실현한다.반면 일부 비트코인(Bitcoin, BTC) 지지자들은 이더리움 클래식(Ethereum Classic, ETC)이 2016년 DAO 해킹 이후 하드포크를 거치지 않으며 이미 완전한 부패 불가능성을 달성했다고 주장한다. 또 다른 비판으로는 이더리움의 초기가상화폐(프리마인) 문제와 공급량 상한 부재, 그리고 이더리움이 레이어-2에 지나치게 의존한다는 점이 제기된다.하지만 부테린은 메인넷 레이어-1은 사실상 부패 불가능하다고 평가하면서도, “현재 레이어-2 솔루션이 아직 완전히 성숙하지 못해 이더리움을 완전한 부패 불가능한 네트워크라고 부르기 어렵다”고 밝혔다. 그는 이더리움의 장기 전략이 레이어-2의 성숙에 달려있다고 강조했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"시가총액이 단 6시간 만에 330억 달러 이상 증가하며 암호화폐 시장에 강한 매수세가 유입됐다는 분석이 나왔다. 특히 비트코인(Bitcoin, BTC), 이더리움(Ethereum, ETH), 엑스알피(XRP)가 상승을 이끌며 주요 자산들이 일제히 반등했다.11월 2일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 비트코인은 약 0.67% 상승해 약 11만 700달러 부근으로 올라섰고, 이더리움은 1.22% 반등하며 3,850달러선을 회복했다. XRP는 11% 급등하며 BNB를 제치고 시가총액 기준 4위 자리를 되찾았다.시장 데이터에 따르면 XRP 시가총액은 1,522억 달러로, BNB의 1,504억 달러를 근소하게 앞섰다. 솔라나, 카르다노, 도지코인 역시 각각 1.04%, 0.62%, 0.61% 상승하며 시장 전반에 매수 우위 분위기가 확인됐다.비트코인의 200일 이동평균선 상방 유지가 투자 심리를 안정시키며 매수세 확대를 견인한 것으로 분석됐다. 비트코인은 10만 8,000달러 지지선 위에 머물며 기술적 강점을 유지하고 있으며, 다음 저항 구간은 약 11만 3,800달러에서 11만 4,000달러 사이로 제시된다.이번 랠리는 단기 숏 스퀴즈와 기관 포지션 조정이 촉발 요인으로 거론된다. 대형 자산들의 상대강도지수(RSI)가 중립 구간에 있는 가운데, 이번 상승이 본격적인 강세장 진입보다 단기적인 안도 랠리 성격이라는 평가도 있다.시장에서는 XRP가 4위 자리를 되찾은 점에 주목하며 결제·송금 분야에서 장기 성장성 논의가 다시 부각되는 분위기다. 급격한 분위기 반전 속에서 투자자 참여 확대와 유동성 회복이 확인되며, 암호화폐 시장은 단기간에 방향성이 바뀔 수 있음을 다시 보여줬다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"이더리움(Ethereum, ETH)이 11월을 1%가량 상승하며 약 3,875달러 수준에서 출발했고, 대규모 보유자 매집이 재개되며 회복 기대감이 높아지는 가운데, 단기적 낙관론이 데드크로스 경고에 직면하고 있다.11월 2일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 온체인 데이터에서 고래 지갑 보유량은 최근 48시간 동안 1억 89만ETH에서 1억 1,09만ETH로 증가했고, 이는 약 20만ETH 순매수다. 해당 물량 가치는 약 7억 7,500만달러 수준으로, 대규모 자금이 반등을 예상하고 시장에 재진입하고 있는 모습이다. 개인 투자자도 같은 흐름을 보이고 있으며, 10월 28일부터 머니플로우인덱스가 상승하며 자금 유입이 확인되고 있다.10월 22일부터 10월 28일까지 가격이 저점을 낮췄지만 머니플로우인덱스는 더 높은 저점을 만들며 상승 다이버전스가 형성됐다. 이러한 자금 유입은 매도 압력 속에서도 매수세가 공급을 흡수하고 있음을 의미한다. 다만 장기 보유자가 일부 차익 실현에 나서며 유입된 매수세가 완전히 힘을 얻지 못하는 상황이다.문제는 단기 이동평균선이 장기 이동평균선 아래로 교차하는 데드크로스 경고다. 현재 20일 지수이동평균선이 100일 지수이동평균선 아래로 내려갈 가능성이 높아지고 있으며, 지난 10월 중순 20일과 50일 지수이동평균선 데드크로스 이후 약 13.7% 하락이 발생한 사례가 남아 있다. 이번 교차가 확정되면 단기 매수 심리가 꺾일 수 있다는 분석이다.이더리움이 100일 지수이동평균선을 되찾지 못하면 데드크로스 가능성이 높아지고, 장기 보유자 매도가 계속되고 있어 하락 위험이 강화된다. 반대로 고래와 개인 투자자의 매수세가 지속돼 100일 지수이동평균선 위를 회복하면 데드크로스가 무산될 수 있고, 시장 구조가 유지되며 상승 모멘텀이 이어질 가능성이 있다.단기 변동성은 상하단 구간이 비슷하게 설정돼 있다. 약 4.9% 하락 시 3,680달러 지지선 테스트가 예상되고, 추가 약세 시 3,446달러까지 열릴 수 있다. 반대로 4.9% 상승 시 4,069달러 돌파가 이루어지며, 일일 종가가 해당 수준을 유지하면 4,265달러와 4,487달러 구간을 향한 추가 상승 경로가 열릴 전망이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"미국과 중국 간 무역 협상 타결에도 불구하고, 암호화폐 시장 심리를 보여주는 대표 지표가 여전히 불확실한 구간에 머물고 있다. 도널드 트럼프 미국 대통령과 시진핑 중국 국가주석이 이번주 무역 합의에 도달했다는 소식에 일부 전문가들은 조만간 긍정적 변화가 나타날 것으로 전망했다.11월 2일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 크립토 공포·탐욕 지수(Crypto Fear & Greed Index)는 일요일 기준 37점을 기록하며 ‘공포’ 구간에 머물렀다. 이는 전날 33점보다 4포인트 상승한 수치로, 트럼프 행정부가 미중 무역 합의 세부 내용을 공식 발표한 직후 나왔다. 백악관은 이번 합의를 “미국 경제력과 국가안보를 지키는 중대한 성과”로 강조했다.크립토 공포·탐욕 지수는 최근 3개월째 변동성을 유지 중이다. 지난 4월 9일 트럼프 대통령이 90일 상호 관세 유예를 발표했을 때 이 지수는 극단적 공포(18점)에서 하루 만에 39점으로 반등한 바 있다. 반면, 10월 11일 100% 관세 위협 이후 암호화폐 시장에서는 190억 달러 규모의 대규모 청산이 발생하며 시장 전반이 하락세를 나타냈다.비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) 등 주요 암호화폐는 최근 24시간 기준 소폭 상승 흐름을 타고 있으나, 시장 심리가 뚜렷이 개선됐다고 볼 순 없다. 비트코인은 1만 1,034달러, 이더리움은 3,895달러를 기록했다. 여전히 크립토 공포·탐욕 지수가 37점에 머물며 투자자들은 신중한 움직임을 보이고 있다.암호화폐 시장에서는 트럼프 행정부가 2026년 11월 10일까지 중국산 수입품에 대한 고율 관세를 유예한다는 결정, 시장 전체에 미칠 긍정적 효과에 기대를 걸고 있다. 일부 투자자와 분석가들은 “명확성이 부여된 이번 발표는 시장에 불리시 신호”라고 평가했다.전문가들은 대형 변수 발표 직후에도 암호화폐 시장의 공포 심리가 완전히 해소되지 않았음을 지적하며, 시장이 조금 더 신뢰 회복의 시간을 필요로 할 것이라고 내다봤다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"시바이누(Shiba Inu, SHIB) 생태계에 대한 관심이 다시 살아나고 있다는 신호가 포착됐다. 최근 하루 동안 토큰 소각량이 급증했고, 미국 대형 자산운용사의 시바이누 현물 ETF 첫 신청까지 이어지며 투자 심리에 변화가 나타나고 있다.11월 1일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 시바번(Shibburn) 데이터 기준 지난 24시간 동안 약 794만 3,107SHIB이 영구 소각되며 시바이누 소각률이 208% 급등했다. 이로써 현재 유통 중인 공급량은 초기 1경 개 발행에서 585조 2,269억 7,434만 2,957개 수준으로 감소했다. 소각량 확대는 최근 약세와 관심 둔화 속에서도 시바이누 수요 회복 조짐으로 해석된다.보도에 따르면, 시바이누는 최근 심한 횡보와 투자자 관심 둔화 속에 침체된 분위기를 겪었지만, 이번 소각 증가와 함께 다시 시장 주목을 받고 있다. 특히 이번 소각량 확대는 며칠 간의 약세 흐름 이후 나타난 것으로, 시바이누 네트워크에 긍정적 수급 흐름이 형성되고 있다는 분석이 나온다.이 같은 분위기 반전에는 미국에서 약 1조 7,000억달러 이상의 자산을 운용하는 대형 금융사가 시바이누 현물 ETF를 처음 제출한 사실이 영향을 주고 있다는 평가가 등장했다. 시바이누 현물 ETF 신청은 시바이누가 비트코인(Bitcoin, BTC), 이더리움(Ethereum, ETH), 엑스알피(XRP), 솔라나(Solana, SOL) 등 주요 자산군과 함께 규제 제출 라인에 합류했다는 점에서 의미가 크다.보고서는 이번 ETF 신청이 개인 투자자는 물론 기관 투자자들의 관심을 불러일으키며 시바이누 생태계 기대감을 끌어올리고 있다고 설명했다. 시장에서는 시바이누가 다시 유동성 및 주목도를 확보하며 향후 상승 모멘텀을 준비하는 과정이라는 평가가 나온다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"초대형 강세장의 불씨가 암호화폐 시장에서 다시 살아날 수 있다는 전망이 나오는 가운데, 유동성 환경 변화와 규제 진전, 주요 프로토콜 업그레이드가 핵심 촉매로 거론되고 있다. 시장 불확실성이 최고조에 이른 상황에서 특정 정책 및 기술 일정이 현실화될 경우 암호화폐 자산에 강한 자금 유입이 발생할 가능성이 제기된다.암호화폐 전문 유튜브 채널 폴 배런 네트워크(Paul Barron Network) 진행자 폴 배런은 11월 1일(현지시간) 업로드된 영상에서 여러 정책 및 기술 이벤트가 암호화폐 시장 회복의 핵심 변수가 될 것이라고 강조했다. 그는 정부 셧다운 해소가 선행될 경우 각종 규제 및 자본시장 정책이 재가동돼 위험자산 선호가 강화될 수 있다고 설명했다.배런은 연방준비제도의 양적긴축 종료가 예정된 12월 1일 이후 완화적 유동성 전환 가능성을 주목했다. 그는 2023년 유동성 공급 확대 시점 이후 비트코인(Bitcoin, BTC)이 강한 상승 흐름을 보인 점을 언급하며, 향후 유동성 국면 변화가 암호화폐 자산에 긍정적 자극을 줄 수 있다고 했다.또한 배런은 미국 암호화폐 시장 구조 법안(CLARITY) 진전 여부가 핵심이라고 분석했다. 그는 ""셧다운이 해소되면, 입법 논의가 재개될 가능성이 있다""며, ""암호화폐 시장 제도화와 투자자 신뢰 회복을 촉진하는 주요 전환점이 될 수 있다""고 말했다. 나아가 폴 앳킨스가 언급한 암호화폐 기반 은퇴계좌 및 적격투자자 규정 개편 논의 역시 제도적 진전으로 평가했다.이더리움(Ethereum, ETH) 측면에서는 12월 3일 예정된 ‘푸사카(Fusaka)’ 업그레이드가 주목된다. 배런은 처리량 개선과 비용 절감이 논의된다고 전하며, 이전 업그레이드가 시장 심리에 긍정적으로 작용했던 사례를 언급했다. 그는 확장성과 효율성을 강화하는 네트워크 개선이 시장 신뢰와 자산 가치에 기여할 수 있다고 분석했다.배런은 영상 말미에서 토큰화 자산, 인공지능 기반 에이전트 결제, 스테이블코인 성장, 국가 차원의 블록체인 도입이 지속되는 구조적 상승 트렌드를 강조했다. 그는 특히 일본 결제 인프라가 블록체인 생태계 적용을 확대한 사례를 언급하며, 글로벌 금융 시스템 내 디지털 자산 활용이 본격화되는 흐름이라고 설명했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"암호화폐 시장에 초대형 위기 경고가 다시 등장한 가운데, 부의 비밀을 강조해온 로버트 기요사키가 11월 글로벌 금융 붕괴 가능성을 제기하며 금·은·비트코인·이더리움 투자를 강하게 주장하고 있다.11월 1일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, ‘부자 아빠 가난한 아빠’ 저자 로버트 기요사키는 자신의 X 계정에서 다가오는 11월 세계 금융 시스템에 대규모 충격이 발생할 수 있다고 발언했다. 그는 특히 주식이나 은행 예금 등 전통 금융자산을 보유한 투자자들이 큰 손실을 입을 수 있다고 경고했다.기요사키는 이번 가능성에 대비하기 위해 실물 자산과 디지털 자산 비중 확대를 제안했다. 그는 “스스로 보호하라. 은, 금, 비트코인(Bitcoin, BTC), 이더리움(Ethereum, ETH) 투자자가 당신을 지켜줄 것이다”라고 말하며 전통 자산이 아닌 대체 자산을 강조했다.투자 전략과 관련해 그는 은행 예금과 주식·채권 중심 투자 비중이 위험하다고 비판하며, 법정화폐가 금 기반 가치에서 벗어나며 실질 구매력을 잃고 있다고 주장했다. 그는 이미 지난 10월에도 60대 40 포트폴리오 전략을 공개적으로 비판하고 비트코인과 이더리움을 장기 자산으로 제시한 바 있다.기요사키의 발언은 암호화폐 시장 변동성 확대 국면에서 주목받고 있다. 그는 비트코인과 이더리움을 인플레이션 헤지 수단으로 규정하며, 전통 금융 붕괴 시 디지털 자산이 강한 성과를 낼 수 있다고 강조했다. 이런 관점은 경기 침체 리스크 논의가 커지는 상황에서 시장 참여자들의 관심을 끌고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
"엑스알피(XRP) 보유자들이 리플의 RLUSD 확대와 함께 XRP가 회사의 ‘전략적 전쟁 자금’으로 진화하고 있다는 평가에 주목하고 있다.11월 1일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, 리플은 월드 센트럴 키친(World Central Kitchen), 기브다이렉틀리(GiveDirectly), 워터닷오알지(Water.org), 머시 캅스(Mercy Corps) 등 글로벌 비영리 단체들이 리플 페이먼츠와 RLUSD를 활용해 긴급 구호와 현장 자금 집행을 가속하고 있다고 밝혔다.워터닷오알지는 멕시코, 브라질, 페루에서의 테스트 성공 이후 중남미 지역 모든 트랜잭션을 리플 페이먼츠로 전환했다고 밝혔다. 머시 캅스 벤처스는 케냐에서 RLUSD 기반 매개변수 보험과 선제 현금 이전 테스트를 시작했으며, 기브다이렉틀리도 유사한 파일럿을 준비 중이라고 전했다. RLUSD는 출시 1년이 안 된 시점에 시가총액 9억 달러를 돌파하며 인도적 금융 인프라 분야에서 사용처를 넓히고 있다.리플 경영진은 확장 속도를 강조했다. 전 스탠더드 커스터디 최고경영자이자 현 리플 스테이블코인 총괄 잭 맥도널드는 RLUSD가 이미 XRP 레저와 이더리움(Ethereum, ETH)에서 5,000만달러 이상 사회적 임팩트 프로젝트에 투입됐다고 밝혔으며, 추가 파트너십 확대를 예고했다. 모니카 롱 리플 사장은 블록체인 결제가 글로벌 구호 전달 체계의 인프라로 자리 잡고 있다고 말했다.커뮤니티 인플루언서 크립토 에리는 리플의 장기 전략이 점차 선명해지고 있다고 주장했다. 그는 리플이 인수, 파트너십, 스테이블코인 확장을 통해 글로벌 금융 기반을 다지는 동시에 향후 XRP를 전략적 유동성 자원으로 활용할 수 있다고 평가했다. 리플은 에스크로 350억 개, 보유 50억 개 등 총 400억 개 이상 XRP를 보유하고 있으며, 이는 1,000억달러가 넘는 가치다.리플의 최근 인수 사례로 히든 로드(리플 프라임), 스탠더드 커스터디, 메타코, 지트레저리가 거론된다. 커뮤니티에서는 RLUSD가 안정 유동성을 제공하고 XRP가 국경 간 결제와 유동성 브리지 역할을 수행하는 다층 금융 구조가 구체화되고 있다는 분석이 확산하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.02
