news,label
"이더리움(ETH) 레이어2 디파이 게이트웨이 및 보상 플랫폼 댑댑(DapDap)이 최근 공식 X(구 트위터)를 통해 ""댑댑 제4차 오디세이 캠페인으로 블러(BLUR) 주도 레이어2 네트워크 블래스트(Blast)를 선정, '블래스트 골드 러시'(Blast Gold Rush)를 출시했다""고 발표했다. 이와 관련 댑댑은 ""이번 오디세이 캠페인은 사용자가 블래스트 생태계에 익숙해질 수 있도록 설계됐으며, 에어드랍 보상을 극대화할 수 있는 방법을 제시한다. 사용자는 캠페인 내 미션을 수행하며, 렌조(REZ), 하이퍼락(Hyperlock), 파티클(Particle) 등 생태계 파트너와 블래스트 에어드랍 포인트를 효율적으로 동시 파밍할 수 있다""고 설명했다.",1
"홍콩 증권거래소에 따르면 3일 홍콩 6종 BTC 및 ETH 현물 ETF 거래량이 4,891만 홍콩달러(약 85억원)를 기록했다. 구체적인 거래량은 다음과 같다.차이나애셋매니지먼트 비트코인 ETF(티커: 3042.HK), 거래량 1,290만 홍콩달러차이나애셋매니지먼트 이더리움 ETF(티커: 3046.HK), 거래량 297만 홍콩달러보세라-해시키 비트코인 ETF(티커: 3008.HK), 거래량 1,008만 홍콩달러보세라-해시키 이더리움 ETF(티커: 3009.HK), 거래량 118만 홍콩달러하베스트 비트코인 ETF(티커: 3439.HK), 거래량 2,043만 홍콩달러하베스트 이더리움 ETF(티커: 3179.HK), 거래량 2,043만 홍콩달러",0
울트라사운드머니 데이터에 따르면 ETH 자동 소각 메커니즘인 EIP-1559 도입이 1000일을 맞은 가운데 이더리움 네트워크에서 누적 128억 달러 상당의 ETH가 소각된 것으로 집계됐다.,0
"이더리움 레이어2 프로젝트인 '이클립스(eclipse)'가 블록체인 네트워크 구축을 목표로 한 전략적인 동맹을 체결해 주목 받고 있다고 밝혔다. 네온 EVM 팀이 개발한 네온 스택을 최근 도입하면서 이더리움 가상 머신(EVM)의 호환성을 솔라나 가상 머신(SVM) 네트워크에 적용하게 된 것이다.이클립스는 이더리움, 솔라나의 우수한 특성을 결합하여 블록체인 생태계를 혁신하고 있다. 특히 SVM을 통합해 수천 건의 솔라나 트랜잭션 처리 능력을 이더리움으로 견인할 예정이다.이클립스의 미래 비전 주요 구성 요소 중 하나로 네온 스택을 꼽을 수 있다. 네온 스택은 이미 검증된 솔루션으로 네온 EVM 스마트 컨트랙트와 네온 프록시를 통합한 것이 특징이다.이는 블록체인 상호 운용성과 확장성을 더욱 향상시키는 중요한 이정표로 평가 받고 있다. 무엇보다 이더리움 기반의 디앱(dApp)에서 SVM 능력을 활용하려는 개발자들을 위한 인프라 구현을 이뤄내는 것이 포인트다.네온 스택과 이클립스 간의 이러한 협력은 개발자들이 이더리움, 솔라나의 기본 생태계 및 가상 머신 장점을 활용하여 고품질의 디앱을 구축할 수 있도록 이끌 전망이다.네온 EVM의 최고상업책임자(CCO)인 다비데 멘에갈도(Davide Menegaldo)는 ""네온 스택을 통해 우리는 전통적인 블록체인 아키텍처의 제한을 뛰어넘는 고성능, 확장 가능한 디앱 인프라의 길을 열고 있다.""며 ""우리는 이클립스가 네온 기술 스택을 활용한 첫 번째 업계 파트너로 선택된 것을 기쁘게 여긴다.""고 전헀다.이클립스 창립자인 닐 소마니(Neel Somani)는 ""이클립스의 네온 스택 통합은 개발자들이 EVM 체인에서 이클립스로, 자신의 디앱을 원활하게 배포할 수 있도록 한다.""며 ""솔라나와 이더리움 간의 조화를 더욱 강화할 것""이라고 말했다.",1
"*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.솔라나 유망 멀티체인 강아지 코인 도지버스($DOGEVERSE)가 1300만 달러 넘게 모금했다. 솔라나 체인에 배포한 지 5일만에 최소한 200만 달러의 자본금이 새로 ICO에 유입되었다. 코인 투자자와 밈코인 디젠들은 도지버스의 크로스체인 역량이 미래 밈코인의 모습으로 보여준다고 생각하며 큰 관심을 보이고 있다. 이제 SOL 투자자들도 도지버스 프리세일에 참여할 수 있게 되었다. 4월 26일 금요일부터 도지버스가 여섯 번째 체인 솔라나에 배포되었다. 솔라나는 총예치금액(TVL)이 34억 6,500만 달러에 달하고 매일 거래하는 활성 사용자 수가 113만 명, 월간 활성 개발자 수가 2,500명을 넘는 거대한 디지털 생태계를 구성한다. 도지버스는 여러 체인을 지원한다. 투자자는 이더리움($ETH), 바이낸스 스마트 체인($BNB), 폴리곤($MATIC), 아발란체($AVAX), 베이스($BASE), 그리고 이제 솔라나($SOL)까지, 원하는 체인을 선택해 DOGEVERSE 토큰을 구매할 수 있다. SOL 코인으로 도지버스 토큰을 구매하고 싶다면 공식 홈페이지에 접속한 후 주문창에서 구매수단을 SOL로 변경하면 된다. >>>>도지버스 공식 홈페이지 바로가기<<<<EVM 지갑 연결 함수와 솔라나 지갑 연결 함수가 동시에 지원되지 않기 때문에 솔라나 구매 웹사이트가 별도의 서브도메인을 사용하게 되었다. SOL구매 홈페이지에서는 서클이 발행한 스테이블코인 USDC로도 도지버스 토큰을 구매할 수 있다. USDC는 솔라나 네트워크의 주된 스테이블코인이다. ■도지버스 ICO와 그 후현재 도지버스 토큰은 $0.000305에 판매되고 있지만 2일 후에 가격이 인상될 예정이다. 도지버스는 4월 초에 프리세일을 시작한 후 폭발적 인기를 끌며 초반에 소프트캡 2,000억 토큰을 매진했다.  ICO가 시작된 지 48시간도 채 안 된 시점에 이미 100만 달러가 투자되며 6일 걸릴 것이라고 예상되었던 사전 판매 1단계가 순식간에 완료되었다. 그 결과 도지버스는 예정된 일정보다 하루 먼저 ICO 후반기를 시작할 수 있게 되었다. 이제 사전 판매가 종료되기 전까지 2,000억 개의 토큰이 추가로 판매된다. 6월 11일까지 사전 판매를 진행하기로 계획되었지만, 높은 인기로 인해 그 전에 종료할 가능성이 크다. 추가로 사전 판매에 공급되는 토큰은 본래 토큰 수령 이후 DEX나 CEX에서 판매될 계획이었다. 그러나 이제 이 투자금은 유동성을 강화하여 원활한 거래를 지원하고 바이백 자금으로 사용될 예정이다. 이더리움 체인에서 토큰을 구매하면 스테이킹을 통해 토큰 보상도 획득할 수 있다. 현재 프로젝트팀은 DOGEVERSE 토큰을 코인게코와 코인마켓캡 등 암호화폐 통계 웹사이트에 등록하기 위해 노력 중이며 추후 DEX와 CEX 상장도 추진할 계획이다. ■체인 사이를 뛰어다니는 시바견 ‘코스모’강아지 테마 밈코인에 대한 투자자의 사랑은 2013년 말 도지코인(DOGE)으로 시작했다. 도지코인은 소셜 미디어 계정을 가진 사람이라면 누구나 한 번쯤 본 유명한 밈을 기반으로 했기 때문에 별다른 마케팅 없이도 큰 인기를 끌게 되었다.이후 테슬라 CEO 일론 머스크, 미국 기업가 마크 큐반, 가수 진 시몬스와 스눕독 등 많은 유명 인사가 도지코인에 대한 사랑을 표현했다. 그러나 도지코인도 문제가 있다. 도지코인은 비트코인과 유사하게 자체 네트워크를 가졌으며 거래 증명에 작업증명(PoW) 합의 알고리즘을 사용한다. 즉, 가장 많은 컴퓨팅 파워를 가진 채굴자가 도지코인을 가장 많이 채굴하게 되며 비트코인처럼 많은 에너지를 소모한다. 도지코인 이후 시바이누(SHIB), 플로키(FLOKI), 봉크(BONK), 도그위프햇(WIF) 등 수많은 시바이누견 테마 밈코인이 등장했다. 모두 원조 도지 밈에서 영감을 받았지만 대부분 상업적으로 가장 중요한 블록체인인 이더리움이나 그 경쟁 체인 솔라나를 기반으로 출시되었다. 두 체인 모두 비트코인이나 도지코인에 비해 현저히 적은 양의 에너지를 사용한다. 아직까지 도지코인의 지배력에 제대로 도전한 프로젝트는 등장하지 않았다. 도지버스는 이를 바꾸고자 한다. DOGEVERSE는 총 6개의 체인에 걸친 멀티체인 네트워크이며 어느 체인도 작업증명 합의 알고리즘을 사용하지 않는다. 도지버스의 중심에는 귀여운 강아지 ‘코스모’가 있다. 코스모는 크립토 우주 속 초신성에서 태어났으며 여러 체인 사이를 뛰어다닐 수 있는 독특한 능력을 갖고 태어났다. 이제 코스모는 체인 뛰기 능력을 주인들과 함께 공유하고자 한다. ■도지버스와 잠재적 이더리움 ETF 출시분석가들은 5월 23일에 가격 상승을 견인할 소식이 기다리고 있을 것으로 기대하는 중이다. 5월 23일은 SEC가 미국에 접수된 이더리움 현물 ETF 신청서의 승인 여부를 최종적으로 결정해야 하는 첫 번째 기한이다. 해당 날짜를 기점으로 이더리움 골드러시가 시작할 가능성이 있다. 이더리움은 상업적으로 가장 중요한 블록체인인만큼 암호화폐 생태계 전체가 수혜를 입을 수 있다. 따라서 레이어1 경쟁 체인 솔라나와 아발란체, 이더리움의 레이어2 체인인 폴리곤도 함께 상승 효과를 누릴 수 있으며 세 체인 모두 도지버스가 지원하는 6개의 체인에 포함된다. 미 연방 법원이 이전에 비트코인 ETF를 반려한 SEC의 결정을 두고 “자의적이고 임의적”이라며 위법하다고 판결한 점을 고려하면 현물 이더리움 ETF도 수월하게 통과될 가능성이 있다. 그리고 이더리움 ETF가 승인된다면, 솔라나와 아발란체 등을 기반으로 한 유사 상품의 승인도 줄줄이 이어질 수 있다. ETF 효과는 허풍이 아니다. 올해 초 미국에서 11개의 현물 비트코인 ETF가 출시되었으며 그 결과 비트코인이 3월 14일에 7만 3,737.93달러까지 오르며 신고가를 경신했다.도지버스는 친환경적인 암호화폐 대안이 될 뿐만 아니라 총 6개의 블록체인 네트워크를 지원한다. 스테이킹 기능과 멀티체인 유틸리티, 잠재적 이더리움 ETF 승인 가능성까지 고려하여 상장 후의 움직임을 기대하는 투자자가 많다. 도지버스 홈페이지를 방문하면 더 자세한 정보를 확인할 수 있다. *본 기사는 업체에서 제공한 보도자료 입니다.",1
"정보 분석 플랫폼 '메사리(Messari)'가 블록체인 API(Application Programming Interface) 제공 기업 '코발란트(CQT)'에 대한 요약 보고서를 최근 공개했다. 코발란트의 비약적인 성장세를 언급하며 향후 발전 가능성을 새롭게 조명한 것이다.업계에 따르면 코발란트의 올해 1분기 스테이킹 비율은 29%로 전년 동기 대비 7% 상승했다. 같은 기간 CQT 시가총액은 전분기 대비 28% 증가했다. 특히 1분기 동안 시가총액이 최대 2억7,500만 달러까지 급등하며 이슈를 모았다. 결국 1분기 말에 이르러 1억9,900만 달러의 시가총액을 기록하며 상승세를 지켜냈다.코발란트는 미래 수익 공유 모델의 도입 계획을 발표하며 이번 상승세를 견인했다. 실제로 지난 1월 말에는 바이백 프로그램을 도입해 1분기 말까지 21만9,000 CQT를 바이백했다. 지난해 4분기에는 이더리움 웨이백 머신(EWM)을 도입해 이더리움의 역사적 데이터에 대한 장기 데이터 가용성 솔루션을 제공했다.더불어 코발란트는 지난해 3분기에 블록 결과 프로듀서(BRP)라는 네트워크 오퍼레이터 역할을 탈중앙화했다. 이어 블록 스펙트럼 프로듀서(BSP)라는 기존의 탈중앙화된 오퍼레이터 세트를 확대했다. 코발란트(CQT) 측에 따르면 이러한 기능을 통해 사용자들이 보안성, 효율성을 유지하면서 블록체인 데이터에 접근할 수 있는 환경을 제공한다.아울러 코발란트는 BSP, BRP가 작업을 수행하기 위해 CQT를 스테이킹하는 'Stake-for-Access' 모델을 사용한다. 이를 위해 코발란트는 최대값, 최소값 및 위임 비율과 같은 스테이킹 매개변수를 활용해 스테이킹된 CQT가 오퍼레이터 세트에 골고루 분산되도록 한다.BSP는 최소 17만5,000 CQT를 스테이킹함과 동시에 최대 35만 CQT로 제한된다. 반면 BRP는 최소 3만5,000 CQT를 스테이킹하며 최대 7만 CQT로 제한된다. 또한 코발란트는 최근 문빔(Moonbeam)에서 이더리움으로 스테이킹 계약을 했다.코발란트의 EWM은 블랍(blob) 데이터를 영구 저장하여 롤업 히스토리를 지속적이고 검증 가능한 레이어로 제공한다. 특히 아카이브 목적 외에 규정 준수, AI 모델 훈련 등 응용 프로그램을 지원한다.코발란트의 구조화된 데이터는 코인렛저(CoinLedger)와 더불어 콘센서스(Consensys) 투자자 대시보드, 그리고 레인보우(Rainbow) 등과 같은 사용자 지갑까지 다양한 사용자에게 활용할 수 있다. 나아가 코발란트 팀은 AI 인재를 유치하기 위해 여러 프로젝트에 보조금을 지급하고 있다.끝으로 메사리는 향후 코발란트가 API 사용량을 더욱 확대하고 프로토콜을 지속적으로 발전시킬 준비가 돼 있다고 평가했다.",1
"이더리움(ETH) 리스테이킹 프로토콜 아이겐레이어(EIGEN) 재단이 공식 블로그를 통해 ""4월 29일 이전 아이겐레이어와 상호작용한 모든 사용자에게 각각 100 EIGEN을 에어드랍할 예정""이라고 밝혔다. 이와 관련 그는 ""아이겐레이어 프로토콜에 참여하기 위해 높은 가스비(트랜잭션 수수료)를 지불해야 했던 전 세계 사용자들의 피드백을 수렴했다. 우리는 참여 규모와 상관없이 모든 사용자가 동등한 액세스 권한을 갖기를 원한다. 따라서 시빌(다계정) 필터링 후 모든 시즌1 참여 사용자는 최소 110 EIGEN을 수령할 수 있으며, 3월 15일부터 4월 29일 사이에 스테이킹을 시작한 시즌2 사용자도 최소 100 EIGEN을 수령할 수 있다""고 설명했다. 또 투자자와 팀에게 할당되는 EIGEN은 커뮤니티에 토큰이 양도된 후 1년간 락업돼 프로토콜 사용자에게 양도 우선권을 준다는 설명이다. 지난달 말 아이겐레이어는 깃허브에 자체 토큰 EIGEN의 토크노믹스가 담긴 백서를 공개한 바 있다. 다만 5월 출시될 EIGEN 토큰은 자체 에어드랍 프로그램인 '스테이크드랍'의 락업 기간, 할당량 등이 불공정하다는 커뮤니티 피드백이 제기된 바 있다.",0
"2024년 4월 중순 홍콩 증권선물위원회가 비트코인 및 이더리움 현물 ETF를 승인하면서 여러 지역의 규제 기관에서 암호화폐 투자를 보다 긍정적인 시각으로 바라보기 시작했다. 이로 인해 현물 ETF의 신청 건수가 급증했으며, 특히 알트코인의 신청 건수가 크게 증가했다.이러한 새로운 발전으로 인해 일부 분석가들은 알트코인 ETF가 향후 몇 달 동안 주목해야 할 차세대 자산이 될 수 있다고 전했다. 그러한 분석가 중 한 명이 바로 브렛 테즈폴이다. 그의 의견에 담긴 이유를 살펴본다.■전문가 ""알트코인 ETF, 비트코인과 이더리움을 앞서 나갈 것"" 2024년 4월 27일 뉴욕에서 열린 투자자의 날 행사에서 코인베이스의 디지털 자산 및 웹3.0 분야에서 고객의 기회 개발과 실행을 지원하는 코인베이스 인스티튜셔널의 책임자인 브렛 테즈폴은 비트코인 및 이더리움에 비해 알트코인 ETF 상품을 지지한다고 밝혔다. 브렛만이 이러한 관점을 지지하는 것은 아니며, 다른 많은 기관 투자자들도 비슷한 의견을 표명했다. 이는 암호화폐 시장의 지속적인 불안정성에도 불구하고 알트코인 ETF에 대한 지속적인 관심으로 입증된다.그러나 브렛과 달리 그레이스케일 인베스트먼트의 리서치 상무이사 잭 팬들(Zach Pandl)과 같은 뉴욕 행사 참석자들은 비트코인(BTC) 및 비트코인 현물 ETF를 포함한 관련 상품에 대해 낙관적인 입장을 유지했다. 이는 세계 최대 자산운용사인 블랙록이 XRP ETF를 출시할 계획이라는 소문이 돌았기 때문이다. 그러나 블랙록은 암호화폐 산업에 대한 규제 명확성에 관한 논쟁이 계속되고 있어 출시를 연기하기로 결정했다.또한 4월 1일, 코인베이스는 도지코인(DOGE)을 포함한 여러 암호화폐 자산에 대한 선물 계약을 출시했다. 암호화폐 업계에서는 이것이 현물 도지코인 ETF 출시의 전조일 수 있다고 보고 있다.그럼에도 불구하고 비트코인과 이더리움은 암호화폐 업계에서 계속해서 지배력을 유지하고 있다. 그러나 고래 투자자들의 알트코인에 대한 관심이 높아지면서 조만간 알트코인 ETF가 신청되고 승인될 수 있을 것으로 예상된다.■ETF스왑(ETFS), 알트코인 ETF를 위한 혁식적인 움직임  ETF스왑(ETFS)을 통해 투자자는 알트코인 ETF가 등장하기 전에 상장지수펀드(ETF)와 거래할 수 있다. ETF스왑(ETFS)은 자산의 토큰화를 통해 암호화폐 업계 투자자와 상장지수펀드(ETF) 간의 상호 작용을 촉진하는 블록체인 플랫폼이다.토큰화된 ETF는 현물 비트코인 ETF와 같은 전통적인 ETF를 온체인으로 구현하여 투자자가 단일 인터페이스에서 여러 자산 클래스에 투자할 수 있도록 한다. 또한 투자자는 투자 결정을 내리기 전에 해당 자산을 면밀히 모니터링하여 손실 가능성을 최소화할 수 있다.플랫폼의 숙련된 트레이더는 레버리지 거래 및 부분 소유와 같은 기능을 통해 수익을 극대화하고 다양한 자산으로 포트폴리오를 확대할 수 있다. 플랫폼의 기본 토큰인 ETFS는 토큰화된 ETF 거래 등 플랫폼의 기능에 액세스하는 데 중요한 역할을 한다.현재 토큰을 획득할 수 있는 유일한 방법은 현재 진행 중인 프리세일 이벤트에 참여하는 것뿐이며, 이 기간 동안 ETF스왑(ETFS)은 1단계에서 코인당 0.00854달러의 저렴한 가격으로 토큰을 제공한다.1단계에서 토큰을 구매한 사람들은 2단계가 0.01831달러에 시작될 때 수익을 실현할 수 있다. 투자자들은 현재 두 가지 이유로 1단계에서 이 토큰을 구매하고 있다. 첫째, 자동 수익이 발생하기 때문입니다. 둘째, 온체인에서 ETF를 거래할 수 있게 되어 현재 암호화폐 업계에서 큰 파장을 일으키고 있는 이 자산 클래스를 통해 더 큰 수익을 얻을 수 있기 때문이다. 또한, 전문가들은 ETF가 곧 1달러까지 상승하여 초기 투자자들에게 100배의 수익률을 제공할 것으로 예상하고 있다. >>>> ETFSwap 프리세일에 대한 자세한 내용은 여기를 클릭하세요 <<<<*본 기사는 업체에서 제공한 보도자료 입니다.",1
레이어1 블록체인 프로젝트 질리카(ZIL)가 공식 블로그를 통해 질리카 v9.3.4를 배포했다고 밝혔다. 이번 버전은 이더리움 버추어 머신(EVM) 호환성과 관련된 버그 6개를 수정한 내용이 포함됐다.,0
"코인텔레그래프에 따르면, 글로벌 암호화폐 거래소 비트멕스 공동 설립자 아서 헤이즈(Arthur Hayes)가 ""비트코인은 최근 하락으로 바닥이 나왔다고 생각한다. 향후 8월까지 비트코인은 60,000~70,000 달러 구간에서 등락을 반복하며 서서히 회복될 것""이라고 말했다. 또 그는 ""미국의 세금 시즌, 연준 행보에 대한 우려, 비트코인 반감기 '뉴스에 팔아라' 매도세, 미국 비트코인 현물 ETF 운용자산(AUM) 성장세 둔화 등은 시장에 꼭 필요한 정화 작용을 했다고 생각한다. 연준의 양적긴축(QT) 완화, 재무부 채권 발행 계획 등으로 달러 유동성은 증가할 것이고, 이는 암호화폐 시장의 회복세도 시작될 전망이다. 매월 수십억 달러의 유동성이 천천히 추가되면서 부정적인 가격 움직임도 완화될 수 밖에 없다. 개인적으로는 비트코인, 이더리움(ETH) 외에도 솔라나(SOL) 도그위프햇(WIF), 도지코인(DOGE) 등 쓰레기코인 매집을 계속할 것""이라고 설명했다.",1
