news,label
"선도적인 스마트 컨트랙트 플랫폼 이더리움(Ethereum, ETH)의 강력한 경쟁자인 카르다노(Cardano)의 메인넷 바실(Vasil) 하드포크가 지연되고 있는 가운데 펀더멘털은 계속 강화되고 있다. 핀볼드(Finbold)에 따르면 지난 2일(현지시간) 카르다노(ADA) 월렛 수는 350만개를 돌파했다. 암호화폐 시장이 어려움을 겪고 있음에도 불구하고 ADA 월렛 수는 꾸준히 증가했다는 평가다. ADA 월렛 수는 지난 2월 3일 300만 개를 돌파한 바 있다. 6개월 만에 50만 개 월렛이 추가된 것이다.또 블록체인 인사이트 기준 카르다노 스마트 컨트랙트 플랫폼 플루투스(Plutus)에 등록된 스마트 컨트랙트 스크립트 수가 지난 2일(현지시간) 3,015건을 기록했다. 한편 찰스 호스킨슨 카르다노 창업자는 최근 ""메인넷 바실 하드포크의 추가적인 지연은 없을 것""이라고 강조했다. 그는 지난 1일 유튜브를 통해 문제를 일으키는 이슈들이 대부분 해소되었다. 테스트의 마지막 단계에 위치해 있다. 새로운 이슈가 없는 한 더 이상의 하드포크 지연은 없을 것이다""라고 설명했다. 앞서 카르다노 측은 한차례 연기 후 7월 말로 예정된 메인넷 바실 하드포크를 또 다시 연기한다고 밝힌 바 있다.한국시간 4일 오전 7시 51분 현재 코인마켓캡 기준 시가총액 8위 암호화폐 카르다노 에이다(ADA)는 0.5037달러에 거래되고 있다. 이는 24시간 전 대비 0.38% 상승한 가격이다.시가총액은 약 171억 달러로, 경쟁 코인인 리플(XRP, 시총 약 180억 달러)과 바이낸스USD(BUSD, 시총 약 179억 달러)에 약간 뒤처져 있다.",1
"골드만삭스 출신의 유명 매크로 전문가 라울 팔(Raoul Pal)이 ""비트코인(BTC)보다 이더리움(ETH)을 선호한다""고 말했다.3일(현지시간) 암호화폐 전문매체 데일리호들에 따르면 리얼비전(Real Vision)의 최고경영자(CEO)인 라울 팔은 머니 톡스(Money Talks)와의 최신 인터뷰에서 ""많은 기관 투자자들이 ESG(환경·사회·지배구조) 문제를 이유로 비트코인을 좋아하지 않는다. 지분증명(PoS)은 이 문제를 해결하는데, 이더리움(ETH)은 특히 수익율까지 얻을 수 있기 때문에 기관 투자자들이 더 선호한다""고 밝혔다. 그러면서 그는 ""어느 자산에 더 무게를 둘 것이냐고 묻는다면 비트코인과 이더리움 중에 이더리움을 선택할 것이다. 최소 6~10%의 수익률을 낼 수 있기 때문이다. 보다 안전한 쪽에 베팅을 해야 한다면 당연히 이더리움이다""고 설명했다.또 라울 팔은 ""투자자들이 가장 빠르게 성장하고 가장 많은 애플리케이션이 있는 네트워크를 선호할 것""이라며, ""특히 이더리움의 디플레이션 토큰 소각이 이더의 대규모 공급 충격을 초래할 것""이라고 예상했다.앞서 라울 팔은 지난 달 더블록과 인터뷰에서 ""이더리움 PoS 통합 이후 제공되는 수익률이 전체 암호화폐 프로젝트의 벤치마크(기준수익률)가 될 것""이라고 전망했다. 그는 ""만약 이더리움이 PoS 통합 후 4.8% 수익률을 제공한다고 가정하자. 투자자들은 이보다 높은 수익률을 제공하는 프로젝트에 대한 위험을 평가할 때 이더리움과 비교 평가해 판단할 것""이라고 말했다. 또한 그는 PoS의 에너지 소모량이 작업증명(PoW)보다 적기 때문에 기관들이 더 선호하게 될 것이라고 내다봤다.한국시간 4일 오전 7시 40분 현재 코인마켓캡 기준 시가총액 2위 암호화폐 이더리움 시세는 1,626달러를 기록 중이다. 암호화폐 대장주 비트코인은 23,044달러에 거래되고 있다.",1
"8월 4일(현지시간) 암호화폐 마켓 데이터 플랫폼 코인트렌즈(CoinTrendz)닷컴의 트위터에 따르면, 지난 24시간 동안 거래량이 가장 많은 암호화폐는 테더(USDT, 약 500억 달러)로 나타났다. 이어 비트코인(BTC, 약 402억 달러), 리플(XRP, 약 176억 달러), 이더리움(ETH, 약 152억 달러)이 각각 2~4위를 차지했다. ",0
"'이더리움(Ethereum) 킬러' 솔라나(Solana)의 고유 토큰 SOL은 솔라나 네트워크에서 발생한 보안 사고 여파로 지난 24시간 동안 4% 가량 하락하며 주요 메이저 코인 중에 유일하게 약세를 보이고 있다.한국시간 4일 오전 7시 16분 현재 코인마켓캡 기준 시가총액 9위 암호화폐 SOL은 39.53달러에 거래되고 있다. 이는 24시간 전 대비 4.09% 하락한 수치다. SOL의 시가총액은 약 137억 달러로, 경쟁 코인인 카르다노 에이다(ADA, 시총 약 137억 달러)에 한참 뒤처져 있다.SOL의 사상최고가는 259.96달러(ATH코인인덱스 기준)이다.이날 암호화폐 전문매체 코인데스크에 따르면 솔라나 네트워크에서 발생한 보안 사고가 슬로프 월렛과 연관 있을 가능성이 있다고 아나톨리 야코벤코(Anatoly Yakovenko) 솔라나랩스 최고경영자(CEO)가 말했다. 그는 ""처음에는 애플 iOS 공급망에 의한 문제로 의심됐으나, 지금은 슬로프의 중앙집중식 서버 해킹에 따른 것으로 보인다. 슬로프에 특정된 버그일 가능성이 높다. 관련 조사 중""이라고 전했다. 앞서 솔라나는 4일(현지시간) 공식 트위터를 통해 ""(이러한 공격이) 솔라나 코어코드의 버그가 아닌 여러 소프트웨어 월렛에서 사용되는 소프트웨어의 버그로 인한 것으로 보인다""며 ""솔라나 프로토콜이나 암호화폐 자체는 영향을 받지 않았다""고 밝혔다.",-1
"8월 4일(현지시간) 암호화폐 마켓 데이터 플랫폼 코인트렌즈(CoinTrendz)닷컴의 트위터에 따르면, 지난 24시간 동안 트위터에서 가장 많이 언급된 암호화폐는 리플(XRP, 9429회)로 나타났다. 이어 비트코인(BTC, 7367회), 솔라나(SOL, 4941회), 이더리움(ETH, 3927회)이 각각 2~4위를 차지했다. 5위~10위에는 카르다노 에이다(ADA, 2134회), 테더(USDT, 1309회), 이더리움 네임 서비스(ENS, 1120회), 시바이누(SHIB, 953회), 에이프코인(APE, 723), 왁스(WAXP, 697회)가 순서대로 이름을 올렸다.",0
"글래스노드 데이터에 따르면 0.1 ETH 이상 보유한 이더리움 주소 수가 6,229,974개로 8개월래 최저 수준을 기록했다.",-1
"이더리움(ETH) 커뮤니티에 따르면, 이더리움 세폴리아(Sepolia) 테스트넷이 오는 8월 17일 머지(merge, PoS 통합)를 진행한다. 머지 이후 이더리움 실행 레이어(EL) 업그레이드를 진행할 계획이다. 업그레이드로 인해 네트워크의 EL 클라이언트는 지분증명으로 전환되지 않은 피어(peers)와 분리된다. 커뮤니티는 향후 골리(Goerli) 및 이더리움 메인넷에서도 유사한 업그레이드가 예상된다고 설명했다.",0
"암호화폐 전문 미디어 코인데스크에 따르면, 이더리움 개발자들이 최근 진행한 92번째 컨센서스 레이어 콜에서 MEV-부스트 실패(MEV-boost failure) 문제를 해결할 수 있는 방안에 대한 논의를 진행했다. 이러한 우려는 알렉스 스톡스(Alex Stokes) 이더리움 재단 소속 연구원으로부터 제기됐는데, 실패가 발생할 시 블록빌더와 검증자간 통신에 영향을 미쳐 PoS 네트워크 전반의 흐름을 끊을 수 있다. MEV-부스트는 MEV(채굴자와 블록빌더, 검증자가 블록 내 트랜잭션을 삽입하거나 순서를 변경해 블록 보상을 최대치로 끌어올리는 것) 중앙집중화 문제를 피하기 위해 설계된 미들웨어 구성요소로, 검증자가 빌더 네트워크로부터 블록을 요청할 수 있도록 하는 내용을 골자로 하고 있다. 이날 회의에서 MEV-부스트 실패를 방지하기 위한 솔루션으로 서킷브레이커(circuit breaker, 누락된 블록이 발견되면 자동으로 검증자에게 알려 작업을 중단하는 코드), 공공 모니터링 시스템 구축을 위한 제3자 대시보드 도입 등이 거론됐다. 한편 이와 관련 알렉스 스톡스 이더리움 재단 연구원은 ""MEV-부스트 관련 문제가 이더리움 머지 일정에 영향을 미치진 않을 것""이라고 말했다. 코인마켓캡 기준 ETH는 현재 5.66% 오른 1,667.63 달러에 거래되고 있다.",0
"데일리호들에 따르면 골드만삭스 출신의 유명 매크로 투자자 라울 팔(Raoul Pal)이 ""많은 기관 투자자들이 ESG 문제를 이유로 비트코인을 좋아하지 않는다. 지분증명(PoS)은 이 문제를 해결하는데, 이더리움(ETH)은 특히 수익율까지 얻을 수 있기 때문에 기관 투자자들이 더 선호한다""고 밝혔다. 그러면서 ""어느 자산에 더 무게를 둘 것이냐고 묻는다면 비트코인과 이더리움 중에 이더리움을 선택할 것이다. 최소 6~10%의 수익률을 낼 수 있기 때문이다. 보다 안전한 쪽에 베팅을 해야 한다면 당연히 이더리움이다""고 설명했다.",0
"NFT 데이터 플랫폼 NFTGO 데이터에 따르면 3일 기준 이더리움네임서비스(ENS) 도메인 NFT의 시가총액이 7,000만 달러를 돌파했다. ENS 도메인 NFT 시총은 최근 24시간 기준 0.38% 오른 70,065,061.90 달러, 홀더는 491,984명을 기록하고 있다. 한편, 코인마켓캡 기준 ENS 토큰은 14.98% 오른 16.39 달러에 거래되고 있다.",1
