news,label
"앱토스(APT) 기반 시장예측 프로젝트 모히또마켓(MOJO)이 공식 채널을 통해 ""FTX 및 알라메다 리서치의 붕괴 여파로 자금난을 겪고 있다. 당분간 프로젝트 개발을 중단하기로 결정했다""고 20일 발표했다. 이와 관련 모히또마켓 측은 ""FTX에 보관하던 프로젝트 자금을 잃었으며, 마켓 메이킹 계약을 맺었던 알라메다 리서치도 날라갔다. 지금과 같은 약세장에서 긴급 자금 조달도 어려웠으며, 현실을 받아들여야 했다. 자금난이 해결되는 우리는 프로젝트 개발을 재개할 것이다. 멀티체인 전환 및 크로스체인 유동성 활용 등 프로젝트를 진행할 것이며, 이더리움서 MOJO 토큰을 재발행할 계획""이라고 덧붙였다. 코인마켓캡 기준 MOJO는 현재 1.31% 내린 0.00196 달러에 거래되고 있다.",0
"암호화폐 거래소 코인원은 이더리움 2.0 스테이킹 상품을 출시한다고 20일 밝혔다.스테이킹은 보유 가상자산을 블록체인 시스템에 위임해 운영·검증 작업에 간접적으로 참여하고 이에 대한 리워드를 가상자산으로 지급받는 서비스다.코인원에 따르면 개인회원 누구나 0.01이더리움(ETH) 단위로 최대 32ETH까지 참여 신청할 수 있으며 오는 21일 오후 3시부터 모집을 시작한다.스테이킹 기간은 재단 정책에 따라 이더리움의 상하이 업그레이드가 완료되는 시점까지다.코인원 관계자는 ""플러스 이더리움 2.0 스테이킹에 참여한 ETH는 위임신청 후 이더리움 재단의 '상하이 업데이트'를 통한 리워드 분배 완료 시까지 위임 해제·입출금·매수와 매도가 불가능하다""고 설명했다.",2
"전 메사리(Messari) 애널리스트 라이언 왓킨스(Ryan Watkins)가 20일 자신의 트위터를 통해 ""프로토-댕크샤딩(proto-danksharding, EIP-4844)에 이어 향후 12~24개월 내 이더리움 네트워크에 적용될 가장 중요한 업그레이드는 '계정 추상화'(Account Abstraction)""라고 말했다. 계정 추상화란 기존 컴퓨터 사이언스에서 쓰이는 '데이터 추상화'(Data abstraction)에서 파생된 단어로, EOA 계정과 CA 계정을 통합하고 일부 정보를 숨겨 사용자 경험을 제고하는 것을 의미한다. 이어 그는 ""지갑은 암호화폐 경제 사용자 경험의 핵심이자 포털이다. 계정 추상화는 지갑에 강력한 기능을 제공할 수 있다""고 덧붙였다.",2
"포브스에 따르면 글로벌 결제 대기업 비자(Visa)는 이더리움(ETH) 보유자가 셀프 커스터디 월렛에서 자동 결제 기능을 이용할 수 있는 서비스를 출시했다고 밝혔다. 해당 서비스는 비자가 올해 초 주최한 사내 해커톤에서 나온 아이디어로, ETH 보유자는 인터넷 접속 없이도 청구서 지불 등에 자동 결제 서비스를 활용할 수 있다는 게 비자의 설명이다. 또 비자는 이 서비스에 ZK롤업 기반 이더리움 레이어2 네트워크 스타크넷(StarkNet)을 활용한다고 덧붙였다. 비자는 ""우리는 현재 지불 서비스에 활용할 수 있는 블록체인 기술을 꾸준히 연구하고 있으며, 그 일환으로 이번 서비스를 선보이기로 했다""고 설명했다.",2
"런던 소재 암호화폐 투자펀드 코인쉐어스(Coin Shares)의 주간 자금 흐름 보고서에 따르면, 지난주 글로벌 암호화폐 투자 펀드에서 약 3,000만 달러가 순유출된 것으로 나타났다. 지난주 제롬 파월 미국 연방준비제도(Fed·연준) 의장의 매파적 강경 발언이 대다수 자산 시장에 부정적 영향을 미쳤다는 게 코인쉐어스 측의 설명이다. 비트코인 투자 펀드에서는 총 1,750만 달러가 순유출됐으며, 비트코인 하락에 베팅하는 숏 비트코인 투자 펀드에서는 1,100만 달러가 유출됐다. 이더리움(ETH) 투자 상품에서는 5주 연속 자산 순유출이 지속됐으며, 지난주 총 910만 달러가 순유출된 것으로 나타났다.",0
"암호화폐 미디어 레저인사이트에 따르면, 스위스 투자은행 UBS 산하 UBS 웰스 매니지먼트가 고액순자산보유자(HNWI)를 대상으로 5,000만 달러 규모의 블록체인 기반 채권(이더리움 기반 증권형 토큰)을 최근 발행한 것으로 나타났다. 홍콩, 싱가포르 소재 투자자들은 사모를 통해 UBS로부터 6개월 고정 금리 증권형 토큰을 매입했다. UBS 런던 사무소는 영국 및 스위스 법에 따라 이번 블록체인 기반 증권형 토큰을 발행했으며, 향후 외부 발행 업체를 모색할 계획이다.",1
"유투데이가 룩온체인 트위터를 인용 ""몇 시간 전 5년간 휴면 상태였던 이더리움 고래 주소 2개가 3,000만 달러 상당의 ETH를 외부 지갑으로 전송했다""면서 ""장기 보유자의 활동이 증가하고 있다는 시그널이다. FTX 붕괴 이후 상승 전환 랠리 시도가 최소 2차례 실패하며, 일부 투자자는 포트폴리오 리스크를 제거하려고 할 수 있다""고 분석했다.",2
"데일리호들이 암호화폐 온체인 데이터 분석 플랫폼 크립토퀀트 분석을 인용, 내년 3월 적용 예정인 상하이 하드포크로 인해 이더리움(ETH)이 대규모 매도 이벤트를 앞두고 있다고 분석했다. 이와 관련 크립토퀀트는 트위터를 통해 ""이더리움 2.0에 ETH 총 공급량의 12%에 해당하는 1,500만 ETH이 스테이킹 물량으로 예치돼 있고, 거래소 내 ETH 준비금은 총 공급량의 15%로 감소하고 있다""면서 ""이더리움이 예정대로 내년 3월 상하이 하드포크를 진행하면 ETH 검증자가 비콘체인에서 ETH를 언스테이킹, 즉 인출할 수 있다. ETH 예치자들은 단기적으로 ETH 스테이킹 보상 보다 높은 APY로 자산을 옮길 수 있다""고 설명했다.",1
"블록체인 보안 업체 펙실드가 공식 트위터를 통해 ""암호화폐 컨트 트레이딩 및 투자 업체 mgnr이 공식 트위터 계정 내 모든 트윗을 돌연 삭제했다""고 경고했다. 이와 관편 펙실드는 ""mgnr이 소유하고 있는 것으로 추정되는 이더리움(ETH) 도메인 주소 mgnr.eth 주소는 현재 0.097 ETH를 보유하고 있다. 해당 주소는 지난 11월 14일 코인베이스로 4,360만 USDC를, 제네시스 트레이딩 OTC 데스크에 약 800만 USDC를 이체했다. 이체 사유가 궁금하다""고 덧붙였다.",0
"암호화폐 겨울(약세장)이 지속되고 있는 가운데 골드만삭스 출신의 유명 매크로 투자자 라울 팔(Raoul Pal)은 ""2024년이 시가총액 기준 상위 2개 디지털 자산인 비트코인(BTC)과 이더리움(ETH)에 좋은 한 해가 될 것이다""고 전망했다.19일(현지시간) 암호화폐 전문매체 데일리호들에 따르면 리얼비전(Real Vision) 최고경영자(CEO) 라울 팔은 암호화폐 인플루언서 스콧 멜커(Scott Melker)와의 최근 인터뷰에서 ""네트워크 참여자 수가 많아질수록 네트워크 가치가 기하급수적으로 증가한다는 메트칼프의 법칙(Metcalfe's Law)에 따라 내년부터 비트코인과 이더리움이 빛날 것이다""며 ""암호화폐가 더 널리 보급되면서 2023년은 꽤 좋은 한 해가 될 것이고, 2024년은 매우 좋은 한 해가 될 것이다""고 예상했다.앞서 그는 지난 10월 구글 테크 토크와의 인터뷰에서 글로벌 암호화폐 시가총액이 10년 안에 300조 달러까지 증가할 것이라고 내다봤다.그는 ""웹3 및 암호화폐 업계에 대한 벤처 캐피털 투자가 크게 늘어나고 있다. 거시 경제적 혼란이 가라 앉으면 암호화폐 글로벌 시총이 치솟을 것이다. 웹3 분야는 인터넷보다 성장 속도가 빠를 뿐 아니라, 금융까지 결합돼 있다. 현재 전통적인 자산 시장 규모가 200조~300조 달러인 점을 감안하면, 암호화폐 시장 규모도 10~15년 안에 그 정도 수준에 도달할 것이다""고 예측했다.",2
