news,label
"비탈릭 부테린 이더리움 창업자가 지난 새벽 트위터를 통해 ""해피 버스데이 비콘체인""이라고 밝히며 이더리움 프로토콜 업데이트 로드맵을 공유했다.",0
"탈중앙화 오라클 네트워크 체인링크(Chainlink)의 핵심 디지털 자산인 링크(LINK)가 코인마켓캡(CoinMarketCap)의 시가총액 20위권에서 벗어났다.2일(현지시간) 유투데이에 따르면, 대표적인 디파이(탈중앙화 금융) 암호화폐로 한때 시장의 관심이 집중됐던 체인링크(LINK)는 시가총액이 116억달러로 감소하며 120억 달러의 (Algorand, ALGO)에게 톱20 자리를 빼앗겼다. 차세대 '이더리움 킬러'로 부상하고 있는 알고랜드는 확장성(Scalability)과 보안(Security), 탈중앙화(Decentralized) 등의 블록체인 '트릴레마(trilemma, 삼중고)'를 해결하기 위한 새로운 알고리즘으로 작동하는 프로젝트다.유투데이에 따르면 체인링크는 올해 5월 9일 기록했던 사상 최고가 52달러에서 3일(한국시간) 25달러 이하로 절반 이상 가치를 잃었다.반면 고성능 스마트 컨트랙드 플랫폼 알고랜드의 토큰인 ALGO는 불과 3개월 만에 50% 이상 성장하며 사상 처음으로 시가총액 상위 20위 안에 진입했다.유투데이는 ""최근 테라(Terra, LUNA) 와 폴리곤(Polygon, MATIC)이 사상 최고치를 경신하는 등 시가총액 20위권 알트코인들의 경쟁이 치열해지며 체인링크의 순위 하락이 더욱 빨라졌다""고 진단했다.",-1
"암호화폐 투자펀드 그레이스케일이 공식 트위터를 통해 12월 2일 기준 총 운용자산(AUM) 규모가 약 528억 달러를 기록했다고 밝혔다. 그레이스케일 비트코인 트러스트(GBTC) 판매 단위 가격은 전날 대비 0.89% 상승한 45.39 달러, 그레이스케일 이더리움신탁(ETHE)은 0.77% 하락한 43.99 달러에 거래되고 있다.",0
"에이엠비크립토(Ambcrypto)에 따르면 폴리곤이 게임기술 제공업체 게임온(GameOn)과 전략적 파트너십을 체결했다. 이에따라 자회사 폴리곤 스튜디오는 이더리움 확장 플랫폼 내 NFT 기반 게임을 구축하는 게임온의 기능적 지원을 받게되며, 게임온의 지속적 제품 개발 비용의 50%를 지원할 예정이다. 이와 관련 게임온 CEO인 맷 베일리(Matt Bailey)는 ""폴리곤 기술을 활용해 웹 3.0 및 메타버스 경제의 게임화를 실현할 것""이라고 말했다. 지난 7월 폴리곤 스튜디오는 1억 달러 규모의 펀드를 조성한다고 밝힌 바 있다. 이후 폴리곤은 드래프트킹스(Draftkings), 디파인(Define) 및 게임온에 투자했다. 폴리곤 스튜디오는 블록체인 게임 및 NFT 개발을 추진하기 위해 설립된 자회사다.",1
"코인텔레그래프에 따르면 아이오타(IOTA)가 레이어 1 스마트 컨트랙트 네트워크 어셈블리의 메인넷을 내년 론칭한다고 밝혔다. 어셈블리는 이더리움 가상 머신과 호환되며 솔리디티 등 스마트 컨트랙트 언어를 지원한다. 자체 암호화폐 ASMB도 발행한다. ASMB 발행량의 40%는 커뮤니티 분산형 자율조직, 20%는 IOTA 스테이커, 10%는 각각 초기 참가자와 생태계 개발자, 20%는 IOTA 재단에 할당할 계획이다.",1
"글로벌 암호화폐 거래소 바이비트(Bybit)가 ""오미크론 변이 공포가 서서히 완화되며, 암호화폐 시장이 블랙프라이데이 하락 이후 회복세를 보이고 있다. 비트코인이 회복세를 주도하며 오늘 58,000달러 저항을 일시적으로 돌파했고, 이더리움도 4,350달러 저항선을 돌파했다. 4,500달러 저항선 돌파 후 상승폭이 확대될 수 있다""면서 ""온체인 데이터도 강세 전망이 나타난다. BTC 내재 변동성은 하락추세이며, BTC 투자자들이 매도세에 당황하지 않고 있음을 시사한다. 대부분의 사람들은 결정을 보이기 전에 오미크론의 잠재적 영향에 관한 최신 업데이트를 기다리고 있다""고 분석했다.",1
"코인데스크가 블록체인 데이터 업체 카이코(Kaiko)의 데이터를 인용해 ""DEX 활용은 주로 고래에 집중돼 있다""고 진단했다. 카이코가 월요일 발표한 연구노트에 따르면 지난 수개월간 모든 DEX의 평균 거래금액은 증가했음에도 거래 건수는 그대로였다. 커브의 평균 거래금액은 50만~100만 달러이며 유니스왑 V3, 스시스왑, 밸런서 V1 등은 1만~2만 달러 수준이었다. 이는 중앙화 거래소의 평균 거래금액(2000~4000달러)보다 10배 이상 큰 규모다. 반면, 거래 건수는 DEX가 일평균 5만 건 미만이며 중앙화 거래소는 수백만 건이었다. 커브와 밸런서 V1 일평균 거래 건수는 1000건이 채 안 됐다. 카이코는 ""DEX에서 고래 비중이 압도적으로 높은 것은 이더리움의 높은 수수료 때문""이라며 ""이로 인해 소규모 투자자는 DEX를 이용하기 어렵다""고 분석했다. ",0
"오리지널 '밈'(Meme·인터넷에서 유행어와 행동 따위를 모방해 만든 사진이나 영상) 암호화폐인 도지코인(Dogecoin, DOGE)은 올 초부터 11월까지 거의 3,676% 상승했다. 만약 연초에 도지(DOGE)에 500달러를 투자했다면 현재 약 18,500달러로 가치가 불어났을 것이다.더 놀라운 건 도지코인은 지난 5년 동안 99,000% 폭등했기 때문에 2016년 12월에 DOGE 토큰에 500달러를 투자했다면 현재 투자 가치는 500,000달러에 가깝다.이같은 장기 투자자의 천문학적 이익에도 불구하고 도지코인은 올해 기록적인 최고치에서 70% 가량 하락했다. ATH코인인덱스에 따르면 도지코인의 사상최고가는 0.731578달러이다.도지코인은 12월 2일(한국시간) 오후 7시 현재 코인마켓캡에서 0.2139달러에 거래되고 있고, 시가총액은 282억 달러로 세계에서 10번째로 큰 암호화폐 자리에 위치해 있다.한편 미국 투자전문매체 모틀리 풀은 ""도지코인은 시총 1, 2위 암호화폐인 비트코인(BTC)과 이더리움(ETH)보다 구글 검색량이 많고, 일론 머스크(Elon Musk)와 마크 큐반(Mark Cuban)과 같은 억만장자의 지원을 받고 있으며, 또 강력한 커뮤니티에 더해 이더리움, 솔라나(SOL) 및 카르다노(ADA)와 같은 암호화폐보다 앞선 '퍼스트 무버(first-mover)'이점을 가지고 있다""며, 도지코인은 여전히 인기 있는 밈 토큰이다고 진단했다.하지만 매체는 ""다른 여러 암호화폐보다 거래 수수료가 높고, 네트워크의 일일 블록체인 거래가 저조하며, 비트코인의 경우 총 발행량이 2100만개로 한정된 반면 도지코인은 이 같은 발행총량이 정해져 있지 않고 무제한적으로 발행 가능해 인플레이션 가능성이 있을 뿐 아니라 이더리움이나 솔라나와 달리 도지코인은 사용자가 블록체인 네트워크에서 스마트 컨트랙트를 생성하고 실행하는 것을 허용하지 않는다""며 ""지금 당장은 베팅할 수 있는 훨씬 더 나은 블록체인 플랫폼이 있어 도지 토큰 소유와 관련된 위험이 보상보다 더 크다""고 지적했다.",-1
"메타버스(Metaverse, 가상세계)가 블록체인 기술을 위한 엄청난 기회라는 의견이 제시됐다. 최근 뱅크오브아메리카(BoA)의 전략가 Haim Israel은 인사이더(Insider) 인터뷰에서 ""메타버스에서 암호화폐를 화폐로 사용하면서 사람들이 암호화폐를 거래에 널리 사용하기 시작할 것""이라며 이 같이 전망했다.그러면서도 그는 ""다만 일부 유형의 스테이블코인이 이 분야를 지배할 것""이라면서 ""암호화폐는 메타버스 결제수단으로서 변동성이 너무 높을 수 있다""고 지적했다.실제로 그레이스케일은 최신 보고서 '메타버스, 웹3.0 가상 클라우드 경제(The Metaverse, Web 3.0 Virtual Cloud Economies)'를 통해 ""활성 메타버스 사용자가 2020년 초에서 2021년 6월까지의 기간 동안 10배 증가했다""고 밝혔다. 글로벌 상시 활성 메타버스 월렛 데이터를 분석하면 올해 6월 기준 메타버스 사용자는 약 5만명으로 추산된다. 향후 몇 년 안에 메타버스 시장이 1조달러 이상으로 확대될 것이란 전망이다. 이와 관련해 보고서는 ""암호화폐와 통합된 메타버스 플랫폼, 스테이킹 및 대출, NFT, 탈중앙 거버넌스, 탈중앙 클라우드 스토리지 같은 디파이 서비스가 신규 사용자를 빠르게 유치하면서 새로운 온라인 경험을 창출했다""고 설명했다. 한편, 코인데스크에 따르면 타임지가 자사 재무제표에 이더리움 자산을 추가한다고 밝혔다. 이는 독자들에 대한 메타버스 교육과 크립토 투자사 갤럭시 크립토와의 거래로 인해 이뤄진 결정이란 설명이다. 향후 타임지는 타임 메타버스 100대 회사 리스트를 발표하고, 인투 더 메타버스라는 이름의 뉴스레터를 발행할 예정이다. 이 같은 서비스를 론칭하기 위한 비용은 이더리움으로 이뤄진다. ",1
"유투데이에 따르면 뱃져DAO(Badger DAO) 프로토콜의 한 사용자가 5000만달러 상당 비트코인을 도난당한 것으로 확인됐다. 펙실드에 따르면 해당 사용자는 896 BTC(약 5000만달러)를 잃었다. 이번 뱃져DAO 프런트엔드 공격으로 인한 피해 규모는 현재까지 약 1억달러로 추산된다. 뱃져DAO 팀은 이번 사건을 조사 중이라고 밝혔으며, 프로토콜 스마트 컨트랙트는 일시 중단된 상태다. 디파이펄스에 따르면 뱃져DAO는 이더리움에서 23번째로 큰 디파이 프로토콜이다. 앞서 코인니스는 뱃져DAO 해커가 탈취한 자금을 36 BTC로 환전했다고 전한 바 있다.",-1
