news,label
테더가 공식 트위터를 통해 솔라나 블록체인 기반 USDT를 이더리움 ERC20으로 스왑하는 내용의 10억 달러 규모 체인스왑을 발표했다. 총 발행량은 변하지 않는다. 이를 위해 제3자와 협력한다는 설명이다.,2
"코인데스크에 따르면 프랑스 도박 규제 기관(ANJ)이 NFT 축구 트레이딩 게임 규정 개정의 일환으로 이더리움 기반 NFT 판타지게임 플랫폼 소레어(Sorare)와 무료 서비스 범위를 확대하기로 합의했다고 발표했다. 앞서 프랑스 상원의원은 ""소레어 이용자는 현금 결제 여부에 따라 제한된 플레이를 누리게 된다. 이는 도박의 모든 기준을 충족하는 것으로 돈세탁 방지, 청소년 보호, 도박 방지 등을 위해 더 나은 규제가 필요하다""고 밝힌 바 있다. 이와 관련해 ANJ는 ""관련 규제 프레임워크 구축의 일환으로 소라레와 무료 게임 범위 확대에 대한 합의를 도출했다. 기업이 오는 3월말까지 이를 시행하지 않을 경우 기업 매출액의 최대 5%에 달하는 벌금을 부과하는 등 법적 권한을 사용할 수 있다""고 전했다. 소라레 측은 ""웹3 게임 규정 개정 필요성에 대해 동의한다. ANJ를 비롯한 모든 이해관계자와 협력해 새로운 규제 프레임워크를 구축하는데 전념하고 있다""고 전했다.",1
"코인데스크에 따르면 카르다노(에이다) 벤처캐피털 및 엑셀러레이터 부문 이머고(EMURGO)가 내년 초 미국 달러 연동 스테이블코인 USDA를 출시한다고 밝혔다. 이와 관련 이머고 핀테크 부서 총괄 책임자 비니스 부바나기리(Vineeth Bhuvanagiri)는 ""USDA는 카르다노 생태계에서 처음으로 법정화폐와 연동되며, 규제를 준수하는 스테이블코인이 될 것이다. USDA는 내년 1분기 Anzens 플랫폼에서 출시되며 사용자들은 해당 플랫폼에서 신용카드 혹은 ADA 환전을 통해 USDA를 토큰화 할 수 있다. USDA 발행을 위해 미국 기반 금융 서비스 회사와 제휴를 맺은 상태다. 향후 USDA와 USDC, USDT 등 다른 스테이블코인과의 환전은 물론 비트코인, 이더리움과의 환전도 지원할 계획""이라고 밝혔다.",2
"글로벌 암호화폐 거래소 쿠코인이 암호화폐 투자자들이 웹3 세계에서 좋아하는 스포츠, 특히 축구에 어떻게 참여하는지 보여주는 보고서 ‘암호화폐가 축구를 만날 때’를 발표했다.이 보고서는 2022년 1~9월 암호화폐 투자자 2만180명과 2022년 11월 쿠코인 커뮤니티 이용자 8,022명을 대상으로 설문조사한 결과다. 보고서에 따르면, 암호화폐 투자자들 사이에서 가장 인기 있는 스포츠는 축구인 것으로 조사됐다. 암호화폐 투자자의 24%가 축구를 가장 좋아하는 스포츠라고 답했다. 축구는 가장 보편적인 스포츠로 FIFA에 따르면, 전 세계에는 50억명의 축구 팬이 있다. 특히 라틴 아메리카, 중동, 아프리카가 가장 큰 팬층을 대표하고 있다. 현재 축구팬이 가장 기대하고 있는 행사는 11월 21일 개막하는 카타르 월드컵이다. 월드컵은 전 세계 축구팬들을 하나로 묶는 세계에서 가장 중요한 스포츠 행사 중 하나다. 처음으로 중동에서 열리는 월드컵이자, 암호화 기능이 포함된 방식으로 진행되는 최초의 월드컵이 될 전망이다. 보고서는 암호화폐와 축구 마니아들이 공유하는 최고의 가치는 팀워크와 열정인 것으로 조사됐다고 밝혔다. 암호화폐와 축구가 공유하는 가치 1위로는 '커뮤니티'(41%)가 꼽혔고, 이어 '팀워크'(33%), '열정'(30%) '전략적'(27%), '모두에게 접근성'(23%) 등이 뒤를 이었다.아울러 보고서는 암호화폐와 축구 팬층의 교차점이 큰 곳은 유럽, 중남미, 중동, 아프리카, 동남아시아인 것으로 조사됐다고 밝혔다. 암호화폐 투자자 중 축구팬 비중이 가장 큰 나라는 프랑스, 스페인, 베트남, 독일, 브라질 등으로, 이들 국가의 암호화폐 투자자 10명 중 4명은 자신을 축구팬이라고 밝혔다. 나아가 보고서는 암호화폐 투자자의 70%가 카타르 월드컵을 관람할 예정으로 월드컵이 암호화폐 커뮤니티 중 가장 기대되는 스포츠 행사로 꼽히고 있다고 밝혔다. 공유된 비전과 열정을 바탕으로 한 팬덤과 커뮤니티는 암호화폐와 축구, 두 세계를 하나로 묶는 핵심 요소이며 다가오는 월드컵은 이들의 축제가 될 것이라고 보고서는 분석했다. 또한 보고서는 암호화폐 투자자 중 축구팬의 48%가 다가오는 FIFA 월드컵 기간 동안 스포츠 팀을 위한 팬 토큰 거래에 관심이 있는 것으로 조사됐다고 밝혔다. 보고서는 팬 토큰을 소유하면 커뮤니티에 회원 자격이 생기고, 지지하는 팀이나 클럽과 관련된 주제에 대한 투표권을 부여할 수 있다고 설명했다. 팬 토큰은 독점 상품과 보상에 대한 VIP 접근을 즐기는 등의 여러 가지 목적으로 사용할 수 있다.보고서는 “이번 월드컵에서 발행되는 팬 토큰은 다른 스포츠 토큰들의 인기를 견인할 것으로 기대된다”며, “암호화폐 투자자 중 축구팬의 28%가 일반 스포츠 토큰이나 프로젝트에 투자하는 데 관심이 있으며, 여기에는 스웨트코인, 칠리즈, 스테픈, 알파인, 플로우 등이 포함된다”고 밝혔다. 나아가 보고서는 암호화폐 투자자 중 축구팬의 35%가 최근 6개월간 NFT를 거래한 경험이 있으며, 이 중 42%가 스포츠 NFT 투자에 관심이 있는 것으로 나타났다고 밝혔다. 스포츠 NFT는 프랑스, 터키, 브라질, 스페인, 미국에서 가장 인기가 있다. 이들 국가의 암호화폐 투자자의 3분의 1 이상이 스포츠 NFT 투자에 관심이 있는 것으로 나타났다. 또한 축구팬들은 일반 암호화폐 투자자에 비해 스포츠 관련 NFT 거래에 더 적극적인 것으로 나타났다. 암호화폐 투자자 중 축구팬의 35%가 지난 6개월간 NFT를 거래했다고 답변한 반면, 일반 암호화폐 투자자는 13%만 거래했다고 답했다. 한편, 쿠코인은 카타르 월드컵 브리지 웹2와 웹3를 기념하기 위해 이더리움 확장 및 인프라 개발을 위한 선도적인 레이어 2 플랫폼인 폴리곤, 번투어와 윈골 같은 영향력이 큰 웹3 회사들과 제휴해 촬영을 시작했다. 글로벌 생태계 내 암호화폐 이용자들에게 100만 달러의 상금을 지급하면서 암호화폐와 축구의 교차점을 부각시키는 것을 목표로 하는 4일간의 이벤트 '윈 골'도 진행한다. 행사 기간 동안 웹2와 웹3 참가자를 포함한 축구팬과 암호화폐 사용자는 첫 번째 NFT를 만들고, BTC와 유니폼, 축구화, 스파이크, 아이폰, 크립토펑크, 뮤턴트 에이프 요트 클럽, 두들스와 같은 NFT와 같은 상품 보상뿐만 아니라 카타르 월드컵 티켓을 무료로 받을 수 있다. 이번 행사는 2022년 11월 17일부터 11월 20일까지 세 번의 게임 라운드로 진행된다. ",2
"비트파이넥스가 준비금 증명 내역을 공개, 플랫폼에서 75억달러~80억달러를 수탁 중이라고 밝혔다. 대부분이 비트코인과 이더리움이다.",1
"최근 원자재 가격 상승과 인플레이션 압박으로 인해 친환경 및 ESG에 대한 투자가 갈수록 강해지고 있다.이러한 시대의 흐름을 타고 생겨난 새로운 암호화폐 프로젝트가 있다. IMPT는 블록체인 기술을 활용하여 더욱 친환경적인 미래로 도약하고자 한다. 이 프로젝트에서 탄소 배출권은 NFT 형태로 발행되며, 플랫폼에서 투자자들은 배출권을 자유롭게 거래할 수 있다. 이는 프로젝트 시작 한 달 만에 벌써 1,300만달러를 모금했다. IMPT는 탄소 배출권을 NFT 형태로 발행하여 투자자가 이를 장기 자산으로 구매하거나 보유할 수 있게 한다. NFT 보유자는 탄소 배출권을 폐기하거나 영구적으로 제거하는 것을 선택할 수 있다.기존 탄소 배출권 산업은 오직 기업과 중앙화 된 기관만이 참여할 수 있었다. 따라서 환경 개선 과정에서 배출권이 투명하게 쓰였는지 확인이 불가능했다. 이러한 불투명함과 더불어 비효율적인 거래 방식이 문제였다.따라서 블록체인과 NFT를 활용하는 IMPT 프로젝트는 필연적으로 많은 관심을 받을 수밖에 없었다. IMPT는 탄소 배출권을 자유 시장의 영역으로 이전하면서, 소비자와 기업이 동시적으로 참여할 수 있는 환경을 만들고, 보다 투명하고 공정한 거래가 가능하게 만들었다.또한 IMPT 플랫폼은 1만개 이상의 IMPT 협력업체에서 쇼핑 시 IMPT 토큰을 구매자에게 제공한다. 현재 삼성, 마이크로소프트, 넷플릭스, 아마존 등이 IMPT와 제휴를 맺었다. 이 기업들은 판매액의 일정 비율을 구매자에게 제공하겠다고 이미 서명을 완료한 상태다.쇼핑으로 획득한 IMPT 토큰은 탄소 배출권 NFT로 전환될 수 있으며, 소비자는 더 나은 판매 마진을 제공하는 소매업체에서 제품을 구매함으로써 보다 친환경적인 소비에 참여하게 된다.IMPT 사전판매는 프로젝트는 10월 중순 시작됐으며 시작 한 달 만에 1,280만달러 모금에 성공했다. 현재 사전판매 2단계가 진행 중이며, IMPT 토큰 1개 당 0.023달러에 거래된다. 사전 판매 1단계에서 IMPT 토큰은 1개 당 0.018달러에 거래되었으며, 3단계 진행 시 2단계 가격에서 22% 상승한 0.028 달러로 거래된다.이번 사전판매에서는 최대 30억개의 토큰 공급량 중 18억개를 판매한다. 사전 판매량 이외의 할당량은 초기 독점 판매, 생태계 개발, 마케팅 비용, 개발팀에게 사용되었다. IMPT 프로젝트는 코인 스나이퍼의 KYC 검증을 받았으며, 해큰(Hacken)의 스마트 계약 감사를 거쳤다.IMPT 토큰을 구매하려면 이더리움 기반(ERC) 암호화폐 지갑이 필요하다. 메타마스크 또는 트러스트월렛 같은 지갑이 대표적이다. 지갑을 만들었다면 ETH 또는 USDT, 또는 체크카드 및 신용카드 결제로 구매할 수 있다. 마지막으로 지갑을 연결하면 구매를 마칠 수 있다. 현재 IMPT는 3명의 투자자에게 10만달러 상당의 IMPT 토큰 제공 이벤트를 진행 중이다.IMPT 사전판매 페이지",2
"머지 업그레이드 이후 가격 상승세가 펼쳐질 것이라는 기대가 이어졌던 이더리움(Ethereum, ETH)가 기대와 달리 하락세가 계속 되고 있다. 머지 업그레이드 전 이더리움 채굴자를 끌어모으면서 관심이 증가했던 이더리움클래식(Ethereum Classic, ETC)도 머지 이후 좀처럼 상승세를 기록하지 못하고 있다. 오히려 이더리움과 이더리움 클래식 모두 머지 이후 관심도가 미미해졌다.이더리움과 이더리움클래식에 대한 대중의 생각은 어떨까? 빅데이터 분석 플랫폼 썸트렌드와 함께 확인해 보자.이더리움 vs 이더리움클래식, 언급량 추이는?11월 11일부터 11월 17일까지 일주일간 이더리움은 1,561회, 이더리움클래식은 27회 언급됐다.이더리움 vs 이더리움클래식, 이미지와 주요 감성어는?이더리움의 이미지는 긍정 30%, 부정 66%, 중립 %로, 부정적인 이미지를 보유한 것으로 확인됐다. 주요 감성어 중, 긍정적인 표현은 ‘보상’, ‘기대’가 있다. 부정적인 표현은 ‘의혹’, ‘우려’, ‘유치하다’, ‘혼란’, ‘폭락’, ‘위기’, ‘급락’, ‘불한’, ‘비정상적’, ‘손실’ 등이 있다. 중립적인 표현은 ‘충격’ 단 하나이다.이더리움클래식의 이미지는 긍정 50%, 부정 0%, 중립 %로, 긍정적인 이미지와 중립적인 이미지를 골고루 지닌 것으로 나타났다. 주요 감성어 중, 긍정적인 표현은 ‘좋아보이다’가 있으며, 중립적인 표현은 ‘예민하다’가 있다. 부정적인 표현은 없다.이더리움·이더리움클래식 관련 주요 이슈블록체인 전문 뉴스 플랫폼 비트코인닷컴은 이더리움이 최근 바닥 가격 아래로 하락하면서 1,105달러에 지지선을 형성했다고 전했다. 매체는 이더리움이 추가 하락세를 보일 가능성이 높으며, 브레이크아웃 발생 시 1,100달러 선 붕괴 가능성도 고려해야 한다고 덧붙였다.암호화폐 전문 매체 코인데스크는 콘센시스가 제27차 유엔기후변화협약 당사국총회(COP27)에서 18개 기업과 함께 이더리움 기후 플랫폼을 공동 출범한다고 보도했다.콘센시스 창립자 조셉 루빈(Joseph Lubin)은 “긍정적인 변화를 가져올 기술에 자본을 투자한다는 취지로 마련했다. 앞으로 구식 레거시 기술 프로젝트가 아니라 시스템을 구축하는 방법에 대해 생각하는 프로젝트에 자금을 지원하기를 원할 것으로 예상한다”라고 말했다.매체는 다른 기사를 통해 이더리움 개발 기업 매터랩스(Matter Labs)가 시리즈 C 펀딩 라운드에서 zkSync V2 롤업 네트워크 지원 자금 2억 달러를 조달했다고 전했다. zkSync V2 롤업 네트워크는 이더리움 거래 수수료를 줄이고, 거래 속도를 높이려는 취지로 개발된 플랫폼이다.시리즈 C 펀딩 라운드는 블록체인 캐피털(Blockchain Capital)과 드래곤플라이(Dragonfly)가 공동 참여했으며, 라이트스피드 벤처 파트너스(Lightspeed Venture Partners)와 안드레센 호로위츠(Andreessen Horowitz), 버라이언트(Variant) 등이 참여했다.이더리움·이더리움클래식, 오늘의 시세는?11월 18일 오후 4시 12분 코인마켓캡 기준 이더리움의 시세는 전일 대비 1.3% 상승한 1,219.03달러이며, 이더리움클래식의 시세는 1.1% 상승한 19.84달러이다.",2
상위 100개 이더리움 고래 지갑이 지난 24시간 동안 가장 많이 구매한 토큰은 다음과 같다. 스테이블코인은 제외.1. WBTC $343282. NEXO $105683. CHZ $42784. COMP $27485. ETH $21636. LINK $18967. BOBA $4코인니스는 웨일스탯(Whalestats)과 협업해 거래소 및 프로젝트 지갑을 제외한 상위 100개 이더리움 지갑을 추적하고 있다.,1
"스테이블코인 및 자산 토큰화 인프라 제공업체 스테이블리(Stably Corporation)가 XRP 렛저(XRP Ledger)를 기반으로 스테이블코인 USDS를 발행했다고 최근 보도자료를 통해 밝혔다. 17일(현지시간) 암호화폐 전문매체 유투데이는 ""시애틀에 본사를 둔 스테이블리는 USDS 티커로 멀티체인 USD-stablecoin Stably USD의 공식 출시를 발표했다""며 ""이는 XRPL과 스테이블리 파트너십의 일환으로, XRPL에서 발행된 첫 USD 고정 스테이블코인이다""고 전했다. 매체에 따르면 USDS는 XRPL 외에 이더리움, 스텔라, 비체인, 테조스 등 11개 체인에서도 발행됐다.한편 XRP 발행사 리플(Ripple)은 최근 보도자료를 통해 올해 ODL(On-Demand Liquidity) 서비스 지역을 40여 개 시장으로 확대했다고 밝혔다. 또 비금융 기관으로 ODL 서비스 공급을 확대한다고 덧붙였다. 올해 리플은 아프리카, 아르헨티나, 벨기에, 이스라엘 등 세계 각 지역에서 ODL 서비스를 새롭게 출시했다. 리플은 ""기존 국제결제는 속도가 느릴뿐더러, 신뢰성이 낮으며, 수수료가 높다. 평균적으로, 한 이용자가 다른 국가로 200달러를 송금할 때 발생하는 수수료는 14달러로, 송금액의 약 7%에 달한다. 은행 이용이 어려운 금융소외계층일수록 이렇게 높은 송금 수수료는 상당한 부담일 수밖에 없다. 이에 리플은 보다 빠르고, 저렴하며, 투명한 결제를 구현하고자 가상화폐 및 블록체인 기술을 활용해 국제결제 시스템을 개선하는 데 힘써왔다""고 밝혔다.FTX 사태가 암호화폐 시장의 최대 블랙홀로 부상한 가운데 인기 암호화폐 리플(XRP) 가격은 18일(한국시간) 소폭 반등 흐름을 보이고 있다. 블록체인 기반의 해외송금 플랫폼 리플(Ripple)의 고유 토큰 XRP는 이날 오전 11시 34분 현재 코인마켓캡 기준 0.3841달러에 거래되고 있다. 이는 24시간 전 대비 1.79% 상승한 가격이다.  XRP는 현재 0.41달러 저항선, 0.30달러 지지선 사이에 갇힌 모습이다. XRP는 대형 암호화폐 거래소 FTX 파산 사태에 한때 최저 0.3258달러까지 미끄러졌었다. 이 가격대는 지난 9월 16일 이후 최저치다. XRP는 지난 9월 리플-미 증권거래위원회(SEC) 간 '미등록 증권 판매' 소송에 대한 승소 기대감에 0.55달러 부근까지 상승한 이후 약세를 보이다 결국 'FTX 사태'에 랠리 이전으로 가격이 되돌아갔다. XRP의 시가총액도 약 193억 달러까지 감소하며 바이낸스USD(BUSD, 시총 약 229억 달러)에 추월당해 시총 7위로 밀려났다. 리플-SEC 간 소송과 관련해 담당 지방판사 아날리사 토레스(Analisa Torres)는 최근 리플 측에 유리한 의견서인 아미쿠스 브리프(amicus brief) 제출 요청을 승인했다. 이에 따라 앞서 해당 아미쿠스 브리프 제출을 요청한 디지털상공회의소, 미국 블록체인협회, 코인베이스, 발힐 캐피털, 크립틸리안, 패러다임 등은 18일까지 공식 서류를 제출해야 한다고 미국 연방 검사 출신 변호사 제임스 K. 필란이 트위터를 통해 밝혔다.",2
"암호화폐 옵션 거래소 데리비트에 따르면 한국시간 기준 18일 17시 5.8억 달러 상당의 비트코인 옵션이 만기 도래한다. 풋/콜 비율은 0.97, 맥스페인(max pain, 가장 많은 옵션 매수자가 프리미엄을 잃는 가격대) 가격은 18,000 달러다. 아울러 같은 시간 4.4억 달러 상당의 이더리움 옵션도 만기 도래한다. 풋/콜 비율은 0.85 맥스페인 가격은 1,400 달러다.",0
