news,label
"듄애널리틱스에 따르면, 7월 이더리움(ETH) 기반 NFT 마켓플레이스 내 NFT 월간 거래량은 약 5.68억 ETH를 기록했다. 이는 지난해 11월 이후 가장 낮은 규모다. 7월 이더리움 기반 NFT를 거래한 주소 수도 약 107,000 개를 기록, 최근 2년래 가장 적었다.",-1
"8월 1일(현지 시각), 이더리움(Ethereum, ETH) 옵션 투자자의 약세 베팅 영향으로 ETH 토큰 거래가가 6주 저점으로 하락했다.암호화폐 전문 매체 코인데스크는 암호화폐 데이터 제공 업체 앰버데이터(Amberdata)를 인용, 180일간의 콜 옵션(call option) 대비 풋 옵션(put option)의 변동성을 나타내는 콜풋 스큐(call-put skew)가 6월 15일(현지 시각) 이후 최저치인 -0.91을 기록했다고 보도했다.다시 말해, 구매자에게 특정 날짜 이전에 미리 결정된 가격에 기초 자산을 판매할 권리는 부여해도 기초 자산을 판매할 의무는 주지 않는 풋 옵션 편향을 의미한다. 풋 구매자는 약세를, 콜 구매자는 강세를 의미한다.이더리움 약세는 미국 증권거래위원회(SEC)가 비트코인(Bitcoin, BTC)을 제외한 모든 가상자산은 증권이라고 강조한 뒤 이어졌다.암호화폐 서비스 제공 업체 매트릭스포트(Matrixport)는 이더리움 토큰의 월평균 수익이 2021년 강세장 대비 364% 하락한 1억 7,800만 달러라고 추산했다.또, 이더리움 네트워크의 스테이킹 혹은 예치된 코인이 수개월 전보다 줄어든 사실도 관측했다. 매트릭스포트는 그 원인으로 현재 평균 스테이킹 이자가 4.98%로, 현재 미국 금리인 5.25%~5.5%보다 낮은 탓이라고 진단했다.이에, 매트릭스포트 연구 및 전략 책임자 마르쿠스 틸렌(Markus Thielen)은 “이더리움 토큰 가치가 현재 하락세를 기록한 수익성 대비 과대평가되었다”라며, “이더리움의 적정 가치는 현재 거래가보다 46% 낮은 1,000달러 수준이다”라고 분석했다.",-1
"펀디엑스(PUNDIX)가 공식 미디엄을 통해 ""2분기 이더리움 네트워크에서 4,831 PUNDIX(현 시세 기준 약 1,910 달러 상당)와 63,529,265 PURSE(약 14,580 달러) 소각을 완료했다""고 밝혔다. 소각 이후 PUNDIX의 유통량은 258,428,346개, PURSE 유통량은 63,658,876,972개를 나타냈다. 3분기 소각은 10월 둘째 주에 진행될 예정이다. 코인마켓캡 기준 PUNDIX는 현재 0.62% 오른 0.3956 달러에 거래되고 있다.",0
"NFT 데이터 플랫폼 크립토슬램에 따르면, 7월 시장에서 판매된 NFT의 총액이 약 4.92억 달러를 기록했다. 그중 이더리움 체인 기반 NFT 판매량은 약 2.7억 달러로 7월 전체 NFT 판매액의 약 55%를 차지했다. 이어 비트코인 기반 NFT 판매액이 약 6,492만 달러, 솔라나 기반 NFT 판매액은 약 3,761만 달러를 나타냈다.",0
"비트코인(Bitcoin, BTC) 거래가가 2만 9,000달러 아래로 내려갔다.암호화폐 전문 매체 코인텔레그래프는 비트코인이 50일 단순이동평균선(SMA)인 2만 9,442달러 아래로 하락한 점에 주목하며, 곰 세력의 장악 시도를 시사하는 요소라고 해석했다.게다가 20일 지수이동평균선(EMA)인 2만 9,624달러 아래로 하락한 흐름과 상대강도지수(RSI)가 44 미만이라는 부분도 곰 세력에 조금 더 유리한 상황이 형성되었다는 신호로 볼 수 있다.현재 각각 2만 9,450달러와 2만 8,460달러에 형성된 50일 이동평균선(MA)과 100일 MA가 상승과 하락 주요 추세선을 형성했다.가상자산 분석 기관 매터리얼 인디케이터(Material Indicators)는 “황소 세력이 50일 MA를 넘어서지 못한다면, 2만 8,300달러를 마지막 방어선으로 두고 최저점을 달릴 것으로 예상한다”라며, “비트코인의 2만 8,000달러 선 반등 가능성과 2만 5,000달러로 하락 영역이 확장될 가능성이 앞으로의 흐름을 좌우할 것으로 본다. 두 가지 상황 모두 가능하다”라고 분석했다.알고리즘 거래 플랫폼 코인루트(CoinRoutes) 공동 창립자 겸 CEO 데이브 웨이스버거(Dave Weisberger)는 탈중앙화 거래소 커브(Curve) 해킹 사태에 따른 잠재적 청산 여파, 미국 증권거래위원회(SEC)가 가상자산 거래소 HEX 창립자 리차드 하트(Richard Heart)를 상대로 제기한 연방 증권법 위반 의혹 소송 등이 암호화폐 시장에 한동안 영향을 미칠 것으로 내다보았다.웨이스버거는 코인데스크와의 인터뷰에서 “전반적으로 이번 여름은 암호화폐 시장에는 힘겨운 상황이 펼쳐지면서 비트코인, 이더리움(Ethereum, ETH) 등의 거래량이 비교적 적을 것으로 보인다”라며, “투기 심리가 다소 개선되었으나 한동안 시장에서는 토큰 보유 패턴을 유지할 것으로 예상한다”라고 전했다. 한편, K33 리서치(K33 Research)는 지난 5일간 비트코인이 기록한 30일 변동성이 나스닥, S&P 500, 금 등 전통자산보다 낮은 수준이자 5년 만에 최저치를 기록했다는 분석 보고서를 발행했다.보고서는 비트코인 변동성이 하락한 뒤 확대되는 상황이 반복된 사실을 언급하며, 비트코인의 변동성이 조만간 끝날 것으로 예상했다. 미국 증권거래위원회(SEC)의 비트코인 현물 상장지수펀드(ETF) 신청 심사 등을 비트코인의 변동성을 좌우할 요소로 지목했다.",-1
"블룸버그 ETF 전문 애널리스트 에릭 발츄나스(Eric Balchunas)가 자신의 트위터를 통해 ""프로쉐어스, 비트와이즈도 이더리움(ETH) 선물 ETF 신청서를 미국 증권거래위원회(SEC)에 제출했다. 그레이스케일 역시 ETH 선물 ETF를 재신청 했다""고 전했다. 그러면서 ""최근 24시간 동안 5개의 ETH 선물 ETF 신청서가 접수된 것으로 집계됐다""고 덧붙였다. 앞서 그는 글로벌 자산운용사 반에크도 ETH 선물 ETF 신청서를 접수했다고 전한 바 있다.",0
"블룸버그 ETF 전문 애널리스트 에릭 발츄나스(Eric Balchunas)가 자신의 트위터를 통해 ""글로벌 자산운용사 반에크가 이더리움(ETH) 선물 ETF 신청서를 미국 증권거래위원회(SEC)에 제출했다""고 전했다.",0
"암호화폐 마켓 데이터 분석 플랫폼 인투더블록(IntoTheBlock)의 데이터에 따르면 이더리움 보유자의 63.9%가 수익을 내고 있다. 현재 ETH은 1850달러의 지지선에서 거래되고 있으며, 다음 지지선은 1670달러이다.",0
"디크립트에 따르면, 블록체인 연구개발 기업 텀랩스(Term Labs)가 이더리움(ETH) 기반 고정금리 대출 프로토콜을 출시했다고 1일 밝혔다. 이와 관련 텀랩스 측은 ""오늘날 탈중앙화 금융(DeFi) 시장에서는 변동금리를 적용한 대출 프로토콜이 가장 널리 활용되고 있다. 하지만 이러한 대출 모델은 대규모 전문 포트폴리오가 참여하기에 다소 리스크가 크다. 고정금리 대출은 미국 국채 등 모델에서 영감을 얻었다. 이는 디파이보다 전통금융이 익숙한 대출자 및 차입자에게 선택지를 늘려줘 보다 성숙한 암호화폐 시장을 구축하는 데 기여할 수 있을 것""이라고 설명했다.",1
"ETH 옵션 트레이더들이 향후 6개월 간 가격 약세에 베팅하면서 ETH 현물 가격이 6주래 최저를 기록했다고 코인데스크가 진단했다. 암호화폐 데이터 제공업체 앰버데이터에 따르면 6개월 풋콜 스큐(콜옵션 대비 풋옵션 비용을 측정하는 지수)도 -0.91을 기록, 6월 15일 이후 최저였다. 매트릭스포트 수석 연구원 마르쿠스 틸렌(Markus Thielen)은 “이더리움은 현재 수익성에 비해 과대평가돼 있는 것으로 보인다. 이더리움 월 평균 수익은 1.78억달러로 2021년 강세장(8.26억달러) 대비 -364%를 기록했고, 스테이킹 평균 수익률은 4.98% 미 기준금리보다 낮은 상태다. 이더리움 적정 가격은 현재 가격보다 46% 낮은 1000달러 수준으로 평가된다”고 분석했다.",-1
