news,date,label
"10월의 시장 혼란 속에서도 한 베테랑 트레이더가 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) 롱 포지션으로 약 1,700만 달러의 수익을 거두며 주목을 받고 있다.10월 26일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 아캄(Arkham) 인텔리전스 데이터에서 ‘0xc2a’로 알려진 트레이더는 지난주 반등 직전에 롱 포지션을 구축해 비트코인과 이더리움 상승 구간에서 각각 4%, 2%의 수익률을 확보했다. 이 시기는 10월 10일 도널드 트럼프(Donald Trump) 전 대통령의 중국산 제품 100% 관세 발표 이후 레버리지 포지션 200억 달러 이상이 청산된 시장의 극심한 변동성 국면 직후였다.분석에 따르면 0xc2a는 시장이 급락했을 때 조용히 포지션을 쌓기 시작했으며, 가격 변동에 맞춰 포트폴리오를 정밀하게 재조정했다. 룩온체인(Lookonchain) 데이터에서는 이 계정이 시장 심리에 맞춰 매매 타이밍을 조절하며 전략적으로 대응한 흔적이 확인됐다.특히 해당 계정은 지금까지 손실을 기록한 적이 없으며, 100% 승률을 유지하고 있어 시장의 큰 관심을 끌고 있다. 현재 0xc2a는 1,483BTC(약 1억 6,550만 달러)와 33,270ETH(약 1억 3,130만 달러) 규모의 롱 포지션을 보유하고 있으며, 이는 시장 방향성에 대한 강한 확신을 보여준다.전문가들은 대형 투자자들의 이런 움직임이 시장 전반의 투자 심리를 자극할 수 있다고 보고 있다. 고래 지갑은 단 한 번의 거래만으로도 가격 흐름에 영향을 줄 수 있어 개인 투자자들이 전략적 방향성을 읽는 중요한 신호로 작용한다.‘업토버(Uptober)’로 불리던 10월의 상승 기대감이 흔들리는 가운데, 0xc2a와 같은 트레이더의 성공은 전략적 포지셔닝과 타이밍의 중요성을 다시 부각시키고 있다. 시장 불확실성 속에서도 정교한 매매 전략이 고수익으로 이어질 수 있음을 보여주는 사례로 평가된다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"이더리움(Ethereum, ETH) 고래들이 2주간의 매도세를 끝내고 대규모 매집에 나서며 시장의 상승 기대감이 커지고 있다. 이들은 총 21만 8,000ETH를 매수하며 약 8억 7,000만 달러 규모의 자금을 투입했다.10월 26일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 온체인 데이터 분석 결과 100ETH에서 1만ETH 사이를 보유한 고래와 상어 지갑들이 이더리움을 공격적으로 매집하고 있는 것으로 나타났다. 이는 도널드 트럼프(Donald Trump) 전 대통령의 관세 발표 이후 시장 변동성이 커진 직후 나타난 움직임으로, 대형 투자자들의 신뢰가 다시 회복되고 있음을 보여준다.해당 지갑들은 10월 5일부터 16일까지 약 136만ETH를 매도했으나, 최근 21만 8,000ETH를 다시 매수하며 매도 물량의 약 6분의 1을 되찾았다. 당시 시장은 200억 달러 이상의 레버리지 포지션이 청산되는 극심한 변동성 국면을 겪었지만, 매집 재개는 장기적 상승 국면을 대비하는 움직임으로 해석된다.이더리움 가격은 최근 1주일 동안 안정세를 보이며 약 2% 상승해 4,100달러 부근까지 반등했다가 3,912달러선에서 안착했다. 전문가들은 단기 변동성보다 구조적 매집 흐름이 주도하는 시장 회복 초기 신호로 보고 있다.폴리마켓(Polymarket)에서는 다수의 베터들이 이더리움이 연내 5,000달러를 돌파할 것이라는 예측에 베팅하고 있다. 일부는 최대 1만 달러까지의 상승을 전망하며, 스테이블코인, 실물 자산 토큰화, 기관 결제 시스템 등에서 이더리움의 역할 확대가 상승세를 지속시킬 수 있다고 평가하고 있다.시장 전문가들은 이번 고래들의 매수세가 단순한 단기 투기와는 다르며, 디지털 자산 수요 증가에 대비한 구조적 포지셔닝이라는 점에 주목하고 있다. 이는 향후 중기 상승 흐름의 전환점으로 작용할 수 있다는 분석이 나온다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"단 2주 만에 1,700만 달러의 수익을 거둔 트레이더가 등장해 시장의 주목을 받고 있다. 변동성이 극심했던 비트코인(Bitcoin, BTC) 장에서도 과감한 포지션 전략으로 막대한 수익을 실현한 사례다.10월 26일(현지시간) 암호화폐 전문매체 핀볼드에 따르면, 지갑 주소 0xc2a로 알려진 한 트레이더가 하이퍼리퀴드(Hyperliquid) 거래를 통해 2주 만에 1,700만 달러의 순이익을 기록했다. 아캄(Arkham) 온체인 데이터에 따르면 그는 비트코인과 이더리움(Ethereum, ETH)을 중심으로 공격적인 포지션을 취했다.이 트레이더는 2주 전 크립토닷컴(Crypto.com) 핫월렛으로부터 총 2,000만 달러 상당의 USDC와 ETH를 입금받은 뒤, 곧바로 하이퍼리퀴드 브릿지2(Bridge2)로 대규모 자금을 이동해 레버리지 거래를 시작했다. 현재 보유 포지션은 이더리움 1억 3,100만 달러, 비트코인 1억 5,500만 달러에 달한다.해당 수익은 비트코인이 미중 무역 긴장 고조로 하락 압박을 받던 시점에 발생했다. 당시 BTC는 10만 달러선 붕괴 위기까지 갔으나 반등에 성공해 현재 11만 달러 지지선을 회복한 상태다.기술적 지표도 회복세를 뒷받침하고 있다. BTC는 현재 50일 단순이동평균선(SMA) 11만 4,443달러에 근접해 있으며, 200일 SMA 10만 5,616달러 위에서 안정적인 상승 추세를 유지하고 있다. 단기 모멘텀은 중간선 아래에서 다소 완화됐지만 장기 흐름은 여전히 긍정적이다.14일 상대강도지수(RSI)는 49.03으로 중립 구간에 머물고 있다. 과매수도 과매도도 아닌 이 상황은 추가 상승 혹은 새로운 포지션 진입에 유리한 환경으로 평가된다. 시장은 트레이더들의 대규모 롱 포지션이 향후 가격 흐름을 주도할 수 있는지 주목하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"10월 10일 발생한 플래시 크래시 여파가 여전히 암호화폐 시장을 짓누르고 있다. 주요 자산들이 약세 흐름에서 벗어나지 못하는 가운데, 온체인 분석 결과가 하락세의 근본 원인을 드러냈다.10월 26일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 온체인 분석가 크립토온체인(CryptoOnchain)은 바이낸스(Binance)에서 스테이블코인(Stablecoin) 순유입이 뚜렷하게 감소했다고 밝혔다. 그는 지난 60일 데이터를 바탕으로 산출한 ‘총 스테이블코인 순유입 및 7일 이동평균’ 지표에서 유입세가 급격히 꺾였으며, 현재는 ‘제로’ 구간 아래로 하락했다고 설명했다.해당 지표는 시장 내 유동성 변화를 보여주는 핵심 신호로 평가된다. 최근 스테이블코인 순유입 감소세는 단순한 둔화가 아니라 본격적인 순유출로 전환된 상황이다. 특히 최근 이틀 동안 급격한 유출이 발생하며 하락세를 더욱 강화했다. 이는 TRC20 네트워크(USDT 포함)와 ERC20 네트워크 양쪽에서 동시에 나타난 광범위한 자금 이탈이다.일반적으로 스테이블코인이 거래소로 유입되는 경우 이는 암호화폐 투자 수요 증가로 이어진다. 반대로 순유출은 위험 자산 선호 심리가 약화되고, 투자자들이 시장 참여를 줄이는 흐름을 의미한다. 분석가 크립토온체인은 이를 ‘저가 매수 심리의 약화’로 평가하며, 단기적인 매도 압력이 커질 가능성을 언급했다.현재 스테이블코인 전체 시가총액은 3,190억 달러로 집계됐으며 지난 하루 동안 0.14% 소폭 증가했다. 한편 비트코인(Bitcoin, BTC)은 1만 1,1400달러 수준, 이더리움(Ethereum, ETH)은 3,936달러 수준으로 평가됐다. 그러나 주요 자산의 가격 소폭 상승에도 불구하고 자금 흐름은 여전히 시장을 떠나는 모습이 뚜렷하다.전문가들은 플래시 크래시 이후 자금이 안전자산으로 이동하면서 스테이블코인 순유입 약세가 이어지고 있다고 진단했다. 이 같은 흐름은 단기 시장 회복의 속도를 둔화시키는 요인으로 작용하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,-1
"이더리움(Ethereum, ETH)이 상승 모멘텀을 되찾으며 불 마켓 서포트 밴드에서 반등에 성공했다. 역사적으로 강세장의 출발점 역할을 해온 지점에서 반등이 확인되며 투자 심리가 점차 회복되고 있다.10월 26일(현지시간) 암호화폐 전문 매체 뉴스BTC에 따르면, 크립토 애널리스트 루카(Luca)는 이더리움이 주간 불 마켓 서포트 밴드에서 지지를 받고 반등했다고 분석했다. 이 구간은 과거 여러 차례 주요 상승 전환의 기반이 되었으며, 이번 반등은 고차원 시간 프레임에서 기술적 강세 신호를 다시 확인시켜 주는 흐름이다.루카는 이번 움직임이 예상된 반등이라고 강조했다. 과거에도 이 구간은 조정 국면마다 매수세가 강하게 유입되며 가격을 방어해온 전통적인 지지선이었다. 최근 반등은 매수세가 여전히 유효함을 보여주며 상승 전환 가능성을 높이고 있다.다만 그는 단기적으로 주요 저항 구간에 근접하고 있다는 점을 지적했다. 해당 저항은 0.5~0.618 피보나치 비율로 형성된 골든 포켓으로, 이더리움은 과거 이 구간에서 강한 매도 압력을 받은 바 있다. 저항 돌파에 실패할 경우 단기 조정이나 횡보 국면이 이어질 수 있다.루카는 만약 이더리움이 현재 저항을 돌파할 경우 시장 구조 전환이 확정될 수 있다고 설명했다. 저항 위에서 가격이 안착한다면 중기 상승 추세가 강화되며 상위 저항 구간까지 상승이 이어질 가능성이 높다고 진단했다.분석에 따르면 현재의 지지 밴드에서 이더리움이 지지력을 유지하는 동안 시장은 추가 상승을 위한 에너지를 축적하고 있다. 이는 강한 방향성 전환의 전조로 해석되며, 투자자들의 인내심이 요구되는 시기라는 평가가 나온다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"암호화폐 시장이 주말 저녁 뚜렷한 상승 흐름을 이어가고 있다. 시가총액 상위 자산 대부분이 주간 기준 플러스 수익률을 기록한 가운데, 비트코인(Bitcoin, BTC)과 엑스알피(XRP)가 상승세를 주도하며 투자 심리를 자극하고 있다.10월 26일 오후 8시 10분(한국시간) 코인마켓캡 기준 비트코인은 1BTC당 112,506.92달러로 24시간 동안 0.83% 상승했고, 7일간 4.01% 상승하며 시장의 중심을 지켰다. XRP는 2.62달러로 일간 2.61%, 주간 9.45% 오르며 강세를 이어가고 있다. 이더리움(Ethereum)은 3,980달러로 24시간 동안 0.93%, 주간 0.79% 상승해 비교적 안정적인 흐름을 유지했다.BNB, 솔라나(Solana), 도지코인(Dogecoin) 등 주요 알트코인도 상승 흐름에 동참하고 있다. BNB는 1,124.97달러로 0.82% 상승, 솔라나는 194.60달러로 1.35% 상승했고, 도지코인은 0.1986달러로 0.75% 올랐다. 특히 솔라나와 도지코인은 저항 구간을 테스트하며 단기 기술적 반등 흐름을 강화하는 모습이다.이번 상승세의 배경으로는 ETF 기대감과 기관 매수세 유입이 꼽힌다. 비트코인은 단기 조정을 거친 뒤 11만 달러대 초반을 안정적으로 지키며 상승 에너지를 축적하고 있으며, XRP는 첫 현물 ETF 운용 규모가 1억 달러를 돌파하면서 투자 심리가 크게 개선됐다.또한 주간 상승세가 지속되는 가운데 거래량도 증가세를 보이고 있다. 비트코인의 24시간 거래량은 약 254억 달러, 이더리움은 약 166억 달러를 기록했다. 이는 투자자들이 주말에도 관망이 아닌 적극적인 매매에 나서고 있음을 보여준다. 전문가들은 이러한 흐름이 단기 상승 모멘텀으로 작용할 수 있다고 분석한다.시장 전망도 긍정적이다. 비트코인이 11만 달러 지지선을 유지하고, XRP ETF 효과가 확산될 경우 다른 주요 자산으로 상승세가 전이될 가능성이 있다. 일부 애널리스트는 11만 5,000달러 돌파 시 추가 랠리의 신호탄이 될 수 있다고 내다봤다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"전설적인 트레이더 존 볼린저(John Bollinger)가 비트코인(Bitcoin, BTC) 가격 움직임을 두고 다시 한 번 논쟁의 불씨를 지폈다. 시장에서는 기술적 지표가 조용한 폭풍 전야를 가리키고 있다는 분석이 잇따르고 있다.10월 25일(현지시간) 암호화폐 전문 매체 유투데이에 따르면, 볼린저는 앞서 솔라나(Solana, SOL)와 이더리움(Ethereum, ETH)이 저점 형성 국면에 근접했다고 분석했지만 비트코인에는 해당되지 않는다고 강조했다. 트레이더 다수는 현재 볼린저 밴드가 수축되고 있다는 점에 주목하고 있으며, 이는 보통 강한 변동성 확대 전 나타나는 전형적인 전조로 해석된다.크립토퀀트(CryptoQuant) 데이터에 따르면 현재 시장의 변동성은 점차 줄어들고 있다. 온체인 분석가 마르툰(Maartunn)은 “지금은 활동량이 낮고, 모멘텀도 약하며 트레이더들이 대기하는 상황”이라고 설명했다. 이는 대규모 방향성 움직임이 나타나기 전 자주 관찰되는 특징이다.트레이더 조쉬 올셰비츠(Josh Olszewicz)는 볼린저의 발언에 “확성기(메가폰) 패턴은 재미없다”고 반응했다. 메가폰 패턴은 가격 파동이 점차 커지며 진폭이 넓어지는 차트 형태로, 가격이 예측 불가능해 매매 난이도가 높은 것으로 알려져 있다.한 트레이더는 현재 비트코인이 주요 지지 및 저항선 아래에서 거래되고 있으며 상대강도지수(RSI)가 50 이하라는 점을 지적했다. 이는 약세 신호로 해석될 수 있다. 동시에 룩온체인(Lookonchain)에 따르면 한 고래 주소는 1,660만 달러 규모의 40배 레버리지 롱 포지션을 개설했다. 코인글래스(CoinGlass) 데이터에서는 전체 포지션 중 55.45%가 롱 포지션으로 집계돼 투자자 심리가 강세 쪽에 기울어 있음을 보여준다.시장 전문가들은 기술적 압축 구간과 고래들의 공격적인 포지션 구축이 겹치며 비트코인 가격 흐름의 향방이 중요한 분기점에 놓여 있다고 보고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,0
"카르다노(Cardano, ADA)가 미국 ETF 시장 편입 가능성과 과매도 구간 진입이라는 두 가지 변화를 맞으며 상승 사이클 진입 기대감을 키우고 있다. 기술적 지표에서도 강력한 반등 신호가 감지되면서 중장기 전환점에 대한 관심이 집중되고 있다.베테랑 트레이더 댄 감바데요(Dan Gambardello)는 10월 25일(현지시간) 자신의 유튜브 채널에 업로드한 영상에서 알트코인 시장이 역사적 과매도 상태에 진입했다고 강조했다. 감바데요는 “알트코인 지수가 이더리움(Ethereum, ETH) 대비 사상 최대 수준의 과매도 구간에 있다”며 “이는 2023년 6월과 2021년 1월과 유사한 수준으로, 당시 모두 알트코인 시즌 초기 국면이었다”고 분석했다.카르다노의 상승 기대감을 키우는 또 하나의 요인은 ETF 편입이다. 그레이스케일(Grayscale)은 최근 미국 최초의 멀티 자산 암호화폐 ETF를 출범하며, 비트코인(Bitcoin, BTC), 이더리움, 솔라나(Solana, SOL), 엑스알피(XRP)와 함께 카르다노를 포트폴리오에 포함했다. 여기에 더해 미국 증권거래위원회(SEC)의 그레이스케일 카르다노 트러스트 ETF 승인 결정도 임박해 있으며, 승인 시 기관 투자자의 접근성이 대폭 확대될 가능성이 높다.감바데요는 월간 차트에서 20개월 이동평균선 위에서 가격이 안정적으로 지지되고 있으며, 상대강도지수(RSI) 반등 신호가 과거 2020년 3월 코로나 하락장 이후 패턴과 매우 유사하다고 지적했다. 당시 카르다노는 이 구간에서 상승 사이클에 진입한 바 있다.중기적으로는 0.76달러에서 0.80달러 구간에 위치한 200주 및 50주 이동평균선 돌파가 핵심 관건으로 제시됐다. 단기적으로는 20일 이동평균선 돌파 여부가 초기 상승 전환의 열쇠로 평가된다. 감바데요는 “0.70달러대 구간이 단기 전환점이 될 가능성이 높다”고 분석했다.카르다노는 과매도 구간 진입과 ETF 수혜 기대라는 두 가지 상승 모멘텀을 동시에 확보한 상황이다. 기관 자금 유입이 가시화될 경우, 기술적 반등 신호와 결합돼 구조적 상승 전환의 중요한 계기가 될 수 있다는 점에서 시장의 시선이 집중되고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"이더리움(Ethereum, ETH)이 전통 금융권의 핵심 토큰화 인프라로 빠르게 자리 잡고 있다. 월가 주요 기관들이 신뢰성과 확장성을 이유로 이더리움을 선택하면서, 시장 내 비트코인을 넘어서는 자산 신뢰도로 부상하고 있다.암호화폐 전문 유튜브 채널 알트코인 데일리(Altcoin Daily)는 10월 25일(현지시간) 업로드된 영상에서 스탠다드차타드(Standard Chartered) 디지털자산 리서치 총괄 제프리 켄드릭(Jeffrey Kendrick)의 보고서를 인용해 “토큰화된 실물 자산 시장이 향후 12개월 내 34억 달러에서 3,000억 달러 규모로 성장할 것”이라고 전했다. 켄드릭은 “전통 금융기관들은 이더리움을 가장 신뢰할 수 있는 블록체인으로 간주하고 있으며, 거래 속도나 수수료보다 안정성과 신뢰성이 더 큰 요인으로 작용하고 있다”고 분석했다.보고서에 따르면, 토큰화 시장 성장의 대부분은 이더리움 네트워크 위에서 발생할 전망이다. 특히 기관 재무부가 보유한 디지털자산 포트폴리오에서 이더리움이 차지하는 비중은 4%로, 비트코인의 3.6%를 추월했다. 이는 기업과 기관 투자자들이 스테이킹 수익률, 레이어2(L2) 확장성, 그리고 자산 토큰화 생태계를 이더리움 중심으로 구축하고 있음을 보여준다.알트코인 데일리는 “월가의 이더리움 집중은 단순한 기술 채택을 넘어 구조적 신뢰 구축의 결과”라며 “이더리움은 10년 넘게 단 한 차례도 네트워크 중단이 없었고, 이러한 기술적 신뢰가 금융기관의 신뢰 자산으로서의 위치를 확고히 했다”고 평가했다. 또한 이더리움의 낮은 인플레이션율과 스테이킹 보상 결합 구조는 장기적 가치 저장 수단으로서 매력을 높이고 있다고 덧붙였다.영상은 이어 “50억 달러 규모의 기관 자금이 이더리움 스테이킹 상품으로 유입될 경우, 이더리움은 사실상 기관 투자자의 ‘디지털 금’으로 기능하게 될 것”이라고 강조했다. 실제로 아크인베스트(ARK Invest)의 캐시 우드(Cathie Wood)와 펀드스트랫(Fundstrat)의 톰 리(Tom Lee)는 이더리움의 시가총액이 비트코인을 추월할 가능성을 두고 엇갈린 견해를 보였지만, 월가 자금 흐름이 이더리움으로 집중되고 있다는 점에서는 의견을 같이했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
"세계 최대 자산운용사 블랙록(BlackRock)이 68조 달러 규모의 자금을 토큰화를 통해 전 세계 금융 시스템에 결합하려는 전략을 구체화하고 있다. 단순한 자산 디지털화가 아니라 글로벌 유동성과 자본의 흐름을 재편할 수 있는 구조적 변화라는 점에서 주목받고 있다.암호화폐 전문 유튜브 채널 코인뷰로(Coin Bureau)의 공동 진행자 닉 퍽린(Nick Puckrin)은 10월 25일(현지시간) 업로드된 영상에서 블랙록이 연금과 저축 자금을 인프라 투자로 흡수하기 위한 핵심 수단으로 자산 토큰화를 선택했다고 밝혔다. 그는 블랙록이 전 세계 저축 자금을 장기 프로젝트로 전환해 글로벌 투자 엔진을 구축하려 한다고 분석했다.블랙록은 다리, 전력망, 데이터 센터와 같은 비유동 자산을 토큰화해 소액 단위로 분할하고 이를 거래 가능한 자산으로 전환하고 있다. 이를 통해 30년 이상 묶여 있는 인프라 투자를 마치 단기 금융상품처럼 유통 가능하게 만들고, 방대한 연금 자금을 시장에 투입하는 기반을 마련하고 있다. 닉 퍽린은 이를 “기술 실험이 아니라 필수 전략”이라고 강조했다.규제 통제력 확보도 핵심이다. 블랙록은 프리퀸(Preqin)을 인수하고 자사의 위험 관리 플랫폼 알라딘(Aladdin)과 통합해 자산 토큰화에 대한 전 과정의 규제 보고와 리스크 관리 기능을 강화했다. 또한 골드만삭스(Goldman Sachs), BNY멜론(BNY Mellon)과 함께 사설 블록체인 네트워크를 구축해 완전한 규제 통제 아래 토큰화 자산을 운용하고 있다.공개망인 이더리움(Ethereum, ETH)을 전면적으로 활용하지 않는 이유도 ‘통제’다. 블랙록은 공개망의 거버넌스를 완벽히 장악할 수 없다는 점을 인식하고 사설망을 중심에 두되, 이더리움을 포함한 퍼블릭 블록체인을 유동성 확보 수단으로 활용하는 하이브리드 전략을 채택했다. 실제로 토큰화된 국채 상품 Bid와 이를 디파이에서 활용할 수 있는 SBid가 핵심 유동성 엔진으로 작동 중이다.토큰화 시장의 확장은 암호화폐 생태계에 직접적인 영향을 미치고 있다. IBIT 비트코인(Bitcoin, BTC) ETF가 운용 자산 1,000억 달러를 돌파한 가운데, 블랙록의 진입은 암호화폐 시장으로의 자금 유입을 가속화하고 있다. 특히 이더리움, 솔라나(Solana), 아발란체(Avalanche)와 같이 유동성 인프라를 갖춘 블록체인이 최대 수혜를 입을 가능성이 높다. 닉 퍽린은 “기관 자금이 이미 암호화폐 시장에 본격적으로 들어오고 있다”고 분석했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.10.26,1
