news,label,date
"글로벌 암호화폐 거래소 비트멕스(BitMEX) 산하 비트멕스 리서치가 '이더리움(ETH) ETF 및 스테이킹' 보고서를 통해 ""미국 증권거래위원회(SEC)의 이더리움 현물 ETF 승인 여부는 비트코인 현물 ETF 때보다 중요하지 않다""고 진단했다. 보고서는 ""비트코인 현물 ETF가 먼저 시장에 출시됐기 때문에, 후발 주자인 이더리움 현물 ETF 승인의 파급력은 덜 할 것이다. 또 이더리움은 비트코인과 달리 사용성, 기술, 댑(dApps)에 중점을 두기 때문에 ETF와 직접적 연관성이 상대적으로 적다. 더불어 이더리움은 스테이킹을 통한 예치 수익 창출이 가능해 ETF가 갖는 매력도가 떨어질 수 있다""고 설명했다.",0,2024.03.21
"오는 4월로 예정된 비트코인 반감기가 NFT 생태계에 긍정적 영향을 미칠 가능성이 높다는 분석이 나왔다. 코인텔레그래프에 따르면 NFT 프로토콜 엔진(ENJ)의 오스카 프랭클린 탄(Oscar Franklin Tan) 최고재무책임자(CFO)는 ""그간의 사이클에 따르면 BTC 반감기 후 BTC에 대한 관심이 알트코인과 함께 NFT로 이동하는 경향이 있다""고 분석했다. 이더리움(ETH) 기반 NFT 플랫폼 민터블(Mintable)의 최고경영자(CEO) 잭 버크스(Zach Burks)도 ""반감기 후 BTC 가격이 상승하면 NFT 거래량이 증가할 것으로 보인다. 특히 비트코인 오디널스는 직접적인 영향을 받을 것""이라고 설명했다.",1,2024.03.21
"바이낸스 산하 바이낸스 리서치가 ""아이보(AEVO)는 총 세 차례의 펀딩 라운드를 거쳐 총 1,660만 달러 규모의 투자를 유치했다""고 6일 밝혔다. 시드 라운드에서는 1,850만 달러의 밸류에이션을 인정 받아 토큰 공급량의 10%를 판매해 자금을 조달했으며, 시리즈A와 시리즈A+에서는 각각 1.3억 달러, 2.5억 달러의 가치로 토큰 공급량의 약 8.12%를 세일한 것으로 전해졌다. AEVO 토큰 총 공급량은 10억 개, 초기 유통량은 1.1억 개다. 아이보는 탈중앙화 파생상품 거래 플랫폼으로, OP스택 기반 이더리움(ETH) 롤업 네트워크인 아이보 L2를 기반으로 작동한다. 바이낸스는 앞서 48번째 런치풀 프로젝트로 아이보를 선정, 오는 8일 9시부터 런치풀 파밍을 시작하고 13일 19시 AEVO를 상장할 예정이라고 공지한 바 있다.",1,2024.03.21
더블록에 따르면 이더리움 레이어2 블록체인 프랙스탈(Fraxtal)이 브릿지 기능을 출시했다. 사용자는 공식 브릿지를 통해 프랙스탈 메인넷에 액세스 할 수 있다. 앞서 프랙스 파이낸스(FRAX)는 오늘 20시 59분(한국시간) veFXS 스테이킹 사용자의 스냅샷을 찍고 스테이킹 사용자들에게 FXTL 포인트를 에어드랍 한다고 밝힌 바 있다.,0,2024.03.21
"이더리움(Ethereum, ETH) 라이벌 중 하나인 카르다노(Cardano, ADA)가 상승 모멘텀을 기록하자 이번 강세장에서 카르다노가 2,000% 이상 랠리를 기록할 것이라는 전망이 제기됐다.가상자산 전문 뉴스 플랫폼 유투데이에 따르면, 유력 애널리스트인 알리 마르티네즈(Ali Martinez)는 카르다노의 최근 가격 동향이 이전 강세 사이클을 반영했다고 주장했다.카르다노는 2020년 11월과 2021년 8월 사이 이어진 강세장 당시 3,217% 급등하는 등 조기 가격 통합 이후 역대 최고가인 3.08달러까지 거래가가 상승했다. 그러나 이내 가격 통합이 재개되면서 카르다노 가격은 급락했다.마르티네즈는 카르다노가 이전 강세장에서 기록한 패턴이 이번에도 반복될 것으로 확신하며, 일시적인 가격 후퇴 이후 카르다노가 최대 10달러를 향해 포물선 랠리(parabolic rally)를 기록할 것으로 예측했다.만약, 마르티네즈가 언급한 10달러까지 랠리를 기록한다면, 카르다노는 현재 거래가 대비 2,084% 랠리를 기록하게 되는 셈이다.마르티네즈는 카르다노 일일 활성 주소 수, 거래량, 카르다노 고래 세력의 거래 활동 증가 추세를 언급하며, 카르다노가 지난 한 주간 탄탄한 상승세를 기록했다고 평가하기도 했다.유투데이는 3월 1일(현지 시각), 매수 세력의 영향으로 카르다노가 0.68달러 선을 돌파하면서 4일(현지 시각) 기준 0.799달러 고점을 기록했다고 설명했다. 이후 상승세가 주춤해졌으나 카르다노가 강세를 재개한다면, 곰 세력이 강력한 방어를 예상하는 지점인 0.9달러까지 상승할 것으로 내다보았다.반대로 카르다노가 단기간 상승세를 재개하지 못한다면, 0.64달러가 하락 여부를 가늠할 핵심 지지선이 될 것이라고 덧붙였다.한편, 마르티네즈에 앞서 암호화폐 전문 유튜브 채널 크립토캐피털벤처(Crypto Capital Venture) 운영자인 댄 감바데요(Dan Gambardello)도 카르다노의 포물선 랠리 시나리오를 제기했다. 그는 카르다노의 주간 차트를 분석하며, 2021년과 같은 강세 돌파 패턴이 시작됐다고 진단했다.※ 관련 기사: 암호화폐 유튜버 ""카르다노(ADA) 포물선 랠리 조만간 실현될 수도""",1,2024.03.21
"간밤 비트코인(Bitcoin, BTC)이 일시적으로 역대 최고가를 돌파하는 등 강세 행보를 이어간 가운데, 톱 알트코인인 이더리움(Ethereum, ETH)도 동반 랠리를 기록했다. 5일(현지 시각), 이더리움은 3,800달러 선을 회복한 뒤 3,500달러 수준까지 하락했다. 그러나 암호화폐 전문 매체 코인텔레그래프는 이더리움이 4,000달러를 넘을 것이라는 낙관적인 전망을 제기한다. 매체는 그 첫 번째 근거로 공급량을 언급했다. 글래스노드(Glassnode) 데이터에 따르면, 이더리움의 수요공급 균형은 지난 90일간 7.7% 상승한 뒤 1,341만 ETH로, 20개월 저점을 기록했다. 자산 유입, 유출량 균형도 거래소에서의 이더리움 토큰 인출 급증이 시작한 지난해 10월 이후 가파른 하락세를 기록했다.  이더리움 수요, 공급 불균형 감소는 투자자가 토큰을 자가수탁 지갑으로 이체했을 가능성을 의미하며, 이는 향후 가격 상승을 예상하고 판매할 의사가 부족하다는 것을 나타낸다.  지난 몇 주간 고래 세력의 축적 활동이 급증한 것과 관련이 있다고 볼 수 있다. 글래스노드는 지난 달 초부터 이더리움 토큰 10만 달러 이상 보유한 지갑 수가 증가하는 추세라고 전했다. 매체는 이더리움의 4,000달러 돌파 가능성을 제시한 두 번째 근거로 이더리움 스테이킹 수 상승을 지목했다. 듄 애널리틱스(Dune Analytics)는 이더리움 지분증명(PoS) 레이어 프로토콜에 총 1,198억 달러 상당의 이더리움 토큰이 스테이킹된 상태라는 데이터 분석 결과를 공개했다. 이더리움 공급량 26.3%는 지분을 보유하고, 시장에서 사용할 수 없다는 의미이다. 또한, 개별 검증자 98만 7,000명이 관련되었을 가능성을 나타내기도 한다. 또, 블록비츠(BlockBeats)는 이더파이(EtherFi)의 총예치자산이 20억 달러를 넘었다는 점에서 이더리움 유동성 프로토콜 인기와 채택 모두 증가하는 추세임을 입증했다. 매체는 이더리움의 4,000달러 돌파를 낙관할 마지막 근거로 이더리움의 미결제약정(OI)에 주목했다. 매체는 코인글래스(Coinglass) 데이터를 인용, 이더리움의 미결제약정이 119억 8,000만 달러를 기록했다고 전했다. 이는 2021년 11월 9일(현지 시각) 기록한 이더리움 미결제약정 130억 달러와 매우 가까운 기록이기도 하다. 코인글래스 데이터에 따르면, 2월 12일 자로 이더리움 선물 미결제 약정이 2년여 만에 처음 80억 달러를 넘었다. 이더리움 미결제 약정이 2주 만에 50% 가까이 상승한 것으로 나타났으며, 레버리지 이더리움 포지션 수요 증가를 암시하기도 한다. 이 외에도 매체는 미국 증권거래위원회(SEC)의 이더리움 현물 상장지수펀드(ETF) 승인 전망이 이더리움 상승 촉매제로 작용할 것으로 보았다.",1,2024.03.21
"뉴스1에 따르면 국내 블록체인 투자사 해시드가 영지식증명을 활용한 이더리움 레이어2 블록체인 개발사 타이코랩스(Taiko Labs)에 투자했다고 밝혔다. 이번 투자는 총 3700만달러(약 490억원) 규모 시리즈A 라운드로, 해시드가 팩션, 제너레이티브 벤처스, 토큰베이캐피탈 등과 공동으로 리드했다. 또 윈터뮤트, 프레스토, 플로우 트레이더, 앰버, OKX 벤처스 등 여러 투자사들도 참여했다.",1,2024.03.21
"암호화폐 담보 기반 달러 연동 스테이블코인 프로젝트인 프랙스 파이낸스(FRAX)가 X를 통해 ""24시간 후 이더리움 메인넷에서 veFXS 스테이커 대상 FXTL 크레딧 제공을 위한 스냅샷을 진행할 예정""이라고 밝혔다. 2차 스냅샷은 4월 3일(현지시간) 예정돼 있다.",0,2024.03.21
"블록체인 게임 중심 이더리움(ETH) 레이어2 프로젝트 이뮤터블(IMX)이 공식 X(구 트위터)를 통해 ""한국시간 기준 3월 27일 오전 7시 이뮤터블 zkEVM 메인넷에 이더리움의 상하이 업그레이드를 적용한다""고 밝혔다. 이와 관련 이뮤터블은 ""폴리곤(MATIC)의 zkEVM 기반으로 구동되는 이뮤터블의 zkEVM 네트워크는 보안성 제고와 네트워크 효과 극대화를 위해 이더리움과 최대한 유사하게 유지하려 노력하고 있다. 이에 따라 3월 13일 오전 7시 테스트넷, 27일 오전 7시 메인넷에 상하이 업그레이드를 적용해 이더리움과의 동기화 수준을 높이려 한다""고 설명했다.",0,2024.03.21
"이더리움(ETH) 유동성 스테이킹 및 리스테이킹 프로토콜 스웰네트워크(Swell Network)의 리서치 총괄 아비셰크 캐넌(Abishek Kannan)이 DL뉴스와의 인터뷰에서 ""아이겐레이어와 같은 ETH 리스테이킹 프로토콜은 투자자에게 스테이킹 외 추가적인 수익률을 안겨줄 수 있지만 그만큼의 리스크도 수반된다""고 말했다. 이와 관련 그는 ""리스테이킹은 새로운 개념이라 지금은 정보가 너무 제한적이다. 아이겐레이어는 유동성 스테이킹 토큰(LST)을 활용, 맞춤형 블록체인에서 실행되는 브릿지, 롤업 등 프로토콜을 이더리움과 함께 보호하는 역할을 한다. AVS(Actively Validated Services)로도 불리는 이러한 구조는 사실 위험한 사업이다. 대다수 AVS가 자체 토큰을 갖고 있지만, 누구도 그 토큰에 대한 자세한 이야기를 피한다. 궁극적으로 AVS가 지속 가능하려면 보상의 100%가 토큰에서 나와서는 안 되며, 서비스에서 발생하는 수수료가 상당 부분 커버해줄 수 있어야 한다""고 설명했다.",0,2024.03.21
