news,label,date
"코인텔레그래프의 보도에 따르면 비트코인(Bitcoin, BTC)이 1월 30일 미국 월가 개장과 함께 10만 5,000달러를 유지하며 상승세를 보였다. 미국 4분기 국내총생산(GDP) 성장률이 시장 예상보다 낮게 발표된 것이 주요 원인으로 작용했다.미국 GDP 성장률은 전망치보다 낮은 2.3%를 기록했다. 이에 대해 암호화폐 트레이더이자 애널리스트인 미카엘 반 데 포페(Michaël van de Poppe)는 “시장 반응은 명확하다. 미국 국채 수익률과 달러 가치가 하락했고, 이더리움과 알트코인이 강세를 보였다”라며, “경제 흐름이 변화하기 시작했다”라고 평가했다.이날 미국 증시에서는 S&P500과 나스닥 지수가 각각 0.5% 상승했으며, 달러 인덱스(DXY)는 107.5로 하락했다. 트레이더 세스(Seth)는 “GDP 성장 둔화가 예상대로 진행되고 있다”라며, “금리 인하가 필요하다”라고 주장했다. 그러나 연방준비제도(Fed, 연준)는 1월 회의에서 금리 인하 결정을 보류했다. 3월 회의에서 금리를 인하할 확률은 18%로 낮은 편이다.비트코인의 가격 흐름과 관련해 시장에서는 추가 상승 가능성이 제기됐다. 유력 암호화폐 트레이더 스큐(Skew)는 “비트코인이 10만 5,000달러를 회복하면서 이번 주 초 하락분을 만회했다”라며, “추세가 지속된다면, 시장 전반에 긍정적인 영향을 미칠 것”이라고 분석했다.안베사(Anbessa)라는 가명으로 활동하는 트레이더는 “비트코인이 10만 6,500달러를 돌파하면 강한 신호가 될 것”이라고 전망했다.데일리호들의 보도에 따르면, 유명 암호화폐 분석가 크레더블 크립토(Credible Crypto)는 현재 시장 흐름이 비트코인의 추가 상승을 예고한다고 분석했다.그는 “시장 고점에서는 대다수 알트코인이 급등하고 투자자들이 환호하는 분위기가 형성된다. 그러나 지금은 비트코인이 10만 달러 이상을 유지하는 가운데 알트코인 시장이 위축되면서 투자자들이 불안해하고 있다”라며, “이는 정상적인 조정 과정이다. 조급한 판단이 가장 위험한 선택이 될 수 있다”라고 주장했다.",1,2025.02.12
"이더리움(ETH) 창시자 비탈릭 부테린이 X를 통해 ""이더리움(ETH)의 현재 공급량은 1억2,050만개이며, 프리마인 참여자에 1,190만 ETH, 초기 기여자에 900만 ETH, 재단에 290만 ETH, 토큰 세일에 6,010만 ETH, 채굴에 4,800만 ETH가 할당됐다. 또 ETH 자동 소각 메커니즘 EIP-1559와 프로토 댕크샤딩·L2 수수료 저감 효과인 EIP-4844 도입에 따라 소각·스테이킹 수익은 대략 균형을 이루고 있는 상황""이라고 전했다.",0,2025.02.12
"30일(현지시간) 암호화폐 전문매체 크립토뉴스에 따르면, 리플(XRP)이 1월에 50% 이상 상승하며 비트코인(BTC)과 이더리움(ETH)을 비롯한 주요 암호화폐보다 강한 상승률을 기록했다. 2월에도 강세 흐름이 지속될 가능성이 있으며, 전문가들은 XRP 가격이 5달러까지 상승할 가능성을 제기했다.리플의 급등을 이끈 주요 요인 중 하나는 리플 USD(RLUSD) 스테이블코인의 거래량 급증이다. 1월 30일 RLUSD의 일일 거래량은 6,200만 달러를 기록하며, 페이팔 USD(PYUSD, 2,900만 달러)와 USDD(390만 달러)를 넘어섰다.또한, 게리 겐슬러(Gary Gensler) SEC 위원장의 사임과 새로운 규제 환경이 XRP 상승에 긍정적인 영향을 미쳤다. SEC의 새로운 지도부인 마크 우예다(Mark Uyeda)와 폴 앳킨스(Paul Atkins)는 암호화폐 산업에 보다 우호적인 태도를 보일 것으로 예상된다. 이에 따라, SEC가 일부 암호화폐 관련 소송을 중단할 가능성이 제기되었으며, XRP 관련 소송도 올해 내에 해결될 수 있다는 기대감이 높아졌다.한편, 폴리마켓(Polymarket)에서 SEC가 XRP 현물 ETF를 승인할 가능성이 높아졌다는 분석이 나오면서, JP모건은 해당 ETF가 올해 80억 달러 이상의 유입을 기록할 것으로 예상했다. 반면, 이더리움 ETF는 출시 이후 유입액이 30억 달러 미만에 그쳤다.리플은 최근 뉴욕주 송금업 라이선스(Money Transmitter License)를 획득하며, 뉴욕 내 대형 기업들과 협업할 수 있는 길을 열었다. 또한, XRP 레저(XRPL)의 생태계가 확대되면서, 솔로제닉(Sologenic), XRP Army, PHNIX 등 관련 프로젝트들이 성장하고 있다. XRPL의 총 락업 예치금(TVL)은 8,000만 달러를 돌파했다.크립토뉴스의 기술적 분석에 따르면, XRP는 강한 상승 패턴인 불리시 페넌트(Bullish Pennant)를 형성했다. 지난 1월 15일 2.90달러 저항선을 돌파한 이후, 현재 또 다른 작은 규모의 불리시 페넌트 패턴을 완성 중이다.전문가들은 두 개의 추세선이 수렴하는 시점에서 강한 돌파가 예상되며, 다음 목표 가격은 심리적 저항선인 5달러가 될 가능성이 크다고 분석했다. 이는 현재 가격 대비 약 65% 추가 상승 여력이 있는 수준이다.",1,2025.02.12
"7300억달러 자산을 운용하는 글로벌 사모펀드 아폴로가 실물자산 토큰화 및 증권형 토큰 플랫폼 시큐리타이즈와 협력해 고객에게 토큰화된 사모펀드(ACRED)를 제공한다고 코인데스크가 전했다. 해당 펀드는 웜홀을 통해 솔라나, 이더리움, 앱토스, 아발란체 등에서 이용 가능하다. 앞서 아폴로는 JP모건과 함께 자산 토큰화 테스트를 진행한 바 있다.",1,2025.02.12
"난센 CEO 알렉스 스바네빅(Alex Svanevik)이 X를 통해 ""아베 DAO가 이더리움 재단을 인수해야 한다""고 말하자, 아베 설립자 스타니 쿨레초프가 ""흥미로운 제안이다. 먼저 아베 다중담보 스테이블코인 GHO를 통해 이더리움 재단 마켓을 조성할 것""이라고 응답했다. 앞서 쿨레초프는 이더리움 재단 재무 건전성을 지적하며 12가지 조치를 취할 것을 제안한 바 있다.",0,2025.02.12
"리플의 암호화폐 XRP 가격이 5달러까지 상승할 가능성이 제기되며 시장의 기대감이 커지고 있다. 암호화폐 전문매체 코인게이프에 따르면, 암호화폐 애널리스트 다크 디펜더(Dark Defender)는 XRP가 일간 차트에서 ABC 조정 파동 패턴을 완성하고 있다고 분석했다. 그는 XRP가 3.11달러를 돌파할 경우 피보나치 궤도 수준에서 5.85달러를 목표로 할 수 있으며, 최종적으로 18.22달러까지 상승할 가능성이 있다고 밝혔다.반면, XRP가 하락할 경우 주요 지지선으로 2.7달러가 거론되고 있다. 애널리스트 로즈 프리미엄 시그널(Rose Premium Signals)은 최근 XRP 가격 조정이 매수 기회를 제공할 것이라며, 지난 조정 국면에서 고래 투자자들이 1억 2천만 개의 XRP를 매집한 점을 강조했다. 그는 2.7달러 지지선이 유지된다면 4달러, 이후 5달러까지 상승할 가능성이 있다고 분석했다.30일(현지시간) 현재 XRP 가격은 3.10달러 수준에서 0.5% 상승했으며, 24시간 동안 3.13달러 최고점과 2.98달러 최저점을 기록하는 등 변동성이 높은 장세를 보이고 있다.최근 리플은 뉴욕과 텍사스에서 머니 트랜스미터 라이선스를 획득하며 규제 환경에서 긍정적인 진전을 보이고 있다. 일부 시장 전문가들은 장기적으로 XRP가 이더리움을 추월해 시가총액 2위 자리를 차지할 가능성을 시사하며 강세 전망을 유지하고 있다.",1,2025.02.12
"비트코인(BTC)이 2025년에도 강세를 이어가며 시장 지배력을 확장하고 있다. 30일(현지시간) 암호화폐 전문매체 코인텔레그래프에 따르면, 최근 신규 밈코인이 급증했음에도 불구하고 비트코인 점유율(BTC.D)은 1월 한 달간 15.5% 상승했으며, 지난 3년 동안 55% 증가했다.비트코인의 상승세는 기관 투자자들의 지속적인 유입이 주요 원인으로 분석된다. 29일 기준 비트코인 현물 ETF(상장지수펀드)들은 총 395억 7,000만 달러의 자산을 운용하고 있으며, 이는 전년 대비 1,170% 증가한 수치다. 특히 기관 투자자들은 CoinJoin과 같은 프라이버시 강화 기술을 활용하며 BTC를 대량 매집하고 있다.이와 함께, 도널드 트럼프 전 대통령이 비트코인을 미국 전략 자산으로 포함하는 방안을 검토 중이라는 점도 상승 요인으로 작용했다. 트럼프는 23일 비트코인 국가 비축 가능성을 조사하는 행정명령에 서명했으며, 와이오밍, 애리조나, 뉴햄프셔, 노스다코타 등 일부 주에서는 공적 자금을 비트코인에 할당하는 법안을 추진 중이다.반면, 이더리움(ETH)은 비트코인 대비 지속적인 하락세를 보이고 있다. ETH/BTC 환율은 2022년 이후 65% 하락했으며, 기관 자금의 90% 이상이 비트코인으로 유입되는 상황이다. 거래 수수료와 속도 문제로 인해 이더리움이 솔라나(SOL) 등 경쟁 블록체인에 밀리고 있다는 평가도 나온다.기술적 분석에 따르면, ETH/BTC가 0.030 BTC 지지선을 유지하지 못할 경우 0.023 BTC까지 추가 하락할 가능성이 있다. 반면 반등할 경우, 0.040 BTC를 다시 테스트할 것으로 예상된다. 미화 기준으로는 3,500달러가 중요한 저항선으로 작용할 전망이다.전문가들은 ""이번 시장 주기는 비트코인이 알트코인을 압도하며 독립적인 강세장을 형성하고 있다""고 분석했다. 이에 따라 비트코인이 20만 달러를 향해 상승할 가능성이 커지고 있으며, 알트코인 시장의 회복이 쉽지 않을 것이라는 전망이 제기되고 있다.",1,2025.02.12
"이더리움 커뮤니티의 일부 구성원들이 지난해 9월 사임한 이더리움 재단 연구원 대니 라이언(Danny Ryan)을 차기 재단 리더로 지지하고 있다고 더블록이 전했다. 이더리움 지지자들 사이에서 진행되고 있는 비공식 온체인 투표에서 296개 주소(5만 ETH 이상 보유) 중 99%가 그에게 찬성표를 던졌다. 아직 결과는 나오지 않은 상태다. 앞서 비탈릭 부테린 이더리움 창시자는 대니 라이언을 고용해야 한다는 일각의 요구에 대해 ""재단의 리더십을 결정하는 사람은 바로 나다. 현재 진행 중인 개혁 목표 중 하나는 이더리움 재단에 적절한 이사회를 구성하는 것이지만 그 전까지는 내가 결정한다""고 선을 그은 바 있다. 대니 라이언은 ""비탈릭 등과 이와 관련해 대화를 시작했다""고 언급했다.",0,2025.02.12
"시카고상품거래소(CME) 그룹이 오는 2월 24일부터 금융결제 방식의 비트코인(BTC) 금요일 옵션 계약을 도입할 계획이라고 발표했다. 해당 계약은 규제 승인 후 출시될 예정이며, 기존 암호화폐 파생상품 라인업을 확장하는 중요한 조치로 평가된다.30일(현지시간) 암호화폐 전문매체 더크립토베이직에 따르면, CME 그룹은 이번 옵션 계약이 월요일부터 금요일까지 매 영업일마다 만료될 수 있도록 설계되었으며, 이를 통해 투자자들이 비트코인 가격 변동성을 보다 유연하게 관리하고 거래 전략을 세울 수 있도록 한다고 밝혔다.CME 그룹은 현재 BTC와 이더리움(ETH)을 포함한 다양한 암호화폐 파생상품을 제공하고 있다. 이번 옵션 도입은 기존의 물리적 결제 옵션뿐만 아니라, 금융결제 방식의 옵션 시장을 확장하려는 전략의 일환이다.CME 그룹의 금요일 만기 비트코인 선물(BFF)은 출시 이후 77만 5,000건 이상의 거래가 이루어졌으며, 하루 평균 9,700건의 계약이 체결되고 있다. 또한, 전체 거래량의 44%가 미국 시장 시간 외에 발생하고 있어 글로벌 수요가 높은 것으로 분석된다.한편, CME 그룹이 솔라나(SOL) 및 XRP 선물 계약 출시를 준비 중이라는 소식도 전해졌다. 최근 베타 버전의 CME 웹사이트에 따르면, 해당 선물 상품은 2월 10일 출시될 예정이었으나, 공식적인 출시 일정은 아직 확정되지 않았다. 만약 승인이 이루어진다면, 미국 내 암호화폐 투자 상품의 규제 확대 흐름에 맞춰 더욱 다양한 파생상품이 시장에 등장할 것으로 보인다.현재 암호화폐 상장지수펀드(ETF)에 대한 수요도 지속적으로 증가하고 있으며, XRP와 SOL을 기반으로 한 ETF 출시 가능성이 제기되고 있다.",1,2025.02.12
"미국 연방준비제도(Fed)가 기준금리를 동결한 이후 비트코인(BTC) 가격이 10만 5,000달러를 돌파했다.30일(현지시간) 암호화폐 전문매체 디크립토에 따르면, 연준은 연방공개시장위원회(FOMC) 회의에서 기준금리를 4.25~4.50% 범위에서 유지하기로 결정했다. 이에 따라 시장은 안도하는 분위기를 보였으며, 비트코인은 한때 10만 1,800달러까지 하락했다가 반등하며 최근 3일간 최고가를 기록했다.비트코인은 도널드 트럼프 대통령 당선 이후 50% 이상 상승했으며, 이는 그의 친(親) 암호화폐 정책 기대로 인해 나타난 것으로 분석된다. 비트겟(Bitget) CEO 그레이시 첸은 ""트럼프의 친암호화폐 기조가 이미 상당 부분 반영된 상태이므로, 단기적으로 추가적인 급등이 이어질 가능성은 제한적일 수 있다""고 평가했다.제롬 파월 연준 의장은 기자회견에서 ""미국 은행들은 암호화폐 고객을 자유롭게 수용할 수 있다""면서도, 관련 리스크를 적절히 관리해야 한다고 강조했다. 또한, 암호화폐 규제에 대한 명확한 가이드라인이 필요하다는 점도 언급해 업계에서는 이를 긍정적인 신호로 받아들이고 있다.한편, 전통 금융시장에서는 나스닥이 1.1% 하락하고 S&P 500이 0.9% 하락하는 등 혼조세를 보였다. 반면, 금 가격은 온스당 2,750달러 이상을 유지하며 강세를 보였다.비트코인의 급등과 함께 이더리움(ETH)과 솔라나(SOL)도 상승세를 나타냈다. ETH는 3,184달러로 2% 상승했으며, SOL은 4.1% 상승한 239달러를 기록했다.다만, 일부 분석가들은 비트코인의 상승세가 저항선에 부딪힐 가능성이 있다고 경고했다. 비트코인은 트럼프 대통령 취임 직전인 1월에 10만 9,241달러로 사상 최고가를 기록한 후 조정을 겪고 있다. 첸은 ""새 행정부의 암호화폐 정책이 시장의 주목을 받을 가능성은 크지만, 과도한 기대는 경계해야 한다""고 조언했다.",1,2025.02.12
