news,label,date
"더블록에 따르면 월스트리트 투자은행 번스타인이 ""글로벌 암호화폐 시장 시가총액(시총)이 2025년 말 현재보다 3배 증가한 7.5조 달러를 기록할 것""이라고 전망했다. 번스타인은 ""2025년 비트코인 시총은 3조 달러, 이더리움 1.8조 달러, 솔라나 등 주요 암호화폐 시총은 1.4조 달러에 달한 것으로 예상된다. 블록체인 게임이 암호화폐 시장 킬러 앱이 될 것이며, BTC 현물 ETF 총운용자산(AUM)은 2025년 3000억 달러로 증가할 것""이라고 분석했다.",1,2024.03.29
"이더리움 레이어2 프로토콜 아비트럼(ARB)이 공식 X를 통해 ""곧 이더리움 덴쿤 업그레이드의 신규 트랜잭션 유형인 블롭을 적용한다""고 밝혔다. 블롭은 레이어1 메인넷 트랜잭션 수수료 급등에 영향을 받지 않으며, 이더리움 풀 노드 스토리지 부담을 덜어줄 수 있다.",1,2024.03.29
"솔라나(SOL) 가격이 랠리를 지속하며 연중 최고치를 연거푸 갈아치우고 있다.이더리움(ETH) 블록체인의 강력한 경쟁자인 솔라나의 네이티브 SOL 코인은 지난 24시간 동안 10% 넘게 급등하며 170달러선을 돌파했다.시총 5위 코인 SOL은 14일(한국시간) 오후 10시 26분 현재 코인마켓캡 기준으로 169.30달러에 거래되고 있다. 이는 24시간 전 대비 10.56%, 일주일 전보다 18.99% 각각 상승한 가격이다. SOL 가격은 이날 최고 173.81달러까지 올랐다. SOL 코인이 이 가격에 거래된 건 2022년 1월 이후 처음이다.하지만 SOL 코인은 지난 2021년 11월에 기록한 역대최고가 260.06달러 대비 33.66% 떨어진 가격에 거래 중이다.블런츠(Bluntz)라는 익명의 크립토 애널리스트는 12일(현지시간) X에서 247,200명의 팔로워에게 솔라나(SOL)가 1월 23일 최저치인 79달러에서 92% 상승한 후 더 오를 것이라며 낙관론을 전했다.매크로 전문가이자 리얼 비전 CEO인 라울 팔(Raoul Pal)도 최근 한 인터뷰에서 솔라나가 이전 사이클에서 이더리움의 성공을 재현할 수 있다며, SOL 가격이 500달러에서 최대 1,000달러까지 상승할 것으로 예측했다.",1,2024.03.29
"비트코인 독스는 프리세일 기간 동안 1,060만 달러를 모금했으며, 향후 48시간 후에 0DOG 토큰을 공개 거래할 수 있게 된다.비트코인 블록체인을 기반으로 한 토큰으로는 최초로 진행된 이번 ICO는 2월 14일에 시작되었다. 제품 비디오는 수천 건의 조회수를 기록하며 데뷔했고, 30일 만에 X에서는 11만 명 이상의 팔로워를, 텔레그램에서는 2만 5천 명 이상의 회원을 확보하는 등 입소문을 타고 성장했다.이러한 놀라운 반응은 비트코인 블록체인에서 토큰 발행과 NFT를 가능하게 하는 2023년 비트코인 업데이트인 비트코인 오디널 프로토콜의 혁신적인 사용에 힘입은 바가 크다. 비트코인 독스는 0DOG 토큰, NFT 컬렉션, 투자자에게 게임파이 경험을 모두 제공하기 때문에 다양한 웹3.0 진영에 속한다. 0DOG는 현재 공개 거래가 시작되기 전 최종 단계 가격인 0.0404달러에 구매할 수 있다. 사전 판매는 3월 15일 금요일에 종료된다.오디널스(Ordinals)는 비트코인에서 가장 작은 단위인 사토시, 즉 '사츠'에 수집품과 커스텀 토큰을 기록할 수 있게 해준다. 이는 비트코인 네트워크에서 대체 불가능한 토큰과 'BRC-20' 토큰의 번성을 촉진했다. 그레이스케일(Grayscale)에 따르면, 비트코인은 이제 이더리움과 지배적인 NFT 체인 타이틀을 놓고 경쟁하고 있다.비트코인 독스는 두 가지 방식으로 오디널을 활용하며, 프로토콜의 잠재적인 주력 프로젝트가 될 수 있다. 0DOG 토큰은 BRC-20 표준에 따라 발행되며, 이는 이더리움의 SHIB와 같은 ERC-20 토큰과 유사하게 비트코인 네트워크를 통해 저장 및 전송된다는 것을 의미한다.BRC-20 토큰은 작년에 처음 출시된 이후 인기를 끌었으며, 시가총액 기준 상위 100대 암호화폐에 두 개가 포함되어 있다. 또한, 비트코인 독스는 비트코인 블록체인에서 10,000개의 NFT를 발행할 예정이며, 오디널을 사용하여 0DOG 보유자에게만 제공되는 사토시에 이미지를 새겨 넣을 예정이다.최근 몇 달 동안 비트코인 프로그(Bitcoin Frogs)와 노드몽크(NodeMonke)와 같은 NFT 컬렉션이 인기를 얻었다. 후자는 3월 초에 100만 달러의 매출을 올렸다. 비트코인 독스는 이러한 프로젝트와 동일한 8비트 그래픽 스타일을 사용하지만, 그 위에 항상 인기 있는 '도그' 스타일의 이미지를 얹었다.비트코인 독스 팀은 오디널스 사용 사례를 통해 비트코인 독스가 오디널스 프로토콜을 둘러싼 전반적인 강세 분위기의 혜택을 누릴 수 있을 것으로 낙관하고 있다. 비트코인 독스의 프리세일이 마지막 48시간이 다가오고 있으며, 토큰이 공개적으로 거래되기 전에 0DOG를 고정 가격인 0.0404달러에 구매할 수 있다. 프리세일이 끝나면 판매되지 않은 토큰은 모두 소각되어 유통에서 영구적으로 제거된다. 이는 원래 9억 0DOG였던 총 공급량이 결국 시장에 의해 결정된다는 것을 의미한다. 소각은 공급량을 감소시키며, 수요가 지속되면 이론적으로 0DOG의 가격이 상승할 수 있다. 앞서 언급한 것과 같은 디플레이션 압력은 비트코인을 비롯한 수많은 암호화폐의 장기적인 가치 창출에 기여해 왔다.4월로 예정된 비트코인 반감기는 전통적으로 희소성 증가와 관련이 있으며, 팀은 비트코인 가격이 사상 최고치인 72,968달러 이상으로 상승할 것으로 예상하고 있다. 또한, 팀은 이러한 급등이 더 넓은 암호화폐 시장에 파급 효과를 가져올 것으로 예상한다.>>>> 비트코인독스에 대한 자세한 정보와 토큰을 구매하려면 여기를 클릭하세요 <<<< *본 기사는 업체에서 제공한 보도자료 입니다. ",1,2024.03.29
"코인데스크에 따르면 월스트리트 투자은행 번스타인이 미국 주식·암호화폐 거래 앱 로빈후드에 대해 커버리지를 개시하며 목표 주가 30 달러를 제시했다. 그러면서 “로빈후드의 주가는 현재 17 달러 수준이지만 유례 없는 암호화폐 호황에 힘입어 상당한 수익을 올릴 것으로 예상된다. 우리는 현재 2.5조 달러 수준인 암호화폐 전체 시가총액이 오는 2025년 7.5조 달러에 달할 것으로 보고 있다. 또 비트코인 시총은 2025년에 3조 달러, 이더리움은 1.8조 달러 수준일 것으로 전망한다”고 설명했다.",1,2024.03.29
"이더리움(Ethereum, ETH) 라이벌 중 하나인 바이낸스코인(Binance Coin, BNB)이 하루 사이 두 자릿수 비율로 랠리를 기록하며, 모처럼 주목받았다. 그리고 바이낸스코인의 뒤를 이어 암호화폐 시가총액 5위를 지키고 있는 솔라나(Solana, SOL)도 상승 흐름으로 바이낸스코인의 시총 4위 자리를 호시탐탐 노리고 있다.바이낸스코인과 솔라나에 대한 대중의 생각은 어떨까? 빅데이터 분석 플랫폼 썸트렌드와 함께 확인해 보자.바이낸스코인 vs 솔라나, 언급량 추이는?3월 7일부터 3월 13일까지 일주일간 바이낸스코인은 6회, 솔라나는 135회 언급됐다.바이낸스코인 vs 솔라나, 이미지와 주요 감성어는?바이낸스코인의 이미지는 긍정 50%, 부정 50%, 중립 0%로, 긍정적인 이미지와 부정적인 이미지를 골고루 보유한 것으로 확인됐다. 주요 감성어 중, 긍정적인 표현은 ‘높은 수준’이, 부정적인 표현은 ‘낮은 수준’이 있다. 중립적인 표현은 없다.솔라나의 이미지는 긍정 67%, 부정 29%, 중립 5%로, 긍정적인 이미지를 보유한 것으로 확인됐다. 주요 감성어 중, 긍정적인 표현은 ‘빠르다’, ‘기대되다’, ‘보상’, ‘상승세 보이다’, ‘강세’, ‘다양한 서비스’, ‘돈 벌다’, ‘덕 보다’, ‘혁신적’, ‘개선하다’가 있다. 부정적인 표현은 ‘물리다’, ‘부족하다’, ‘폭락’, ‘가격 오르다’가, 중립적인 표현은 ‘바라다’가 있다.바이낸스코인·솔라나 관련 주요 이슈블록체인 전문 미디어 뉴스BTC는 바이낸스 스마트 체인의 BEP 336 업그에이드가 바이낸스코인 랠리 촉매제가 되었다고 설명했다. BEP 336은 이더리움의 덴쿤 업그레이드(EIP 4844)에서 영감을 받아 진행되었다. 바이낸스 스마트 체인의 접근성 향상을 목표로 진행되어 BlobTx(Blob-Carrying Transactions)라는 개념 도입으로 데이터 블록 관리 수준의 변화를 가져오면서 비용 효율성이 우수한 데이터 솔루션을 약속한다.바이낸스의 BEP 336 업그레이드 이후 바이낸코인 가격은 600달러를 돌파하여 역대 최고가인 686달러 돌파 가능성에 관심이 쏠린 상태이다.뉴스BTC 기고가 아유시 진달(Aayushi Jindal)은 다른 기사를 통해 바이낸스코인의 4시간 차트 기준 거래가는 600달러와 100 SMA(단순 이동평균선)보다 높은 수준이며, 625달러에 즉각 저항선이 형성되었다고 설명했다. 625달러 돌파 후 다음 저항선인 635달러까지 돌파에 성공한다면, 추가 상승세가 펼쳐질 것으로 예측했다.다음 저항선으로는 650달러를 지목했다. 진달은 바이낸스코인이 650달러 돌파에도 성공한다면, 700달러를 향해 상승 돌파를 계속 이어갈 것으로 내다보았다.다만, 635달러 저항을 돌파하지 못한다면, 600달러와 추세선 인근으로 가격이 후퇴할 것이라고 덧붙였다. 이후 570달러에 지지선이 형성되고, 더 나아가 500달러나 364달러 저점에서 633달러 고점으로 향하는 피보나치 50% 되돌림 선까지 추가로 하락할 수 있다고 보았다.암호화폐 전문 매체 데일리호들은 솔라나가 이번 사이클에서 역대 최고가를 경신할 준비가 되었다는 거시 경제 전문가 라울 팔(Raoul Pal)의 견해를 보도했다.할은 러그라디오(Rug Radio) 유튜브 채널에 출연하여 솔라나가 이더리움의 마지막 사이클을 반복하고 있다고 주장했다.그는 “솔라나는 이더리움의 마지막 사이클 행보를 반복한다면, 저점 대비 45배 급등할 것이다. 그렇다면, 솔라나 거래가는 500달러 안팎이 될 것이다”라고 말했다.이어, “지금은 암호화폐 여름이다”라며, “이번 강세장에서는 이더리움이 비트코인(Bitcoin, BTC)보다 높은 성과를, 솔라나가 이더리움보다 높은 성과를 기록할 것이다”라고 전했다.바이낸스코인·솔라나, 오늘의 시세는?3월 14일 오후 4시 46분 코인마켓캡 기준 바이낸스코인의 시세는 전일 대비 8.93% 상승한 610달러이며, 솔라나의 시세는 11.84% 상승한 168.82달러이다.",1,2024.03.29
"최근 밈코인들의 좋은 행보로 밈코인 시장이 주목 받고 있는 가운데 미국 증권거래위원회(SEC)의 주목을 받는 가상자산 밈코인 SEC(Gensler)가 최근 출시되었다고 밝혔다.이 밈코인은 리플(XRP)과 SEC간의 법정 분쟁을 중심으로 향후 암호화폐 시장에 미칠 영향을 상징한다. 현재 SEC는 암호화폐 시장에서 주요한 규제 기관으로 작용하며, 특히 리플과의 소송을 통해 암호화폐 가격에 영향을 미치고 있는 주체로 인식된다.SEC(Gensler) 밈코인은 리플과의 법정 분쟁을 배경으로 탄생되었으며, SEC의 수장인 개리 겐슬러(Garygensler)의 역할과 관련 정책, 향후 암호화폐 시장에 대한 예측 등이 주요한 관심사다.SEC(Gensler) 밈코인 관계자는 ""SEC는 최근 비트코인 ETF를 승인한 바 있으며, 이후 이더리움, 리플과 같은 다양한 암호화폐 ETF를 허가할 것으로 예상된다""고 말하며 ""특히 리플과 SEC간의 소송, 리플 ETF 승인 결과에 따라서도 암호화폐 시장 및 리플 생태계에 적지 않은 영향을 끼칠 것으로 예상 되기에 SEC(Gensler)는 새로운 형태의 밈코인으로써 상당한 주목을 받을 것으로 전망된다.""고 밝혔다. 또한 ""투자에 있어서는 신중함이 필요하며, 시장의 불확실성 및 큰 변동성을 고려해야 하는 것이 바람직하다"" 며 ""SEC(Gensler)는 밈적 요소를 활용한 밈코인이기에 투자 대상이 아닌 오로지 오락을 목적으로 사용됨을 잊지 않아야 한다""고 덧붙였다. 한편 SEC(Gensler) 밈코인의 최대 공급량은 420,690,000,000,000개로써, 이 중 90%는 커뮤니티와 마케팅에 분배되며 나머지 10%는 개발, 상장 등 생태계 발전에 분배될 계획으로 알려졌다.",0,2024.03.29
"P2E 게임 전용 이더리움(ETH) 사이드체인 로닌네트워크(RON)가 공식 사이트를 통해 동명의 유명 웹툰 기반 롤플레잉 게임 카이드로(Kaidro)의 NFT 무료 민팅을 진행한다고 14일 밝혔다. 사용자는 카이드로 공식 웹사이트에서 '저널NFT'(Journal NFT)를 무료 민팅할 수 있으며, NFT 보유자에게는 얼리 액세스 권한이 부여된다.",1,2024.03.29
"탈중앙화 암호화폐 거래소 유니스왑(UNI) 설립자 헤이든 아담스(Hayden Adams)가 자신의 X(구 트위터)를 통해 ""이더리움(ETH) 레이어2 네트워크 옵티미즘(OP) 기반 유니스왑에서 암호화폐 스왑 기능을 사용하면 이제 가스비가 0.01 달러 미만""이라고 말했다. 이어 그는 ""이더리움은 확장하고 있다. 덴쿤 업그레이드에 기여한 모든 사람들에게 박수를 보낸다""고 덧붙였다.",1,2024.03.29
"블록체인 보안 업체 펙실드가 X(구 트위터)를 통해 ""이더파이(ETHFI)를 사칭한 가짜 ETHFI 가격이 -100% 하락했다. 배포자 주소(0xa3b27로 시작)는 1,769,800,761,000 가짜 ETHFI를 88.56 WETH (35.4만 달러)로 스왑했다. 가짜 ETHFI는 동명의 이더리움 유동성 스테이킹 플랫폼 이더파이(ether.fi)와는 무관한 러그풀 토큰이다""라고 경고했다.",-1,2024.03.29
