news,label,date
"가상자산 미디어 비인크립토가 리플(Ripple, XRP)의 단기 약세 모멘텀이 나타났으나 상승 가능성이 여전히 존재한다고 보도했다.리플의 평균 코인 생존 기간(Mean Coin Age)이 8월 이후 하락하는 등 장기 투자자의 관심도가 불투명한 것으로 나타났다.하지만 매체에 따르면, 중, 단기 투자자의 지지 덕분에 0.51달러를 지지선으로 확보한다면, 0.56달러를 넘어서 추가 상승할 가능성이 존재한다.인투더블록(IntoTheBlock)의 수석 연구원 후안 펠리세르(Juan Pellicer)는 리플의 RLUSD 스테이블코인이 탈중앙화 금융(DeFi, 디파이) 부문에서 리플의 활용도가 상승하면서 리플 토큰 가치에도 긍정적인 영향을 미칠 것으로 내다보았다. 기관과의 협력, 인프라 개발 전략이 뒷받침된다면, 리플 토큰 가치 상승세를 이끌어 낼 수 있다는 설명이다.암호화폐 전문 매체 코인텔레그래프는 리플의 분기별 보고서 내용과 네트워크 활성화가 리플 가격 흐름에 영향을 미쳤다고 보도했다.리플은 이번 달 발표한 분기별 보고서를 통해 미국 내 규제 불확실성에도 불구하고 시장이 긍정적인 흐름을 유지하고 있다고 밝혔다. 9월 미국 연방준비제도(Fed, 연준)의 금리 인하와 이더리움(Ethereum, ETH) 기반 상장지수펀드(ETF) 출시가 올해 3분기 시장의 주요 원동력으로 작용했다고 평가했다.또한, 리플을 비트코인과 함께 미국에서 규제 명확성을 확보한 몇 안 되는 암호화폐로 지목하며, 여러 거래소에서 리플 토큰 재상장에 성공하는 등 투자자의 신뢰도를 회복했다고 강조했다.매체는 5월과 6월 하락한 온체인 활동이 3분기 들어 반등했다는 데이터 분석 결과도 공개했다. 올해 3분기에는 네트워크 내 성공적인 거래 건수가 2배 증가한 것으로 나타났다. 자동화 시장 메이커(AMM)의 총예치자산(TVL)도 850만 달러에서 1,620만 달러로 약 2배 증가한 것으로 집계됐다. 네트워크 내 신규 지갑은 지난 분기 대비 11% 증가했다.매체는 리플의 현재 거래가가 2022년 저점인 0.287달러보다 76% 더 높다고 언급하며, 강세 패턴에 존재한다는 암호화폐 애널리스트 스테프 이즈 크립토(Steph Is Crypto)의 주장에도 주목했다.그는 리플 주간 차트를 제시하며, “와이코프 축적(Wyckoff Accumulation) 패턴의 D단계에 진입했다. 이는 대대적인 가격 상승세를 암시한다”라고 주장했다.인기 암호화폐 유튜버 레비(Levi)도 리플의 폭발적 상승 가능성을 제기했다. 그는 “리플의 볼린저 밴드 폭이 좁아졌다. 이런 패턴은 역사적으로 큰 상승으로 이어졌다”라며, 강력한 반등을 기대한다고 밝혔다.",1,2024.11.22
"크립토베이직에 따르면 암호화폐 분석가이자 트레이더인 알리 마르티네즈(Ali Martinez)가 ""현재 이더리움 하락세는 10,000 달러 돌파를 위한 마지막 조정일 가능성이 있다""고 진단했다. 그러면서 ""주봉 기준 이더리움은 지난 2022년 이후 비슷한 움직임을 보이고 있다. 이더리움과 S&P500 두 자산 모두 2022년 말 바닥을 찍고 2023년 내내 상승세를 보였다. 현재 S&P 500 차트 상에서 일반적으로 강세 신호로 해석하는 상승 확장 삼각형 패턴이 나타났다. S&P 500은 이 패턴에서 기준선을 상방 돌파하며 5,900 달러 도달 후 약간의 조정을 거쳐 5,728 부근에서 거래되고 있다. 이런 추세와 비교했을 때 이더리움 역시 랠리 시작 전 마지막 조정을 겪고 있을 가능성이 크다""고 설명했다.",0,2024.11.22
"모듈화 컴퓨팅 레이어 및 RaaS 플랫폼 루모즈(Lumoz)가 공식 채널을 통해 5일(현지시간) esMOZ 에어드롭 물량 조회 페이지를 오픈하고 에어드롭 규칙 세부 내용을 공개했다. 사용자는 루모즈 공식 웹사이트를 통해 지갑은 연동, 에어드롭 수령 물량을 확인할 수 있다. 에어드롭 클레임(청구)는 메인넷 출시 이후부터 가능하다. 루모즈는 에어드롭에 esMOZ 토큰 총 공급량의 약 10%를 할당한다. 이는 최근 가치 평가액 기준 약 3,000만 달러 규모다. 초기 루모즈 참여자, 노드 보유자, 생태계 사용자, 이더리움(ETH) 및 레이어2 커뮤니티가 에어드롭 대상에 포함된다. 한편 루모즈는 지난 상반기 프리A 라운드 등 펀딩을 통해 누적 1,400만 달러 규모의 투자를 유치한 바 있다. 가장 최근 진행한 펀딩 라운드에서 루모즈의 기업 가치는 3억 달러로 평가됐으며, 당시 OKX벤처스, 해시키캐피털, IDG, 웹3포트 재단, 폴리곤 등 기관이 참여한 바 있다.",1,2024.11.22
"우블록체인은 ""루치 네트워크(Rooch Network) 공동 설립자 하이차오(Haichao)가 방콕에서 칼을 든 두 명의 남성에게 강도를 당해 휴대폰을 빼앗겼다고 밝혔다. 11월 12일부터 15일까지 방콕에서 이더리움 데브콘이 개최될 예정이며, 수백개 사이드 이벤트가 준비돼 있다""고 전했다.",-1,2024.11.22
"파사이드 인베스터 데이터에 따르면, 11월 4일(현지시간) 미국 이더리움(ETH) 현물 ETF에서 6320만 달러가 순유출됐다. 그레이스케일 ETH에서 3190만 달러가, 피델리티 FETH에서 3150만 달러가 순유출됐다. 반면 블랙록 ETHA에는 1100만 달러가 순유입됐다.",-1,2024.11.22
"유명 암호화폐 트레이더 벤자민 코웬(Benjamin Cowen)이 구독자 81만 9,000명을 보유한 유튜브 채널을 통해 이더리움(Etheruem, ETH)이 몇 주 뒤 최종 항복 단계에 진입할 가능성을 주장했다.코웬은 이더리움이 현재 2,400달러 선에서 하락세를 이어갈 것이라고 언급하며, 1,000달러까지 하락하는 등 올해 4분기에 바닥을 기록할 것이라고 주장했다. 1,000달러는 로그 추세선(logarithmic trendline) 바닥에 해당한다.그는 이더리움이 2016년과 2019년에도 유사한 패턴을 기록한 사실을 언급하며, 이번에도 이더리움이 신고점을 향한 랠리를 기록하기에는 역부족이라고 진단했다.2019년 하락세 직전 관측된 패턴과 마찬가지로 이더리움의 상승 시도가 대부분 21주 지수이동평균선(EMA)에서 저항을 직면한 뒤 가격 돌파가 거부된 점을 그 근거로 제시했다. 20주 단순이동평균선(SMA)에 도달하지 못한 채 여러 차례 반등에 실패한 흐름도 2019년과 현재 패턴의 공통점이라고 덧붙였다.블록체인 미디어 비트코인닷컴은 이더리움의 4시간봉을 제시하며, 2,400달러와 2,500달러 사이 좁은 구간에서 횡보세를 기록하며, 강한 저항 돌파나 지지선 하락을 예고할 수 있는 통합 구간을 형성했다고 보도했다.또, 1시간봉에서는 이더리움이 2,490.2달러의 최근 고점에 도달했으나 2,500달러 저항선 돌파에 실패하는 등 매도 흐름이 우세한 것으로 관측됐다.최근, 이더리움은 저조한 거래량과 횡보세가 겹치고, 상대강도지수(RSI)는 43.4, 스토캐스틱 오실레이터가 23.5를 기록하는 등 방향성이 명확하지 않은 상태이다.그러나 추세채널지수(CCI, -99.8), 오썸 오실레이터(AO, -13.0), 이동평균수렴발산지수(MACD, -11.0) 등 복수 기술 지표에서는 약세 흐름이 관측됐다.이더리움의 거래가는 2,512.2달러에 형성된 10일 EMA와 2,527.4달러에 형성된 10일 SMA, 각각 2,762.1달러, 2,963.7달러에 형성된 200일 EMA와 200일 SMA를 밑돌았다. 이는 강력한 반등을 위해서는 이들 지수 위로의 지속적인 매수세가 필요하다는 의미로 해석할 수 있다.",-1,2024.11.22
"도지코인(Dogecoin, DOGE)이 미국 대선을 앞두고 급등세를 보이고 있다. 도지코인은 이날 7% 이상 상승하며 0.157달러에 거래되고 있다. 반면, 비트코인(BTC)은 0.5% 하락해 67,875달러에 머물렀고, 이더리움(ETH)은 0.3% 내린 2,430달러를 기록했다.디크립트는 도지코인의 급등은 일론 머스크의 트럼프 지지 활동과 관련이 있는 것으로 분석다. 머스크는 트럼프 캠페인 집회에 참여해 지지 발언을 이어가는 한편, '정부 효율성 부서(D.O.G.E.)'라는 가상 기관을 통해 연간 2조 달러의 정부 예산 절감을 제안하며 도지코인에 대한 긍정적인 관심을 모으고 있다. 투자 분석사인 라이즈 랩스의 노아 로이는 이같은 리스크 선호 심리와 연준의 완화 정책이 도지코인 가격 상승을 촉진하고 있다고 설명했다.더모틀리풀은 도지코인의 거래 동향도 주목했다. 최근 청산 데이터에 따르면 숏 포지션 청산이 롱 포지션을 상회하면서 매수 압력이 증가한 것으로 나타났다. 또한, 도지코인의 총 락업 예치금(TVL)이 한 달 전 4.01백만 달러에서 4.91백만 달러로 22% 증가해, 도지코인 블록체인 사용이 늘어나고 있는 것으로 분석됐다.암호화폐 애널리스트들은 도지코인이 현재의 상승세를 이어갈 수 있을지 주목하고 있으며, 미국 대선 결과와 연준의 금리 결정이 도지코인 가격에 추가적인 변동성을 불러올 가능성이 있다고 보고 있다.",1,2024.11.22
"크립토슬레이트에 따르면 솔라나 거래량, 수익 데이터가 밈코인 워시트레이딩(Wash Trading)으로 인해 과도하게 확대됐다는 회의론이 제기된 가운데, 반에크가 ""솔라나가 투기 거래자들 사이에서 인기를 얻는 이유 자체가 체인의 구조적 효율성 덕분""이라고 설명했다. 반에크 디지털자산 리서치 책임자 매튜 시겔(Matthew Sigel)은 ""솔라나는 다른 네트워크 대비 엄청나게 빠른 속도로 사용자를 유치하고 있다""며 ""솔라나의 높은 사용자 참여도 및 거래량은 투기적 밈코인 활동에서 발생하는 상당한 수익과, 이를 받쳐주는 저비용, 고처리량 강점을 반영하는 것""이라고 설명했다. 반에크 최근 데이터에 따르면 솔라나 수익의 약 14.2%가 워시트레이딩에서 발생하는 것으로 알려졌다. 반면 이더리움은 전체 수익의 약 2%다.",0,2024.11.22
"




▲ 이더리움(ETH)     ©코인리더스










 
유명 암호화폐 애널리스트 벤자민 코웬(Benjamin Cowen)은 이더리움(ETH)이 최종 항복(capitulation) 단계에 진입할 가능성이 높다고 전망했다.
 
11월 4일(현지시간) 암호화폐 전문매체 데일리호들에 따르면, 새로운 전략 세션에서 암호화폐 트레이더 벤자민 코웬은 819,000명의 유튜브 구독자에게 4분기 중 이더리움이 바닥을 치는 패턴을 바탕으로 이더리움이 로그 추세선까지 떨어질 것으로 예상하며, 잠재적으로 1,000달러까지 하락할 수 있다고 말했다.
 
코웬은 ""2019년과 유사하게 올해 이더리움은 새로운 고점을 찍기에는 힘이 부족하다""며, ""현재 21주 EMA(지수 이동평균선)에서 지속적으로 저항을 받고 있으며, 이는 2019년 중순에 이더리움이 대규모 조정에 직면하기 직전의 모습과 비슷하다""고 설명했다.
 
이날 현재 이더리움은 2,465달러에 거래 중으로, 지난 일주일 동안 2.5% 하락했다.





",-1,2024.11.22
"리플의 XRP 코인 가격이 10달러까지 상승할 수 있다는 전망이 제기됐다. 전문가들은 리플의 에스크로 지분 감소와 함께 XRP에 대한 기관 투자자들의 관심 증가가 큰 호재로 작용할 수 있다고 분석했다.11월 4일(현지시간) 암호화폐 전문매체 코인게이프에 따르면, 유명 암호화폐 인플루언서이자 분석가인 ‘비트보이(BitBoy)’는 최근 팟캐스트에서 XRP 가격이 10달러까지 상승할 가능성을 제시했다. 그는 리플과 미 증권거래위원회(SEC) 간의 소송이 더 이상 XRP의 가격 경로에 큰 영향을 미치지 않는다며, 규제 명확성이 XRP의 상승 동력으로 작용할 것이라고 강조했다.또한 비트보이는 XRP가 장기적으로 이더리움(ETH)을 뛰어넘을 가능성도 있다고 언급하며, 2025년까지 16~22달러의 가격 범위를 제시했다. 이와 함께 XRP가 “기관의 선택된 차량”으로 자리 잡고 있다고 평가하며, 투자자들이 XRP의 잠재력에 대한 신뢰를 점점 높이고 있다고 밝혔다.한편 코인게이프에 따르면 프로-XRP 변호사인 빌 모건(Bill Morgan)은 리플의 에스크로 보유량이 2020년 55%에서 현재 39% 이하로 감소했다고 밝혀 투자자들 사이에서 긍정적인 반응을 얻고 있다. 이는 과거 SEC가 리플의 에스크로가 XRP 가격을 인위적으로 지지한다고 주장한 점에 대한 반박으로, 모건은 이를 오해로 본다고 설명했다.모건은 리플의 에스크로 감소가 책임 있는 자산 관리의 일환이라며, 투자자들의 불안을 해소할 수 있을 것이라고 덧붙였다. 리플의 CEO 브래드 갈링하우스도 최근 기관 관심의 증가와 XRP ETF 신청 움직임에 대해 긍정적인 평가를 내놓으며 시장의 긍정적 분위기를 이끌었다.코인마켓캡에 따르면 현재 XRP는 0.50달러대에 거래되고 있다. 최근의 가격 변동성은 미 대선과 연방공개시장위원회(FOMC) 발표를 앞둔 암호화폐 시장 전반의 변동성과 관련이 있는 것으로 보인다. 암호화폐 전문가 이그래그 크립토(EGRAG Crypto)는 XRP가 단기적으로 두 자릿수 상승을 기록할 수 있다고 전망해 추가 상승에 대한 기대감을 높였다.",1,2024.11.22
