news,date,label
"이더리움(Ethereum, ETH)이 3,000달러를 지켜낸 반등을 연출했지만, 시장 내부에서는 여전히 ‘함정일 수 있다’는 경고음이 커지고 있다. 최근 3.5% 반등에도 불구하고 스마트머니의 손절, ETF 자금 이탈, 약화된 기술적 구조가 동시에 이어지면서 반등의 지속 가능성이 시험대에 오른 것이다.11월 16일(현지시간) 암호화폐 전문매체 AMB크립토에 따르면, 이더리움은 극단적 공포가 짙게 깔린 시장 속에서도 3,000달러선에서 반등에 성공했다. 그러나 이 반등은 강한 매수세가 아닌 비트코인(BTC) 지배도 하락과 알트코인 회전매 흐름이 만든 효과에 가깝다는 분석이 제기됐다. 실제 ETH 지배도는 12% 위로 되돌아섰고, ETH/BTC 비율도 72시간 동안 약 3% 반등했다.선물 시장에서도 이더리움으로의 자금 쏠림이 두드러졌다. 바이낸스 ETH/USDT 무기한 선물의 롱 비중은 70%를 넘어섰고, 이더리움 미결제약정(Open Interest)은 72시간 동안 20억달러 증가했다. 같은 기간 비트코인 미결제약정이 2억 8,000만달러 증가하는 데 그친 것과 비교하면 레버리지 이동 속도는 이더리움이 7배 빨랐다. 이 흐름은 단기 반등의 배경을 보여주지만, 구조적 바닥을 형성했다고 보기엔 근거가 부족하다는 지적이다.기술적 측면에서는 경고 신호가 더 뚜렷하다. 이더리움은 10월 이후 단 한 번도 V자 반등을 만들어내지 못했고, 세 번의 낮은 고점과 낮은 저점이 이어지며 하락 구조를 굳혔다. 최근에는 고래가 3,000ETH(약 953만달러)를 바이낸스로 옮기며 약 692만달러 손실을 확정하는 등 스마트머니의 이탈도 확인되고 있다.ETF 흐름 역시 부정적이다. 지난 2주 동안 ETF는 단 이틀만 순유입을 기록했고, 나머지 대부분의 거래일에서 자금이 빠져나가면서 매도 압력이 완화되지 않은 상태다. 3,500달러 지지선이 무너진 데 이어 3,000달러 방어마저 힘을 잃을 경우, 이더리움은 11월 초의 스트레스 패턴을 후반부까지 이어갈 가능성이 크다는 평가가 나온다.결국 이번 반등이 새로운 추세 전환을 알리는 신호인지, 아니면 또 하나의 ‘숏 스퀴즈성 가짜 반등’에 그칠지는 3,000달러 방어 여부와 ETF 자금 흐름 회복이 핵심 변수다.코인마켓캡에 따르면, 보도 시점 현재 ETH는 3,173달러에 거래 중이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,-1
"아서 헤이즈(Arthur Hayes)가 다시 한 번 대규모 알트코인 매도에 나서며 시장의 시선이 쏠리고 있다. 비트멕스(BitMEX) 공동창립자이자 전 최고경영자인 그는 최근 급락장 직후 수백만달러 규모 자산을 잇달아 정리하며 변동성이 극심한 장세에서 가장 공격적인 매도 주체로 부상했다.11월 16일(현지시간) 암호화폐 전문 매체 크립토포테이토에 따르면, 온체인 분석업체 룩온체인(Lookonchain)은 헤이즈가 몇 시간 만에 520ETH, 262만 ENA, 13만 2,730ETHFI를 처분했다고 전했다. 이어 매도는 멈추지 않았고, 그는 82만달러 규모 ETH와 65만 1,000달러 상당 ENA를 추가 매도했다. 또한 48만달러의 LDO, 28만 9,000달러 규모 에이브(Aave, AAVE), 20만 9,000달러의 UNI까지 연달아 팔아치운 것으로 파악됐다.이번 움직임은 시장 전반이 급락한 직후 시점이라는 점에서 더욱 주목된다. 비트코인(Bitcoin, BTC)은 금요일 9만 4,000달러까지 빠지며 6개월 만에 최저치를 기록했고, 이더리움은 3,100달러로 밀렸다. 다만 알트코인이 일제히 타격을 받은 상황에서도 지캐시(Zcash, ZEC)는 뚜렷한 반대 흐름을 보이며 일주일 동안 26%, 한 달 동안 220% 넘게 올랐다. 헤이즈는 최근 X에서 ZEC의 상승을 높이 평가하며 XRP보다 우위에 있다는 식의 언급을 남겼다.헤이즈가 보유 자산을 대거 정리한 사례는 이번이 처음이 아니다. 그는 지난 8월에도 상당한 규모를 매도하며 조정 가능성을 경고했지만, 시장이 곧바로 반등하면서 더 높은 가격에 이더리움을 다시 매수해야 했다. 당시 그는 수익 실현을 더는 하지 않겠다고 농담 섞인 ‘핑키 스웨어(pinky swear)’를 남겼지만, 최근 흐름은 분명히 다시 방향을 튼 모습이다.그의 이번 매도는 단순한 차익 실현이라기보다 변동성 확대 국면에서 포트폴리오 방어 혹은 재편 전략의 일환으로 받아들여지고 있다. 특히 시장이 급락과 개별 종목 강세가 뒤섞인 불안한 흐름을 보이는 가운데, 헤이즈의 선택은 투자자들이 흐름을 판단할 때 주요 참고 지점으로 작용하고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,-1
"비트코인(Bitcoin, BTC)이 다시 10만달러 선 아래로 밀리며 시장 전반에 긴장감이 진하게 번지고 있다. 한 달 동안 12%나 빠진 데다, 같은 기간 암호화폐 시가총액이 7,000억달러 넘게 줄어들면서 투자심리는 사실상 얼어붙었다는 평가가 나온다. 공포·탐욕 지수는 10까지 내려가 극단적 공포 구간으로 떨어졌다.11월 16일(현지시간) 암호화폐 전문 매체 비인크립토에 따르면, 공포·탐욕 지수는 지난달 28에서 일주일 전 20, 하루 전 16으로 연속 하락하며 시장 분위기가 빠르게 굳어지고 있다. 이 지수는 약세장이 시작될 때 자주 나타나는 패턴이긴 하지만, 심리만으로 시장 국면이 결정되지는 않는 만큼 투자자들은 기술적 지표를 함께 살피며 변곡점을 가늠하고 있다.무엇보다 눈에 띄는 대목은 비트코인이 장기 흐름의 기준선으로 불리는 365일 이동평균선을 하회했다는 점이다. 이 선은 현재 약 10만 2,000달러 부근에 자리하고 있는데, 비트코인은 이를 회복하지 못한 채 아래에서 움직이고 있다. 2018년과 2021년의 약세장 역시 이 선이 무너진 뒤 본격화된 전례가 있어, 시장에서는 이번에도 구조적 변화가 시작되는 것 아니냐는 관측이 조심스럽게 제기되고 있다.온체인 지표에서는 아직 국면 전환의 마지막 단계로 보기 어렵다는 분석도 있다. 6~12개월 보유 물량의 아직 소비되지 않은 거래(UTXO) 실현 가격은 약 9만 4,600달러로, 비트코인은 이보다 소폭 높은 수준에서 거래되고 있다. 이 구간 보유자들은 이더리움 현물 ETF 출범 당시 매입한 핵심 투자층으로 꼽히며, 이들이 손실 구간으로 내려앉는 시점부터 시장 체력이 빠르게 약해지는 경향이 있다. 최근 나타난 움직임은 중기 균열이 다시 부상한 신호로 해석된다.기술적 지표에서도 피로감이 뚜렷하다. 시장 평균 상대강도지수(RSI)는 43.09까지 떨어졌고, 주요 자산 상당수가 과매도권에 근접했다. 다만 시장 전체 이동평균 수렴확산 지수(MACD)는 0.02로 소폭 개선됐고, 전체 자산 중 58%가 여전히 양의 모멘텀을 유지하고 있어 전면적인 약세장 전환으로 단정할 단계는 아니라는 의견도 나온다. 과거 완전한 약세장에서는 시장의 90% 이상이 음의 모멘텀으로 기울었다.전반적으로 시장은 아직 확정적 약세장에 들어섰다고 보기는 어렵다. 다만 비트코인이 365일 이동평균선을 한 달 이상 회복하지 못할 경우 위험 구간이 지속될 가능성이 높아질 것으로 보인다. 장기 보유자 매도와 시장 전반의 MACD 전환 여부가 향후 흐름을 가르는 핵심 변수가 될 전망이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,-1
"비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH) 이후 어느 자산이 포트폴리오의 우선순위를 차지해야 하는지에 대해 투자자들의 공감대가 아직 형성되지 않았다는 분석이 제기되면서 주요 알트코인 간 경쟁 구도가 다시 부각되고 있다.11월 16일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 코인베이스 애셋 매니지먼트의 앤서니 바실리(Anthony Bassili) 대표는 투자자들이 가장 우선적으로 고려하는 자산은 비트코인이며, 그다음은 다시 비트코인과 이더리움이라고 밝혔다. 바실리는 솔라나(Solana, SOL)가 그 뒤를 잇는 세 번째 선택지가 될 수 있지만, 시장은 그다음에 어떤 자산을 보유해야 하는지에 대해서는 확신하지 못하고 있다고 설명했다.바실리는 솔라나 이후 엑스알피(XRP)까지의 간격이 매우 넓다고 평가했다. 네 번째 자산의 자리를 누가 차지할지는 아직 결정되지 않았으며, 해당 네트워크나 애플리케이션이 실제 시장에서 제품 적합성을 증명하는지가 핵심 기준이 될 것이라고 말했다.그는 XRP가 실행력 면에서는 긍정적인 성과를 보이고 있지만, 네트워크 속도와 유동성 생태계와의 연계성이 더 뚜렷하게 나타나야 한다고 강조했다. 한편 카나리 캐피털의 XRP ETF는 출시 첫날 거래량이 5,800만달러를 기록하며 2025년 출시된 모든 ETF 가운데 가장 성공적인 데뷔를 기록했다.바실리는 리플(Ripple)의 최근 확장 행보에도 주목했다. 그는 리플이 커스터디 기업 인수, 스테이블코인 오케스트레이션 레이어 확보, 브로커-딜러 인수 등을 통해 생태계 기반을 빠르게 넓히고 있다고 강조했다. 바실리는 XRP가 올바른 방향으로 움직이고 있지만 시장이 이 자산을 상위 4위권으로 받아들일지 여부는 별개의 문제라고 말했다.바실리는 암호화폐 시장이 종종 내러티브와 기대감으로 가격을 형성하지만, 실제 현금 흐름을 확인하기 시작하면 시장의 평가가 급격히 달라질 수 있다고 지적했다. 그는 시장이 자산을 현실적으로 평가하는 국면에 접어들면 가격 구조도 달라질 수 있다고 강조했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,0
"솔라나(Solana)가 2021년 폭등 이후 처음으로 긴 호흡의 상승 흐름을 유지하며 투자자들의 관심을 다시 끌고 있다. 최근 가격이 약 143달러 수준에서 횡보하고 있지만, 이 관성이 단순한 과열이 아니라 장기 보유 중심의 구조적 변화라는 점에서 ‘밀리어네어 메이커(백만장자 제조기)’ 논쟁이 다시 떠오르고 있다.11월 16일(현지시간) 투자 전문매체 더모틀리풀에 따르면, 솔라나는 금리 인하 기조와 달러 약세라는 거시적 환경 덕분에 향후 몇 년간 유리한 조건을 갖추고 있다. 특히 미국 연준이 2024년 말부터 금리를 낮추기 시작하면서 위험자산 선호가 되살아난 데다, 달러지수 하락세가 지속되며 투자자들이 자산 다변화를 서두르고 있다는 분석이다. 금값이 올해 60% 급등했음에도, 최근 5년간 상승률은 123%에 그쳐 같은 기간 8,000% 넘게 급등한 솔라나의 성장성과는 비교가 어렵다.솔라나가 시장에서 돋보이는 이유는 속도와 확장성이라는 기술적 우위다. 솔라나는 초당 6만 5,000건 이상의 거래를 처리할 수 있으며, 이는 초당 약 15건 수준에 머무르는 이더리움(Ethereum)과 비교하면 압도적이다. 자체 기술 ‘프루프 오브 히스토리(Proof of History)’를 기반으로 병목을 줄여 실행 효율을 높였다는 점이 핵심 경쟁력으로 꼽힌다. 이와 같은 구조 덕분에 솔라나는 대규모 디앱(dApp) 프로젝트와 기관 투자자의 관심을 꾸준히 끌어왔다.솔라나 체인은 올해 도널드 트럼프 전 대통령의 ‘오피셜 트럼프(Official Trump)’ 토큰 출시로도 큰 주목을 받았다. 밈코인이 지속적인 성공으로 이어지는 사례는 드물지만, 단기적으로 네트워크 활동을 끌어올려 수수료 수입을 증가시키고 일정 비율의 소각 효과까지 발생시킨다는 점에서 솔라나 생태계엔 긍정적이라는 평가가 나온다.단, 시가총액이 이미 약 790억달러에 달하는 만큼 초기 폭등기와 같은 ‘수천 퍼센트’ 수익률을 기대하기는 어렵다. 그럼에도 시장 확장과 더불어 솔라나의 기술력이 뒷받침된다면 장기적으로 충분한 부(富) 축적이 가능한 자산이라는 점에는 이견이 적다. 여기에 스테이킹 보상도 장기 투자 매력을 더한다. 코인베이스(Coinbase)에 따르면 솔라나의 연간 예상 보상률은 약 4.24%로, 장기 보유자에게 실질 수익을 제공한다.전문가들은 솔라나가 이미 대형 플랫폼으로 성장했음에도 기술 혁신, 네트워크 확장, 스테이킹 수익이라는 세 가지 축을 기반으로 여전히 ‘밀리어네어 메이커’ 후보로 남아 있다고 평가한다. 특히 금리 인하와 규제 명확성 확대는 솔라나의 기관 수요를 더욱 자극할 수 있다는 분석이다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,1
"첫 XRP 현물 ETF 등장 이후 7개 ETF가 연간 72억 달러 유입을 기록할 경우 엑스알피(XRP) 가격이 얼마나 반응할 수 있는지가 시장의 새로운 관심사로 부상하고 있다.11월 15일(현지시간) 가상자산 전문 미디어 더크립토베이직에 따르면, 카나리 캐피털(Canary Capital)의 첫 XRP 현물 ETF인 XRPC는 상장 첫날 5,800만 달러 이상 거래되며 2억 4,500만 달러 순유입을 기록해 강한 출발을 보였다. 블랙록 이더리움 현물 ETF 첫날 기록의 92%에 달하는 성과로, 시장은 XRP ETF의 수요 가능성을 가늠하기 시작했다.이 매체는 그레이스케일, 비트와이즈, 21셰어스, 프랭클린 템플턴 등에서 출시 예정인 여섯 ETF가 XRPC의 절반 수준만 유입해도 첫날 기준 총 7억 3,500만 달러가 들어올 잠재력이 있다고 설명했다. 다만 실제 성과는 발행사별 투자 수요 차이를 따라갈 것으로 전망했다. 이에 따라 모든 ETF가 한 달에 2억 달러씩, 총 7개 ETF 기준 6억 달러가 매월 꾸준히 유입되는 시나리오도 제시됐다.해당 시나리오와 같이 12개월 동안 6억 달러씩 유입될 경우 총 72억 달러가 XRP 시장에 들어가게 된다. 더크립토베이직은 ETF 자금이 현물 시장 유동성에 미치는 강도나 매도 압력 등 외부 변수는 여전히 예측하기 어렵다고 설명했다. 이에 따라 보수적으로 100배 인플로 배수를 적용해 시장가치가 7,200억 달러 증가할 수 있다고 분석했다.현재 XRP의 시가총액 1,370억 달러에 이를 더하면 약 8,570억 달러 규모로 확대된다. 순환 공급량 600억 개 기준 단순 계산 시 XRP 가격은 14.2달러 수준에 도달하는 셈이다. 다만 이더리움의 사례처럼 실제 유입과 가격 간 연동성이 낮아질 가능성이 충분하다는 점도 언급됐다.지난해 11월부터 올해 10월까지 이더리움 현물 ETF는 단 한 달을 제외하고 꾸준히 순유입을 기록하며 총 147억 달러가 들어왔다. 그러나 이 기간 가격은 큰 반응을 보이지 않았다. 더크립토베이직은 XRP ETF도 유입 규모와 가격 흐름이 반드시 일치하지 않을 수 있다고 분석했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,0
"이더리움(Ethereum, ETH) 생태계의 프라이버시 기술이 불과 몇 년 사이 비용 구조를 완전히 뒤집을 만큼 진전하며, 기업 도입 가능성을 눈앞에 두고 있다는 평가가 나왔다.11월 15일(현지시간) 암호화폐 전문 매체 코인텔레그래프에 따르면, 폴 브로디(Paul Brody) EY 글로벌 블록체인 리더이자 엔터프라이즈 이더리움 얼라이언스 의장은 최근 이더리움 기반 프라이버시 기술이 극적으로 효율화됐다고 강조했다. 그는 과거 100달러 수준의 검증 비용이 들었던 영지식증명 기반 툴링이 현재는 0.05달러면 처리되는 수준으로 떨어졌다고 설명했다. EY가 개발한 나이트폴(Nightfall)도 동일한 개선 흐름을 보여주고 있다.브로디는 나이트폴뿐 아니라 아즈텍(Aztec), 코티 네트워크(COTI Network), 미덴(Miden) 등 영지식 기술을 활용하는 프로젝트 전반에서 더 빠른 증명 생성 속도와 더 낮은 가스 소비가 동시에 확인되고 있다는 점을 짚었다. 이러한 변화는 단순 성능 개선을 넘어, 실제 기업들이 대량 트랜잭션을 프라이버시 보호 상태로 처리할 수 있는 환경이 가까워졌음을 뜻한다.그는 특히 향후 18개월에서 24개월 사이 기업 대상의 복잡한 트랜잭션도 충분히 비용 효율적으로 처리할 수 있을 것으로 내다봤다. 브로디는 프라이버시 기술이 허가형 블록체인이 구축해온 폐쇄적 모델을 뛰어넘어, 퍼블릭 블록체인 위에서 더 강력한 보호 수준을 제공하게 될 것이라고 강조했다.다만 브로디는 현재 개발 흐름이 익명성 자체를 지향하지는 않는다고 설명했다. 그는 프라이버시 기술의 목적이 규제를 회피하거나 거래 흔적을 숨기는 데 있지 않으며, 기업 간 경쟁상 민감한 정보의 노출을 최소화하는 수준에서 발전하고 있다고 언급했다. 나이트폴과 아즈텍 등 주요 프로젝트는 이미 테스트 환경에서 가동 중이며, 2026년이 소비자와 기업 모두에게 ‘프라이버시 기술 상용화의 원년’이 될 수 있다고 전망했다.이더리움 공동창업자 비탈릭 부테린(Vitalik Buterin)이 발표한 프라이버시 로드맵과 맞물린 이번 기술 진전은 이더리움 생태계의 차세대 경쟁력이 될 가능성이 크다. 프라이버시와 투명성 사이의 균형점을 찾아가는 흐름이 정착하면, 기업 실사용을 중심으로 이더리움 기반 네트워크의 활용도가 크게 확대될 것으로 보인다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,1
"거센 변동성 속에서도 비트코인(Bitcoin, BTC) 시장의 흐름을 가늠할 핵심 변수로 ‘지배력 상승’이 다시 부각되고 있다는 분석이 나왔다.베테랑 트레이더 벤자민 코웬(Benjamin Cowen)은 11월 15일(현지시간) 자신의 유튜브 채널에 업로드한 영상에서 현재 비트코인의 시장 지배력이 60%에 근접한 수준이라고 짚으며, 장기적 흐름을 고려하면 지배력 상승세가 이어질 가능성이 높다고 진단했다. 코웬은 지난 두 달 가까이 상승이 지속된 만큼 중간 조정이 발생해도 방향성 자체는 꺾이지 않는다고 강조했다.그는 특히 양적긴축 종료 시점이 비트코인 지배력의 중요한 분기점이 될 수 있다고 설명했다. 이전 사이클에서도 지배력은 반감기 이후 한 차례 고점을 만들고, 실제 사이클의 정점은 양적완화가 재개된 시기에 맞물렸다고 회상했다. 이번 사이클 역시 양적긴축 종료가 가까워지는 초기 12월 구간에서 조정이 마무리되고 다시 우상향 흐름이 강화될 수 있다고 내다봤다.또한 코웬은 이더리움과 주요 알트코인이 비트코인 대비 약세를 보이는 패턴이 과거와 유사하게 전개되고 있다고 짚었다. 2016년, 2017년, 2018년, 2019년, 2020년 각각의 12월에 이더리움이 비트코인 대비 저점을 기록한 사례를 제시하며, 올해 역시 같은 흐름이 되풀이될 가능성을 언급했다. 그는 최근 몇 주간 알트코인 반등 논리가 제시됐지만, 큰 흐름에서는 다시 약세로 돌아설 가능성이 크다고 설명했다.코웬은 또 달러 강세가 이어지는 환경에서는 대다수 알트코인이 비트코인 대비 부진해지는 경향이 반복된다고 진단했다. 그는 올해 가을 이후 나타난 달러 반등이 다시 확인되면서, 비트코인 지배력이 상승할 구조적 여건이 무르익고 있다고 분석했다. 반면 단기적으로는 일부 알트코인 대비 비트코인이 숨 고르기를 하는 구간이 있을 수 있으나, 큰 흐름에서는 지배력 확대라는 기존 추세가 유지될 것이라고 말했다.그는 끝으로 비트코인이 새로운 고점을 다시 시도하는 과정에서는 지배력이 더 가파르게 상승하는 흐름이 반복돼 왔고, 만약 비트코인이 조정을 거치며 10만 달러대를 유지하는 흐름을 이어간다 해도 알트코인 대비 강세는 상당 기간 지속될 가능성이 높다고 정리했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,1
"이더리움(Ethereum, ETH)과 카르다노(Cardano, ADA)가 시장 유동성 회복 신호와 맞물리며 중요한 기술적 분기점에 진입했다. 길어진 조정 구간에 지친 투자심리가 서서히 되살아나는 분위기 속에서 두 자산이 다시 중기 흐름을 복원할 수 있을지 관심이 쏠린다.베테랑 트레이더 댄 감바데요(Dan Gambardello)는 11월 15일(현지시간) 자신의 유튜브 채널에 업로드한 영상에서 이더리움이 수년 동안 유지돼온 삼각 수렴 구조의 하단부를 다시 확인하고 있다고 설명했다. 그는 과거 여러 차례 지지 역할을 했던 자리라며, 최근 변동성이 다소 커졌지만 시장이 방향을 잡기 시작하는 초입에서 흔히 나타나는 패턴이라고 평가했다. 특히 단기 흐름만 놓고 보기에는 약해 보일 수 있지만 중기 축은 여전히 유지되고 있다는 점을 짚었다.감바데요는 기술적 모멘텀의 미묘한 변화에도 주목했다. 그는 최근 과매도 해소 흐름이 나타나며 모멘텀 지표가 저점 대비 고개를 들기 시작했다고 전했다. 아직 뚜렷한 반전이라고 단정할 단계는 아니지만, 투자자들이 시장의 진폭보다 ‘방향’을 보기 시작하는 모습이라는 해석이다. 그는 이더리움이 일상적인 단기 변동에 흔들리기보다는 중기 지점에서 반응할 가능성이 더 높다고 봤다.카르다노의 흐름도 비슷한 맥락에서 분석했다. 감바데요는 제조업 구매관리자지수(PMI) 흐름이 장기간 시장과 동조해온 점을 언급하며, 최근까지 이어진 경기 수축 국면이 카르다노 가격 구조에도 그대로 반영돼 왔다고 설명했다. 그는 추세선을 따라 움직여온 패턴이 이번에도 유효한 상태라며, 경기 확장 신호가 뚜렷해지는 시점에는 카르다노의 추세 복원이 더 탄력을 받을 수 있다고 전망했다.그는 두 자산 모두 구조적 추세선을 지켜내고 있다는 점을 강조했다. 감바데요는 “장기 조정기에도 핵심 지지선이 흔들리지 않는 경우, 확장 사이클에서 되돌림 폭이 더 크게 나타나는 경우가 많다”고 설명했다. 시장이 억눌렸던 기간이 길수록 유동성 반전이 나올 때 움직임이 커진다는 특성을 다시 상기시킨 셈이다.감바데요는 두 자산이 지금 ‘확장 전 정지 구간’에 머물러 있다고 표현했다. 그는 이더리움과 카르다노가 모두 기술적 추세선, 경기 사이클, 투자 심리가 맞물리는 자리에 서 있다며, 향후 유동성 회복 속도가 본격화되면 두 자산의 흐름이 시장 내에서 다시 존재감을 드러낼 수 있다고 내다봤다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,1
"솔라나(Solana, SOL)가 대형 금융사의 신뢰와 개발자 생태계 확장이라는 강한 펀더멘털을 갖추고 있음에도 가격 부진에서 벗어나지 못하고 있다는 점이 시장의 가장 큰 의문으로 부상하고 있다.암호화폐 전문 유튜브 채널 코인뷰로(Coin Bureau) 공동 진행자 루이스 라스킨(Louis Raskin)은 11월 15일(현지시간) 업로드된 영상에서 솔라나가 최근 몇 주 동안 극심한 가격 조정을 거치며 164달러 수준까지 내려왔고, 주간 5% 하락과 월간 12% 하락을 기록해 연초 상승분을 모두 반납한 상황이라고 설명했다. 반면 비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)은 여전히 연간 40% 이상 상승한 상태로, 상대적인 부진이 더욱 부각되고 있다고 말했다.그는 특히 지난 10월 말 출범한 미국 솔라나 현물 ETF가 10일 연속 순유입을 기록하며 3억 4,200만달러 규모의 기관 자금이 들어왔음에도 가격이 하락세를 보인 점을 핵심 역설로 지목했다. 같은 기간 비트코인 현물 ETF에서 17억달러가 빠져나간 것과 대조적이라는 점에서, 라스킨은 펀더멘털과 가격 흐름이 극명하게 엇갈리고 있다고 분석했다.라스킨은 솔라나의 부진 원인으로 밈코인 열풍 종료를 첫 번째 요인으로 꼽았다. 2025년 1월 정점을 찍었던 네트워크 수익은 93% 감소했고, 최근 한 달 거래 수수료도 83% 줄었다. 탈중앙화 거래소 거래량은 360억달러에서 10억달러 이하로 급감하면서 온체인 수익성이 빠르게 둔화됐다는 설명이다. 그는 여기에 솔라나 네트워크의 최근 60일 거래 실패율이 20%에서 45%까지 출렁였다는 점을 지적하며, 네트워크가 고부하 상황에서 여전히 취약함을 드러내고 있다고 정리했다.반면 장기적 관점에서는 강력한 변화가 진행되고 있다고 강조했다. 라스킨은 솔라나가 올해 말 테스트넷 공개를 앞둔 알펜글로우(Alpenglow) 업그레이드를 통해 거래 확정 시간이 12초에서 100~150밀리초로 단축될 예정이며, 이론적 처리 속도도 9만건 이상으로 확대된다고 전했다. 그는 특히 점프 크립토가 개발 중인 파이어댄서(Firedancer)가 두 번째 독립 클라이언트로 투입되면 단일 장애 지점을 해소해 네트워크 안정성이 크게 강화될 것이라고 평가했다.라스킨은 마지막으로 블랙록(BlackRock), 프랭클린 템플턴(Franklin Templeton), 웨스턴유니온(Western Union) 등이 참여한 실물자산 토큰화와 스테이블 코인 기반 글로벌 결제망 구축이 솔라나의 기관 채택 흐름을 뚜렷하게 만들고 있다고 정리했다. 그는 이러한 기술 업그레이드와 실사용 기반 확대가 솔라나의 장기 성장 엔진을 강화하고 있지만, 단기적으로는 FTX 물량 분배, 기업 보유량 조정, ETF 유입 둔화 등 매도 요인을 시장이 소화하는 과정이 이어지고 있다고 설명했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",2025.11.16,-1
