news,label,date
"데리비트에 따르면 이번주 금요일(현지시간) 18억달러 상당 비트코인 옵션이 만기도래한다. 같은날 11억달러 상당 이더리움 옵션도 만기도래한다. 풋콜비율(Put/call ratio)은 0.64로 맥스페인(max pain, 가장 많은 옵션 매수자가 프리미엄을 잃는 가격대)는 41,000달러다.",0,2022.05.23
"글로벌 헤지펀드 스카이브릿지캐피탈이 미래에는 펀드 대부분을 디지털자산에 투자할 전망이다.  25일(현지시간) 블룸버그 통신에 따르면, 스카이브릿지캐피탈 CEO 앤서니 스카라무치는 최근 한 인터뷰에서 ""스카이브릿지캐피탈이 운용 중인 약 35억달러 규모의 자산 중 거의 절반을 비트코인, 알고랜드, 이더리움, 암호화폐 관련주 등 암호화폐 및 암호화폐 관련 자산에 투자하고 있다""고 밝혔다. 그는 ""암호화폐 관련 투자는 스카이브릿지 자산을 100억달러까지 증식하는데 도움을 줄 것이라 기대한다. 향후 스카이브릿지 펀드의 대부분을 디지털 자산이 차지할 것""이라며 ""우리는 암호화폐 시장이 가진 기회를 매우 강하게 느끼며, 선도적인 암호화폐 자산운용사 및 어드바이저로 거듭나려 노력 중""이라 설명했다.앞서 코인데스크는 미국 증권거래위원회(SEC)가 공개한 자료를 인용, 스카이브릿지 캐피털이 비트코인 채굴 투자를 위해 700만 달러 규모의 펀드를 조성했다고 보도한 바 있다. 펀드의 공식 명칭은 스카이브릿지 BTC 마이닝 LP(SkyBridge BTC Mining LP)다. 이와 관련해 업계 관계자는 ""해당 펀드는 북미 비트코인 채굴 기업 제네시스 디지털(Genesis Digital)에 투자하기 위해 만들어진 것""이라고 전했다. 지난해 제네시스 디지털은 4억3100만달러 규모의 투자를 유치했다. 당시 라운드에 스카이브릿지도 참여했다한편, 후오비 글로벌 자회사인 홍콩 상장사 후오비 테크놀러지(Huobi Technology Holdings Limited)는 이날 공식 채널을 통해 전략적 투자 및 M&A 전담 부문인 '후오비테크 캐피탈'을 출범한다고 발표했다. 후오비테크 캐피탈은 향후 웹3, 디파이, 메타버스 등 블록체인 산업 분야 내 투자 기회를 모색한다는 설명이다.",1,2022.05.23
"상위 100개 이더리움 고래 지갑이 지난 24시간 동안 가장 많이 구매한 토큰은 다음과 같다. 스테이블코인은 제외.1. WOO $60,9662. ETH $17,9093. GALA $6,9964. SHIB $5,1605. APE $4,2936. FTM $4,0297. KNC $3,6158. ELF $2,372",0,2022.05.23
"블록체인 분석 플랫폼 난센(Nansen)이 최근 발표한 분기별 분석 보고서에 따르면 지난 1분기 암호화폐 시장 액티비티 지수가 지난해 1분기에 비해 줄어들었다고 크립토포테이토가 보도했다. 그러나 이 기간 폴리곤(MATIC), BNB체인, 아발란체(AVAX)는 안정적인 성장을 보였고, 특히 아발란체 트랜잭션이 지속적으로 증가하면서 전 분기에 비해 크게 성장한 것으로 분석됐다. 보고서는 ""폴리곤의 1분기 가스비가 급등했는데, 폴리곤 기반 블록체인 게임 선플라워 파머스의 영향이다. BNB 체인 네트워크 일일 총 트랜잭션은 이더리움의 약 3~5배로 추정된다""고 진단했다.",0,2022.05.23
"지난주(4/18-4/24) 이더리움(ETH) 생태계 주요 소식은 다음과 같다.1. 이더리움 재단 ""13억 달러 상당 암호화폐 보유...99.1% ETH""2. 이더리움 레이어2 옵티미즘, 토큰 OP 출시 가능성3. 갤럭시디지털 애널리스트 ""이더리움, 4월 29일까지 난이도 폭탄 도입 일정 결정해야""4. 컨센시스 수석 엔지니어 ""제2차 이더리움 섀도우포크, 순조롭게 진행""5. 비탈릭 부테린 ""이더리움 내 개인적 영향력 줄고 있다""6. 컨센시스 ""이더리움 PoS 전환 후 미래 웹3 기준 될 것""7. 리도 파이낸스, 프로토콜 길드에 200만 LDO 제공 계획8. 이더리움 컨센서스 레이어 스테이킹 물량 29%, 리도 통해 스테이킹 중9. 메이커다오, 스타크넷 연동 지원 예정...멀티체인 생태계 확장10. 코인베이스, 자체 NFT 마켓플레이스 베타 버전 출시11. 웹3 벤처 스튜디오 디센트 랩스, 1000만 달러 규모 투자 유치",0,2022.05.23
"더인포메이션에 따르면 BAYC의 NFT 테마 레스토랑 보어드앤헝그리(Bored & Hungry)가 최근 미국 캘리포니아 롱비치에서 처음으로 문을 열었다. 보어드앤헝그리는 팝업스토어로 90일 간 운영되며, 매장에서는 에이프코인(APE)과 이더리움(ETH) 결제가 가능하다. 메타마스크 월렛을 QR코드로 스캔해 BAYC, MAYC NFT나 APE를 보유하고 있는 고객에는 콤보 메뉴가 제공되는 등의 혜택이 주어진다.",1,2022.05.23
"블룸버그 통신에 따르면, 미국 유명 헤지펀드 스카이브릿지캐피탈 CEO 앤서니 스카라무치가 최근 한 인터뷰에서 ""스카이브릿지캐피탈이 운용 중인 약 35억 달러 규모의 자산 중 거의 절반을 비트코인, 알고랜드, 이더리움, 암호화폐 관련주 등 암호화폐 및 암호화폐 관련 자산에 투자하고 있다""고 밝혔다. 이와 관련 그는 ""암호화폐에 대한 투자는 스카이브릿지 자산을 100억 달러까지 증식시키는 데 도움을 줄 것이라고 기대하고 있다. 향후 스카이브릿지 펀드의 대부분을 디지털 자산이 차지할 것""이라며 ""우리는 암호화폐 시장이 가진 기회를 매우 강하게 느끼고 있으며, 선도적인 암호화폐 자산운용사 및 어드바이저로 거듭나기 위해 노력 중""이라고 설명했다.",1,2022.05.23
"도지코인 공동 창시자 시베토시 나카모토(Shibetoshi Nakamoto, 빌리 마커스)가 트위터를 통해 ""도지코인의 유틸리티를 높이는 사례들은 1: 도지코인을 받는 사업체들, 2: 도지코인을 팁 화폐로 사용, 3: 도지코인/이더리움 브릿지""라고 말한 가운데, 일론 머스크가 ""1번은 확실히 필요하며, 2번은 있다면 좋고, 3번은 필요 없다""고 답했다.",0,2022.05.23
"1. 그레이스케일, SEC에 현물 ETF 승인 근거 논리 전달..테우크리움 사례 주목2. 외신 ""독일 1위 암호화폐 친화 국가 비결은 장기 시세 차익 면세 정책"" 3. 네덜란드 중앙은행 ""암호화폐 시장, 글로벌 금융 안정성 위협""4. 금감원, 가상자산 스테이킹 서비스 실태 조사 착수5. 마이크로스트레티지 CEO ""비트코인 매도한 적 없어..SEC에 보고해야""6. 세계적 로펌 디처트 파트너 ""비트코인, 충분히 성숙한 자산""7. 분석 ""개인 투자자 BTC 투자 관심 감소 추세 지속""..구글 검색 분석8. 도지코인 개발자, 스타링크 위성 네트워크 통한 첫 도지 거래 완료9. 아크인베스트, 4월 들어 GBTC 11.2만주 매각10. 아크인베스트, 지난주 코인베이스 16만 주 매입11. 반에크 ETF 총괄 ""미국 첫 BTC 현물 ETF 출시 위해 전력 다한다""12. 블룸버그 ""런던, 암호화폐 관련 인기 구직 시장으로 자리매김""13. 이더리움 개발자 ""2차 쉐도우 포크 순항 中""14. 설문조사 ""미국인 4명 중 1명, 메타버스 내 가상 토지 구매 의향""15. 로닌 네트워크 해커, 새로운 주소로 33,568 ETH 이체16. 더샌드박스, 350 ETH에 NFT 문버드 #2642 매입17. BAYC 1주년 이벤트에 아더사이드 디스코드 서비스 일시 마비18. 美 채굴기업 콤파스마이닝, 러시아에서 3000만 달러 상당 채굴 장비 매각..규제 우회19. 전망 ""2027년 비트코인 ATM 시장, 3700억 달러 규모로 성장""20. 지난주, CME 비트코인 선물 포지션 소폭 증가21. 멕시코 중앙은행 ""디지털 페소 개발, 3년 내로 완료""22. 분석 ""트론 네트워크에 가짜 USDT 유통""23. 코인베이스 개발자, ENS와 협력해 디앱 오프체인 배포 지원 예정24. 라울 비전 CEO ""주식 시장 폭락하면, 암호화폐 시장 여파 클 것"" 25. 카이버스왑, 150만 달러 규모 비트토렌트 체인 유동성 채굴 인센티브 출범16. 에잇비트미 시리즈 NFT 바닥가 650% 상승..2.4 ETH17. 지난 1~3월 NFT 관련 상표권 신청, 2021년 전체 신청 수 추월18. BAYC 시총 40억 달러 돌파19. 러시아에 대형 비트코인 조형물 등장20. 말레이시아 경찰, 비트코인 채굴 장비 1773대 폐기21. 크립토닷컴, MIT 디지털 자산 연구 플랜에 4년 간 보조금 제공22. 가넷 COO 마유르 굽타, 크라켄 합류23. 코인데스크 ""3대 스테이블 코인 테라USD, 리워드 커질수록 리스크 커져"" 지적24. 스테픈, 지난 24시간 신규 운동화 4699쌍 생성25. BendDAO, MAYC 1위 홀더·BAYC 5위 홀더 등극",0,2022.05.23
"아디다스 오리지널이 공식 트위터를 통해 ""오는 28일 자체 발행 NFT 컬렉션 아디다스 인투더메타버스(Into The Metaverse, 이하 ITM) 보유자 대상 실물 제품 주문(claim) 기능을 오픈할 예정""이라며 ""주문에는 이더리움 가스비 외에는 비용이 들지 않는다""고 밝혔다.",1,2022.05.23
