news,label,date
"이더리움(ETH)의 레이어1 경쟁자인 솔라나(SOL)는 코인마켓캡 기준으로 지난 24시간 동안 가격이 14% 급등하며 23.17달러까지 치솟았다.이같은 가격 급등으로 솔라나는 도지코인(DOGE)을 제치고 시가총액 7위를 차지했다.SOL는 지난 7일간 18.12% 상승했고, 9월 중순 이후 25% 이상의 상승세로 강력한 랠리를 보였다.1일(현지시간) 암호화폐 전문매체 코인게이프는 ""SOL 가격 모멘텀은 솔라나 생태계 내에서 일어나는 주요 개발을 배경으로 한다""고 진단했다.솔라나는 지난 8월 X(구 트위터)를 통해 자체 개발 암호화폐 결제 프로토콜 솔라나페이가 캐나다계 다국적 전자상거래 업체 쇼피파이(Shopify)와 파트너십을 체결했다고 밝혔다.이에 따라 쇼피파이 이용자는 솔라나페이를 통해 올해 말까지 거래 수수료 없이 웹3 결제 서비스를 이용할 수 있다고 솔라나는 설명했다.결제 옵션으로는 USDC가 제공된다.한편 코인게이프는 ""SOL 가격이 현재 수준을 넘어서면 32달러까지 급등할 수 있다. 하지만 하락세로 돌아서면 16달러까지 떨어질 수 있다""고 분석했다.",1,2023.10.25
"암호화폐 전문 벤처 투자사 패러다임(Paradigm)의 최고기술책임자(CTO) 조르지오 콘스탄토풀로스(Georgios Konstantopoulos)가 X(구 트위터)를 통해 ""러스트(Rust) 언어 기반 이더리움 실행 레이어 레스(Reth)에 이더리움(ETH) 데브넷9과 홀스카이(Holesky) 테스트넷이 적용됐으며 아무 문제 없이 운영되고 있다""고 전했다. ETH 데브넷9, 홀스카이 테스트넷은 각각 지난 27일·28일 출시됐다. 팀 베이코 이더리움(ETH) 코어 개발자는 해당 글을 재게시했다.",0,2023.10.25
"비탈릭 부테린 이더리움(ETH) 창시자가 개인 블로그를 통해 ""ETH가 프로토콜에서 캡슐화(특정 기능을 함축하는 것)하면 소프트웨어의 비대함을 피할 수 있으며 중앙 집중화를 피할 수 있지만, 지나친 캡슐화는 프로토콜의 복잡성을 늘리고 사용자 수요를 예측할 수 없어 비생산적""이라고 밝혔다. 그는 ""리퀴드 스테이킹, zkEVM 등 개별 프로토콜들은 캡슐화로 탈중앙화와 유동성 스테이킹을 더 쉽게 만들 수 있다. 사용자 요구와 아이디어 구현에 따라 캡슐화 효율성은 계속 진화할 것""이라고 덧붙였다.",0,2023.10.25
"엠버CN에 따르면 특정 이더리움(ETH) 고래 주소가 30일 18시경 8,679 ETH(1,455만 달러 상당)를 바이낸스에서 출금했다. 엠버CN은 ""해당 주소는 29일 오후 암호화폐 대출 프로토콜 스파크에 28,534 stETH를 예치하고 1,867만 DAI를 대출했으며, 이를 USDC로 전환해 바이낸스에 입금했다""고 설명했다.",0,2023.10.25
"코인텔레그래프가 암호화폐 온체인 추적 플랫폼 스팟온체인 데이터를 인용해 ""이더리움(ETH) 선물 ETF의 미국 출시를 앞두고 FTX 해커 추정 주소(0x329로 시작)에서 활발한 움직임을 보이고 있다""고 전했다. 해당 주소는 30일 신규 월렛으로 2,500 ETH를 이체했으며, 이는 FTX 파산 직후 벌어진 해킹 이후 처음 포착된 움직임이다. 코인텔레그래프는 ""ETH 가격은 오는 10월 2일 미국 증권거래위원회(SEC)의 선물 ETF 심사 결과에 따라 강세 흐름에 접어들 수 있다""고 설명했다.",0,2023.10.25
"암호화폐 전문 미디어 데일리호들에 따르면, 피델리티 인베스트먼트의 암호화폐 부문 자회사 피델리티디지털애셋의 리서치 총괄 크리스 카이퍼(Chris Kuiper)가 최근 뱅크리스와의 인터뷰에서 ""기관 투자자 입장에서 이더리움(ETH) 중심의 투자 이론이 비트코인(BTC) 투자보다 이해하기 쉬운 개념""이라고 말했다. 그는 ""비트코인을 진짜 이해하기 위해서는 정치, 철학, 게임 이론, 경제 및 기타 개념 등을 파악하고 있어야 하지만, 이더리움은 보다 간단한 지표와 현금 흐름 데이터를 제공한다. 전통 투자자들은 특정 모델을 통해 투자 성공의 확률을 파악하려 한다. 이더리움 경제 생태계는 비트코인 보다 명확한 투자 전략과 가격 분석 모델 구축이 가능하다""고 설명했다.※코툰(코인 웹툰)은 코인리더스의 암호화폐 만평이다. 만평 화가는 김진호이다. 김 화백은 20여년 간 인천일보 충청일보 영남일보 경남매일 등에서 시사만평을 그려 왔으며 시사만평을 2000년 초기부터 완전 디지털 방식으로 작업해 파일화 해온 경력이 눈에 띈다. 현재는 파이낸셜투데이 등 다수 인터넷 매체에 만평을 공급하고 있으며 mbn, 채널A에 삽화작가로 활동 중이다.",0,2023.10.25
"자산운용사 반에크가 이더리움 전략 ETF의 10%를 더 프로토콜 길드에 기부할 계획이라고 밝혔다. 기부는 10년 이상 지속한다는 방침이다. 더 프로토콜 길드는 152개 이더리움 핵심 프로토콜 기여자들의 모임이다. 반에크는 이와 관련해 ""이더리움 기여자들의 노력으로 이익을 얻게 된다면, 이를 그들에게 돌려주는 것이 당연하다""라고 밝혔다. 반에크는 현재 ETH 선물 ETF 상품 론칭을 준비하고 있다.",1,2023.10.25
"듄애널리틱스 데이터에 따르면 Zk 롤업 기반 이더리움 레이어2 네트워크 스타크넷(STRK) 브릿징 TVL이 616,173 ETH(약 $10.2억)에 도달했다. 옵티미즘(OP) 브릿징 TVL 614,706 ETH를 넘어선 수치이다. 스타크넷 브릿지 사용자 수는 약 103만8000명으로 옵티미즘(33만3000명)보다 많다. 다른 L2의 경우 현재 아비트럼(ARB) 브릿지 TVL은 2,918,833 ETH이고 베이스는 201,994 ETH이다.",1,2023.10.25
더블록에 따르면 이더리움(ETH) 레이어2 네트워크 아비트럼(ARB) 재단이 이더리움 프로토콜 스튜디오인 프랙톤벤처스(Fracton Ventures)와 파트너십을 맺고 아비트럼 재팬을 출시할 예정이다. 아비트럼 기술 채택 촉진과 생태계 구축 및 교육 콘텐츠 생성에 중점을 둔다는 설명이다.,1,2023.10.25
"이더리움(ETH) 레이어2 네트워크 아비트럼(ARB)이 공식 X(구 트위터)를 통해 ""아비트럼 재단은 매달 DAO 트레저리 토큰을 예산 지갑(Administrative Budget Wallet)에서 커스터디 지갑으로 옮길 예정이다. 트랜잭션 링크를 공유할 것이며, 이번 달(9월)에 우리는 2500만 ARB(약 $2257만)를 멀티시그로 전송했다""고 전했다.",0,2023.10.25
