news,label,date
"더구루에 따르면 위메이드와 GS그룹이 블록체인 데이터 분석 플랫폼 블록포어(Blockpour)에 투자했다. 이외에 케스트렐 0x1, 알고랜드 파운데이션, 수프라 오라클 등도 참여한 이번 시드 투자 라운드에서 블록포어는 330만달러를 조달했다. 블록포어는 지원되는 모든 네트워크에서 제공되는 디파이 애플리케이션의 메트릭을 하나의 대시보드로 집계해 유저가 다양한 가격·유동성 정보를 획득할 수 있게 해 투자 기회를 발견할 수 있도록 지원한다. 블록포어는 현재 이더리움, 팬텀, 아발란체, 폴리곤 등의 블록체인 네트워크를 지원하고 있다.",1,2022.07.06
"33.7만 명의 트위터 팔로워를 보유하고 있는 익명의 암호화폐 애널리스트 카포(il Capo Of Crypto)가 시가총액 2위 암호화폐 이더리움(Ethereum, ETH)의 급락 가능성을 제기했다.9일(현지시간) 암호화폐 전문매체 데일리호들에 따르면, 지난달 비트코인(Bitcoin, BTC) 30,000달러 붕괴를 예측했던 카포는 ""이더리움 1,700달러 지지선은 견고한만큼 붕괴 시 '카피출레이션'(Capitulation, 투자자들이 모든 희망을 버리고 투매에 나서는 것)이 시작될 수 있다. 급락이 발생하면 최대 1,000달러 선까지 빠질 수 있다""고 분석했다. 지난주 ETH 1,700달러 지지선은 총 다섯 차례 테스트 됐으며, 지속적인 지지 테스트를 버티지 못하고 붕괴가 예상된다는 게 카포의 진단이다. 그는 또 ""박스권 상단을 돌파하지 못하면 더 낮은 가격을 노리는 시장 참가자들의 매도 압력이 커진다""면서 ""비트코인 또한 30% 내린 21,000~23,000달러까지 하락할 수 있다""고 덧붙였다.앞서 2018년 암호화폐 약세장을 예견한 미국의 베테랑 암호화폐 트레이더 피터 브란트(Peter Brandt)도 트위터에서 ""이더리움이 기술적으로 '디센딩 트라이앵글'(하락 삼각수렴) 패턴이 완성된다면 이달 말까지 ETH 가격은 29% 하락한 1,268달러까지 떨어질 수 있다""고 진단했다.반면 암호화폐 전문매체 코인텔레그래프에 따르면 코인마켓캡(CMC) 커뮤니티가 6월 30일 이더리움(ETH) 가격을 3,131달러로 전망했다. 해당 가격 예측에 참여한 커뮤니티 구성원은 현재 1만 5,466명이다. 이 예측과 별도로 약 8,500명의 구성원이 ETH 메인넷이 지분증명(PoS) 전환(통합) 직전 7월 31일까지 2981.27달러를 기록할 것이라고 전망했다. CMC 커뮤니티가 예측한 지난해 ETH 가격 종가 예측 정확도는 88.4%다.  한편 CNBC 매드머니 진행자 짐 크레이머(Jim Cramer)는 최근 인터뷰에서 ""암호화폐의 장기적 가치는 시간이 갈수록 상용화 가능성이 큰 탈중앙화된 개인 간(P2P) 통화라는 점""이라며 ""이중에서도 가장 합법적으로 보이는 비트코인과 이더리움을 추천한다""고 말했다. 앞서 그는 자신이 이더리움을 보유 중이라고 밝히며, 향후 이더리움 가격이 35% 상승할 것이라고 전망한 바 있다.한국시간 10일 오전 7시 10분 코인마켓캡 기준 이더리움 가격은 1,795달러를 기록 중이다.",-1,2022.07.06
"데일리호들에 따르면, 유명 암호화폐 애널리스트 카포가 ""이더리움 1,700 달러 지지선은 견고한만큼 붕괴 시 카피출레이션(투자자들이 모든 희망을 버리고 투매에 나서는 것)이 시작될 수 있다. 급락이 발생하면 최대 1,000 달러선까지 빠질 수 있다""고 분석했다. 지난주 ETH 1,700 달러 지지선은 총 다섯 차례 테스트됐으며, 지속적인 지지 테스트를 버티지 못하고 붕괴가 예상된다는 게 카포의 진단이다. 그는 또 ""박스권 상단을 돌파하지 못하면 더 낮은 가격을 노리는 시장 참가자들의 매도 압력이 커진다""면서 ""BTC 또한 30% 내린 21,000~23,000 달러까지 하락할 수 있다""고 덧붙였다.",-1,2022.07.06
"암호화폐 전문 미디어 코인텔레그래프에 따르면, 이더리움(ETH) 레이어2 확장 솔루션 폴리곤(MATIC)이 최근 에어비앤비 출신 인사담당(HR) 이사 부미카 스리바스타바(Bhumika Srivastava)를 영입했다고 발표했다. 에어비앤비에서 지난 5년간 HR 책임자로 역임한 바 있는 스리바스타바는 어도비, 야후, 테스코 PLC, 스냅딜 등에서 임원 생활을 한 바 있다. 이와 관련 그는 ""스타트업은 단기적인 성과와 동기가 반드시 필요하다. 그렇기 때문에 기업은 직원들의 성과에 대해 비용을 지불해야 하며, 그들에게 단기 보상을 주어주는 것이 중요하다고 생각한다""고 말했다. 코인마켓캡 기준 MATIC은 현재 0.81% 오른 0.6236 달러에 거래되고 있다.",1,2022.07.06
"더블록에 따르면, 이더리움 프라이버시 보호 솔루션 아즈텍(Aztec)이 레이어2 네트워크 롤업 솔루션을 커넥트(Connect) 버전으로 업데이트했다. 커넥트는 옵티미즘, 아비트럼, 스타크웨어 등을 대체할 수 있는 프라이버시 솔루션을 목표로 한다. 리도(Lido), 에이브(Aave), 컴파운드(Compound), 리본(Ribbon), 유니스왑(Uniswap) 등 디파이 앱이 곧 브릿지를 통해 아즈텍에서 서비스를 출시할 예정이다.",1,2022.07.06
"암호화폐 전문 미디어 코인데스크에 따르면, 블록체인 기반 판타지 MMORPG 게임 프로젝트 타츠미코(Tatsumeeko)가 최근 진행한 시드라운드에서 760만 달러의 투자를 유치한 것으로 나타났다. 타츠미코의 이번 시드라운드는 디파이언스캐피탈, 델파이벤처스, 비트크래프트벤처스 등의 주도 하에 바이낸스 랩스, 애니모카브랜드 등이 참여한 것으로 전해졌다. 조달한 투자금은 향후 이더리움(ETH), 솔라나(SOL) 체인 기반 블록체인 게임 개발에 사용될 예정이다.",1,2022.07.06
"이더리움(Ethereum) 확장 솔루션 폴리곤(Polygon)의 고유 자산 MATIC은 5일(한국시간) 오후 9시 35분 현재 코인마켓캡 기준 0.621달러를 기록 중이다. 이는 24시간 전 대비 2.13% 상승한 수치다. 시가총액은 약 49.4억 달러로, 현재 시총 18위에 위치해 있다. ATH코인인덱스에 따르면 MATIC의 사상최고가는 2.92달러이다.한편 암호화폐 전문매체 유투데이가 암호화폐 마켓 데이터 분석 업체 샌티멘트(Santiment)의 데이터를 인용 ""10만~100만 MATIC을 보유하고 있는 고래(큰손 투자자) 주소들은 5월 15일 이후 2,000만 MATIC 이상을 추가 매수했다""고 전했다. 유투데이는 ""고래들의 MATIC 매집은 최근 약세에 따른 가격 하락에 반응하는 것일 수 있으며, 할인된 가격에 토큰을 모으고자 하는 심리가 반영됐을 수 있다""고 해석했다. 또 암호화폐 고래 세력의 거래 데이터 제공 플랫폼 웨일스탯츠(WhaleStats) 데이터에 따르면 MATIC은 지난 24시간 동안 상위 500위 ETH 고래의 거래량에서 상위 10위 안에 들었다. 웨일스탯츠에 따르면 상위 2,000위 ETH 고래는 118,390,533 MATIC을 보유하고 있다.",1,2022.07.06
"이더리움 테스트넷 롭스텐이 지분증명(PoS)로 전환하기 위한 주요 단계 중 하나인 '통합'(merge, PoS 기반 비콘체인과의 통합)'을 완료했다. 롭스텐 네트워크 병합은 이더리움 2.0 메인넷의 PoS 전환을 위한 중요한 단계 중 하나다.9일(현지시간) 이더리움 코어 개발자 팀 베이코는 트위터를 통해 ""이더리움 테스트넷 링케비(Rinkeby)와 롭스텐(Ropsten)이 연말 폐쇄될 것이며 킬른(Klin)은 메인넷 통합 후 폐쇄될 것""이라며 ""Goerli와 세폴리아(Sepolia) 테스트넷은 메인넷 통합 이후에도 유지될 것""이라 밝혔다. 이에 코인마켓캡 커뮤니티는 6월 30일 이더리움(ETH) 가격을 3,131달러로 전망했다. 이는 현재 가격 대비 약 75% 상승한 수준이다. 해당 가격 예측에 참여한 커뮤니티 구성원은 현재 1만5,466명이다. 이 예측과 별도로 약 8,500명의 구성원이 이더리움 메인넷이 PoS 전환(통합) 직전 7월 31일까지 2981.27달러를 기록할 것이라 전망했다. CMC 커뮤니티가 예측한 지난해 이더리움 가격 종가 예측 정확도는 88.4%다. 이와 관련해 크립토퀀트 주기영 대표는 트위터를 통해 ""이더리움 생태계는 성장하고 있다""고 말했다.그는 ""ETH 공급량 분포가 2019년 약세장과는 확연히 다르다. 현재 ETH 공급량의 절반은 디파이, 이더리움 2.0 등에 스테이킹되고 있다. 2019년 당시 ETH 공급량이 할당될 수 있는 공간은 ICO 외에 아무것도 없었다. 오늘날 사람들이 '펀더멘탈'에 대해 이야기하게 되어 기쁘다""고 덧붙였다. 다만, 미국 유명 트레이더 피터 브랜트는 트위터에서 ""ETH 디센딩 트라이앵글(하락 삼각수렴) 패턴이 완성된다면 이달 말까지 ETH 가격은 29% 하락한 1,268 달러까지 떨어질 수 있다""고 진단했다.",0,2022.07.06
"암호화폐 전문 미디어 코인데스크에 따르면, 암호화폐 마켓메이커 업체 윈터뮤트(Wintermute)가 공식 채널을 통해 올여름 이더리움(ETH) 기반 탈중앙화 암호화폐 거래소(DEX) 비밥(Bebop)을 출시할 예정이라고 밝혔다. 이와 관련 윈터뮤트 창업자 에브게니(Evgeny Gaevoy)는 ""비밥은 디파이 분야 내 사용자 경험을 재정의해, 거래 프로세스를 보다 간단하고 직관적으로 구현할 것""이라고 말했다.",1,2022.07.06
"벌스 네트워크(Verse Network)가 DAO 도구 및 인프라를 위한 제품군 V1을 출시했다고 밝혔다. 커뮤니티 구성원들은 클리크에 접속하여 집계 대시보드를 통해 벌스(Verse) 생태계의 DAO를 탐색, 관리 및 소셜활동에 참여할 수 있다. 이더리움에 구축된 DAO는 클리크 dApp을 통해 토큰을 마이그레이션하지 않고서도 커뮤니티에 대한 분산된 온체인 거버넌스를 구현할 수 있으며, 사용자는 새 토큰을 발행하거나 기존 토큰을 체인에 연결할 필요 없이 폴리곤 네트워크에서 제안을 생성, 투표 및 전달할 수 있다. 벌스 네트워크 V1은 클레이튼 블록체인도 지원하며 클레이튼 네트워크 사용자들에게 DAO 생성 및 온체인 DAO 거버넌스를 제공한다.",1,2022.07.06
