news,label,date
"크로스체인 브릿지 아울토 파이낸스(Owlto Finance)가 공식 X(구 트위터)를 통해 ""서클과 전략적 파트너십을 체결했다""며 ""아울토 파이낸스는 서클 크로스체인 전송 프로토콜(CCTP)과 통합, 이더리움, 아비트럼, 베이스 등 주요 네트워크 간 USDC 크로스체인 전송이 가능해졌다""고 전했다.",1,2024.01.29
"풀릭스(PLX)는 알트코인 급등의 선두주자로 떠오르며 시장의 거물인 이더리움(ETH), 솔라나(SOL)와 함께 인상적인 성과를 보여주었다. 이러한 추세는 암호화폐 시장의 역동적인 변화를 의미하며, 혁신적인 알트코인의 영향력이 커지고 있음을 강조한다.이더리움(ETH)의 현재 가격은 2,201.65달러로 전년 대비 80.91%의 상당한 성장세를 보이고 있다. 이러한 성장으로 이더리움은 암호화폐 시장의 초석으로서 입지를 굳혔다. 이더리움은 2024년 초부터 견조한 상승세를 유지하며 2,376달러 부근에서 가격이 형성되고 있다. 이러한 긍정적인 추세는 비트코인 ETF에 대한 기대감에 힘입은 것이다. 미국 증권거래위원회(SEC)의 승인을 받는다면, 이 ETF는 이더리움의 추가 상승 모멘텀을 촉진할 수 있다. 이더리움의 지속적인 시장 성과는 이더리움의 강점을 보여준다. 시가총액 1위라는 선도적인 위치와 생태계의 지속적인 발전은 이더리움의 지속적인 성장 역량을 뒷받침한다. 이더리움이 새로운 최고치를 준비하면서 3,988달러까지 상승할 것이라는 전망이 나오고 있다. 투자자와 애호가들은 암호화폐 세계의 기회와 도전을 인식하고 이더리움의 여정을 면밀히 모니터링하고 있다.■시장 변동에도 불구하고 솔라나(SOL)의 인상적인 성장세솔라나(SOL)는 한 달 동안 52.89%라는 놀라운 성장률을 보였으며, 현재 가격은 96.56달러이다.  이러한 급등세는 솔라나의 강력한 회복세를 반영하는 것으로, 특히 9월 중순 저점에서 새로운 고점까지 626% 상승하며 크게 성장한 이후이다. 조정 국면과 26% 하락에도 불구하고 솔라나는 96~100달러 수준에서 지지선을 찾으며 빠르게 증가하는 시장 입지를 강조했다. 솔라나의 회복세는 탈중앙화 금융(DeFi) 부문의 발전과 밈 코인 BONK의 등장을 비롯한 생태계 내 발전 덕분이다.하지만 솔라나는 변동성과 밈 코인 시장 내 사기 영향 등에 직면해 있다. 솔라나는 상승세를 이어가기 위해 보안을 강화하고, 지속 가능한 애플리케이션을 육성하며, 장기적인 유용성에 우선순위를 두는 데 집중해야 한다. 가동 시간을 유지하고 안전한 환경을 제공하는 솔라나 네트워크의 능력은 향후 성장에 매우 중요한 요소가 될 것이다.■풀릭스(PLX): 탈중앙화 금융의 유동성 문제를 해결암호화폐 환경에 획기적인 변화를 가져온 풀릭스(PLX)는 탈중앙 금융의 유동성 문제를 해결하기 위한 혁신적인 접근 방식으로 주목받고 있다. 풀릭스는 탈중앙화 거래소와 중앙화된 거래소의 기능을 매끄럽게 연결하여 거래에 혁명을 일으킬 수 있는 발판을 마련하고 있다. 이 독특한 하이브리드 모델은 풍부한 유동성, 강화된 보안, 사용자 자율성을 약속하며, 플랫폼의 슬로건인 ""당신의 키가 아니라 코인이 아닙니다""로 대표된다. 사용자 권한 부여와 거래 유연성에 대한 풀릭스의 노력은 다양한 거래 자산과 OpenAI로 구동되는 고급 도구를 제공하는 다목적 플랫폼에서 잘 드러난다.이 플랫폼은 AI 기반 트레이딩 도구와 사용자 친화적인 인터페이스를 통합하여 포용적인 트레이딩 환경을 제공하는 선두주자로 자리매김했다.커뮤니티 중심의 생태계를 조성하기 위한 풀릭스의 노력은 혁신적인 '트레이드 투 적립' 모델에서 더욱 잘 드러난다. 이 모델에 필수적인 PLX 토큰을 통해 사용자는 거래 활동에 대한 보상을 얻고 플랫폼의 유동성에 기여할 수 있다. 이러한 접근 방식은 사용자 참여를 향상시킬 뿐만 아니라 금융 민주화 및 글로벌 자산에 대한 접근성 확대라는 광범위한 목표에도 부합한다. 2024년 1월에 출시할 계획이며, 프리세일과 출시 단계에서 큰 인기를 끌 것으로 분석가들은 예측하고 있는 풀릭스는 트레이더와 투자자에게 수익성 높은 기회를 제공하며 온라인 거래의 지형을 재정의할 준비가 되어 있다.>>>> 풀릭스(PLX) 토큰을 구매하려면 여기를 클릭하세요 <<<<*본 기사는 업체에서 제공한 보도자료 입니다. ",1,2024.01.29
"암호화폐 분석가 크립토토니(CryptoTony)는 이더리움이 또 다른 목표 가격에 도달하기 위해 유지해야 하는 지원 가격을 공유했다. 이더리움은 지난 3일 동안 큰 하락세를 보이지 않았으며, 가격 흐름은 계속해서 긍정적인 모멘텀을 유지하고 있다. ■이더리움(ETH)의 현재 가격은 지원 임계값을 상회하는 가격을 유지하고 있어이더리움은 솔라나 및 인젝티브와 함께 올해 상당한 상승 가능성이 높은 것으로 간주된다. 그러나 이러한 전망은 주관적이기 때문에 신중하게 접근해야 한다는 점을 유의해야 한다. 이더리움 보유자들은 한동안 큰 폭의 가격 상승을 기대해 왔으며, 크립토 토니의 최근 게시물에 따르면 이더리움이 2,130달러 이상의 가격을 유지할 수 있다면 다음 목표치에 도달할 수 있을 것으로 예상했다.이더리움 보유자들은 한동안 큰 폭의 가격 상승을 예상해 왔으며, 크립토 토니의 최근 게시물에 따르면 이더리움이 2,130달러 이상의 가격을 유지할 수 있다면 다음 목표치에 도달할 수 있다고 한다. 현재 이더리움은 2,200~2,230달러 범위에서 거래되고 있다.이더리움은 현재 일일 지지선인 2,201달러를 넘어서는 강세 반등을 경험하고 있다. 따라서 이더리움 코인은 2,130달러 이하의 하락을 피하고 더 높은 가격대에 도달할 가능성이 있다. 궁극적으로 이더리움은 구매하기 좋은 암호화폐이다.■인젝티브(INJ)는 2024년이 시작되면서 인상적인 가격 성과 이어가고 있어지난 30일 동안 INJ는 크게 상승하여 총 123.71%의 수익을 올렸다. 인젝티브의 성장은 최근에 시작된 것이 아니다. 인젝티브 토큰은 작년 10월경에 처음으로 강세를 보였고, 사상 최고치를 기록했다.11달러의 가격대에서 41달러에서 43달러의 최고치를 기록했다. 현재 인젝티브는 12월경 약간의 변동이 있었지만, 이러한 상승 모멘텀을 유지하고 있다. 현 시점에 인젝티브 토큰은 지난 24시간 동안 12.30% 이상 상승했다. 인젝티브는 올해가 진행됨에 따라 여전히 더 성장할 준비가되어 있다.■밈 모굴스(MGLS)는 투자자에게 언제든지 패시브 인컴의 기회 제공밈 코인 시가총액에 지각변동을 일으킬 것으로 예상되었지만, 밈 모굴스(MGLS)는 밈에만 집중하지 않는다. 밈 모굴스는 투자자들이 밈 거래를 즐기고 패시브 인컴의 기회를 얻을 수 있도록 지원하는 독특한 생태계이다.밈 모굴스는 게임 내 통화와 거버넌스 토큰의 두 가지 역할을 하는 유틸리티 토큰인 $MGLS를 도입한다. 이러한 통합은 기존 밈 코인에는 없는 추가적인 유틸리티 계층을 제공하여 가치 있는 암호화폐 투자를 원하는 사람들에게 지속적인 가치의 기반을 마련한다.이 플랫폼의 핵심은 사용자에게 투자 및 자산 형성 전략을 교육하기 위해 고안된 투자 경험을 시뮬레이션하는 게임이다. 이 게임은 단순히 오락을 위한 것이 아니라 투자 전략을 배우는 데 유용한 도구이다. 도전을 완료하고 상대를 능가하는 성과를 거두면 순위를 올려 '거물'이 될 수 있다. 이 단계에서는 트레이딩 전문 지식으로 수익을 창출하고 불로소득을 얻을 수 있다. 자산 순위표에는 상위 20명의 상위 랭커들이 표시되며, 프로젝트 일일 수익의 일정 비율에서 파생된 상금을 공유한다. 이는 사용자가 전략을 다듬고 최고 성과자 중 한 자리를 차지할 수 있는 인센티브가 된다. 4단계에서 빠르게 매진되고 있는 사전 판매에 지금 참여하세요. >>>> 밈 모굴스 토큰을 구매하려면 여기를 클릭하세요 <<<<*본 기사는 업체에서 제공한 보도자료 입니다. ",1,2024.01.29
이더스캔(Etherscan)에 따르면 이더리움(ETH) 네트워크 가스비가 일시적으로 13 Gwei를 기록했다. 현재 가스비 중간값은 14 gwei를 기록 중이다.,0,2024.01.29
"카포(Capo)라는 유명 암호화폐 약세론자가 이번 주 비트코인 현물 상장지수펀드(ETF)가 승인될 경우 비트코인(BTC)과 이더리움(ETH)이 단기 랠리를 경험할 것이라고 예측했다.9일(현지시간) 암호화폐 전문매체 데일리호들에 따르면 카포는 자신의 텔레그램 구독자 83,873명에게 이번 주 비트코인 현물 ETF의 승인 가능성이 비트코인과 기타 디지털 자산의 단기 랠리를 촉발할 것이라고 말했다.그는 ETF 소식 이후 비트코인이 51,000달러까지 급등할 것으로 예상하지만, 이후 고래들의 매도세가 이어지면서 30,000~31,000달러까지 조정될 것으로 예상했다.시총 2위 코인 이더리움도 조정 전 2,600달러까지 상승할 것으로 예상했다. 또한 다른 알트코인도 잠깐의 상승 이후 상당한 조정을 받을 것으로 예상했다.카포는 ETF 뉴스가 초기 시장 펌핑을 촉발한 후 상당한 조정이 뒤따를 것이라며 흥미로운 한 주가 될 것이라고 했다.카포는 비트코인이 결국 4월경에 1만 2,000달러까지 하락할 것이라는 오랜 예측을 유지했다.한편 암호화폐 전문매체 워처구루에 따르면 CNBC 매드머니 진행자 짐 크레이머(Jim Cramer)가 ""비트코인은 지금이 고점(topping out)이다""고 말했다.주식 및 크립토 커뮤니티에서 짐 크레이머는 시장을 반대로 예측해 '인간지표'라는 조롱을 받는 인물이다.글로벌 암호화폐 시황중계사이트 코인마켓캡 자료에 따르면 암호화폐 대장주 비트코인은 한국시간 1월 9일 오후 7시 48분 현재 기준으로 46,593달러에 거래되고 있다.같은 시간 이더리움은 2,295달러에 거래 중이다.",0,2024.01.29
"최근, 암호화폐 업계 관계자와 전문가의 시선이 미국 증권거래위원회(SEC)의 승인 발표 기한이 임박한 비트코인(Bitcoin, BTC) 현물 상장지수펀드(ETF)에 쏠렸다.비트코인 현물 ETF에 이목이 쏠린 현재 X(구 트위터)에서 비트코인 현물 ETF 논의가 활발하게 이루어지는 가운데, 리플(Ripple, XRP) 현물 ETF가 트렌딩 검색어로 급부상했다.블록체인 전문 미디어 뉴스BTC는 리플 커뮤니티 구성원 다수가 미국의 ETF 심사 결과 발표를 앞둔 가운데, 리플 현물 ETF를 언급한 글을 게재하기 시작한 추세를 보도했다.암호화폐 전문 X 계정인 굿모닝크립토(Good Morning Crypto)는 “속보: 피델리티, 리플 상장지수상품(ETP) 공개했다? 그레이스케일과 피델리티 모두 리플 ETP를 제공하면서 XRP가 역대 최고가에 한 발짝 가까워지는 등 2024년이 중요한 해가 될 것이다”라는 트윗을 게재했다.이와 마찬가지로 리플 강세론자로 알려진 크립토 인플루언서 XRP 캡틴(XRP CAPTAIN)은 “속보: 리플 현물 ETF, 실제 상황”이라는 트윗을 게재했다. 또 다른 암호화폐 전문 계정인 크립토긱(CryptoGeek)은 “속보: XRP ETF, SEC의 비트코인 승인 후 수 주 이내로 출시될 것으로 언급됐다”라고 주장했다.리플 커뮤니티의 리플 현물 ETF, 리플 ETP 관련 게시글의 근거는 피델리티의 플랫폼에서 접할 수 있는 21셰어스(21Shares)의 리플 ETP와 관련되었다.그러나 뉴스BTC는 리플 현물 ETF 관련 주장에는 오해의 소지가 있다고 지적했다. 오해는 지난해 7월, 미국 법원이 개인 투자자에게 판매한 XRP는 증권이 아니라고 판결한 뒤 그레이스케일이 최근 그레이스케일 디지털 라지캡(GDLC) 펀드에 XRP를 재통합하기로 결정한 데서 시작됐다.지난해 판결은 증권 여부 관련 논란 속에서 2020년 1월 선고된 그레이스케일의 XRP 제거를 번복한 판결이 되었다. 그레이스케일이 GDLG 펀드에 XRP를 다시 통합하여 리플 현물 ETF 출범 관련 추측을 부추기는 결과로 이어졌다.실제로 리플 커뮤니티가 주장하는 바와 달리 피델리티는 리플 ETP를 출시하지 않았다. 피델리티 플랫폼은 스위스 금융사인 Amun AG가 2019년 4월 자로 출시한 리플 ETP만 보여준다. Amun AG의 리플 ETP는 처음에는 AXRP라고 불렸지만 나중에 21Shares로 브랜드를 변경했으며, 스위스 거래소에서 구매가 가능하지만 미국에는 등록된 적이 없다.블룸버그 ETF 애널리스트 제임스 세이파트(James Seyffart)는 리플 커뮤니티의 리플 현물 ETF 관련 논의를 접한 뒤 리플 현물 ETF가 조만간 미국에서 출시될 확률이 낮다고 주장했다.그는 “우선, 시카고상품거래소(CME)가 XRP 선물을 먼저 상장한 뒤 선물 ETF 출시가 가능하다. 조만간 리플 현물 ETF가 허용되는 상황을 상상할 수는 없다. 다만, 3주 전 SEC 내에 큰 변화가 없다면, 이더리움(Ethereum, ETH) 선물 ETF가 조만간 출시될 확률이 낮다고 예측한 점을 바탕으로 이야기했을 때 이론상 리플 현물 ETF 출시가 현실이 될 확률이 낮다고 예측한 사실을 덧붙여 전하고자 한다”라고 설명했다.",-1,2024.01.29
"한 X 유저가 ""이더리움은 상태 팽창(state bloat) 문제를 해결하기 위한 장기 플랜을 가진 유일한 블록체인""이라고 말했다. 이에 팬텀(FTM) 재단 공동 설립자이자 아키텍트 안드레 크로녜는 ""팬텀은 이미 상태 팽창 문제를 해결했다고 자신한다. aBFT(Asynchronous Byzantine Fault Tolerance) 컨센서스, DB Carmen, Carmen 등의 솔루션을 통해 상태를 2TB에서 60GB로 줄였다""고 코멘트를 달았다.  한편 상태 팽창(state bloat)이란 블록체인에서 계정, 스마트 컨트랙트, 트랜잭션과 관련된 정보가 급격하게 증가하는 상황을 의미한다. 저장된 데이터가 계속해서 증가하면 블록체인의 확장성, 성능, 효율성에 영향을 미칠 수 있다.",1,2024.01.29
"2021년 비트코인(Bitcoin, BTC) 강세장 종료를 정확하게 예측한 애널리스트가 알트코인의 대규모 랠리가 시작될 것이라는 전망을 내놓았다.데일리호들에 따르면, 애널리스트 펜토시(Pentoshi)는 X(구 트위터)를 통해 비트코인과 이더리움(Ethereum, ETH)을 제외한 모든 암호자산의 시가총액을 추적하면서 전체 알트코인 시장 상황을 제시하는 지표인 TOTAL3 차트를 주시하고 있다고 밝혔다.펜토시는 TOTAL3가 4,440억 달러의 저항을 지원으로 전환한 후 현재 가치보다 40% 상승할 가능성을 제시했다. 또, 비트코인 반감기 이후 TOTAL3 지표 상 알트코인 가치가 6,406억 4,000만 달러에 도달할 수 있다고 내다보았다. 현재 TOTAL3 지표 기준 알트코인 가치는 4,620억 달러이다.그는 X에 “현재까지 알트코인 시장의 흐름은 좋다. 조만간 이전 범위 최고치 주변에서 한동안 하락하거나 통합되는 시기가 이어질 수 있다. 지금까지 알트코인 시장은 꽤 탄탄한 추세를 유지했다. 앞으로 알트코인 가치가 상승하기를 바란다”라고 게재했다.한편, 펜토시에 앞서 구독자 51만 1,000명을 보유한 암호화폐 유튜브 채널 데이터대시(DataDash) 운영자 니콜라스 머튼(Nicholas Merten)도 “TOTAL 3가 매우 긍정적인 성과를 기록하고 있으며, 다음 알트코인 강세 사이클이 다가오고 있다”라며, 알트코인 랠리 낙관론을 전했다.반면, 비트코인(BTC) 가격 예측 모델 '스톡 투 플로우(S2F) 모델' 창시자로 알려진 애널리스트 플랜비(PlanB)는 이번 반감기 사이클에서는 알트코인 시즌이 없을 것이라는 비관론을 제시했다. 그는 모든 신규 자금이 비트코인 현물 상장지수펀드(ETF)로 유입될 것이라는 전망을 알트코인 랠리 비관론 근거로 제시했다.",1,2024.01.29
"암호화폐 온체인 애널리스트 @ai_9684xtpa가 X를 통해 ""블러(BLUR) 주도 NFT 전용 이더리움(ETH) 레이어2 네트워크 블래스트(Blast) 예치량 기준 4위에 해당하는 특정 고래 주소가 약 3시간 전 바이낸스에서 13,232 ETH를 출금했다. 출금 당시 시세 기준 이는 약 3,082만 달러 규모로, 고래는 해당 물량을 탈중앙화 대출 플랫폼 아베(AAVE) 내 대출 상환에 사용한 것으로 보인다""고 분석했다. 이어 그는 ""고래는 지난해 12월 28일 26,900 wstETH를 담보로 23,000 ETH를 차입했으며, 지난 1월 6일에서 9일 사이 수 차례에 걸쳐 대출을 상환했다. 그리고 오늘 약 13,000 ETH를 상환하며 대출 포지션을 청산했다""고 설명했다.",0,2024.01.29
"세계 경제는 인공지능(AI)과 탈탄소화에 힘입어 새로운 '슈퍼 사이클'로 진입하고 있다고 골드만삭스의 유럽 거시 연구 책임자가 주장했다.슈퍼 사이클은 장기간의 경제 확장을 일컫는 용어로, 일반적으로 국내총생산(GDP) 성장, 높은 물가로 이어지는 강한 상품 수요, 높은 고용 수준을 동반한다.또 '닥터 둠' 누리엘 루비니 미국 뉴욕대 교수는 경제 상황이 1년 전과는 확연히 달라졌다며 현재로서는 최악의 시나리오가 매우 가능성이 작다는 의견을 밝혔다.골드만삭스 유럽 거시 연구 책임자인 피터 오펜하이머는 8일(현지시간) 미국 CNBC 방송의 '스쿼크 박스 유럽' 프로그램에서 ""우리는 분명히 별개의 슈퍼 사이클로 진입하고 있다""라고 말했다.오펜하이머는 이런 주장을 펴면서 세계 경제가 경험한 가장 최근의 중요한 슈퍼 사이클은 1980년대 초에 시작됐다고 설명했다.이때의 슈퍼 사이클은 금리와 인플레이션이 정점에 도달한 것이 특징이라며, 이후 수십 년에 걸쳐 자본 비용과 인플레이션, 금리의 하락은 물론 규제 완화 및 민영화와 같은 경제 정책이 뒤따랐다는 것이다.또 지정학적 위험은 완화되고 세계화는 더욱 강화됐다.물론 지금으로서는 몇몇 요소는 과거와는 사정이 다르다는 점도 그는 지적했다. 향후 10년 동안 금리가 공격적으로 하락할 가능성은 작고, 세계화에 대한 반발이 나타나며, 지정학적 긴장도 고조되고 있다는 것이다.오펜하이머는 경제에 긍정적인 영향을 미칠 AI와 탈탄소화 모두 비교적 새로운 개념이지만, 이전에 나타난 것과 유사점이 있다고 주장했다.1970년대 초반과 1980년대 초반의 경우 인플레이션과 금리 상승이 아마 지금보다는 더 구조적인 문제였을 수 있지만 지정학적 긴장 고조, 세금 인상, 규제 강화 등의 요인은 비슷한 것으로 보인다는 것이다.하지만 당시에는 인프라와 기술 발전에 힘입어 생산성이 대폭 향상되면서 현대화와 산업화가 이루어진 역사적인 시기라고 그는 설명했다.한편, 루비니 교수는 이날 국제 기고 전문 매체 '프로젝트 신디케이트'를 통해 현재로서는 글로벌 경제와 관련해 최악의 시나리오는 가장 가능성이 작다는 의견을 밝혔다고 마켓워치가 보도했다.기고문에 따르면 루비니 교수는 1년 전 이맘때 자신을 포함한 약 85%의 경제학자와 애널리스트들이 미국과 세계 경제의 침체를 예상했지만 인플레이션과 주식, 채권 등 부문들이 예상과는 반대로 나타났다고 밝혔다.또 모두는 아니더라도 많은 경제학자와 분석가들이 현재 연착륙을 기본으로 깔고 있다며, 미국을 비롯한 일부 선진국은 연착륙을 달성할 것으로 보인다고 전했다.다만, 유로존과 영국은 지난 몇 분기 동안 잠재 성장률이 제로나 마이너스에 가까웠다며, 성장 둔화 요인들이 지속된다면 올해 더 강한 성과를 거두지 못할 수도 있다고 전망했다.이미 어려움을 겪는 중국의 경우 심각한 부채와 금융위기로 인한 전면적인 경착륙을 피할 수는 있겠지만, 앞으로도 실망스러운 성장과 함께 험로를 겪을 것으로 보인다고 밝혔다.그는 심각한 불황에 따른 신용 및 부채 위기 시나리오의 경우 러시아의 우크라이나 침공에 따른 원자재 가격 급등과 미국 일부 은행 파산 등이 있었던 지난해에는 상당히 가능성이 있었지만, 오늘날에는 총수요의 약세를 고려하면 그럴 가능성이 없어 보인다고 짚었다.또 미국과 중국 간 지정학적 갈등이나 미국 대선의 경우도 경제에 충격을 줄 수 있겠지만 그렇게 심각하지 않을 것이라고 봤다.루비니 교수는 이런 점들을 고려할 때 현재로서는 최악의 시나리오가 발생할 가능성이 매우 낮다며 그러나 지정학적 전개 상황뿐만 아니라 다양한 요인이 올해 전망을 어긋나게 할 수도 있다고 전했다.",0,2024.01.29
