news,label,date
"비트코인, 11만 2,000달러선 붕괴…알트코인 동반 급락비트코인과 주요 알트코인이 동반 급락하며 글로벌 가상자산 시장에 긴장감이 고조되고 있다.8월 22일 오후 9시 22분(한국시간) 기준 코인마켓캡에 따르면 비트코인(Bitcoin, BTC)은 11만 2,021달러로 24시간 전 대비 1.05%, 최근 7일간 5.82% 하락했다. 시가총액은 2조 2,303억 달러로 여전히 1위를 지키고 있으나 단기 약세가 두드러지고 있다.이더리움(Ethereum, ETH)은 4,242달러로 24시간 기준 0.64%, 주간 기준 8.63% 급락했다. 엑스알피(XRP)는 2.79달러로 24시간 3.47%, 주간 9.89% 내리며 가장 큰 하락폭을 보였다. 솔라나(Solana, SOL) 역시 178.50달러로 주간 7.61% 하락했고, 도지코인(Dogecoin, DOGE)은 0.2104달러로 일주일 새 8% 넘게 밀렸다.반면 스테이블코인 테더(Tether, USDT)와 USD코인(USDC)은 1달러 근처에서 안정적으로 거래되고 있어 투자자들이 안전자산 성격을 띠는 스테이블코인으로 이동하고 있음을 보여준다.급락 이유 – 매크로 불확실성과 차익 실현 압력최근 가상자산 시장의 급락 배경에는 미국 연방준비제도(Fed)의 금리 인하 지연 우려가 자리 잡고 있다. 잭슨홀 회의를 앞두고 연준 위원들이 잇따라 매파적(긴축 선호) 발언을 내놓으며, 단기 위험자산 투자심리가 위축됐다. 여기에 비트코인과 이더리움의 공급 중 90% 이상이 ‘이익 상태’에 진입한 것이 차익 실현 욕구를 자극한 것으로 분석된다.또한 비트코인 ETF 자금이 유출세를 보이며 기관 매수세가 일시적으로 약화된 점도 부담으로 작용했다.향후 전망 – 단기 조정 vs 장기 강세 기조전문가들은 현재 조정을 단기적 매도 압력으로 보는 시각이 우세하다. 주요 지지선은 비트코인 11만 달러, 이더리움 4,000달러, 엑스알피 2.7달러 구간으로 꼽힌다. 이 구간이 방어된다면 재차 반등세로 이어질 수 있다는 분석이다.다만, 9월 연준의 금리 결정 전까지는 변동성이 확대될 가능성이 높다. 단기적으로는 추가 하락 위험이 있으나, 장기적으로는 제도권 편입 확대와 기관 수요 증가로 강세 기조가 유지될 것이라는 전망이 힘을 얻고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",-1,2025.08.25
"폭스바겐 싱가포르가 비트코인 결제를 도입하며 자동차 구매 시장에 암호화폐 혁신을 불러왔다. 고객은 이제 차량 구매뿐 아니라 사후 서비스까지 암호화폐로 결제할 수 있는 길이 열렸다.8월 19일(현지시간) 암호화폐 전문매체 워처구루에 따르면, 폭스바겐 싱가포르는 결제 서비스 기업 포모페이(FOMO Pay)와 협력해 비트코인(Bitcoin, BTC) 결제를 지원하는 첫 대형 자동차 제조사가 됐다. 이번 통합을 통해 고객은 비트코인, 이더리움(Ethereum, ETH), 스테이블코인 등을 QR 코드 스캔으로 지불할 수 있으며, 거래는 자동으로 싱가포르 달러로 환전돼 변동성 위험을 차단한다.폭스바겐 측은 암호화폐 결제가 기존 금융망 의존도를 낮추고 보안성과 거래 속도를 높이는 장점이 있다고 강조했다. 특히 구매 금액의 전액 또는 일부를 암호화폐로 지불할 수 있으며, 신규 차량뿐 아니라 정비와 같은 사후 서비스에도 적용된다.안전한 결제를 위해 1회 최대 4,500싱가포르달러, 고객별 누적 1만 3,500싱가포르달러 한도가 설정됐다. 이는 규제 준수와 함께 사용자 보호를 위한 장치다.현재 싱가포르 국민의 4명 중 1명 이상이 암호화폐를 보유하고 있는 만큼, 이번 조치는 시장 수요에 부응하는 동시에 동남아시아 자동차 산업 전반에 암호화폐 결제 확산을 촉진할 것으로 전망된다.폭스바겐과 포모페이의 협업은 싱가포르를 넘어 아시아 전역으로 확대될 수 있는 선례를 마련하며, 비트코인 차량 구매가 점차 일상화되는 흐름을 이끌 가능성이 크다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.25
"이더리움(Ethereum, ETH)의 단기 하락 흐름에도 시장 전문가들은 장기 낙관론을 제기했다. 일부 전문가들은 이번 흐름이 단순한 반짝 반등이 아니라 7,000달러에서 1만 달러에 이르는 강세장으로 이어질 가능성에 주목하고 있다.암호화폐 전문 유튜버로 활동 중인 트레이더 라크 데이비스(Lark Davis)는 8월 18일(현지시간) 자신의 유튜브 채널에 업로드한 영상에서 기관 매수세, ETF 자금 유입, 기술적 지표 호조 등이 이더리움 가격 상승의 핵심 요인이라고 전했다. 그는 개인 투자자들이 본전 수준에서 매도하는 반면, 기관과 대형 자금이 대거 매수에 나서고 있다고 강조했다.특히 미국 이더리움 현물 ETF는 최근 하루 동안 10억 2,000만 달러가 유입되며 출시 이후 최대 기록을 세웠다. 블랙록(BlackRock)은 하루 만에 15만 ETH를 매수하며 약 6억 4,000만 달러 규모를 기록했고, 피델리티(Fidelity) ETF 역시 2억 7,700만 달러 유입을 보였다. ETF 전체 운용자산은 200억 달러를 넘어섰다.이와 함께 기업 재무부에서도 이더리움 매수가 활발히 진행되고 있다. 톰 리(Tom Lee)가 이끄는 비트마인(Bitmine)은 최근 보유량을 41만% 늘려 83만 3,000ETH를 보유하며 최대 기업 보유자로 부상했다. 샤프링크(SharpLink Gaming)와 Ether Machine 등도 수십만 ETH를 매집하며 기관 수요를 뒷받침하고 있다.기술적 지표에서도 긍정적인 신호가 나타나고 있다. 월간 이동평균 수렴확산 지수에서 골든크로스가 발생했는데, 과거 세 차례 모두 대규모 상승으로 이어진 바 있다. 이와 같은 패턴은 시장 참여자들에게 강력한 매수 신호로 작용하고 있다.전문가들은 단기적으로 3,800달러에서 4,000달러 구간에서 조정이 있을 수 있지만, 제도적 뒷받침과 기관 수요, 기술적 지표를 고려할 때 이더리움의 강세 구조는 장기적으로 지속될 가능성이 크다고 분석했다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.25
"미국 BTC 현물 ETF에서 18일(현지시간) 기준 1억2173만 달러(1692억원), 이더리움 현물 ETF에서 1억9634만 달러(2730억원)가 순유출됐다고 트레이더T가 전했다. 두 ETF 모두 2거래일 연속 순유출이다. 비트코인 현물 ETF의 경우 블랙록 IBIT에서 6864만 달러, 아크인베스트 ARKB에서 6575만 달러가 순유출된 반면 비트와이즈 BITB에는 1266만 달러가 순유입됐다. 이더리움 현물 ETF의 경우 순유입을 기록한 ETF는 없었고, 블랙록 ETHA에서 8687만 달러, 피델리티 FETH에서 7840만 달러, 프랭클린템플턴 EZET에서 663만 달러, 반에크 ETHV에서 480만 달러, 그레이스케일 ETHE에서 1870만 달러가 순유출됐다.",-1,2025.08.25
"암호화폐 대장주 비트코인(Bitcoin, BTC)의 투자심리가 흔들리고 밈코인 대장주 도지코인(Dogecoin, DOGE)이 공격 대상으로 지목되면서 암호화폐 시장 전반이 급락세를 맞았다.8월 19일(현지시간) 암호화폐 전문매체 AMB크립토에 따르면, 트럼프-푸틴 정상회담 이후 지정학적 불확실성이 부각된 데다 큐빅(Qubic) 커뮤니티가 도지코인을 차기 공격 대상으로 선택하면서 시장 전반의 공포 심리가 확산됐다. 그 결과 전체 시가총액은 하루 만에 2% 가까이 감소해 3조 8,600억 달러로 내려앉았다.비트코인은 1.54% 하락해 11만 5,676달러에 거래됐으며, 상대강도지수(RSI)는 중립선을 하회하고 이동평균수렴확산지수(MACD)는 약세 신호를 보였다. 이는 투자자들의 불확실성이 커지고 있음을 나타낸다.알트코인 시장은 더욱 큰 충격을 받았다. 솔라나(Solana, SOL)는 5.64% 급락했고, 카르다노(Cardano, ADA)와 엑스알피(XRP)는 각각 5%와 4% 넘게 떨어졌다. 도지코인은 4.13%, 바이낸스코인(BNB)은 3.04% 하락했으며, 이더리움(Ethereum, ETH)은 0.28%만 소폭 밀리며 상대적 방어력을 보였다. 그러나 전체적으로 알트코인 시장은 위험회피 모드에 진입했다는 평가다.특히 큐빅 커뮤니티가 모네로(Monero)에 대한 51% 공격 직후 도지코인을 차기 타깃으로 정했다는 소식은 투자자들의 불안을 키웠다. 창립자 세르게이 이반체글로(Sergey Ivancheglo)가 여러 후보를 제시했으나 도지코인이 압도적으로 선택되며 작업증명(PoW) 기반 네트워크에 대한 우려가 확대됐다.한편 비트코인 전망을 두고도 의견이 엇갈리고 있다. 갤럭시 디지털의 마이크 노보그라츠(Mike Novogratz)는 “비트코인이 100만 달러에 도달한다면 이는 경제 붕괴의 신호일 뿐 성공이 아니다”라며 과도한 기대를 경고했다. 그는 재무부 장관 스캇 베센트의 부채 관리 실패를 지적하며 금융 안정이 가격 상승보다 우선이라고 강조했다. 이와 달리 아서 헤이즈(Arthur Hayes)와 샘슨 모우(Samson Mow)는 여전히 강세론을 유지하고 있어, 시장은 혼조세를 보이고 있다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",-1,2025.08.25
이더리움에 초기 투자했던 익명 고래 주소가 2시간 동안 8576 ETH(3702만 달러)를 매도했다고 온체인 애널리스트 ai_9684xtpa가 전했다. 해당 주소는 10년 전 이더리움 재단으로부터 2만756 ETH를 평단가 0.875 달러에 수령한 바 있다. 현재는 1만209 ETH를 보유 중이다.,-1,2025.08.25
이더리움에 대한 레버리지 익스포저를 제공하는 트레저리 프로토콜 ETH 스트래티지(ETH Strategy)가 이더리움 리스테이킹 프로토콜 이더파이(ETHFI)와 파트너십을 체결했다고 발표했다. ETH 스트래티지는 자금 일부를 이더파이에 투자해 ETH 리스테이킹을 추진한다는 계획이다.,1,2025.08.25
"도지코인(Dogecoin, DOGE)이 2030년 5달러에 도달하려면 채택 확대와 네트워크 성장이 반드시 뒤따라야 한다는 분석이 나왔다.8월 19일(현지시간) 암호화폐 전문매체 AMB크립토에 따르면, 도지코인은 현재 주간 차트에서 강세 구조를 유지하고 있다. 7월 중순 0.25달러 돌파를 시도했으나 매도 압력에 밀려났고, 0.2달러 지지선은 방어했지만 거래량은 미미했다. 그럼에도 고래 투자자들의 매집이 이어지며 신뢰를 보여주고 있다.주간 차트에서 0.259달러 돌파는 강세 신호로 평가되며, 상대강도지수(RSI)는 50선을 상향 돌파해 지지 구간으로 바뀌었다. 거래량지표(OBV)도 지난달 소폭 상승하며 현물 매수 압력이 늘어난 점을 시사했다. 그러나 도지코인은 최근 사상 최고가를 기록한 비트코인(Bitcoin, BTC)과 바이낸스코인(BNB)에 비해 여전히 뒤처진 모습이다.월간 차트에서는 2025년 초 0.35달러 지지선 방어에 실패하며 약세 신호를 보였다. 장기 강세를 위해서는 0.35~0.45달러 구간을 지지선으로 전환해야 한다. 만약 도지코인이 이번 사이클에서 1달러에 도달한다면 시가총액은 1,164억 달러에 달해 현재의 BNB와 비슷한 수준이 된다.장기적으로 2030년 5달러에 도달하기 위해서는 활성 지갑, 거래 건수, 개발자 활동, 장기 보유자와 고래들의 매집 같은 네트워크 지표가 뒷받침돼야 한다. 기업 수요 확대도 필요하며, 이는 현재 이더리움(Ethereum, ETH)이 보이고 있는 성장 모델과 유사하다.다만 도지코인은 태생적으로 밈코인이라는 한계가 있어 여전히 시장 심리와 커뮤니티의 열기에 크게 좌우될 것으로 보인다. 따라서 광범위한 채택과 강력한 커뮤니티 지지가 결합된다면 상승 가능성이 열리지만, 장기 투자자에게는 여전히 고위험·고수익 자산임이 분명하다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",0,2025.08.25
"비트코인(Bitcoin, BTC)과 이더리움(Ethereum, ETH)이 단기 조정을 겪으며 시장의 불확실성이 커졌지만, 여전히 중기적 상승 가능성이 유효하다는 분석이 제시됐다. 투자자들은 단기 변동성에 휘둘리기보다 향후 9~10월 재도전 가능성에 주목해야 한다는 조언이 나왔다.암호화폐 트레이더 마일스 도이처(Miles Deutscher)는 8월 18일(현지시간), 자신의 유튜브 채널 마일스 도이처 파이낸스(Miles Deutscher Finance)를 통해 비트코인과 이더리움의 기술적 흐름, 알트코인 전략, 그리고 투자 심리에 대해 상세히 설명했다고 전했다. 그는 비트코인이 최근 하락 추세선 내부로 되돌아가며 약세 흐름을 보였지만, 고점 돌파 여부가 여전히 핵심 관건이라고 강조했다.이더리움의 경우 주간 차트에서 4,000달러 지지선을 유지하고 있지만, 단기 차트에서는 하락 재테스트 가능성이 존재한다고 분석했다. 특히 4,190달러에서 4,279달러 구간은 수요가 집중된 주요 지점으로, 반등이 발생한다면 추가 상승 동력을 확보할 수 있는 핵심 구간이라고 평가했다.도이처는 전체 시장 사이클을 짚으며, 일부 투자자들이 이미 고점 국면을 우려하는 반면 실제로는 아직 과열 단계에 진입하지 않았다고 지적했다. 2021년과 달리 이번 사이클은 유동성과 온체인 지표, 거시경제 환경에서 뚜렷한 차별성을 보이고 있으며, 역사적으로 6개월차 조정 구간은 종종 베어 트랩으로 작용했다고 설명했다.그는 포트폴리오 전략으로 스테이블코인 비중을 40~50% 유지해 변동성에 대응하면서 기회가 열릴 때 유동성을 활용하는 것이 중요하다고 말했다. 또한 체인링크(Link)를 중심으로 일부 강세 포지션을 유지하고, 파이 코인(Pi Coin), ENA, MW 같은 알트코인을 테마별로 매수해 포트폴리오 다변화를 꾀하고 있다고 밝혔다.도이처는 영상 말미에서 이더리움 트레저리 매수 대기 자금 약 270억 달러와 숏 스퀴즈 가능성을 장기적 상승 촉매로 꼽으며, 현재 조정은 오히려 다음 상승 국면으로 이어질 수 있다고 결론지었다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",0,2025.08.25
"엑스알피(XRP)가 미국 증권거래위원회(SEC)의 현물 ETF 결정 연기에 불구하고 3달러 회복에 성공하며 반등 기회를 엿보고 있다.8월 19일(현지시간) 투자 전문매체 FX엠파이어에 따르면, SEC는 세 건의 XRP 현물 ETF 신청 건에 대한 결정을 오는 10월로 미뤘다. 이는 최근 솔라나(Solana, SOL) 현물 ETF 승인 직후 이뤄진 조치로, 리플 커뮤니티와 자산운용사들에는 일시적 제약으로 작용했다.그럼에도 불구하고 XRP는 2.95달러까지 밀린 뒤 아시아·미국 세션에서 매수세가 유입되며 3.07달러로 회복했다. 최근 24시간 동안 거래량이 125% 폭증했고, 올해 들어서는 42.6% 상승해 상위 5대 토큰 중 가장 높은 성과를 기록하고 있다.시장 전반에서는 알트코인 시즌이 시작됐다는 평가가 힘을 얻고 있다. 비트코인(Bitcoin, BTC)은 12만 4,000달러를 돌파하며 사상 최고가를 새로 썼고, 이더리움(Ethereum, ETH)은 4,100달러 저항선을 넘어섰다. BNB와 솔라나 역시 신기록을 경신하며 투자 심리를 끌어올리고 있다.분석가들은 XRP의 법적 불확실성이 해소된 만큼 ETF 승인이 시간문제에 불과하다고 본다. 특히 도널드 트럼프 대통령이 401(k) 퇴직연금 계좌에 암호화폐 투자를 허용하겠다고 밝히면서, 8조 달러 규모의 자금 중 일부라도 유입될 경우 XRP 유동성 확대 효과가 클 것으로 전망된다.다만 단기적으로는 3달러 지지선이 핵심 분기점으로 꼽힌다. 만약 이 선을 지키지 못하면 2.75달러까지 후퇴할 수 있으며, 반대로 안착한다면 4달러를 향한 33% 상승 여력이 열린다는 분석이 제시됐다.*면책 조항: 이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 해당 내용은 정보 제공의 목적으로만 해석되어야 합니다.*",1,2025.08.25
