news,label,date
"지난 24시간 동안 시가총액 2위 암호화폐(가상자산)인 이더리움(Ethereim, ETH)이 강세 흐름을 보이며 1,600달러선 안착을 위해 고군분투하고 있다.4일(한국시간) 오전 10시 5분 현재 코인마켓캡에서 '톱' 알트코인인 이더리움 가격은 24시간 전 대비 6.94% 상승한 약 1,611달러를 기록 중이다. 시가총액은 1,847억 달러 수준이다.비트코인이 단기 상승 흐름 속에 5만 달러를 회복하자 비트코인에 이어 두 번째로 큰 암호화폐인 이더리움도 동조화를 보이며 일시 1,650달러선을 터치했지만 이후 매도 압력을 받으며 상승폭을 다소 줄였다. 이에 암호화폐 전문매체 뉴스BTC의 애널리스트인 아유시 진달(Aayush Jindal)은 ""최근 이더(ETH) 가격이 긍정적인 신호를 보이고 있지만, 상승 지속을 위해서는 1,600달러 이상을 확실히 넘어서야 한다""고 진단했다.또 다른 암호화폐 전문매체 코인텔레그래프의 기고가인 애널리스트 라케쉬 우패드히에(Rakesh Upadhyay)는 ""현재 ETH/USD 페어는 50일 단순이동평균선(SMA·1,530달러선)과 20일 지수이동평균선(EMA·1,614달러선) 사이에서 황소(매수 세력)와 곰(매도 세력)의 주도권 싸움이 치열한 양상이다""며 """"곰이 50일 SMA 이하로 가격을 떨어뜨릴 경우 매도세로 전환, 이더(ETH) 가격은 1,289달러 지지선 아래로 추락할 수 있고, 이 가격대마저 무너지면 1,027달러까지 조정받을 수 있다. 반면 황소가 20일 EMA를 넘어 1,708달러 이상으로 가격을 밀어올릴 수 있다면, ETH/USD 페어 가격은 2,000달러까지 치솟을 것""이라고 전망했다.이밖에 유명 암호화폐 애널리스트 캑터스(Cactus)는 트위터를 통해 ""오늘 이더리움이 1,600달러를 지지 삼아 1,750달러를 탈환할 것""으로 기대했고, 한 독립 분석가는 ""이더리움이 1,794달러 이상의 브레이크아웃(저항선 돌파)를 통해 2천 달러 이상을 목표로 하고 있다""고 주장했다.한편, 이더허브(EthHub) 공동 창업자 앤서니 사싸노(Anthony Sassano)는 트위터를 통해 ""이더리움 총 공급량 중 20% 이상이 3년간 움직이지 않았다""고 밝혔다. 이에 대해 커뮤니티 참여자들은 해당 물량의 상당 부분이 찰스 호스킨슨(Charles Hoskinson) 카르다노(Cardano, ADA) 창업자가 가지고 있을 것이라고 예상하고 있다. 앞서 커뮤니티에서는 찰스 호스킨스가 이더리움 월렛 프라이빗 키를 분실했다는 소문이 돌았다.",1,2021.05.22
"최근 비트코인(BTC)이 5만달러선을 회복한 가운데 기관들이 채굴되는 것보다 더 많은 양의 비트코인을 매수하고 있는 것으로 나타났다. 3일(현지시간) 암호화폐 미디어 코인데스크는 글래스노드 데이터를 인용해 ""자유롭게 유통되는 비트코인 물량은 작년 한 해 동안 매달 조금씩 줄고 있다""면서 ""비트코인에 투자하는 기관들이 늘어남에 따라 매매 가능한 비트코인 물량이 감소하고 있어 가격 급등으로 이어질 수 있다""고 진단했다. 앞서 글래스노드 공동창업자이자 온체인 분석가인 라파엘 슐츠크래프트(Rafael Schultze-Kraft)는 “비유동(Llliquid) 상태의 BTC 증가는 긍정적인 신호”라며 ""현재 1450만 BTC가 비유동 상태다. 반면 유동(Liquid) 상태의 BTC는 400만개에 불과하다""고 전한 바 있다.이날 크립토 분석업체 인투더블록은 트위터를 통해 ""IOMAP 지표에 따르면 비트코인은 4만6200~4만7700달러 구간에서 강한 지지를 받고 있다. 166만개 이상의 주소가 과거 이 구간에서 약 87만8000 BTC를 사들였다""고 전했다.또한 코인니스 특약 애널리스트 'JIn's Crypto'가 ""BTC가 5만 달러선을 회복하며 단기 강세를 나타내고 있다. 다만, BTC 활성화 주소 수 및 단기 거래 활성도는 여전히 낮은 수준을 유지하고 있어 BTC가 완전히 조정 국면을 벗어났다고 판단하기는 이르다""고 진단했다.그는 ""BTC 활성 주소 수는 1월 6일 최고 134만 개까지 증가한 뒤 3월 2일까지 전고점을 깨지 못 하고 있다. 신규 주소 수 역시 1월 7일 기록한 68만2000개 고지를 넘지 못하고 있다. 이는 펀더멘탈 측면에서 BTC 가격은 아직 모멘텀 축적 기간에 머물러 있다는 것을 의미한다""고 전했다.이어 ""비트코인과 이더리움(ETH)은 일봉 차트 기준 상방 추세를 잡아나가고 있다. ETH의 경우 피보나치 되돌림 비율 23.6%에 해당하는 1578달러선이 전형적인 분기점이 될 수 있다. 상방 돌파가 나올 경우 ETH 가격은 2040달러까지 도달할 수 있다""고 덧붙였다.그 외 알트코인에 대해서는 ""에이다(ADA), 바이낸스코인(BNB), 폴카닷(DOT) 역시 단기 반등세를 나타내고 있다. ADA의 경우 기타 알트코인에 비해 독립적인 움직임을 보이고 있지만, 아직 가파른 상승세를 나타낼 시그널은 보이지 않는다""고 말했다. 특히 ""바이낸스코인의 경우 BTC와 함께 상대적으로 큰 낙폭을 기록했다. 단기적으로 고점 회복을 할 수 있을지 여부는 불명확하다. DOT는 연속적인 가격 상승을 기록하고 있으며, 2월 21일 고점 저항 테스트를 앞두고 있다""고 강조했다.",1,2021.05.21
"구글 소프트웨어 엔지니어 출신이며, 라이트코인(LTC) 창시자인 찰리 리(Charlie Lee)가 ""2021년 NFT(대체불가토큰)의 인기는 2017년 ICO(암호화폐공개) 붐과 2013년 알트코인 열풍과 유사하다""고 말해 눈길을 끌었다.2일(현지시간) 암호화폐(가상자산) 전문 미디어 코인텔레그래프에 따르면, 주요 암호화폐 라이트코인(LTC, 시가총액 8위)의 크리에이터 찰리 리는 최근 자신의 트위터를 통해 NFT, ICO, 2013년 알트코인, 세 현상의 유사점에 대해 언급했다.찰리 리는 세 현상 모두 △진입장벽 없이 쉽게 새로운 것을 만들 수 있고, △이해하기 쉽고 설명하기 쉬우며, △암호화폐 시장에 대규모 신규 투자자를 유입시켰을 뿐 아니라, △ 높은 가격대 펌핑과 포모(FOMO·Fear of Missing Out; 놓치거나 제외되는 것에 대한 두려움, 공포같은 것을 의미)를 유발했으며, △일부 사람들만 보유를 선택하고 가치를 가져가고, 대다수는 그렇지 않다는 점 등 많은 공통점이 있다고 분석했다. 

앞서 지난 2월 찰리 리는 NFT는 원가 제로(0)의 창조물이라고 주장하며 NFT 산업에 대한 과감한 비판을 밝힌 바 있다. 그는 ""NFT를 만들기 위한 비용은 거의 제로에 가깝기 때문에, 시장은 결국 이러한 열풍을 이용하려는 예술가들의 NFT로 넘쳐날 것이다. 공급은 수요를 압도할 것이고 가격은 결국 폭락할 것이다""라고 경고했다.한편 3일(한국시간) 오후 5시 15분 현재 코인게코(CoinGecko)에서 시가총액 8위 암호화폐 라이트코인(LTC)의 시세는 24시간 전 대비 11.7% 급등한 약 193달러를 기록 중이다. 시총 1위 비트코인(BTC)는 2.9% 오른 50,018달러에, 2위 이더리움(ETH) 가격은 1.7% 상승한 1,580달러에 거래되고 있다. ",1,2021.05.21
"3일 FNB프로토콜이 출시한 가상자산 예치서비스 디파이(DeFi) 프로젝트 ‘커피앤비(CFNB)’에 셀럽플러스(CELEB) 코인으로도 채굴이 가능해진다.FNB프로토콜이 출시한 디파이(DeFi) 프로젝트 ‘커피앤비(CFNB)’는 이더리움(ETH)과도 새로운 De-Fi 풀을 오픈 하였으며 아픽스(APIX), 바나나톡(BNA) 등 최근 빗썸, 코인원과 같은 대형 거래소에 상장된 프로젝트들이 연이어 참여하고 있는 가운데 셀럽플러스(CELEB) 신규 풀을 오픈 한다고 밝혔다.셀럽플러스(CELEB)는 기존 인플루언서 플랫폼을 넘어서 블록체인 서비스를 활용하여 fake 데이터를 걸러주고, 광고주는 광고 집행 시 객관적이고 세분화된 데이터를 바탕으로 리포트를 제공 받을 수 있고, 인플루언서도 자신의 SNS 활동이 기록되어 수익은 물론 코인으로도 보상 받을 수 있는 시스템으로 4월 상용화를 앞두고 있다.최근 셀럽플러스(CELEB)는 최근 바나나톡(BNA)과 셀럽 데이 이벤트를 통해 많은 유저들에게 플랫폼을 알리는 동시 에어드랍을 진행 중이며, 추가 다양한 이벤트도 기획하고 있다.해당 셀럽플러스(CELEB) 신규 풀은 3일(오늘) 오후 4시부터 커피앤비(CFNB) 홈페이지를 통해 공개 된다.셀럽플러스 관계자는 “코인원 거래소 상장과 더불어 CF 촬영 등 다양한 마케팅을 준비하고 있으며, 국내 최대 광고 플랫폼으로의 도약을 준비하고 있다” 라고 전했다.",1,2021.05.21
"2020년 암호화폐 시장의 가장 뜨거운 화두를 선정한다면 단연, ‘탈중앙화 금융 디파이(DeFi)’일 것이다. 어떤 영역보다 빠르게 성장한 디파이 분야는 예치금액 기준 작년 동기대비 20배가 넘는 성장을 보이며, 암호화폐 산업의 새로운 성장 동력을 불러일으켰다.나날이 신고점을 갱신중인 비트코인 가격의 상승과 함께, 많은 투자자들이 ‘20년의 디파이 열풍과 같은 새로운 성장동력에 목말라하고 있다. 그 대답으로 많은 전문가들이 ‘대체불가능토큰(NFT)’을 꼽고 있다. NFT란 암호화폐가 각각 고유한 값을 가진 토큰을 말한다. 즉, 기존 암호화폐는 발행처에 따라 균등한 조건을 가지고 있지만, NFT토큰은 하나하나가 고유한 가치를 지니게 된다. 각각의 NFT는 각자를 구분할 수 있도록 설계되어 있다. 최근 크립토펑크에서 제작된 ‘에일리언’ NFT의 경우 605 이더리움에 판매되며 큰 화제를 낳았다. 이런 열풍은 단순히 기대만이 아닌, 실제 수치로도 증명되고 있다. 넌펀저블닷컴(넌펀저블닷컴(Nonfungible.com)의 분석에 따르면 2020년 동안 NFT 시장 규모가 전년 대비 4배 이상 성장한 총 2억5000만달러 규모의 거래가 발생했다. 또한 NFT를 보유하고 있거나 매매한 적이 있는 활성화 지갑 수의 경우 2019년 11만2731개에서 2020년 22만2179개로 두 배 가까이 늘었다. 디파이 영역에는 미치지 못하지만, 향후 성장 가능성을 높게 점쳐볼 수 있는 주목할만한 성과이다. 이런 분위기를 잘 반영하듯, 암호화폐 시장정보 전문 플랫폼인 코인마켓캡(CoinMarketcap)은 별도 섹션으로 NFT탭을 추가해 지수를 제공하고 있다.이런 시장의 흐름은 비트코인 투자자이자 미국 암호화폐 거래소 제미니(Gemini)를 운영하고 있는 윙클보스(winklevoss)형제의 행보에도 나타난다. 윙클보스 형제는 디지털 자산 거래 영역 외 사업확대를 위해 NFT 플랫폼 글로벌 1위 사업자인 니프티 게이트웨이(Nifty Gateway)를 2019년 인수한 바 있다.NFT에는 다양한 분야가 있지만 가장 가시적인 효과가 나타나는 분야는 바로 디지털 아트 영역이다. 특히 앞서 설명한 윙클보스 형제의 니프티 게이트웨이를 비롯, 라바랩스(Larva Labs), 오픈씨(Open Sea)와특히 디지털 아트의 거래는 괄목할만한 성장을 이루고 있다.모건 크릭(Morgan Creek)의 폼플리아노(Pompliano)에 따르면 수년 간 전통미술 시장의 시가총액은 약650억 달러였는데, 이는 S&P500 시가총액의 180%규모이며, 디지털 예술 시장의 현재 시가총액을 약 1,000만 달러 정도로 가정했을 때 향후 6,000배까지 증가 가능성이 있는 성장성 있는 시장이라고 평가할 정도의 잠재성이 높은 시장이다. 이런 시장 흐름에 부합하듯 하나 둘 디지털 아트 시장으로 발걸음을 옮기는 사업자가 늘어나고 있다.유럽의 경우 리히텐슈타인과 스위스에 기반을 둔 디지털 자산 거래소인 스마트밸러(SMART VALOR)가 NFT전용 플랫폼인 ‘밸러 프라임(VALOR Prime)’서비스를 런칭하며 사업확장에 박차를 가하고 있다. 스마트밸러는 완전한 규제준수를 표방하는 플랫폼으로, 리히텐슈타인의 신블록체인 규제법안에 맞춰 사업자 라이선스를 최초로 확보한 유럽내 규제준수 사업자이다. 스마트밸러는 NFT시장에 진입하고자 하는 기관투자자 등을 안정적으로 운영할 기반을 갖추고 디지털 아트 소싱 및 유통에 집중하는 모습을 보이고 있다.NFT시장의 성장세는 매섭지만, 앞서 글로벌 시장에서 각국이 집중하고 있는 분야는 매우 다르게보인다. 미국 및 유럽 등지의 서구권을 중심으로 가파르게 성장중인 디지털 아트 시장과 대조적으로, 한국을 비롯한 아시아권 에서는 게임 NFT시장 영역이 크게 각광받고 있다. 향후 NFT시장이 한쪽 영역으로 성장이 쏠리게 될지, 혹은 새롭게 두각을 나타낼 NFT플랫폼 주자가 한국 등지에서 나타날지 앞으로의 추이가 기대된다. 무엇보다 중요한 사실은 NFT시장이 디파이 열풍에 이어 암호화폐 산업을 부흥시킬 중요한 열쇠로 부각되었다는 것과 함께, 우리가 미진한 규제책 속에 성장하는 시장을 잃고 있는 것은 아니냐는 반문이다.",1,2021.05.20
"오는 7월 런던 하드포크와 함께 이더리움 수수료 체계 개선안(EIP-1559)이 도입될 것이란 전망이 나오는 가운데 이에 대해 이더리움(ETH, 시총 2위) 채굴풀들은 반대 의견이 더 우세한 것으로 나타났다. 2일 18시 기준 코인니스 모니터링에 따르면 EIP-1559에 대한 채굴풀 찬반 현황은 찬성 8곳, 반대 12곳이다. EIP-1559는 이더리움 네트워크 이용자들이 정해진 기본료를 내고 채굴자들에게는 팁을 줌으로써 병목 현상을 줄이자는 제안이다. 현재 공식 입장을 밝힌 채굴풀 가운데 F2Pool, Poolin, Binance Pool, Minerall, ViaBTC, EMCD, BTC.com, Antpool 등은 찬성 의사를 밝혔다. 반면 Flexpool, Spark Pool, Ethermine, Nanopool, Hiveon, MiningPoolHub, 2Miners, Ezil, Ethashpool, WoolyPooly, Cruxpool, CrazyPool 등은 반대표를 던진 것으로 나타났다.이와 관련하여 비트메인 창업자 우지한은 본인 SNS를 통해 ""이더리움 거버넌스 제안(EIP-1559) 도입을 찬성하며, 해당 제안 도입 시 ETH 가격이 급등할 것""이라 전망했다. 그는 ""이더리움 창시자 비탈릭 부테린이 밤낮으로 고생하며 만든 훌륭한 제안에 왜 이렇게 많은 사람들이 반대하는지 모르겠다. 만약 해당 제안이 통과되고 ETH 가격이 오르면 채굴자들에게도 좋은 일이다. EIP-1559 도입 시 기존 ETH의 인플레이션 구조도 반전될 수 있으며, 네트워크 수수료도 절감할 수 있다""고 강조했다. 한편, 이더리움 창시자 비탈릭 부테린은 최근 공식 깃허브 채널을 통해 이더리움 네트워크 내 과도한 '가스 수수료'를 정상화 하기 위한 거버넌스 제안 'EIP-3298'을 업로드했다.EIP-3298은 다가오는 런던 하드포크에서 'SSTORE 및 SELFDESTRUCT' 코드를 제거해 악의적인 '가스 수수료 환불'(gas refunds)를 방지하자는 내용을 골자로 하고 있다. 이와 관련해 비탈릭은 ""해당 코드는 원래 애플리케이션 개발자가 필요 없는 저장소 슬롯과 계약을 자발적으로 삭제할 수 있도록 동기 부여하기 위해 작성됐다. 하지만 일부 개발자들이 이를 악용하며 오히려 네트워크 병목 현상을 부추기고, 비정상적인 가스 수수료 상승이 발생했다. 따라서 다가오는 하드포크에서 해당 코드의 삭제를 제안한다""고 설명했다.",0,2021.05.20
"시가총액 2위 암호화폐(가상자산)인 이더리움(Ethereim, ETH)이 반등 흐름을 보이며 1,500달러선을 회복했다.2일(한국시간) 오후 8시 30분 현재 코인마켓캡에서 '톱' 알트코인인 이더리움 가격은 24시간 전 대비 3.52% 상승한 약 1,560달러를 기록 중이다. 시가총액은 1,788억 달러 수준이다.비트코인이 장중 5만 달러를 회복하자 이더리움도 동조화를 보이며 일시 1,600달러선을 터치했지만 이후 매도 압력을 받으며 상승폭을 줄였다. 이날 글로벌 금융 미디어 FX스트릿(FXstreet)은 ""ETH/USD 페어가 주요 저항선을 돌파하면서 1,700달러를 향해 나아갔지만 1,600달러선에 안착하지 못하면서 현재 1,500달러선에서 상승 모멘텀을 확보하기 위해 애쓰고 있다""며 ""만약 1,500달러선을 유지하면 이더리움은 1,700달러, 나아가 2,000달러까지 치솟을 수 있다. 반대로 1,500달러선 아래로 떨어지면 약세로 전환, 1,200달러 수준까지 추락할 수 있다""고 분석했다.또, 암호화폐 전문매체 뉴스BTC의 애널리스트인 아유시 진달(Aayush Jindal)은 ""이더(ETH) 가격은 긍정적인 신호를 보이고 있지만, 상승 지속을 위해서는 1,600달러 이상을 넘어서야 한다""고 진단했다.한편 우지한 비트메인 창업자가 이날 자신의 SNS를 통해 ""이더리움 거버넌스 제안 EIP-1559 도입을 찬성하며, 해당 제안 도입 시 이더(ETH) 가격이 급등할 것""이라고 전망했다. 이와 관련해 그는 ""비탈릭 부테린 이더리움 창시자가 밤낮으로 고생하며 만든 훌륭한 제안에 왜 이렇게 많은 사람들이 반대하는지 모르겠다. 만약 해당 제안이 통과되고 이더 가격이 오르면 채굴자들에게도 좋은 일이다. EIP-1559 도입 시 기존 이더리움의 인플레이션 구조도 반전될 수 있으며, 네트워크 수수료도 절감할 수 있다""고 강조했다. EIP-1559는 이더리움 네트워크 이용자들이 정해진 기본료를 내고 채굴자들에게는 팁을 줌으로써 병목 현상을 줄이는 제안이다. 오는 7월 런던 하드포크와 함께 도입될 것이라는 전망이 나오는 가운데, EIP-1559에 대한 채굴풀들의 찬반 의견이 갈리고 있다.",1,2021.05.20
"SaTT가 최근 진행된 바이낸스 스마트 체인(Binance Smart Chain·BSC)과의 통합을 축하하기 위해 BNB/SATT와 BUSD/SATT 쌍을 포함하여 팬케이크스왑(PancakeSwap)에 SaTT BEP-20을 상장하고 유동성 풀을 열기로 결정했다.지난달 18일, SaTT는 생태계를 확장하고 커뮤니티를 위한 다양한 제품 옵션 제공과 다른 블록체인과의 효율적인 주소 활용을 위해 보다 쉽게 BSC로 넘어갈 수 있도록 브릿지를 통합했다. 이에 따라 SaTT는 이더리움의 ERC-20 토큰 표준을 개선한 BSC 상의 토큰 표준인 BEP-20 토큰으로 구성될 예정이다.주어진 지갑의 경우 BEP-20과 ERC-20 모두 동일한 수신 주소를 가지고 있어 별도의 체인에 존재하는 동안 호환성을 강화한다. SaTT 지갑에서 브릿지 주소를 사용하면 SaTT ERC-20을 SaTT BEP-20으로(또는 그 반대로) 직접 전송할 수 있다.BSC 네트워크와 관련된 이점을 고려하면 이는 주도적이고 잘 짜여진 결정이다. 블록체인 기반 광고를 독특하게 만드는 결정적 속성 중 하나는 바로 광고비 절감이다. 지금까지 이더리움 블록체인의 트랜잭션 수수료는 평균 23달러로 사상 최고치로 치솟으면서 이더리움 블록체인의 이름에 걸맞지 않는 모습을 보였다.이는 이더리움 네트워크를 통한 가치 거래비용은 엄청나게 치솟지만 수수료가 낮은 거래는 처리하는데 몇 시간이 걸릴 가능성이 높다는 의미다. 이로 인해 SaTT 플랫폼의 빠르고 효율적인 블록체인 기반 광고 네트워크로서의 기능을 더욱 제한된다.반면 SaTT가 BSC로 이전하면 광고 거래에 5~12센트 정도 소요되며 각 거래를 5초 이내에 완료할 수 있다. 이를 통해 SaTT 광고 플랫폼은 비용 효율적이고 초고속 광고 플랫폼이란 이름을 유지할 수 있다.바이낸스에 따르면 BSC는 바이낸스 체인으로의 확장을 위해 구상됐다. BSC는 초고속 거래에 최적화된 원래의 체인을 정체시키지 않고 분산형 애플리케이션(dApp·디앱)에 접목하기 때문에 듀얼 체인 아키텍처를 사용하는 경우 두 체인은 상호 보완적이다. 이러한 기능은 디앱을 실행하고 저렴한 비용으로 트랜잭션을 처리를 하는데 있어 매우 효율적으로 최적화시킨다.이와 관련하여 SaTT 관계자는 ""지난 몇 달 동안 BSC에의 관심은 숨 막힐 지경이었다. 최근 제안된 ETH 2.0의 가스요금 처리방식이 불확실해짐에 따라 계속 성장하는 생태계와 함께 다른 곳에서라도 더욱 최적화된 혁신을 추구하는 중요한 조치를 취해야 했다""고 밝혔다. 이어 ""최신 보고서에 따르면 BSC는 최근 낮은 수수료와 빠른 거래 아키텍처 덕분에 일일 거래 금액에서 이더리움을 추월했다. 이는 당사의 이번 결정이 SaTT 생태계에 열의를 불어넣을 잘 계산된 결정임을 보여준다""고 설명했다. 한편, SaTT ERC-20 보유자가 BEP-20 토큰으로 이전할 수 있도록 에어드랍이 진행될 전망이다. 조만간 에어드랍 스냅샷 날짜 발표와 함께 추가 지침이 제공될 예정이다. 모든 ERC-20 SaTT 보유자는 BEP-20 버전의 SaTT 토큰을 받게 된다. SaTT BEP-20 토큰 버전(SaTTB)은 ERC-20 버전을 보완하기 위해 존재하므로 사용자는 두 체인 모두에서 쉽게 액세스할 수 있다. 이에 따라 새롭게 제안된 BSC를 지원하기 위해 SaTT 광고 플랫폼을 업그레이드할 예정이다.그 외에도 BakerySwap과 같은 다른 BSC 기반 AMM DEX에 SaTT의 BEP-20 버전을 상장하는 가능성도 검토 중이다. 이는 SaTT 생태계에 있어서 필수적인 단계라 할 수 있다.",1,2021.05.20
"* 본 컨텐츠는 음성으로 기사를 들으실 수 있습니다.3월 2일, 오늘은 시가총액 3위 자리에 오른 '에이다(ADA)'에 대해 알아보도록 해요.'톱' 알트코인 이더리움(Ethereum,ETH) 경쟁자인 카르다노 에이다(Cardano, ADA)가 급등 흐름을 보이며 바이낸스코인(Binance Coin, BNB)를 제치고 시가총액 3위 자리에 등극했습니다. ",1,2021.05.20
"암호화폐(가상자산) 대장주인 비트코인(Bitcoin, BTC)이 단기 상승 흐름을 보이며 48,000달러선을 회복하면서 이더리움(Ethereim, ETH), 바이낸스코인(Binance Coin, BNB) 등 주요 알트코인도 일제히 강세를 보이고 있다.3월 1일(한국시간) 오후 10시 20분 현재 코인마켓캡에서 시가총액 1위 비트코인(Bitcoin, BTC) 시세는 지난 24시간 동안 6.79% 상승한 약 48,293달러를 기록 중이다. 시총 2위 암호화폐이며 '톱' 알트코인인 이더리움(ETH) 가격은 12.38% 급등하며 1,537달러에 거래되고 있으고, 시총 4위이며 바이낸스 거래소의 자체 코인인 바이낸스코인(Binance Coin, BNB) 가격도 19.33% 치솟으며 약 256달러를 기록 중이다.또, 이더리움 공동 창업자인 개빈 우드(Gavin Wood)가 이끄는 인터체인 블록체인 프로젝트이며 시총 6위 암호화폐인 폴카닷(Polkadot, DOT)은 12.83% 급등하며 35.16달러에 거래되고 있다.현재 미국 증권거래위원회(SEC)와 재판을 벌이고 있는 시총 7위 리플(Ripple, XRP)도 4% 가량 상승하며 0.4343달러선에 시세가 형성돼 있다. 이밖에 카르다노 에이다(ADA, 시총 3위)는 1.20%, 라이트코인(LTC, 시총 8위)는 7.27%, 체인링크(LINK, 시총 9위)는 11.50%, 스텔라루멘(XLM. 시총 10위)는 5.69%, 비트코인 캐시(BCH, 시총 12위)는 8.12% 상승 중이다.이날 전체 암호화폐 시가총액은 24시간 전 대비 5.50% 급증한 1조 4,411억 달러이며, 비트코인 시가총액 점유율(BTC Dominance)은 61.0% 수준이다.",1,2021.05.19
