news,label,date
"외신에 따르면 말레이시아 라부안 최대 오피스 서비스 업체 USO가 암호화폐 결제를 지원한다고 발표했다. 이와 관련 USO는 ""지난해 암호화폐 결제에 대한 논의 후 내린 결정""이라며 ""비트코인(BTC)과 이더리움(ETH) 결제 지원을 준비 중""이라고 전했다.",1,2022.05.12
워너뮤직그룹(WMG)이 이더리움 기반 NFT 출석증명 프로토콜 POAP과 파트너십을 체결했다고 밝혔다. 애틀랜틱 레코드(Atlantic Records) 소속 래퍼 케빈 게이츠(Kevin Gates)의 4월 16일 공연 참석자에게 POAP을 제공할 예정이다.,1,2022.05.12
"상위 100개 이더리움 고래 지갑이 지난 24시간 동안 가장 많이 구매한 토큰은 다음과 같다. 스테이블코인은 제외. 1. ETH $1,413,7242. LINK $105,8773. SHIB $65,9844. FTM $30,4645. GALA $26,855코인니스는 웨일스탯(Whalestats)과 협업해 거래소 및 프로젝트 지갑을 제외한 상위 100개 이더리움 지갑을 추적하고 있다.",0,2022.05.12
"지난해 3월 트위터 창업자 잭 도시가 처음으로 올린 트윗의 대체불가토큰(NFT)이 290만달러(약 35억7천만원)에 팔려 화제가 됐다. 하지만 이 NFT의 가치가 1년 만에 거의 사라지면서 NFT 시장의 거품 논란이 커지고 있다.14일(현지시간) 로이터통신에 따르면 작년 이 NFT를 샀던 암호화폐 사업가 시나 에스타비는 이를 지난주 세계 최대 NFT 거래소 오픈시(Opensea)에 내놨지만, 이날까지 최고 입찰 가격은 6천800달러(약 837만원)에 불과했다. 이는 에스타비가 제시한 목표 가격 4천800만달러(약 590억원)의 7천분의 1에도 못 미치는 수준이다.경매 첫 주 입찰 가격이 수백 달러밖에 되지 않자 목표 가격은 없어졌지만, 이날까지 최고 입찰 가격은 2.2이더리움(ETH·약 6천800달러)밖에 되지 않았다.말레이시아에 있는 블록체인 기업 브리지오라클의 최고경영자(CEO)인 에스타비는 영국 BBC 방송과 인터뷰에서 높은 가격을 제시받지 못하면 아마도 잭 도시의 트윗 NFT를 절대 팔지 않을 것이라고 말했다.에스타비는 로이터 인터뷰에서도 자신이 산 NFT의 가치에 대해 확신했다. 그는 ""이 NFT는 그저 단순한 트윗이 아니라 디지털 세계의 '모나리자'""라고 말했다. 이어 ""나에게는 누가 이것을 사려는지가 중요하다. 누구나 이 NFT를 살 자격이 있다고 보지는 않기 때문에 아무에게나 팔지는 않을 것""이라고 말했다.그는 지난 6일 NFT 판매 수익의 50%를 자선 기부할 것이라고 밝힌 바 있다.CNBC는 유명한 잭 도시의 첫 트윗 NFT에 대해 높은 가격의 응찰이 없었다며 ""지난 2년간 폭발적으로 성장한 NFT 시장에 일정한 한계가 있다는 것을 보여준다""고 지적했다.NFT 정보업체 넌펀저블닷컴에 따르면 지난해 NFT 거래는 176억달러(약 21조7천억원)로 1년 전보다 200배 이상 급증했다.",-1,2022.05.12
"지난달 블록체인 비디오 게임 '액시 인피니티(Axie Infinity, AXS)'가 당한 6억 달러(7천200여억원 상당)가 넘는 암호화폐 해킹의 배후에는 북한 연계 해킹 조직인 라자루스가 있었다는 보도가 나왔다.미 재무부는 이날 라자루스를 당시 암호화폐 도난과 연결시키고, 라자루스와 연결된 암호화폐 이더리움의 지갑 주소(wallet address)를 제재 리스트에 추가했다고 블룸버그통신 등이 전했다.지난달 액시 인피니티 게임을 하면서 암호화폐를 주고 받을 수 있는 네트워크인 '로닌'에 해커가 침투해 암호화폐를 훔쳐가는 사건이 발생했다.액시 인피니티와 로닌을 운영하는 '스카이 메이비스'는 해커들이 6억2천500만 달러(7천365억 원)에 달하는 암호화폐를 훔쳤다고 밝혔다. 이는 역대 최대 규모의 암호화폐 해킹이라는 평가를 받았다.그런데 로닌에서 도난당한 암호화폐 중 8천600만 달러 이상이 '토네이도 캐시'라 불리는 서비스를 통해 라자루스와 연결된 이더리움 지갑에서 다른 지갑으로 이동한 자료가 파악됐다는 것이 블룸버그의 전언이다.스카이 메이비스는 자사 웹사이트에 미 연방수사국(FBI)이 이 해킹을 라자루스 책임으로 돌렸으며, 재무부는 지갑 주소를 제재 대상에 올렸다고 공지했다.블록체인 데이터 기업인 '체이널리스'는 재무부의 이번 조처에 대해 ""북한의 사이버 범죄 집단이 지난달 해킹의 배후에 있음을 확인한 것""이라고 밝혔다.라자루스는 북한군 정찰총국과 연계된 조직으로 추정되며, 2014년 북한 체제를 조롱한 영화를 제작한 미국 소니픽처스를 해킹한 주범으로 지목된 바 있다.라자루스는 현재 미국과 유엔의 제재 명단에 올라 있다.로이터통신은 미국이 올 들어 북한의 탄도미사일 시험 발사 책임을 묻기 위한 유엔 안전보장이사회 차원의 신규 제재를 추진하면서 라자루스의 자산을 동결하는 조처도 포함했다고 지난 13일 보도한 바 있다.북한은 그간 미국과 국제사회의 각종 제재로 외화 확보에 어려움에 처하자 사이버 해킹을 외화 획득 수단으로 악용한다는 비난을 받았다.체이널리스는 북한이 지난해 4억 달러 가량의 암호화폐를 훔쳤다는 보고서를 지난 1월 내놓기도 했다. 이 해킹 역시 라자루스가 주도했다는 분석이었다.",-1,2022.05.12
"간밤 뉴욕증시는 연방준비제도(연준·Fed)의 공격적 긴축에 대한 우려로 국채금리가 급등하면서 하락했다.14일(미 동부시간) 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 113.36포인트(0.33%) 하락한 34,451.23으로 거래를 마쳤다. 스탠더드앤드푸어스(S&P)500지수는 전장보다 54.00포인트(1.21%) 떨어진 4,392.59로, 기술주 중심의 나스닥 지수는 전장보다 292.51포인트(2.14%) 밀린 13,351.08로 장을 마감했다.다우지수는 이번 주 들어 0.78% 하락했고, S&P500지수와 나스닥지수도 각각 2.13%, 2.63% 하락했다. 다음 날은 '성 금요일' 연휴로 미국 금융시장이 모두 휴장한다.시장은 인플레이션 압력이 큰 만큼 연준이 오는 5월 회의에서 기준금리를 50bp 인상할 것으로 예상하고 있다. 연준의 공격적인 긴축 우려에 미국 10년물 국채금리는 13bp 오른 2.82%를 기록했다. 2년물 국채금리도 10bp가량 올라 2.48%까지 상승했다.앞서 마감한 유럽증시는 유럽중앙은행(ECB)의 기준금리 동결에 소폭 상승했다.영국 런던 증시의 FTSE 100 지수는 전 거래일 종가 대비 0.47% 상승한 7,616.38로, 프랑스 파리 증시의 CAC 40 지수는 0.72% 오른 6,589.35로 장을 마쳤다. 독일 프랑크푸르트 증시의 DAX 30 지수는 0.62% 오른 14,163.85로, 범유럽 지수인 유로 Stoxx 50 지수 역시 0.54% 상승한 3,848.68로 거래를 마쳤다.ECB는 이날 독일 프랑크푸르트에서 통화정책 회의를 열고 기준금리를 현행 0%로 유지하고, 예금금리와 한계대출금리 역시 각각 -0.50%와 0.25%로 유지하기로 결정했다.대표 암호화폐 비트코인(Bitcoin, BTC)은 뉴욕증시 하락에 동조하며 40,000달러선 아래로 다시 후퇴했다. 이날 비트코인은 코인마켓캡 기준 최고 41,451.48달러에서 최저 39,695.74달러까지 떨어졌다.블룸버그에 따르면 에버코어(Evercore) ISI 기술 전략가 리치 로스는 최근 ""비트코인(BTC), 이더리움(ETH)과 나스닥100지수(NDX) 상관관계가 높아지고 있다""며 ""BTC는 40,000달러, ETH는 2,900달러 지지 여부가 중요하다""라고 분석했다.아서 헤이즈 비트멕스 공동 창업자도 지난 11일 블로그를 통해 ""올 2분기 말까지 BTC, ETH가 각각 3만 달러, 2500달러를 테스트할 것""이라고 전망했다. 그는 ""현재 BTC·ETH와 나스닥100지수(NDX) 간 단기(10일) 상관관계가 높고, 중기(30일/90일) 상관관계도 우상향하고 있다""며 ""이는 우리가 원하는 게 아니며 이들간 중단기 상관관계가 모두 현저히 낮아져야 한다""고 말했다. 이어 ""특히 단기 상관관계가 높게 유지되는 한 암호화폐 포지셔닝에 대해 방어 자세를 취해야 한다""며 ""만약 NDX가 급락하면 암호화폐도 함께 붕괴될 것""이라고 내다봤다.반면 암호화폐 전문매체 데일리호들에 따르면, 암호화폐 애널리스트 니콜라스 머튼은 ""비트코인은 2021년 7월 저점인 30,000달러까지 다시 떨어지지 않을 것""이라며 ""비트코인을 1년 이상 보유하고 있는 사람들이 증가하고 있으며, 유통 시장 내 공급이 줄어들고 있다""고 주장했다. 그는 이어 ""비트코인은 몇 주 또는 몇 달 후 나스닥, S&P 500(SPX)보다 나은 퍼포먼스(상승세)를 보여주기 시작할 것""이라며 ""BTC/SPX 차트는 강세 패넌트를 형성하고 있으며, 5~6월을 시작으로 비트코인이 미국 증시보다 가파른 회복세를 나타낼 것""이라고 분석했다.",-1,2022.05.12
이오스(EOS) 네트워크 재단이 공식 트위터를 통해 EOS EVM이 정글 테스트넷에 배치됐다고 밝혔다. EOS EVM은 RPC 호환 기능 등을 포함하고 있어 이더리움 레이어2 솔루션 및 기타 EVM 체인 대비 적은 비용으로 트랜잭션을 처리할 수 있다.,1,2022.05.12
"코인데스크에 따르면 전 디파이 개발자이자 미국 오레곤 6선거구 민주당 하원의원 후보 맷 웨스트(Matt West)가 선거 자금 모금을 위해 NFT 컬렉션를 출시할 예정이라고 발표했다. NFT는 영화 포스터 아티스트 폴 자이터(Paul Zeaiter)가 그린 캐릭터 비버(오레곤의 주 동물) 이미지로, 이더리움으로만 구입할 수 있다. 미디어는 ""맷 웨스트는 이더리움 기반 디파이 프로토콜 와이언 파이낸스(Yearn finance)의 개발자""라며 ""때문에 이더리움으로만 결제를 진행하는 것으로 보인다""고 평가했다.",0,2022.05.12
"코인데스크에 따르면 미국 재무부가 로닌 해킹 배후에 북한 정찰총국과 연계된 것으로 알려진 해킹 조직 라자루스가 있는 것으로 추정된다고 밝혔다. 재무부는 14일(현지시간) 제재 목록에 이더리움 주소를 추가했다. 블록체인 분석 플랫폼 난센(Nansen)에 따르면 해당 주소는 Ronin Bridge Exploiter로 표시돼 있으며 148,000 ETH가 보관돼 있다. 미디어는 ""해당 월렛이 로닌 익스플로잇(취약점공격)과 연계돼 있음을 확인했다""며 ""업계 관계자에 따르면 재무부가 라자루스가 보유한 암호화폐 월렛을 블랙리스트에 올린 건 이번이 처음""이라고 전했다. 지난달 엑시인피니티(AXS) 이더리움 사이드체인 로닌은 해킹 공격을 받아 약 6.55억 달러 상당의 암호화폐 피해를 입었다.",-1,2022.05.11
"블록웍스(Blockworks)에 따르면 웹브라우저 오페라(Opera)가 비트코인 등 9개 블록체인에 대한 iOS 서비스를 지원한다고 발표했다. 이에 따라 이용자는 애플 iOS를 통해 비트코인, 이더리움, 솔라나, 폴리곤, 셀로, StarkEx, IXO, 로닌, 너보스 등 블록체인에 액세스할 수 있다. 오페라는 네이티브 웹3 브라우저 및 월렛 제공업체로, 전세계 브라우저 시장의 점유율은 약 2.81%(스탯카운터 기준)다.",1,2022.05.11
