news,label,date
"코인데스크에 따르면 덴마크 소재 매크로·암호화폐 분석업체 스테노리서치(Steno Research)가 보고서를 통해 ""도널드 트럼프가 미국 대선에서 승리한 후 이더리움 트랜잭션 수수료 수익이 급증했다”고 분석했다. 그러면서 “이더리움 네트워크 내 USDT 물량이 트론 블록체인에서의 공급량을 2년 만에 처음으로 추월했다. 이는 온체인 활동 급증과 이더리움 트랜잭션을 촉진하기 위한 수요가 증가를 명확하게 보여준다. 아울러 이더리움 레이어2 네트워크의 일일 트랜잭션 증가 추세도 당분간 지속될 것”이라고 설명했다.",1,2024.12.18
"이더리움 공동 설립자 비탈릭 부테린이 우블록체인 인터뷰에서 ""2015년 이더리움 메인넷 출시 이후 재단 자금은 거의 바닥난 상태였다. 이런 상황에서 당시 중국 완샹그룹은 개당 1.2 달러에 41만 ETH를 매입하고, 총 50만 달러를 이더리움 재단에 후원했다. 이는 재단의 생명을 구한 매우 중요한 일이었고, 완샹에도 매우 좋은 투자가 됐다""고 말했다. 이후 완샹 창업자 샤오펑이 해시키를 설립한 후 비탈릭은 해시키의 수석과학자 직을 맡았다. 한편 비탈릭은 해당 인터뷰에서 우크라이나-러시아 전쟁을 언급하며 이 전쟁이 그를 완전히 변화시켰다고 말했다. 비탈릭은 우크라이나를 공개 지지한 이후 자신이 다시는 러시아로 돌아갈 수 없음을 깨달았으며 심지어 10~15년 징역을 받을 수도 있다고 언급했다.",0,2024.12.18
"암호화폐 투자펀드 시장에서 이더리움(Ethereum, ETH)이 2024년 한 해 동안 22억 달러에 달하는 순유입액을 기록하며, 2021년 기록한 약 20억 달러 상당의 역대 최고 유입량 기록을 경신했다.코인텔레그래프, 데일리호들 등 복수 외신은 코인셰어스(CoinShares)의 주간 디지털 자산 펀드 흐름 보고서를 인용, 이더리움의 투자 심리가 극적으로 개선되었다고 설명했다.동시에 지난 한 주간 투자자의 관심이 비트코인(Bitcoin, BTC)에서 이더리움으로 전환된 것으로 나타났다. 비트코인은 4억 5,700만 달러의 순유출을 기록하며, 9월 이후 처음으로 눈에 띄는 유출세를 보였다. 반면, 같은 기간 이더리움은 6억 3,400만 달러의 순유입을 기록했다.이에, 하트만 캐피털(Hartmann Capital) 창립자 펠릭스 하트만(Felix Hartmann)은 “비트코인에서 이더리움으로의 전환은 월가가 알트코인(altcoin) 시장에 본격적으로 발을 들이기 시작했다는 신호”라고 해석했다.암호화폐 애널리스트 이더리움 비빈(Ethereum Vibin)은 “이더리움 상장지수펀드(ETF)의 자금 흐름이 처음으로 비트코인 ETF를 앞질렀다”라며, 이더리움 시장의 성장세를 강조했다.디지털 자산 뉴스 웹사이트 코인데스크는 올해 이더리움은 비트코인, 솔라나(Solana, SOL) 대비 가격 상승률이 저조했으나 이더리움 현물 ETF 자금 유입량 증가로 분위기가 바뀌었다는 미국 투자은행 번스타인(Bernstein)의 전망 보고서에 주목했다.번스타인은 “최근, 이더리움 현물 ETF에 비트코인 현물 ETF보다 더 많은 금액이 유입되며, 이더리움에 유리한 수요-공급 역학이 형성됐다. 또, 이더리움의 60%는 지난 1년간 손바뀜이 없었다. 투자자 기반이 견고하다는 신호이다”라고 설명했다.한편, 렉트캐피털(Rekt Capital)이라는 가명으로 활동하는 암호화폐 트레이더는 이더리움의 상승세가 다음 알트코인 랠리를 촉발할 가능성을 제기했다. 그는 “이더리움이 주요 저항선 돌파와 함께 주봉 기준 3,700달러에서 마감했다. 비트코인에서 이더리움으로 자금이 이동했다는 신호이다. 이후 이더리움에서 암호화폐 시가총액 순위가 낮은 다른 알트코인으로 자금이 이동하면서 자금 순환 펌핑이 이루어질 것”이라고 주장했다.",1,2024.12.18
"코인니스 마켓 모니터링에 따르면, 버지(XVG)가 최근 24시간 100% 이상 급등한 것으로 나타났다. 코인마켓캡 기준 XVG는 현재 114.51% 오른 0.0157 달러에 거래되고 있다. 한편 버지는 공식 X(구 트위터)를 통해 약 12시간 전 32.4억 개 이더리움(ETH) 기반 XVG(현재 시세 기준 약 5,000만 달러 상당) 토큰을 소각했다고 발표한 바 있다.",1,2024.12.18
"트레이더 T 및 금융정보 플랫폼 파사이드 인베스터에 따르면, 2일(현지시간) 미국 이더리움(ETH) 현물 ETF에 총 2628만 달러(368억 7900만원)가 순유입됐다. 6거래일 연속 순유입이다. 블랙록 ETHA에 5797만 달러, 피델리티 FETH에 1990만 달러가 순유입됐다. 반면 그레이스케일 ETHE에서 4436만 달러, 인베스코 QETH에서 723만 달러 순유출이 나타났다. 나머지 ETF에서는 유출입이 없었다.",0,2024.12.18
"데일리호들에 따르면 암호화폐 트레이더 렉트캐피털(Rekt Capital)이 ""이더리움(ETH)의 상승세가 다음 알트코인 랠리를 촉발할 것""이라고 전망했다. 그는 “최근 ETH 가격이 주요 저항선을 돌파하면서 주봉 기준 3,700 달러 이상에서 마감했다. 이는 비트코인에서 이더리움으로 자금이 이동했음을 나타내며, 이후 이더리움에서 시총이 더 작은 알트코인으로 또다시 자금이 이동하며 순환 펌핑이 올 것으로 예상된다. 자금 흐름 사이클의 또 다른 물결이 형성되는 단계”라고 설명했다.",1,2024.12.18
"암호화폐 자산운영사 코인셰어즈(CoinShares)가 발표한 최신 보고서에서 2024년 암호화폐 투자 상품에 대한 기관 투자자들의 관심이 급증하며 연간 373억 달러 유입으로 사상 최대 기록을 세웠다고 전했다.보고서에 따르면, 지난주 디지털 자산 투자 상품은 총 2억 7천만 달러의 순유입을 기록했다. 지역별로는 미국이 2억 6천 6백만 달러로 가장 큰 비중을 차지했으며, 홍콩(3천 9백만 달러)과 독일(1천 2백만 달러)이 뒤를 이었다. 반면 스위스와 캐나다에서는 각각 2천 6백만 달러, 1천만 달러의 소폭 유출이 있었다.비트코인(BTC)은 10만 달러 심리적 저항선을 돌파하지 못하며 4억 5천 7백만 달러의 유출을 기록했다. 그러나 이더리움(ETH)은 완전히 대조적인 흐름을 보이며 6억 3천 4백만 달러의 유입을 기록했다. 연간 누적 유입은 22억 달러에 도달해 2021년 기록했던 20억 달러를 넘어섰다. 이는 기관 투자자들의 감정 변화와 강력한 신뢰를 반영한다.리플(XRP) 투자 상품은 지난주 9천 5백만 달러의 유입을 기록하며 강세를 보였다. 이는 XRP ETF 출시 가능성에 대한 기대감이 반영된 결과로 보인다.코인셰어즈는 전체적으로 옵션 기반 ETF 출시 이후 초기 높은 거래량에도 불구하고, ETP(상장 거래 상품)의 주간 거래량은 220억 달러로 이전 주의 340억 달러에서 감소했다고 밝혔다.이번 보고서는 기관 투자자들이 암호화폐 시장의 구조적 변화에 어떻게 반응하고 있는지를 보여준다. 특히 이더리움의 유입 증가와 XRP ETF 기대감은 시장 내 긍정적 분위기를 형성하며 주목받고 있다.",1,2024.12.18
"암호화폐 대장주 비트코인9BTC)이 10만 달러선 벽을 넘지 못하는 가운데 알트코인(비트코인 외 가상화폐)인 리플(XRP)이 연일 고공행진을 이어가고 있다.2일(현지시간) 미 가상화폐 거래소 코인베이스에 따르면 미 동부 시간 이날 오후 5시 30분(서부 시간 오후 2시 30분) 비트코인 1개당 가격은 24시간 전보다 2.15% 내린 9만5천323달러(1억3천407만원)에 거래됐다.미 대선에서 도널드 트럼프 전 대통령의 당선 이후 상승해온 비트코인은 지난 22일 9만9천800달러대까지 치솟은 이후 10만 달러선을 넘지 못하고 박스권에서 움직이고 있다.같은 시간 이더리움은 3% 내린 3천613달러, 솔라나는 5.94% 하락한 223달러에 거래됐다. 일론 머스크 테슬라 최고경영자가 띄우는 도지코인은 4.95% 내린 0.42달러를 나타내는 등 다른 가상화폐도 내림세다.반면, 같은 시간 리플은 24시간 전보다 27.1% 폭등한 2.73달러에 거래됐다.미 대선일인 지난 5일 리플 가격은 0.51달러였는데 약 한 달 만에 5배 이상 수준으로 급등했다. 시가총액도 1천544억 달러(217조3천180억원)로 불어나며, 비트코인과 이더리움에 이어 시총 순위 3위에 올랐다.리플은 다른 가상화폐보다도 미 대선 이후 뒤늦게 상승에 발동이 걸렸다. 그러나 한 번 걸린 상승세는 꺾이지 않고 가파른 상승 곡선을 그리고 있다.리플 발행업체 리플랩스는 코인베이스와 함께 이번 대선에서 트럼프 전 대통령을 지원한 가장 큰 후원자라는 점에서 주목받고 있다.이미 대선 직후 리플 CEO인 브래드 갈링하우스가 트럼프 대통령 당선인을 직접 만나 업계 요구를 전달했을 가능성이 제기돼 왔다.리플랩스는 현재 개리 겐슬러 위원장이 이끄는 증권거래위원회(SEC)로부터 소송을 당해 수년간 발목이 잡혀 있었는데, 겐슬러 위원장이 내년 1월 사임하기로 하면서 소송 리스크가 해소될 가능성이 예상된다.또 리플은 출시를 준비 중인 블록체인 기반 스테이블코인(RLUSD)이 미 당국의 승인을 앞두고 있으며, 미 자산운용사 위즈덤트리가 리플 상장지수펀드(ETF) 등록을 신청하면서 리플 현물 ETF 출시 기대감도 높아지고 있다.특히, 리플 CEO 갈링하우스가 트럼프 2기 백악관에 신설될 것으로 예상되는 '가상화폐 전담팀 차르'로 거론되고 있어 가격을 더욱 끌어올리고 있다는 분석이 제기되고 있다.이런 가운데 리플의 급등은 한국 개미들이 주도하고 있다는 분석이 나왔다.코인 전문 매체 코인데스크는 이날 ""리플의 거래 대금이 전 세계적으로 급증했다""며 ""한국 최대 가상화폐 거래소인 업비트는 지난 24시간 동안 거래 대금이 40억 달러를 기록, 이는 전체 27%가 넘는 수치""라고 전했다.그러면서 리플의 거래대금 급증은 더불어민주당이 정부 여당의 가상자산 과세 2년 유예안에 동의했다는 소식에 따른 것이라고 분석했다.가상화폐 마켓 분석 업체 10x리서치의 설립자 마르쿠스 틸렌은 ""당초 2021년으로 예정됐던 과세는 여러 차례 연기됐다""며 ""이번 연기로 세금 부담이 사라져 가상화폐 시장에서 거래 활성화를 높일 수 있을 것으로 보인다""고 말했다.",1,2024.12.18
"나블라 파이낸스(Nabla Finance)가 고효율 AMM 기반 수익률 프로토콜로 첫 번째 퍼블릭 토큰 세일을 피오르드 파운드리(Fjord Foundry) 플랫폼에서 진행한다고 발표했다. 이번 세일은 2024년 12월 4일 오후 2시(UTC)에 시작해 12월 7일 같은 시간에 종료된다.  나블라는 탈중앙 금융(DeFi) 환경에서 지속 가능한 수익과 자본 효율성을 추구하는 선도적인 플랫폼으로 자리 잡고 있다. 독자적으로 개발한 AMM 기술은 WBTC, cbBTC, WETH, ARB 등 주요 자산에 대해 업계 최고 수준의 기본 APY를 제공하며, 안정성과 보안을 동시에 만족시킨다.  나블라는 초기 600만 달러의 완전 희석 가치(FDV)로 시작해, 이후 1,000만 달러와 2,000만 달러로 평가된 펀딩 라운드를 성공적으로 완료했다. 이러한 과정을 통해 총 75만 달러 이상의 자금을 유치하며 투자자들의 신뢰를 얻고 있다.  다가오는 퍼블릭 토큰 세일은 600만 달러의 FDV로 30만 달러 모금을 목표로 진행된다. 세일은 모든 투자자들에게 공정한 참여 기회를 제공하며, 나블라 생태계의 성장 가능성을 공유할 중요한 이정표가 될 것이다.  퍼블릭 세일에 대한 자세한 정보는 피오르드 파운드리와 나블라 파이낸스의 공식 채널을 통해 확인할 수 있다. 나블라는 이번 세일을 통해 사용자와 투자자 간의 신뢰를 더욱 강화하고, DeFi 혁신을 이끌어나갈 계획이다.■단순성과 보안을 겸비한 나블라 파이낸스의 혁신적 유동성 프로토콜나블라 파이낸스는 유동성 공급에 대한 접근 방식을 재정의하며, 단일 풀(single pool) 기반의 혁신적인 솔루션을 제공한다. 이 단일 풀 구조는 사용자에게 단순성과 안정성을 제공하며, 자산 가격 변화나 시장 조성 리스크 없이 자산 예치가 가능하도록 설계되었다.유동성을 제공하는 사용자는 플랫폼 내에서 이자 수익 토큰(yield-bearing token)을 받아 최소한의 노력으로 수익 잠재력을 극대화할 수 있으며, 이러한 토큰은 다양한 탈중앙 금융(DeFi) 플랫폼에서 활용이 가능해 유동성 공급자들에게 더 많은 선택지를 제공한다.나블라는 고급 기술을 활용해 유동성 공급의 위험 요소를 효과적으로 완화하는데, 고주파 오라클은 시장 데이터를 신속하고 정확하게 반영하고 변동성 보호 메커니즘은 시장 급변 시 자산을 보호하며 맞춤형 슬리피지 곡선은 거래 시 슬리피지 위험을 최소화한다. 이러한 시스템은 비영구적 손실(Impermanent Loss, IL)과 리밸런싱 대비 손실(LVR)을 95% 이상 완화하며, 유동성 공급자에게 안정적이고 예측 가능한 수익률을 보장한다.나블라의 프로토콜은 단순성, 보안, 그리고 지속 가능성을 모두 충족하며 유동성 공급자들에게 경쟁력 있는 수익률과 위험 관리 기능을 동시에 제공해 DeFi 분야에서 나블라의 독보적인 위치를 공고히 하고 있다.■탁월한 성능으로 디파이 혁신 추진나블라 파이낸스는 2024년 11월 아리트럼과 베이스에서 퍼블릭 메인넷 알파를 성공적으로 출시하며 디파이 생태계에서 주목받는 진전을 이루었다. 3개월간의 비공개 테스트를 통해 프로토콜을 검증한 후 대중에게 공개함으로써 더 많은 사용자가 고효율 디파이 솔루션을 경험할 수 있는 길을 열었다.Pyth.network를 기반으로 구동되는 이 프로토콜은 실시간 고충실도 가격 피드를 활용해 자산의 정확한 가격 책정과 풀의 공정한 가격 발견을 보장하며, 저명한 주문 라우팅 솔루션인 ODOS.xyz와의 통합을 통해 나블라 풀을 유동성 공급원으로 활용해 거래량을 증가시키고 사용자 수익을 극대화했다. 또한 자체 개발한 오라클 시스템 EV:GO(초과 변동성 가드 오라클)를 도입해 수익성을 10배 이상 향상시켰으며, 이를 통해 WBTC, cbBTC, WETH, ARB 등의 자산에서 디파이 영역 최고 수준의 유기적 수익률을 제공할 수 있었다.총 거래 가치가 60만 달러에 불과한 나블라는 매주 600만 달러에서 900만 달러에 달하는 스왑 거래를 창출하며, 이는 TVL당 일일 스왑 거래량이 원래 거래 가치의 1~5배에 이르는 탈중앙 금융 업계에서 보기 드문 성과를 보여준다. 또한 나블라는 기존 업계 전문가들이 실현 가능성을 낮게 보았던 차익거래 트래픽을 통해 높은 수익성을 입증하며 디파이 생태계에서의 입지를 더욱 확고히 다지고 있다.■나블라 파이낸스, 성장 기록과 미래 비전나블라 파이낸스는 설립 초기부터 혁신적인 접근과 확장성을 바탕으로 성장 가능성을 입증하며, 엔젤 투자자, 사토시페이, 스마프 캐피털, 커뮤니티 구성원 등으로부터 총 75만 달러 이상의 투자를 유치했다. 이더리움 세폴리아와 아비트럼 테스트넷 단계에서 13,000명 이상의 사용자가 시빌 체킹을 거쳐 참여하며 플랫폼의 설계와 기능성을 성공적으로 검증했고, 커뮤니티 강화를 위해 14,000명 이상의 보유자에게 AMBER 온체인 포인트를 발행해 다가오는 나블라 에어드랍의 기반을 마련했다. 또한 2023년 12월 권위 있는 키락(MM) 액셀러레이터 프로그램을 완료하며 기술적 성과와 비즈니스 확장성을 더욱 공고히 했다. 다가오는 퍼블릭 토큰 세일은 600만 달러의 완전 희석 가치(FDV)를 기준으로 30만 달러를 조달할 계획이며, 이를 통해 탈중앙화 거래소(DEX) 애그리게이터 및 솔버와의 통합을 확대해 거래량과 연간 수익률(APR)을 향상시킬 것이다.이와 함께 이더리움 파생상품, 스테이블코인, 우량 자산을 위한 신규 풀 허브를 출시하고, 풀 한도를 점진적으로 확대해 증가하는 유동성 수요를 수용하며 지속 가능하고 효율적인 수익 창출을 목표로 하는 선도적인 프로토콜로서의 입지를 강화할 예정이다.■디파이 혁신의 미래, 나블라 파이낸스와 함께하는 기회나블라 파이낸스는 세계 최초의 수익률 보유 밈 토큰인 $naDEGEN을 출시하며 디파이 혁신의 새로운 장을 열고 있다. 이 토큰은 사용자가 $DEGEN을 풀에 예치하면 $naDEGEN 토큰을 지급받는 방식으로 작동하며, 유머와 금융 기능을 결합한 독특한 콘셉트를 제공한다. 테스트 기간 동안 $naDEGEN은 30% 이상의 뛰어난 APY를 기록하며 $naDEGEN 보유자에게 지속적으로 $DEGEN 자산의 성장을 보장했다. 나블라 파이낸스는 수익 창출, 리스크 완화, 유동성 관리에 있어 혁신적인 접근 방식을 도입하며 디파이의 가능성을 재정의하고 있다. 이를 통해 효율성과 수익성 면에서 새로운 기준을 제시하며 탈중앙 금융의 미래를 선도하고 있다. 2024년 12월 4일 오후 2시(UTC)부터 12월 7일 오후 2시(UTC)까지 피오르드 파운드리에서 진행되는 나블라의 퍼블릭 토큰 세일에 참여하세요. Stay Updated with Nabla Finance-Telegram: t.me/nablafi-X: x.com/nablafi-Mail: support@nabla.fi*본 기사는 업체에서 제공한 보도자료 입니다. ",1,2024.12.18
"2일(현지시간) 암호화폐 전문매체 코인게이프에 따르면, 리플랩스(Ripple Labs)가 RLUSD 스테이블코인 테스트를 본격화하며 약 1,000만 RLUSD를 새로 발행했다. 이번 테스트는 XRP 레저(XRP Ledger)와 이더리움 블록체인에서 동시에 진행되었으며, RLUSD의 민팅(발행) 및 전송이 주요 내용이다.매체에 따르면 리플의 RLUSD는 스테이블코인 생태계에 합류하기 위해 수개월 간 테스트가 지속되어 왔다. 이번 테스트에서는 XRP 레저 상에서 9,999,700 RLUSD가 발행됐으며, 이는 '지불(Payment)' 목적으로 지정되었다. 이후 모든 RLUSD는 하나의 재무 계좌(Treasury account)로 이동된 것으로 확인됐다. 또 다른 테스트에서는 이더리움 블록체인 상에서 39,999,523 RLUSD가 발행되어 동일한 방식으로 재무 계좌로 전송되었다.이번 테스트는 리플이 뉴욕금융서비스국(NYDFS)으로부터 주요 라이선스 승인을 앞두고 있다는 소식이 나온 지 약 일주일 만에 진행되었다. 정확한 승인 시점은 명확하지 않지만, 업계에서는 올해 내 승인이 이뤄질 가능성이 높다고 보고 있다.한편, XRP 생태계는 RLUSD 스테이블코인의 발전과 함께 디지털 통화 가격 상승을 경험하고 있다. 보도 당시 XRP는 24시간 내 30.55% 상승하며 2.758달러에 거래되고 있으며, 최고 2.849달러까지 도달했다.리플 전 내부 관계자에 따르면, RLUSD 스테이블코인은 XRP와 짝을 이루어 유동성을 강화하고 결제 생태계에서 모멘텀을 얻게 될 것으로 전망된다. 더불어, 규제 명확성이 높아지면 XRP 가격 상승에 긍정적인 영향을 미칠 것으로 보인다. 특히 XRP ETF 승인이 새로운 SEC 의장 아래에서 현실화될 가능성이 높아지고 있어 기대감을 더욱 키우고 있다.",1,2024.12.18
