news,label,date
"DL 뉴스에 따르면, 이더리움(ETH) 공동 창업자이자 이더리움 인프라 개발사 컨센시스의 창업자인 조셉 루빈(Joe Lubin)이 베를린에서 열린 암호화폐 컨퍼런스에서 ""나스닥 등 증권거래소에 회사 주식을 상장하는 일은 없을 것""이라고 밝혔다. 이와 관련 루빈은 “우리는 오랫동안 이에 대해 생각해왔다. 암호화폐 생태계에서는 프로토콜을 출시하거나, 프로토콜을 토큰화하는 등의 다양한 상장 방법이 있다. 컨센시스는 메타마스크 또는 리니아와 같이 사업부를 분사할 수도 있다”고 말했다. 이어 ""다만 우리가 어떤 형태로든 상장한다면, 블록체인 기술을 활용한 무언가가 될 것이다""라고 덧붙였다.",0,2024.06.01
"블룸버그에 따르면 암호화폐 마켓 메이킹 업체 GSR 마켓 소속 애널리스트 브라이언 루딕(Brian Rudick)이 ""이더리움 현물 ETF 승인을 위해 피델리티와 아크인베스트먼트 등은 이더리움의 스테이킹 기능을 제외시켰다. 다만 이는 장기적으로 ETF 상품 자체의 수요를 감소시킬 수 있다""고 분석했다. 이에 대해 블룸버그는 ""일부 투자자들은 이더리움 현물 ETF에서 스테이킹을 지원하지 않는다면, 토큰을 자유롭게 스테이킹할 수 있는 ETH 현물 투자를 더 선호할 수 있다""고 설명했다. 앞서 미국 증권거래위원회(SEC)는 이더리움 현물 ETF 신청사 및 거래소에 19b-4(심사 요청서) 업데이트를 요청했으며, 복수의 신청사들은 수정안에서 '스테이킹' 내용을 삭제한 바 있다.",0,2024.06.01
"시가총액 2위 암호화폐 이더리움(ETH)의 가격은 최근 현물 상장지수펀드(ETF) 승인 기대감에 급등했다. 하지만 이더 랠리는 미국 증권거래위원회(SEC)의 이더리움 현물 ETF 결정을 기다리면서 3,840달러에서 멈춰섰다.코인텔레그래프에 따르면 이더(ETH) 가격은 5월 20일(현지시간)과 5월 21일 사이에 25% 급등하며 9주 최고치인 3,840달러에 도달했다. 이러한 랠리는 SEC의 이더 현물 ETF 승인이 임박했다는 추측이 커지면서 상승세를 이끌었다. 5월 23일로 예상되는 이번 결정은 자산운용사 반에크의 신청서를 중심으로 이뤄질 예정이다.블룸버그 ETF 전문 애널리스트 에릭 발추나스는 자신의 X를 통해 ""내일(23일, 현지시간) 오후 4시경 SEC가 이더리움 현물 ETF 관련 발표를 내놓을 것으로 예상한다. 앞서 비트코인 현물 ETF의 경우, 오후 3시 45분쯤 발표됐다. 과거에는 오후 4시를 조금 넘겨서 발표될 때도 있었다. 뭐든 가능하다""고 말했다. 현물 이더리움 ETF에 대한 SEC 결정 대기 중애널리스트들은 SEC가 제안된 현물 이더 ETF에 대한 19b-4 서류를 업데이트하기 위해 뉴욕 증권거래소(NYSE)와 나스닥에 연락했다는 보도에 힘입어 ETF의 승인에 대한 기대감을 높였다. 암호화폐 변호사 제이크 체르빈스키는 규제 당국의 이러한 관심이 조 바이든 대통령 행정부의 암호화폐 지지자들에게 어필하기 위한 정치적 동기일 수 있다고 주장했다.SEC의 결정은 암호화폐 지지자인 헤스터 피어스와 마크 우예다, 암호화폐 비평가로 유명한 캐롤라인 크렌쇼를 포함한 5명의 위원으로 구성된 패널이 내릴 예정이다. 투자자들은 지난 1월 미국 현물 ETF 승인 이후 비트코인의 가격이 35% 상승한 것과 유사하게 이더리움도 ETF 승인을 받을 경우 비슷한 궤적을 그릴 수 있을 것으로 추측하고 있다.현재 시장 심리와 파생상품 데이터최근 가격 급등에도 불구하고 이더는 3,750달러 부근에서 저항에 직면했고, 트레이더들은 ETF 승인 가능성이 이미 가격에 반영된 것인지에 대해 고민하고 있다. 이더 선물 데이터에 따르면 강세장의 위험 선호도는 중간 정도이며, 15%의 프리미엄은 어느 정도 낙관적이지만 여전히 3월의 행복감 수준에는 미치지 못하는 것으로 나타났다.이더리움이 상승할 수 있는 3가지 이유하지만 코인텔레그래프는 △미체결 약정 증가△비트코인보다 이더리움 선호 △수요와 축적 증가 등을 이유로 ETH 가격이 향후 계속 상승할 것으로 전망했다. 구체적 이유는 다음과 같다.미체결 약정 증가: 크립토퀀트의 데이터에 따르면 선물 시장에서 이더리움 미결제약정 포지션이 크게 증가했으며, 총 미결제약정은 사상 최고치인 146억 8천만 달러에 달했다. 이러한 증가는 이더리움에 대한 강한 신뢰를 시사하며, 잠재적으로 추가적인 가격 상승을 뒷받침할 수 있다.비트코인보다 이더리움 선호: 트레이더들 사이에서 비트코인보다 이더리움을 선호하는 경향이 눈에 띄게 나타나고 있다. 무기한 선물 시장의 테이커-매수 비율은 이더리움에 대한 매수 주문이 더 많다는 것을 나타내며 가격 상승 압력을 가하고 있다. 또한, ETH/BTC 거래 쌍은 19.6% 상승하며 BTC 대비 이더리움의 강세를 강조하고 있다.수요와 축적 증가: 일반적으로 이더를 축적하고 보유하는 영구 보유자의 매수 활동 증가는 수요 증가를 나타낸다. 5월 20일, 이들 영구 보유자는 2023년 9월 이후 일일 최고 수준인 100,000 이더를 매수했다. 이러한 매수는 9월 이후 최고치를 기록한 강세 분위기와 맞물려 이더리움에 대한 견고한 수요를 시사한다.코인텔레그래프는 ""현재 이더리움이 3,750달러 부근에서 안정세를 보이고 있다고 해서 ETF 승인이 완전히 가격에 반영되었다는 의미는 아니다. ETF 승인 이후 비트코인의 역사적 성과와 선물 시장의 지속적인 강세 추세를 고려할 때 이더리움은 여전히 추가 상승 가능성이 있다. SEC가 이더 현물 ETF를 승인하면 이더리움 가격은 수요 증가와 긍정적인 시장 분위기에 힘입어 상승세를 이어갈 수 있다""며 이더리움에 대한 낙관론을 피력했다.암호화폐 시황중계사이트 코인마켓캡에 따르면 한국시간 23일 오전 10시 6분 현재 이더 가격은 24시간 전 대비 0.74% 하락한 3,751달러를 기록 중이다. 같은 시간 대장주 비트코인(BTC)은 1.04% 내린 69,387달러에 거래되고 있다. ",1,2024.06.01
"스팟온체인이 X를 통해 ""이더리움(ETH) 공동 창업자 제프리 윌크(Jeffrey Wilcke)가 2시간 전 10,000 ETH(약 3738만 달러)를 크라켄에 입금했다. 그는 2024년 초부터 24,300 ETH(약 7552만 달러)를 크라켄에 입금했으며, 입금 직후 가격이 급등한 바 있다. 현재 그는 여전히 126,000 ETH(약 4.73억 달러)를 보유하고 있다""고 전했다.",1,2024.06.01
zkEVM 기반 이더리움 레이어2 네트워크 타이코(Taiko)가 X를 통해 에어드랍 자격을 확인할 수 있는 클레임(청구) 페이지를 정상적으로 오픈했다고 밝혔다. 앞서 타이코는 에어드랍 클레임 페이지에서 오류가 발생했다고 전한 바 있다.,0,2024.06.01
"비트코인(BTC) 현물 ETF의 출현과 이더리움 현물 ETF에 대한 승인이 임박한 가운데 벌써부터 다음 ETF 승인을 받을 가능성이 높은 코인에 대한 논의가 한창이다.블룸버그 ETF 전문 애널리스트 제임스 세이파트에 따르면 CNBC에 출연한 다수 패널이 이더리움 현물 ETF 승인 이후 솔라나(SOL) 현물 ETF 가능성에 대해 논의했다. 이에 대해 세이파트는 ""미국 상품선물거래위원회(CFTC) 규제 기반 선물 시장이 확보된다면, SOL 현물 ETF가 출시될 확률이 다른 암호화폐에 비해 높다고 생각한다""고 말했다.하지만 그는 ""미국 증권거래위원회(SEC)는 코인베이스, 크라켄 등과의 소송에서 'SOL은 증권'이라고 단언한 바 있다. 만약 현재 규제 체계에서 SOL 현물 ETF가 탄생한다면 이는 2026년 이후가 될 가능성이 높다""고 전망했다.이와 관련해 암호화폐 서비스 제공업체 매트릭스포트(Matrixport) 공동 설립자 다니엘 얀(Daniel Yan)은 최근 X를 통해 ""만약 이더리움 현물 ETF가 승인된다면, 가장 현명한 거래 전략은 곧바로 솔라나를 매수하는 것이다. 그 이유는 ETH 현물 ETF 승인 이후 다음 ETF 승인을 받을 가능성이 높은 코인이 솔라나이기 때문이다. 실제로 BTC 현물 ETF가 승인되고 (다음 타자인 ETH 현물 ETF 기대감으로 인해) ETH/BTC는 일주일 만에 12% 상승했었다”고 말했다.한편 대표적인 밈 암호화폐 도지코인(DOGE)의 공동 개발자 빌리 마르쿠스(Billy Markus, @BillyM2k)는  22일(현지시간) X를 통해 ""도지코인 ETF는 재미있을 것이다""는 의견을 피력했다.이와 관련해 유투데이는 ""시장 참여자들의 열정은 도지코인이 증권으로 분류되지 않아 ETF의 유망한 후보가 될 수 있다는 사실에 의해 촉진되고 있다. 예를 들어, 올해 초 CFTC는 도지코인에 대한 코인베이스 파생상품 선물을 승인해 규제 당국의 일부 승인을 받았다. 이 승인은 전통적인 금융 기관이 도지코인에 더 공식적으로 참여할 수 있는 길을 열어주는 전환점으로 여겨진다""고 전했다.",0,2024.06.01
"시가총액 2위 암호화폐 이더리움(ETH)이 현물 ETF 승인 경계감에 하락세를 보이고 있다.암호화폐 시황중계사이트 코인마켓캡에 따르면 한국시간 23일 오전 8시 현재 이더 가격은 24시간 전 대비 1.84% 하락한 3,743달러를 기록 중이다. 같은 시간 대장주 비트코인(BTC)은 1.51% 내린 69,104달러에 거래되고 있다. 이날 크립토슬레이트에 따르면 온체인 데이터 플랫폼 크립토퀀트가 보고서를 발표, 이더리움 현물 ETF에 불확실성이 발생할 경우 ETH 가격 변동성이 확대될 수 있다고 경고했다. 보고서는 ""미국 증권거래위원회(SEC)가 이더리움 ETF 승인을 거부하거나 혹은 승인 절차를 지연할 경우, ETH이 상당한 가격 조정을 겪게될 수 있다""며 ""또한 거래소의 높은 거래량으로 인해 ETH 가격 변동성이 커질 수도 있다""고 덧붙였다.하지만 코인텔레그래프는 ""온체인 데이터에 따르면 이더리움 가격 상승 추세 지속이 전망된다""며 낙관론을 견지했다. 매체는 ""이더리움 선물의 달러 기준 미결제약정이 사상 최대인 규모인 146억8,000만 달러를 기록했는데 이는 투자자 신뢰가 지속될 수 있다는 의미이고, 또 크립토퀀트 데이터에 따르면 BTC 대비 ETH 미결제약정 비율이 0.67을 가리키며 투자자들이 BTC보다 ETH를 선호하고 있으며, 아울러 ETH 장기 홀더의 ETH 추가 매수세 유입 등에 이더 가격 상승세가 지속될 수 있다""고 설명했다.한편 블룸버그 ETF 전문 애널리스트 에릭 발추나스는 이날 자신의 X를 통해 ""내일(23일, 현지시간) 오후 4시경 SEC가 이더리움 현물 ETF 관련 발표를 내놓을 것으로 예상한다. 앞서 비트코인 현물 ETF의 경우, 오후 3시 45분쯤 발표됐다. 과거에는 오후 4시를 조금 넘겨서 발표될 때도 있었다. 뭐든 가능하다""고 말했다. 이에 또다른 블룸버그 ETF 전문 애널리스트 제임스 세이파트는 ""그의 말에 동의한다. 정해진 시간은 없지만, 미국장 마감 즈음일 것으로 예상된다. 늦은 아침일 수도 있으나 나는 그럴 가능성은 낮다고 생각한다. 하지만 어쨌든 내일 오후 6시 이전에는 발표될 것(ET 기준)""이라며 ""어쩌면 누군가 SEC 계정을 해킹해 오후 2시쯤 승인 거부를 발표할 수도 있다""고 전했다.",0,2024.05.31
"블룸버그 ETF 전문 애널리스트 제임스 세이파트에 따르면 CNBC에 출연한 다수 패널이 이더리움(ETH) 현물 ETF 승인 이후 솔라나(SOL) 현물 ETF 가능성에 대해 논의했다. 이에 대해 세이파트는 ""미국 상품선물거래위원회(CFTC) 규제 기반 선물 시장이 확보된다면, SOL 현물 ETF가 출시될 확률이 다른 암호화폐에 비해 높다고 생각한다. 그러나 미국 증권거래위원회(SEC)는 코인베이스, 크라켄 등과의 소송에서 'SOL은 증권'이라고 단언한 바 있다. 만약 현재 규제 체계에서 SOL 현물 ETF가 탄생한다면 이는 2026년 이후가 될 가능성이 높다""고 전했다.",0,2024.05.31
"코인텔레그래프가 ""온체인 데이터에 따르면 이더리움(ETH) 가격 상승 추세 지속이 전망된다""며 그 3가지 이유를 다음과 같이 설명했다. -이더리움 선물의 달러 기준 미결제약정이 사상 최대인 규모인 146억8000만 달러를 기록. 투자자 신뢰가 지속될 수 있다는 의미.-크립토퀀트 데이터에 따르면 BTC 대비 ETH 미결제약정 비율이 0.67을 가리킴. 이는 투자자들이 BTC보다 ETH를 선호한다는 의미.-ETH 장기 홀더의 ETH 추가 매수세 유입",1,2024.06.01
"21세기 금융혁신 및 기술(FIT21 Act) 법안이 미국 하원을 통과한 가운데, 이더리움(ETH) 인프라 개발사 컨센시스가 X를 통해 ""FIT21 법안은 암호화폐 분야에서 미국의 리더십을 보장할 수 있는 중요한 이니셔티브""라고 강조했다. 이어 ""현재의 규제 환경은 혁신에 해를 끼치며, 웹3와 이더리움의 미래를 위협한다. 그러나 FIT2 법안으로 이러한 혼란스러운 현상에서 벗어날 수 있다. 우리는 소비자와 시장을 보호하는 동시에 블록체인 기업의 혁신을 허용하는 이러한 초당적 노력을 전적으로 지지한다""고 밝혔다. 해당 법안은 거래소 및 브로커-딜러를 포함한 디지털 상품 시장 규제권을 CFTC에 부여하는 점이 특징이다. 또 투자 계약의 존재만으로 암호화폐 토큰이 증권이 될 수 없다는 점을 명시, 모든 암호화폐의 70%는 증권이 아닌 상품으로 분류돼야 한다는 내용이 담긴 것으로 알려졌다.",1,2024.06.01
