news,label,date
"1개월 간 휴면 상태였던 이더리움 ICO 참여 고래 주소가 15분 전 7000 ETH(1016만 달러)를 크라켄에 입금했다고 온체인 애널리스트 ai_9684xtpa가 전했다. 이 주소는 이더리움 ICO에서 25만 4900 ETH를 매수했으며 현재 23,069 ETH를 보유 중이다.",0,2025.04.23
비탈릭 부테린 이더리움 창시자가 미얀마 지진 구호 활동에 10 ETH를 기부했다고 이더스캔 데이터가 전했다.,1,2025.04.23
"코인니스 마켓 모니터링에 따르면, 이더리움(ETH)이 1,500 달러를 반납했다. 2023년 3월 12일 이후 처음이다. 코인마켓캡 기준 ETH는 6.25% 내린 1,481.03 달러에 거래되고 있다.",-1,2025.04.23
"가상자산 전문 매체 AMB크립토에 따르면, 이더리움(Ethereum, ETH)이 2025년 1분기 동안 약 45%의 가치 하락을 기록하며 주요 암호화폐 가운데 가장 부진한 성적을 거두었다.같은 기간 비트코인(Bitcoin, BTC)은 약 15% 하락에 그치며 상대적으로 안정적인 흐름을 유지했다. 시장 내 위험 회피 성향이 강화되면서 투자자들이 비트코인을 보다 안전한 자산으로 인식하게 된 결과로 풀이된다.시장 데이터 분석업체 인투더블록(IntoTheBlock)에 따르면, 이더리움은 1분기 동안 규제 불확실성, 생태계 전반의 수요 둔화 등 복합적 요인으로 인해 하락 압력을 크게 받았다. 같은 기간 미국 증시의 대표 지수인 S&P500보다도 낮은 수익률을 기록하며 존재감을 잃고 있다는 분석이다.거래소 보유량도 급감하고 있다. 크립토퀀트(CryptoQuant)에 따르면, 현재 거래소에 보관된 이더리움은 1,840만 개로, 최근 3년 사이 최저치를 기록 중이다. 일반적으로 거래소 보유량 감소는 장기 보유 심리를 나타내는 긍정적 신호로 해석되지만, 이번 하락장에서는 매수세 유입 없이 가격만 빠지며 오히려 투자자 이탈 조짐으로 해석되고 있다.7일 코인게코(CoinGecko) 데이터 기준 이더리움은 주요 지지선인 1,600달러 선이 붕괴되었다. 기술적 반등 신호는 미미한 상태이다. 상대강도지수(RSI)는 36.7로 과매도 구간에 근접해 있지만, 뚜렷한 매수세는 확인되지 않고 있다. MACD도 상승 전환 신호 없이 약한 흐름을 보이고 있다.AMB크립토는 이더리움이 단기적으로 1,850달러에서 1,900달러 구간을 회복하지 못하면, 하방 위험이 지속될 확률이 높다고 분석했다.",-1,2025.04.23
"도널드 트럼프의 관세 전쟁이 글로벌 금융 시장에 충격을 주면서 암호화폐 시장도 대규모 하락세를 맞았다고 코인게이프(CoinGape)가 보도했다. 비트코인(Bitcoin, BTC), 이더리움(Ethereum, ETH), 솔라나(Solana, SOL), 도지코인(Dogecoin, DOGE) 등 주요 코인들이 하루 만에 6~16% 폭락하며, 24시간 기준 청산 규모가 9억 달러를 넘어섰다.코인게이프는 특히 아시아 시장 개장 직후 중국, 대만, 일본, 싱가포르 등 주요 지수가 10% 급락하며 서킷 브레이커가 발동됐고, 이 여파가 암호화폐까지 번졌다고 설명했다. 비트코인은 현재 77,500달러 지지선에서 거래 중이며, 하루 거래량은 220% 급증해 44억 달러를 넘었다. 기술적 분석에 따르면, 이 지지선이 무너지면 추가 하락이 불가피하다.코인게이프는 비트코인의 ‘디지털 금’(Digital Gold) 역할에 대한 회의론도 부상하고 있다고 전했다. 비트코인이 지난주 미국 증시 폭락엔 버텼지만, 오늘 하루에만 7% 하락하며 금과 같은 안전자산으로서의 신뢰도에 의문이 제기된 것. 실제로 금 가격은 80달러 상승, 은 가격도 상승세를 보이는 반면, 비트코인은 81,000달러 이하로 밀리며 약세 전환했다.이와 관련해 금 투자 옹호론자인 피터 시프(Peter Schiff)는 “비트코인 ETF에 물린 투자자들에게 오늘은 긴 하루가 될 것”이라며 비관적 전망을 내놨다. 반면, 암호화폐 자산운용사 Bitwise Investments의 CEO 헌터 호슬리(Hunter Horsley)는 “국가 간 신뢰가 흔들릴수록 비트코인의 무국적 가치가 부각된다”고 반박하며 장기적 낙관론을 유지했다.코인게이프는 알트코인 시장 역시 일제히 붕괴됐다고 보도했다. 이더리움은 13.5% 급락해 1,550달러, 연초 대비 53% 하락했다. 일부 분석가들은 1,100~1,300달러 재진입 가능성을 경고하고 있다. 그러나 온체인 데이터 업체 Spot On Chain는 일부 고래 투자자들이 하락장에서 ETH를 대거 매수하고 있다고 전했다.마지막으로 코인게이프는 SOL(-14%, 102달러), DOGE(-16%, 0.143달러), XRP(-14.5%) 등 주요 알트코인도 모두 핵심 지지선 붕괴를 경험했다고 덧붙였다. 특히 XRP는 2달러 아래로 하락, 0.65달러까지 추가 하락 가능성이 점쳐진다.",-1,2025.04.23
"XRP 가격이 2.00달러와 1.880달러 지지선을 잇따라 이탈하며 하락세로 전환됐다.뉴스BTC(NewsBTC)에 따르면, 현재는 1.850달러와 100시간 단순이동평균(SMA) 아래에서 거래되고 있으며, 기술적 반등을 시도 중이지만 저항에 부딪히는 모습이다.뉴스BTC는 XRP가 2.050달러 저항선 돌파에 실패한 후, 비트코인과 이더리움과 함께 급락했다고 전했다. 특히 2.120달러 지지선에서 이어지던 상승 추세선이 무너졌다. 이후 1.797달러까지 저점을 낮췄고, 현재는 하락폭을 일부 만회하며 횡보 중이라고 밝혔다. 기술적 분석에 따르면, 1.880달러와 1.950달러가 단기 주요 저항선으로 꼽힌다. 특히 1.880달러는 최근 하락파동(2.168달러 고점 → 1.797달러 저점)의 23.6% 피보나치 되돌림 구간과 겹쳐 반등의 관건이 될 전망이다. 1.950달러를 돌파할 경우, 2.00달러와 2.065달러까지 상승 여력이 생긴다. 반대로 1.80달러가 무너지면 1.7650달러, 나아가 1.720달러까지 추가 하락 가능성이 커진다.뉴스BTC는 현재 XRP의 MACD가 약세권에서 하락 속도를 높이고 있고, RSI(상대강도지수) 역시 '50' 아래에 머무르며 매도 우위 국면을 반영하고 있다고 분석했다. 단기적 반등보다는 추가 조정 가능성에 무게가 실리는 분위기다.전문가들은 XRP가 당분간 1.80달러와 1.880달러 사이에서 등락을 반복할 것으로 보며, 명확한 추세 전환 신호는 1.950달러 이상 돌파 여부에 달렸다고 보고 있다. 1.7650달러 하단 붕괴 시 하락 가속화에 주의가 필요하다는 의견도 나왔다.뉴스BTC는 향후 시장 변동성이 커질 수 있다며, 2.120달러 회복 전까지는 보수적인 접근이 필요하다고 조언했다. 또, 중장기적으로는 비트코인과 이더리움의 흐름에 따라 XRP의 방향성도 영향을 받을 가능성이 높다고 전했다. ",-1,2025.04.23
"암호화폐 전문매체 더크립토베이직에 따르면, XRP가 전 세계적으로 채택 확대 흐름을 타면서 ‘XRP가 100달러에 도달할 수 있는가’에 대한 논쟁이 다시 부상하고 있다. 현재 XRP 가격은 2달러 아래에서 거래되고 있으며, 전체 공급량은 1,000억 개에 달한다.더크립토베이직은 XRP가 100달러에 도달하기 위해 필요한 시가총액이 10조 달러라는 점을 지적하며, 이는 금(Gold)에 맞먹는 수준이라고 설명했다. 6일 기준 XRP의 순환 공급 기준 시총은 약 1,240억 달러, 전체 공급 기준 시총은 2,130억 달러 수준이다.더크립토베이직은 XRP가 100달러에 도달하기 위해선 약 4,560%의 성장률이 필요하며, 이는 비트코인(BTC)과 이더리움(ETH)은 물론 애플(Apple)과 같은 글로벌 자산을 뛰어넘는 성과라고 분석했다. 참고로 6일 기준 금의 시총은 약 20.5조 달러, 애플은 2.8조 달러, 비트코인은 1.6조 달러, 전체 암호화폐 시장은 약 2.72조 달러다.즉, XRP가 100달러에 도달하려면 암호화폐 시장의 판도를 뒤바꾸는 ‘표준 자산’이 되어야 하며, 글로벌 금융 시스템 내에서 가장 핵심적인 역할을 수행해야 가능하다는 결론이다.일부 분석가는 이러한 시나리오가 실현되려면 최대 20년이 걸릴 수 있다고 전망했다. 따라서 수학적으로는 가능하지만, 현실적으로는 상당한 시간과 구조적 변화가 필요하다는 것이 이번 분석의 핵심이다.",0,2025.04.23
"암호화폐 시장은 관세 및 무역 전쟁에 대한 불확실성이 지속되는 가운데, 기존 주식시장보다 먼저 바닥을 다진 것으로 보인다.유동성이 본격적으로 재유입되기 전, 현재가 하락장에서 매수할 수 있는 마지막 기회가 될 수 있다는 분석도 제기된다. 이른바 ‘스마트 머니’로 불리는 기관 투자자들은 이번 하락장에서 온체인(온체인 거래 기록을 기반으로 한) 매수를 적극적으로 진행하고 있으며, 이는 시장 반등의 전형적인 선행 신호로 해석된다.다만, 모든 암호화폐가 상승 흐름에 진입하는 것은 아니다. 극소수의 코인만이 본격적인 상승장을 맞이할 준비를 마친 상태다.5월 이전에 매수할 유망 암호화폐를 찾고 있다면, 아래 내용을 주목할 필요가 있다. 인공지능이 선정한 7개의 코인은 현재는 저평가되어 있지만, 조만간 시장의 주목을 받을 가능성이 높다.■비트코인 페페, 비트코인 네트워크 최초의 밈 ICO비트코인 페페(Bitcoin Pepe, BPEP)는 비트코인 네트워크 상에서 최초로 출시된 밈 기반 ICO이며, 밈(Meme), 대체 불가능한 토큰(NFT), 디파이(DeFi)를 통해 비트코인 생태계를 확장하고자 하는 레이어 2 프로젝트이다.비트코인이 기관 투자자를 넘어 대중적으로 채택되기 위해서는 소매 투자자들에게도 매력적으로 다가갈 필요가 있으며, BPEP는 이러한 방향성을 지향한다. 프로젝트는 양방향 브릿지(bridge) 기술을 통해 약 2조 달러 규모의 잠재 유동성을 실시간으로 확보함으로써, 비트코인 기반의 밈 경제 형성을 위한 기반을 마련하였다.솔라나(Solana)의 ICO가 0.22달러에서 시작해 1,000배 이상의 상승률을 기록했던 과거를 기억하는 투자자들에게, BPEP의 초기 구매자들이 이미 약 300%의 수익을 실현했다는 사실은 주목할 만하다. 향후 상승 여력 역시 상당하다는 평가가 이어지고 있다. 이는 비트코인의 강력한 보안성과 솔라나의 빠른 처리 속도를 결합한 밈 거래가 가능해졌기 때문이다.기관 투자자들이 지속적으로 비트코인을 매입하는 가운데, 소매 자금의 새로운 유입처로서 BPEP는 유력한 대안으로 부상하고 있다. 특히, 도널드 트럼프 전 미국 대통령이 비트코인을 보유하고 있다는 소문이 확산되며 대규모 비트코인 랠리에 대한 기대감이 커지고 있는 만큼, 비트코인 페페 역시 그 수혜를 입을 가능성이 높다.비트코인 페페는 밈, NFT, 디앱(dApp) 등 현재 비트코인 생태계에서 부족했던 요소들을 보완함으로써, 가장 주목받는 암호화폐 프로젝트 중 하나로 자리잡고 있다. 높은 신뢰성과 성능을 갖춘 생태계는 대규모 소매 채택에 최적화되어 있으며, 프리세일 단계에서 이미 600만 달러 이상의 자금을 단시간 내에 모집하는 등 시장의 높은 관심을 입증했다.■페페엑스, 공정한 밈 코인 출시를 위한 차세대 런치패드페페엑스(PepeX)는 암호화폐 시장 내에서 가장 복잡하고 역동적인 분야 중 하나인 밈 코인 출시에 인공지능(AI)을 적용한 새로운 형태의 런치패드다. 이 플랫폼은 실링(shilling)의 자동화, 소셜 미디어 참여도 관리, 그리고 각 토큰에 맞춤화된 성장 전략 설계를 통해 밈 코인의 생애주기를 체계적으로 지원한다.텔레그램 및 X(구 트위터) 계정에는 플랫폼 도입 첫날부터 고성능 관리 봇이 배치되며, 이는 커뮤니티 운영의 효율성을 극대화하는 데 기여한다. 그러나 페페엑스의 진정한 차별화 요소는 투명하고 책임 있는 운영 구조에 있다.플랫폼의 설계상, 창립자는 토큰을 임의로 유출할 수 없으며, 소유 지분은 최대 5%로 제한된다. 설령 창립자가 프로젝트를 떠나더라도 해당 유동성은 다시 생태계로 환원되어, 커뮤니티 참여자들에게 재분배된다. 이는 암호화폐 업계에서 보기 드문 구조이며, 현재까지 120만 달러 이상의 자금이 모금된 점은 투자자들로부터 상당한 신뢰를 얻고 있음을 보여준다.페페엑스는 향후 밈 코인이 보다 공정하고, 시각적으로 돋보이며, 커뮤니티 중심적으로 출시될 수 있도록 필수적인 인프라를 제공하고자 한다. 밈 코인이 이번 시장 주기를 다시 주도하기 위해서는, 그 기반이 탄탄하게 마련되어야 하며, 페페엑스는 바로 그 역할을 수행하는 플랫폼으로 주목받고 있다.■카르텔파이, 밈과 디파이를 연결하는 최초의 ICO카르텔파이(CartelFi)는 밈 코인과 디파이(DeFi)를 결합하는 세계 최초의 ICO로, 이자 농사의 새로운 형태를 제시하며 암호화폐 커뮤니티, 특히 크립토 트위터(Crypto Twitter)에서 큰 관심을 모으고 있다.이 플랫폼은 시장 심리가 위축된 시기에도 지속적인 수익을 창출할 수 있도록 설계되어, 기존의 단순한 밈 코인에 실질적 기능성을 더하는 구조를 갖추고 있다. 정식 출시는 2025년 3분기로 예정되어 있으며, 프리세일은 4월 8일부터 시작된다. 이를 통해 이른바 ‘스마트 머니’로 불리는 선도 투자자들은 정식 출시보다 약 3개월 앞서 참여할 수 있는 기회를 얻게 된다.카르텔파이는 단순히 밈 토큰을 지갑에 보관하는 데 그치지 않고, 이를 자체 풀(Pool)에 예치함으로써 수익을 창출하는 자산으로 전환한다. 모든 거래는 프로토콜 차원의 수익을 발생시키며, 해당 수익의 대부분은 카르텔파이 토큰 공급량을 소각하는 데 사용되어 토큰의 내재 가치를 지속적으로 순환시키는 구조를 이룬다.시장 거래량이 감소하고 부정적인 뉴스가 주를 이루는 상황에서도, 카르텔파이는 시장 심리와 무관하게 자동으로 가치 창출이 이루어지는 시스템을 갖추고 있다는 점에서 차별성을 가진다. 이 플랫폼은 시장이 호황이든 불황이든 관계없이 지속적으로 가동된다.현재 수십억 개의 밈 코인이 휴면 상태로 존재하는 가운데, 이를 조용하고 효율적으로 활용할 수 있는 방안은 더 이상 하나의 아이디어가 아닌, 필수적인 전략으로 인식되고 있다. 4월 8일에 시작되는 프리세일이 시장의 기대에 어느 정도 부응할 수 있을지 귀추가 주목된다.■앱토스, 전통 금융 시장으로 진입하는 APT비트와이즈(Bitwise)가 델라웨어에 현물 기반 앱토스(Aptos) ETF를 위한 법인을 설립한 사실이 알려지면서, 기관 투자자들이 앱토스를 기존 금융시장에서도 주목할 만한 자산으로 인식하고 있음을 보여주는 신호로 해석되고 있다. 이 같은 움직임은 APT에 대한 기관 자금의 유입을 촉진시키고 있다.앱토스는 이미 유럽 시장에서 ETF 상품을 운용하고 있으며, 이번 소식은 아직 시장 가격에 충분히 반영되지 않은 상태다. 미국 증권거래위원회(SEC)의 승인을 받을 경우, 앱토스는 이더리움(Ethereum)과 비트코인처럼 제도권의 인정을 받는 소수의 레이어 1 블록체인 중 하나로 자리매김할 수 있을 것으로 기대된다.앱토스는 전직 메타(Meta) 엔지니어들에 의해 개발되었으며, 빠르고 확장 가능한 디앱(dApp) 개발을 지원하는 이더리움의 경쟁 플랫폼으로 알려져 있다. 이번 ETF가 승인되어 주류 금융 시장에서 주목을 받게 될 경우, APT는 이더리움 및 솔라나(Solana)와 유사한 수준의 시장 노출 효과를 얻게 될 가능성이 높다.비록 규제 승인에는 시간이 소요될 수 있으나, 기관 등급의 암호화폐 자산에 대한 수요는 지속적으로 증가하고 있는 추세다. 앱토스는 이러한 수요를 충족시킬 수 있는 잠재력을 가진 대표적 프로젝트로, 향후 시장 내 입지가 더욱 강화될 것으로 예상된다.■ai16z, 차세대 AI 암호화폐와 탈중앙화 인공지능의 선두주자AI와 암호화폐의 융합이 가속화되는 가운데, ai16z는 탈중앙화된 인공지능(AI) 인프라를 통해 해당 기술이 중앙 집중화되지 않고도 진화할 수 있는 기반을 제공하고 있다. 이 네트워크는 데이터 프라이버시를 침해하지 않는 방식으로 AI 기반 솔루션을 실행하려는 기업 및 개발자들에게 실질적인 대안을 제시하며, 전 세계적으로 AI에 대한 규제가 강화되는 상황 속에서 중요한 전략적 이점을 제공하고 있다.최근 코인베이스 인터내셔널 익스체인지(Coinbase International Exchange)는 ai16z의 영구 선물(perpetual futures) 상품을 상장한다고 발표했다. 이는 레버리지 활용의 확대, 유동성의 심화, 시장 깊이 증가와 함께 ai16z 프로젝트에 대한 시장의 관심이 본격적으로 확대되고 있음을 의미한다.많은 전문가들이 예측하듯, 인공지능 기술이 암호화폐와 본격적으로 결합하는 시대가 도래할 경우, ai16z는 해당 분야에서 가장 유망한 수혜 프로젝트 중 하나로 자리매김할 가능성이 크다. 탈중앙화 AI 인프라를 구축하려는 시도는 기술적 진보와 함께 규제 환경에 효과적으로 대응할 수 있는 새로운 방향성을 제시하고 있다.■도지코인(Dogecoin), 주류 결제 수단으로 도약하는 대표적 밈 코인도지코인(Dogecoin)은 2025년, 사상 최대의 전환점을 맞이할 것으로 예상되고 있다. 최근 복수의 주요 글로벌 브랜드들이 도지코인을 결제 수단으로 채택하는 방안을 두고 협상을 진행 중이라는 사실이 알려지면서, 시장의 기대감은 더욱 높아지고 있다.도지코인 재단의 이사인 티모시 스테빙(Timothy Stebbing)은, 도지코인이 단순한 투기성 자산을 넘어 상품 및 서비스 결제 수단으로 본격 채택될 경우, 향후 3년 내에 200~300%의 성장이 가능할 것이라고 전망했다. 이러한 예측은 도지코인의 실사용 가능성이 확대됨에 따라 점차 현실화될 수 있는 시나리오로 받아들여지고 있다.또한, 일론 머스크(Elon Musk)가 여전히 도지코인과 밀접한 연관성을 유지하고 있다는 점은 시장 참여자들에게 큰 영향을 미치고 있다. 그의 영향력은 도지코인을 암호화폐 시장 내에서 가장 예측이 어려우면서도 높은 수익 잠재력을 지닌 자산으로 부각시키는 요소 중 하나다.현재 다수의 대기업이 도지코인을 결제 수단으로 검토하고 있는 상황에서, 도지코인의 역할은 단순한 밈 코인을 넘어 실질적인 상거래 수단으로 자리 잡을 가능성을 보여주고 있다. 이 같은 흐름은 암호화폐의 대중적 수용과 실물 경제로의 확장을 가속화하는 계기가 될 수 있을 것으로 보인다.■레이디움(Raydium), 과도한 반응인가, 회복 기회의 신호인가레이디움(Raydium)은 2025년 1분기 동안 다소 불안정한 흐름을 보였다. 펌프닷펀(Pump.fun)이 자체 자동화 마켓 메이커(AMM)와 탈중앙화 거래소(DEX)를 구축할 수 있다는 가능성이 제기되면서, 레이디움의 RAY 토큰은 한때 약 30% 하락하는 등 시장의 우려가 반영되었다.그러나 실질적인 데이터는 이러한 하락세가 과도한 반응일 수 있음을 시사하고 있다. 현재 레이디움에서 발생하는 전체 거래량 중 펌프닷펀이 차지하는 비중은 약 10%에 불과하며, 해당 플랫폼의 전체 토큰 중 실제로 주류 거래소에서 거래되고 있는 비율은 1.4% 수준에 그친다. 이러한 수치를 감안할 때, 최악의 시나리오에서도 펌프닷펀의 영향은 제한적일 것으로 보인다.이러한 맥락에서 볼 때, 이번 RAY 토큰의 가격 하락은 시장의 과민 반응일 가능성이 크다. 특히 솔라나(Solana) 생태계의 지속적인 확장을 고려하면, 레이디움은 단기적인 리스크보다는 중장기적 기회를 제공하는 자산으로 평가될 수 있다. 최근의 패닉 매도가 진정되면, RAY 가격은 기술적 반등과 함께 빠른 회복세를 보일 가능성이 높다.향후 시장이 보다 냉정한 분석으로 복귀할 경우, 이번 조정은 레이디움에 대한 전략적 진입 기회가 될 수 있을 것으로 예상된다.암호화폐 시장은 여전히 급변하는 국면에 있으며, 일부 알트코인은 단기간 내에 큰 상승폭을 기록할 가능성을 내포하고 있다. 특히 프리세일 단계에 있는 토큰들은 낮은 시가총액과 초기 참여 기회를 바탕으로 높은 수익률을 기대할 수 있어 투자자들의 관심이 집중되고 있다.현재 시장에서 주목받고 있는 세 가지 프로젝트는 페페엑스(PepeX), 카르텔파이(CartelFi), 그리고 비트코인 페페(Bitcoin Pepe)이다. 이들은 각각 독창적인 기술적 기반과 차별화된 시장 접근 방식으로 인해 잠재적 가치가 크게 평가받고 있다.페페엑스(PepeX)는 밈 코인의 런칭 방식을 탈중앙화하고 공정하게 만들기 위한 새로운 런치패드 플랫폼이다. 자동화된 소셜 미디어 전략과 투명한 유동성 구조를 통해 신뢰성과 효율성을 동시에 추구한다.카르텔파이(CartelFi)는 유휴 상태의 밈 토큰을 프로토콜 기반 수익 자산으로 전환하는 디파이 플랫폼이다. 자체 풀에 토큰을 예치하여 지속 가능한 수익을 창출하며, 시장의 상승·하락 여부에 관계없이 안정적인 운용을 목표로 한다.비트코인 페페(Bitcoin Pepe)는 비트코인 네트워크 최초의 밈 기반 ICO로, 온체인 유동성과 브릿지 기술을 통해 비트코인 생태계 내에서 밈·NFT·디파이 활용을 가능케 하는 레이어 2 솔루션이다.이들 프로젝트는 현재 프리세일 단계에 있으며, 시가총액이 상대적으로 낮아 리스크 대비 수익률(Risk-Reward Ratio) 측면에서 매우 유리한 조건을 갖추고 있다. 실제로 시장의 반응과 플랫폼 확장 속도에 따라 수백 배 이상의 수익률이 실현될 가능성도 열려 있다.물론 높은 잠재 수익에는 그에 상응하는 리스크도 수반되므로, 투자 전 각 프로젝트의 백서와 기술적 로드맵, 팀의 신뢰도 등을 면밀히 분석하는 것이 필요하다. 그러나 장기적인 성장성과 시장 흐름을 종합적으로 고려할 때, 이들 토큰은 5월 기준 가장 주목할 만한 고성장 알트코인으로 평가된다.*본 기사는 업체에서 제공한 보도자료 입니다.",1,2025.04.23
"7일(현지시간) 암호화폐 전문매체 디크립트에 따르면, 비트코인(BTC)은 미 선물시장 개장 직전 급락하며 77,700달러선까지 하락했다. 이는 24시간 기준 6% 하락한 수치이며, 이더리움(ETH)도 11.9% 급락해 1,575달러까지 떨어지는 등 주요 암호화폐가 일제히 매도 압력을 받고 있다.이번 하락은 도널드 트럼프 전 대통령의 대규모 수입관세 조치가 촉발한 것으로 분석된다. 트럼프는 6일, 거의 모든 수입품에 10% 기본 관세, 중국산 제품에 34%, 유럽연합(EU) 제품에는 20% 관세를 부과하며 무역 전쟁을 전면화했다. 이에 따라 S&P500 선물 -4.3%, 나스닥 선물 -4.6%까지 급락하며 글로벌 위험자산 전반이 동반 하락세를 보이고 있다.싱가포르 소재 알고리즘 트레이딩 기업 프레스토의 연구 책임자 피터 정(Peter Chung)은 ""월가 딜러들이 아시아장 개장 전부터 데스크에 복귀했다""며, 시장 전반에 ‘대형 이벤트’에 대한 긴장감이 퍼졌다고 전했다.일부 분석가들은 트럼프의 정책이 여전히 유연하게 뒤집힐 수 있다고 본다. 아폴로 크립토의 리서치 헤드 프라틱 칼라(Pratik Kala)는 “트럼프는 자신의 저서 『거래의 기술(The Art of the Deal)』에서 말한 전략, ‘상대가 나를 필요하게 만들고, 하방 위험은 방어하라’를 따르고 있다”며, 추가 협상과 반전 가능성도 열려 있다고 진단했다.그러나 유럽연합이 아직 공식적인 대응을 내놓지 않은 만큼, EU의 보복성 조치 여부에 따라 암호화폐 시장은 또 한 번 하방 충격을 받을 수 있다. 칼라는 “이러한 상황은 극단적인 변동성을 동반하지만, 리스크를 감수할 투자자에게는 매수 기회가 될 수 있다”고 덧붙였다.현재 시장은 트럼프의 후속 트윗, 미 연준의 유화적 발언, 혹은 EU의 대응 여부에 따라 큰 방향성을 결정할 것으로 보인다. 암호화폐 투자자들은 이번 하락장이 일시적 기회인지, 구조적 하락의 시작인지 판단이 필요한 시점이다.",-1,2025.04.23
"블룸버그는 ""도널드 트럼프 미국 대통령이 상호 관세 카드를 처음 꺼내들었을 때 다른 자산군과 달리 디지털 자산은 저항하는 모습을 보였다. 이로 인해 기술주와는 다른 매력을 가질 수 있다는 기대감이 커졌으나, 간밤 미국 관세폭탄 이슈에 결국 비트코인도 무릎을 꿇으면서 기대감이 꺾였다""고 평가했다. 매체는 ""특히 아시아 시장에서 비트코인 급락세가 뚜렷하게 관측되고 있다. 간밤에 비트코인은 77,077 달러까지 하락했고, 이더리움도 1,538 달러까지 내려가 2023년 10월 이후 일봉 기준 최저치를 기록했다. 코인 글래스 데이터를 보면 지난 24시간 동안 무기한 선물 시장에서 7.45억 달러 규모의 롱(공매수) 포지션이 강제 청산됐다. 이는 지난 6주 동안 가장 큰 규모""라고 강조했다. 이와 관련해 암호화폐 프라임 브로커리지 업체 팔콘엑스의 아태지역 파생상품 책임자 션 맥널티(Sean McNulty)는 ""옵션 시장을 보면, 비트코인에 대한 매도세가 계속될 가능성이 크다. 비트코인의 주요 지지선은 75,000 달러, 이더리움은 1,500 달러 수준""이라고 덧붙였다.",-1,2025.04.23
